payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
6126,7807,1999-09-02T00:00:00,28295.0,0,
2660,4277,1999-09-02T00:00:00,8219.0,0,
2251,3840,1999-09-02T00:00:00,6299.0,0,
3380,5032,1999-09-02T00:00:00,17435.0,0,
11447,5778,1999-10-03T00:00:00,2293.0,0,
9498,3287,1999-10-03T00:00:00,3486.0,0,
11141,5419,1999-10-03T00:00:00,10694.0,0,
14932,9378,1999-10-03T00:00:00,17738.0,0,
11645,5995,1999-10-03T00:00:00,5066.0,0,
3373,5023,1999-09-02T00:00:00,11601.0,0,
3030,4669,1999-09-02T00:00:00,7774.0,0,
7493,9174,1999-09-02T00:00:00,46737.0,0,
4022,5690,1999-09-02T00:00:00,4370.0,0,
13003,7431,1999-10-03T00:00:00,27317.0,0,
1562,3065,1999-09-02T00:00:00,1381.0,0,
10697,4899,1999-10-03T00:00:00,1490.0,0,
12859,7283,1999-10-03T00:00:00,7597.0,0,
11626,5974,1999-10-03T00:00:00,4545.0,0,
6314,7995,1999-09-02T00:00:00,24100.0,0,
12536,6945,1999-10-03T00:00:00,13047.0,0,
529,1629,1999-09-02T00:00:00,622.0,0,
14526,8972,1999-10-03T00:00:00,17160.0,0,
3982,5650,1999-09-02T00:00:00,13231.0,0,
1924,3481,1999-09-02T00:00:00,13472.0,0,
12309,6711,1999-10-03T00:00:00,6673.0,0,
7025,8706,1999-09-02T00:00:00,26625.0,0,
