year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1931,NHL,DTF,15,3,6.0,,3,17,4.0,,,,,,,,,,3,4,0,,2,5,3,,7,6,1.0,,4.0,2.0,3.0,,2,3,3,,,,,
1994,NHL,NJD,14,4,6.0,,8,14,2.0,,,,,,,,,,,,,,,,,,1,3,1.0,,6.0,4.0,3.0,,7,6,2,,8,4,2,
1943,NHL,NYR,4,17,4.0,,2,22,1.0,,,,,,0,2,0,,0,9,1,,4,5,0,,2,9,0.0,,0.0,8.0,2.0,,0,6,2,,,,,
2008,NHL,NAS,24,13,,4,16,21,,4,,,,,5,4,,1,6,6,,1,6,6,,1,4,8,,0,10.0,4.0,,1,7,3,,4,2,3,,0
1967,NHL,TOR,24,9,4.0,,9,22,6.0,,,,,,4,4,0,,8,3,3,,5,5,3,,6,5,2.0,,1.0,10.0,1.0,,9,4,1,,,,,
1973,NHL,LAK,22,13,4.0,,11,20,8.0,,,,,,3,4,2,,2,10,1,,6,4,3,,6,6,2.0,,5.0,6.0,2.0,,9,2,2,,2,1,0,
1927,NHL,MTM,12,6,4.0,,12,8,2.0,,,,,,,,,,3,2,1,,4,5,1,,5,2,1.0,,5.0,3.0,3.0,,7,2,0,,,,,
2002,NHL,CAL,14,16,10.0,1,15,20,3.0,3,,,,,3,3,2,2,3,9,1,1,5,6,3,0,6,7,1.0,0,2.0,6.0,3.0,1,8,5,2,0,2,0,1,0
1980,NHL,BOS,26,10,4.0,,11,20,9.0,,,,,,2,7,1,,5,3,5,,6,6,1,,9,4,1.0,,6.0,4.0,2.0,,8,4,3,,1,2,0,
1987,NHL,PIT,22,12,6.0,,14,23,3.0,,,,,,3,6,3,,6,4,2,,7,4,2,,5,9,2.0,,4.0,7.0,0.0,,9,5,0,,2,0,0,
1980,NHL,MNS,23,10,7.0,,12,18,10.0,,,,,,5,1,2,,7,4,2,,6,4,4,,7,5,4.0,,4.0,8.0,2.0,,5,5,3,,1,1,0,
1917,PCHA,VML,8,1,0.0,,1,8,0.0,,,,,,,,,,,,,,0,1,0,,4,3,0.0,,4.0,4.0,0.0,,1,1,0,,,,,
1918,PCHA,VML,6,4,0.0,,6,4,0.0,,,,,,,,,,,,,,,,,,4,5,0.0,,6.0,2.0,0.0,,2,1,0,,,,,
1975,WHA,CLC,23,15,2.0,,12,25,3.0,,,,,,3,3,0,,6,6,2,,3,11,0,,7,5,2.0,,7.0,6.0,1.0,,7,7,0,,2,2,0,
1923,NHL,HAM,7,5,0.0,,2,10,0.0,,,,,,,,,,,,,,1,4,0,,4,5,0.0,,3.0,5.0,0.0,,1,1,0,,,,,
1979,NHL,MNS,25,8,7.0,,11,20,9.0,,,,,,6,2,1,,4,4,5,,8,3,1,,4,7,3.0,,7.0,4.0,2.0,,7,6,2,,0,2,2,
1946,NHL,MTL,19,6,5.0,,15,10,5.0,,,,,,2,2,1,,7,3,2,,8,2,0,,7,4,2.0,,6.0,2.0,4.0,,4,3,1,,,,,
1976,NHL,CLE,14,17,9.0,,11,25,4.0,,,,,,3,5,2,,3,6,4,,5,10,1,,4,6,1.0,,4.0,7.0,2.0,,5,7,3,,1,1,0,
1987,NHL,DET,24,10,6.0,,17,18,5.0,,,,,,5,4,1,,6,5,1,,6,7,2,,7,3,4.0,,7.0,5.0,0.0,,9,3,3,,1,1,0,
1928,NHL,CHI,3,13,6.0,,4,16,2.0,,,,,,,,,,0,5,1,,4,5,0,,0,10,3.0,,1.0,7.0,2.0,,2,2,2,,,,,
1997,NHL,DET,25,8,8.0,,19,15,7.0,,,,,,10,2,2,,7,4,2,,8,3,4,,4,5,3.0,,3.0,1.0,2.0,,7,5,2,,5,3,0,
1990,NHL,CAL,29,8,3.0,,17,18,5.0,,,,,,9,4,0,,5,5,3,,8,5,1,,5,6,1.0,,8.0,2.0,2.0,,11,4,1,,,,,
1949,NHL,DET,19,9,7.0,,18,10,7.0,,,,,,4,2,1,,9,2,2,,8,4,1,,5,5,3.0,,4.0,3.0,4.0,,7,3,3,,,,,
2002,NHL,OTT,28,9,3.0,1,24,12,5.0,0,,,,,3,4,1,0,10,2,2,0,10,3,2,0,9,5,1.0,1,8.0,3.0,1.0,0,9,4,1,0,3,0,0,0
1921,PCHA,VA2,6,5,1.0,,5,7,0.0,,,,,,,,,,,,,,3,4,1,,5,3,0.0,,3.0,5.0,0.0,,,,,,,,,
2000,NHL,NYR,17,20,3.0,1,16,23,2.0,0,,,,,4,6,0,0,9,6,0,0,3,9,1,1,5,7,2.0,0,5.0,4.0,1.0,0,5,9,1,0,2,2,0,0
1973,WHA,NYJ,22,16,1.0,,10,26,3.0,,,,,,2,7,2,,5,7,0,,8,6,0,,7,6,0.0,,4.0,8.0,1.0,,6,6,1,,0,2,0,
1971,NHL,PHI,19,13,7.0,,7,25,7.0,,,,,,5,4,1,,2,7,3,,4,7,1,,3,8,3.0,,5.0,6.0,3.0,,7,5,2,,0,1,1,
1976,WHA,WIJ,30,9,1.0,,16,23,1.0,,,,,,7,3,0,,7,7,1,,4,5,0,,7,5,0.0,,9.0,5.0,1.0,,9,6,0,,3,1,0,
1978,NHL,VAN,15,18,7.0,,10,24,6.0,,,,,,4,5,1,,5,8,1,,4,8,1,,4,6,4.0,,2.0,6.0,3.0,,5,9,1,,1,0,2,
1968,NHL,MNS,11,21,6.0,,7,22,9.0,,,,,,2,5,1,,4,6,3,,3,10,2,,2,10,1.0,,5.0,4.0,3.0,,2,8,5,,,,,
1981,NHL,LAK,19,15,6.0,,5,26,9.0,,,,,,6,6,0,,4,8,0,,3,7,3,,1,6,8.0,,3.0,5.0,2.0,,7,7,2,,0,2,0,
1990,NHL,MNS,19,15,6.0,,8,24,8.0,,,,,,2,8,3,,4,7,3,,5,8,1,,5,7,2.0,,5.0,2.0,3.0,,6,7,2,,,,,
1936,NHL,NYA,9,13,2.0,,6,16,2.0,,,,,,,,,,5,3,2,,1,8,1,,3,7,1.0,,4.0,7.0,0.0,,2,4,0,,,,,
2009,NHL,VAN,30,8,,3,19,20,,2,,,,,7,7,,0,7,5,,0,10,4,,1,10,2,,1,3.0,4.0,,0,9,4,,2,3,2,,1
1928,NHL,BOS,15,6,1.0,,11,7,4.0,,,,,,,,,,2,2,2,,3,5,0,,11,0,2.0,,5.0,4.0,1.0,,5,2,0,,,,,
2000,NHL,MTL,15,20,4.0,2,13,20,4.0,4,,,,,4,5,2,0,5,10,0,0,1,8,2,2,7,5,1.0,1,5.0,6.0,0.0,1,5,5,3,1,1,1,0,1
1967,NHL,PHI,17,13,7.0,,14,19,4.0,,,,,,3,3,1,,7,4,3,,7,5,1,,4,7,2.0,,5.0,6.0,2.0,,5,7,2,,,,,
1971,NHL,BUF,11,19,9.0,,5,24,10.0,,,,,,3,7,2,,1,7,3,,4,8,4,,2,7,3.0,,3.0,6.0,3.0,,2,8,4,,1,0,0,
1973,NHL,CLF,11,18,10.0,,2,37,0.0,,,,,,3,6,0,,3,8,1,,1,10,4,,2,11,2.0,,2.0,7.0,1.0,,2,10,2,,0,3,0,
1989,NHL,EDM,23,11,6.0,,15,17,8.0,,,,,,4,5,3,,8,5,2,,9,2,2,,5,5,3.0,,5.0,6.0,2.0,,6,5,2,,1,0,0,
2007,NHL,TOR,18,17,,6,18,18,,5,,,,,5,5,,3,4,6,,3,6,5,,2,5,8,,1,8.0,4.0,,1,8,5,,0,0,2,,1
2008,NHL,SJS,32,5,,4,21,13,,7,,,,,9,2,,0,11,1,,1,8,1,,4,8,3,,0,6.0,3.0,,4,8,5,,2,3,3,,0
1930,NHL,DTF,10,7,5.0,,6,14,2.0,,,,,,,,,,3,2,2,,4,5,1,,5,4,1.0,,3.0,4.0,3.0,,1,6,0,,,,,
2001,NHL,TOR,24,11,6.0,0,19,14,4.0,4,,,,,7,3,1,1,7,4,1,2,8,5,1,0,6,5,2.0,1,4.0,1.0,0.0,0,6,6,4,0,5,1,1,0
1987,NHL,NYI,24,10,6.0,,15,21,4.0,,,,,,6,3,1,,9,4,0,,4,7,2,,5,7,2.0,,6.0,3.0,4.0,,9,5,1,,0,2,0,
2007,NHL,CAR,24,13,,4,19,20,,2,,,,,7,3,,3,7,6,,0,6,9,,0,6,6,,1,7.0,5.0,,1,9,2,,1,1,2,,0
1975,NHL,STL,20,12,8.0,,9,25,6.0,,,,,,3,5,2,,5,5,3,,3,9,0,,7,6,1.0,,5.0,5.0,4.0,,6,6,3,,0,1,1,
1985,NHL,PIT,20,15,5.0,,14,23,3.0,,,,,,3,5,2,,5,7,1,,8,6,1,,7,4,2.0,,7.0,4.0,1.0,,3,9,1,,1,3,0,
1991,NHL,NJD,24,12,4.0,,14,19,7.0,,,,,,8,5,0,,6,5,1,,4,4,5,,7,2,1.0,,8.0,5.0,2.0,,4,8,2,,1,2,0,
2006,NHL,VAN,26,11,,4,23,15,,3,,,,,7,5,,1,5,8,,0,8,5,,0,8,1,,3,8.0,3.0,,1,11,2,,2,2,2,,0
2006,NHL,MTL,26,12,,3,16,22,,3,,,,,6,2,,3,8,5,,0,8,4,,2,6,7,,0,5.0,9.0,,1,8,5,,0,1,2,,0
1928,NHL,DTC,11,6,5.0,,8,10,4.0,,,,,,,,,,2,1,2,,5,5,2,,5,4,1.0,,5.0,3.0,3.0,,2,3,1,,,,,
1991,NHL,EDM,22,13,5.0,,14,21,5.0,,,,,,5,6,2,,3,7,2,,7,5,2,,5,8,1.0,,9.0,3.0,0.0,,6,4,3,,1,1,0,
2001,NHL,ATL,11,21,9.0,0,8,26,2.0,5,,,,,3,4,1,2,2,11,1,0,3,8,3,1,5,8,1.0,1,2.0,3.0,1.0,0,4,10,1,0,0,3,3,1
1937,NHL,DET,8,10,6.0,,4,15,5.0,,,,,,,,,,2,6,1,,1,7,2,,3,5,5.0,,3.0,2.0,3.0,,3,5,0,,,,,
1935,NHL,MTM,13,8,3.0,,9,8,7.0,,,,,,,,,,4,2,0,,3,6,2,,6,3,2.0,,4.0,5.0,3.0,,5,0,3,,,,,
1919,PCHA,VML,6,5,0.0,,5,6,0.0,,,,,,,,,,,,,,1,1,0,,4,5,0.0,,5.0,3.0,0.0,,1,2,0,,,,,
1927,NHL,DTC,9,10,3.0,,10,9,3.0,,,,,,,,,,2,2,1,,6,4,2,,4,5,0.0,,1.0,4.0,3.0,,6,4,0,,,,,
1999,NHL,NJD,28,9,3.0,1,17,15,5.0,4,,,,,6,3,1,1,5,3,2,1,10,4,1,0,10,1,1.0,2,7.0,3.0,2.0,1,5,8,1,0,2,2,0,0
1965,NHL,CHI,21,8,6.0,,16,17,2.0,,,,,,4,0,0,,6,5,1,,8,4,2,,5,6,3.0,,8.0,3.0,1.0,,6,5,1,,0,2,0,
1978,WHA,CZE,0,0,0.0,,1,4,1.0,,,,,,,,,,,,,,0,3,0,,1,1,1.0,,,,,,,,,,,,,
1926,NHL,MTL,15,5,2.0,,13,9,0.0,,,,,,,,,,1,4,0,,7,2,1,,5,5,0.0,,6.0,2.0,1.0,,9,1,0,,,,,
1980,NHL,DET,16,15,9.0,,3,28,9.0,,,,,,2,7,1,,1,8,3,,7,4,3,,3,7,4.0,,5.0,6.0,1.0,,1,9,5,,0,2,1,
1981,NHL,COR,14,21,5.0,,4,28,8.0,,,,,,2,7,2,,1,10,3,,6,6,1,,2,11,2.0,,3.0,6.0,3.0,,3,8,2,,1,1,0,
1979,NHL,MTL,30,7,3.0,,17,13,10.0,,,,,,6,2,2,,8,4,2,,4,8,2,,9,4,0.0,,8.0,2.0,2.0,,10,0,4,,2,0,1,
1993,NHL,NYR,28,8,6.0,,24,16,2.0,,,,,,7,5,1,,11,1,1,,8,3,1,,7,4,0.0,,7.0,5.0,1.0,,7,5,3,,5,1,1,
1993,NHL,STL,23,11,8.0,,17,22,3.0,,,,,,7,2,1,,5,4,4,,7,8,0,,7,4,2.0,,6.0,5.0,1.0,,5,7,1,,3,3,2,
2002,NHL,NAS,18,17,5.0,1,9,18,8.0,6,,,,,1,5,1,2,3,6,3,2,6,6,2,0,7,6,2.0,0,8.0,2.0,1.0,0,2,8,4,2,0,2,0,1
