id,lgid,teamid,franchid,name,park
11,AA,CL5,CBK,Коламбус Бакс,Рекреационный парк I
273,NL,SFN,SFG,Сан-Франциско Джайентс,"Стадион ""Сэнчри-Бэйс-Парк"""
196,NL,CIN,CIN,"""Цинциннати Редс""",Кросли-Филд/Стадион при набережной реки
66,AL,DET,DET,Детройт Тайгерс,Навин Филд
15,AA,CN3,CKK,Киллеры из Цинциннати Келли,Восточный парк
212,NL,FLO,FLA,Майами Марлинс,"Стадион ""Профессионал Плейер"""
110,AL,TOR,TOR,Торонто Блю Джейс,Неболат
234,NL,MON,WSN,Монреаль Экспоз,Парк Джари
260,NL,PIT,PIT,Питтсбург Пираты,Экспозиционный парк/Форбс-филд
174,NL,BSN,ATL,Бостон Бэббитс,"Южный конец, участок III"
251,NL,PHI,PHI,Филадельфия Филлис,Стадион Конни Мак
114,AL,WS1,MIN,Вашингтон Сенаторы,Stadion Гриффита II
179,NL,BSN,ATL,Бостонские голуби,"Южный конец, участок III"
9,AA,BS2,BRS,Бостон Редс,Конгресс-стрит-Гроундс
177,NL,BSN,ATL,Бостонские бразцы,Фенвей-парк I / Брейвс-филд
159,NL,BFN,BUF,Баффало Бильз,Олимпийский парк I
67,AL,DET,DET,Детройт Тайгерс,Стадион Тигров
106,AL,TEX,TEX,Техас Рейнджеры,Арлингтонский стадион
4,AA,BL3,BLO,Балтимор Ориолс,Уион-Парк
206,NL,CN1,CNR,"""Цинциннати Редс""",Банк Стрит Гроундс
140,NA,KEO,WES,Кеокук Уэстернс,Перри-Парк
75,AL,LAA,ANA,Лос-Анджелес Энджелс из Энаим,Аняйн-Даймз Арена
18,AA,KC2,KCC,Канзас-Сити Ковбои,Экспозиционный парк
27,AA,PT1,PIT,Питтсбургские Аллегхени,Экспозиционный парк I
160,NL,BFN,BUF,Баффало Бильз,Риверсайд-Парк
289,NL,TRN,TRT,Троианы,Стадион «Трой Балл Клуб»
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон Парк III
269,NL,SFN,SFG,Сан-Франциско Джайентс,3Ком Парк
81,AL,NYA,NYY,Нью-Йорк Хэйлэндерз,Парк на холме
191,NL,CHN,CHC,Чикаго Блэкхокс,Парк у озера II
26,AA,PH4,PHQ,Филадельфийские Атлеты,Атлетический парк
157,NL,ATL,ATL,Атланта Брейвз,Стадион Атланта-Фултон Каунти
201,NL,CIN,CIN,"""Цинциннати Редс""","Стадион ""Риверфронт"""
130,NA,BR1,ECK,Бруклин Экфорс,Союзные площадки
172,NL,BSN,ATL,Бостон Бэббитс,"Южный конец, участок II"
239,NL,NY1,SFG,Нью-Йорк Джайантс,Пло-Гроундс III
36,AA,WS7,WST,Вашингтон Нэшнлз,Атлетический парк
126,FL,PTF,PBS,Питтсбургские повстанцев,
133,NA,BS1,BNA,Бостон Ред Сокс,Южный конец I
64,AL,DET,DET,Детройт Тайгерс,Стадион Бриггс
147,NA,RC1,ROK,Рокфорд Форест-Ситис,"Сельскохозяйственное общество, площадь ярмарок"
152,NA,WS4,NAT,Вашингтон Нэшнлз,Национальный стадион
214,NL,HAR,HAR,Хартфорд Дарк Блюз,"Стадион ""Хартфорд Балл Клуб"""
80,AL,MLA,BAL,Милвоки Брюэрс,Ллойд-стрит-граундс
201,NL,CIN,CIN,"""Цинциннати Редс""","Стадион ""Риверфронт"""
161,NL,BLN,BLO,Балтимор Ориолс,Уион-Парк
245,NL,NYN,NYM,Нью-Йорк Метс,Поле Пло
242,NL,NY1,SFG,Нью-Йорк Готамс,Поле Пло
241,NL,NY1,SFG,Нью-Йорк Джайантс,Поле Пло
228,NL,LS3,LOU,Луизвилл Колонелс,Эклипс Парк II
127,FL,SLF,SLI,Сент-Луис Терьерсы,
30,AA,RIC,RIC,Ричмондские американцы из Вирджинии,Аллен Пастур
74,AL,LAA,ANA,Лос-Анджелес Энджелс из Энаим,"Стадион ""Энζελ"""
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
243,NL,NY3,NYU,Нью-Йорк Мьютэлс,Площади Унион (Бруклин)
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шей-стадион
7,AA,BR3,LAD,Бруклин Грейс,Вашингтон-парк I
151,NA,WS3,OLY,Олимпиада в Вашингтоне,Олимпийский комплекс
180,NL,BSN,ATL,Бостон Ред Сокс,Южный конец I
11,AA,CL5,CBK,Коламбус Бакс,Рекреационный парк I
78,AL,MIN,MIN,Миннесота Твинс,Целевое поле
132,NA,BR2,BRA,Бруклин Атланты,Союзные площадки
117,FL,BLF,BLT,Балтимор Террапины,
21,AA,ML3,MLA,Милвоки Брюэрс,Атлетическая площадка
177,NL,BSN,ATL,Бостонские бразцы,Фенвей-парк I / Брейвс-филд
308,UA,KCU,KCU,Канзас-Сити Ковбои,
16,AA,IN2,IHO,Индианаполис Хоуизерз,Парк на седьмой улице
103,AL,TEX,TEX,Техас Рейнджеры,Американкуст-поле
285,NL,SLN,STL,Сент-Луис Перфектос,Робинсон Файлд
24,AA,PH4,PHA,Филадельфийские Атлеты,Улица Джефферсона-стрит-Гроусс
277,NL,SLN,STL,Сент-Луис Браунс,Робинсон Файлд
213,NL,FLO,FLA,Майами Марлинс,"Стадион ""Сол-Лайф"""
295,PL,BFP,BFB,Баффало Бильз,
282,NL,SLN,STL,Сент-Луис Кардиналс,Робисон Филд/Спортсмена Парк IV
109,AL,TOR,TOR,Торонто Блю Джейс,Центр Роджерсов
222,NL,IN3,IND,Индианаполис Хоуизерз,Ательный парк II
202,NL,CL2,CBL,Кливленд Блюз,Парк на улице Кеннард
102,AL,TBA,TBD,Тампа Бэй Рейс,Тропикана Филд
150,NA,TRO,TRO,Трой Хаймейкерс,Место для белеющих
104,AL,TEX,TEX,Техас Рейнджеры,Арлингтон Стэдиум
253,NL,PHI,PHI,Филадельфия Филлис,Шибе-парк
296,PL,BRP,BWW,"Вот перевод на русский:

""Чудеса Бруклина Уорда""",
55,AL,CLE,CLE,Кливленд Бронкос,Лига Парк I
119,FL,BUF,BFL,Баффало Блэз,
69,AL,KCA,KCR,Канзас Сити Роялс,Стадион Крафтман
241,NL,NY1,SFG,Нью-Йорк Джайантс,Поле Пло
155,NL,ARI,ARI,Аризона Даймондбэкс,Банк Один Бассейн
236,NL,MON,WSN,Монреаль Экспоз,Стадион Олимпийский/Хирам Битхорн
202,NL,CL2,CBL,Кливленд Блюз,Парк на улице Кеннард
113,AL,WS1,MIN,Вашингтон Сенаторы,Гриффит-стадион I
103,AL,TEX,TEX,Техас Рейнджеры,Американкуст-поле
198,NL,CIN,CIN,"""Цинциннати Редс""",Лиг Парк I в Цинциннати
101,AL,TBA,TBD,Тампа-Бэй Девил Рэйс,Тропикана Филд
71,AL,KCA,KCR,Канзас Сити Роялс,"Стадион ""Роялс"""
277,NL,SLN,STL,Сент-Луис Браунс,Робинсон Файлд
22,AA,NY4,NYP,Нью-Йорк Метлс,Парколо-Грундс И Вест-Диямонд
14,AA,CN2,CIN,Цинциннати Ред Стокингс,Лиг Парк I в Цинциннати
313,UA,WIL,WIL,Уилмингтон Квикстейпс,
290,NL,WAS,WAS,Вашингтон Сенаторы,Ограничивающая область
39,AL,ANA,ANA,Анахайм Энджелс,Интернациональное поле Эдисона
156,NL,ARI,ARI,Аризона Даймондбэкс,Чейз-филд
270,NL,SFN,SFG,Сан-Франциско Джайентс,Стадион «Атлантик-Сити»
210,NL,FLO,FLA,Майами Марлинс,"Стадион ""Дельфин"""
7,AA,BR3,LAD,Бруклин Грейс,Вашингтон-парк I
128,NA,BL1,BLC,Балтиморские канарейки,Ньютон-Парк
25,AA,PH4,PHA,Филадельфийские Атлеты,Оукдейл Парк
190,NL,CHN,CHC,Чикаго Блэкхокс,Парк у озера I/Парк у озера II
212,NL,FLO,FLA,Майами Марлинс,"Стадион ""Профессионал Плейер"""
105,AL,TEX,TEX,Техас Рейнджеры,"Стадион ""Рэнджерз"" в Арлингтоне"
33,AA,SR2,SYS,Сиракузские звёзды,Стар Парк II
85,AL,NYA,NYY,Нью-Йорк Янкиз,Янки-стадион II
201,NL,CIN,CIN,"""Цинциннати Редс""","Стадион ""Риверфронт"""
80,AL,MLA,BAL,Милвоки Брюэрс,Ллойд-стрит-граундс
89,AL,OAK,OAK,Окленд Аэрос,О. Ко Колизей
150,NA,TRO,TRO,Трой Хаймейкерс,Место для белеющих
163,NL,BRO,LAD,Бруклинские братуги,Вашингтон Парк II
217,NL,HOU,HOU,Хьюстон Астрос,Энрон-филд
197,NL,CIN,CIN,"""Цинциннати Редс""",Великий американский бейсбольный стадион
107,AL,TOR,TOR,Торонто Блю Джейс,"Стадион ""Экспо"""
111,AL,WS1,MIN,Вашингтон Сенаторы,Американский стадион I
308,UA,KCU,KCU,Канзас-Сити Ковбои,
307,UA,CNU,COR,Цинциннати Оутларедс,
183,NL,CHN,CHC,Чикаго Колтс,Западный парк I
5,AA,BR3,LAD,Бруклин Атланты,Вашингтон-парк I
9,AA,BS2,BRS,Бостон Редс,Конгресс-стрит-Гроундс
200,NL,CIN,CIN,"""Цинциннати Редс""",Дворец Фанатов
286,NL,SR1,SYR,Сиракузские звёзды,Ньюелл-Парк
256,NL,PHI,PHI,Филадельфийские Квакеры,Рекреационный парк
60,AL,CLE,CLE,Кливленд Индианс,Прогрессивное поле
185,NL,CHN,CHC,Чикаго Кабс,Западный парк II
43,AL,BOS,BOS,Бостон Ред Сокс,Хингтон-авеню-граунντς
176,NL,BSN,ATL,Бостонские бразцы,Поляны Браков
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
188,NL,CHN,CHC,Чикаго Блэкхокс,23-я улица Граундс
78,AL,MIN,MIN,Миннесота Твинс,Целевое поле
93,AL,PHA,OAK,Филадельфийские Атлеты,Стадион Конни Мак
291,NL,WAS,WSN,Вашингтон Нэшнлз,Национальная арена
122,FL,CHF,CHH,Чикаго Уайлд,Уриганский стадион
99,AL,SLA,BAL,Сент-Луис Браунс,Спортивный парк III
275,NL,SL3,SBS,Сент-Луис Браун Стокингс,Спортивный парк I
52,AL,CHA,CHW,Чикаго Уайт Сокс,Южный парк II/Комиски парк
139,NA,HR1,HNA,Хартфорд Дарк Блюз,"Стадион ""Хартфорд Балл Клуб"""
24,AA,PH4,PHA,Филадельфийские Атлеты,Улица Джефферсона-стрит-Гроусс
56,AL,CLE,CLE,Кливленд Индианс,Стадион «Кливленд»
37,AA,WS9,WAS,Вашингтон Стейтменс,Ограничивающая область
125,FL,NEW,NEW,Ньюарк Пеппер,
86,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион Янки III
152,NA,WS4,NAT,Вашингтон Нэшнлз,Национальный стадион
82,AL,NYA,NYY,Нью-Йорк Янкиз,Поле Пло
295,PL,BFP,BFB,Баффало Бильз,
309,UA,MLU,MLU,Милвоки Брюэрс,
157,NL,ATL,ATL,Атланта Брейвз,Стадион Атланта-Фултон Каунти
204,NL,CL4,CLV,Кливленд Спайдеры,Национальный парк Лига
225,NL,LAN,LAD,Лос-Анджелес Доджерс,Лос-Анджелесский мемориальный стадион
94,AL,PHA,OAK,Филадельфийские Атлеты,Шибе-парк
222,NL,IN3,IND,Индианаполис Хоуизерз,Ательный парк II
109,AL,TOR,TOR,Торонто Блю Джейс,Центр Роджерсов
182,NL,CHN,CHC,Чикаго Колтс,Южный парк I
272,NL,SFN,SFG,Сан-Франциско Джайентс,"Парк ""Пэк-Белл"""
303,UA,ALT,ALT,Альтона-Маунтин-Сити,
255,NL,PHI,PHI,Филадельфийские Квакеры,Филадельфийские бейсбольные площадки
47,AL,CAL,ANA,Калифорнийские ангелы,Анахайм Арена
104,AL,TEX,TEX,Техас Рейнджеры,Арлингтон Стэдиум
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион Джека Моррисси
238,NL,NY1,SFG,Нью-Йорк Джайантс,Поле битвы II
74,AL,LAA,ANA,Лос-Анджелес Энджелс из Энаим,"Стадион ""Энζελ"""
240,NL,NY1,SFG,Нью-Йорк Джайантс,Поло-горнды III/Поло-горнды IV
211,NL,FLO,FLA,Майами Марлинс,Стадион Джо Роби
61,AL,CLE,CLE,Кливлендские сны,Лига Парк I
239,NL,NY1,SFG,Нью-Йорк Джайантс,Пло-Гроундс III
226,NL,LS1,LGR,Луисвилл Грейс,"Стадион бейсбола ""Луивилль"""
254,NL,PHI,PHI,Филадельфия Филлис,Стадион «Ветераны»
195,NL,CIN,CIN,"""Цинциннати Редс""",Кроссли Филд
307,UA,CNU,COR,Цинциннати Оутларедс,
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шей-стадион
208,NL,COL,COL,Колорадо Рокиз,"Стадион ""Майл Хай"""
175,NL,BSN,ATL,Бостонские пчелы,Поляны Браков
114,AL,WS1,MIN,Вашингтон Сенаторы,Stadion Гриффита II
138,NA,FW1,KEK,Форт-Вэйн Кекионгас,Гамильтон-Фелдс
190,NL,CHN,CHC,Чикаго Блэкхокс,Парк у озера I/Парк у озера II
273,NL,SFN,SFG,Сан-Франциско Джайентс,"Стадион ""Сэнчри-Бэйс-Парк"""
41,AL,BAL,BAL,Балтимор Ориолс,Ориоль Парк на Камден-Ярдыс
31,AA,SL4,STL,Сент-Луис Браун Стокингс,Спортивный парк I
202,NL,CL2,CBL,Кливленд Блюз,Парк на улице Кеннард
253,NL,PHI,PHI,Филадельфия Филлис,Шибе-парк
260,NL,PIT,PIT,Питтсбург Пираты,Экспозиционный парк/Форбс-филд
109,AL,TOR,TOR,Торонто Блю Джейс,Центр Роджерсов
152,NA,WS4,NAT,Вашингтон Нэшнлз,Национальный стадион
126,FL,PTF,PBS,Питтсбургские повстанцев,
19,AA,LS2,LOU,Луизвилл Колонелс,Экслеп-Парк I
145,NA,PH2,PWS,Филадельфийские Белые,Улица Джефферсона-стрит-Гроусс
57,AL,CLE,CLE,Кливленд Индианс,Джейкобс-филд
252,NL,PHI,PHI,Филадельфия Филлис,Филадельфийские бейсбольные площадки
181,NL,BSN,ATL,Бостонские ворачьи,"Южный конец, участок III"
44,AL,BOS,BOS,Бостон Ред Сокс,Фенвей-Парк I
76,AL,MIN,MIN,Миннесота Твинс,Хуберт Х. Хампфри Метродом
133,NA,BS1,BNA,Бостон Ред Сокс,Южный конец I
291,NL,WAS,WSN,Вашингтон Нэшнлз,Национальная арена
27,AA,PT1,PIT,Питтсбургские Аллегхени,Экспозиционный парк I
100,AL,SLA,BAL,Сент-Луис Браунс,Парк Спортсмена IV
52,AL,CHA,CHW,Чикаго Уайт Сокс,Южный парк II/Комиски парк
97,AL,SEA,SEA,Сиэтл Маринерс,Королевский стадион / Стадион Сафеко
48,AL,CAL,ANA,Калифорнийские ангелы,Стадион «Доджер»
231,NL,MIL,MIL,Милвоки Брюэрс,Милллер Парк
265,NL,PRO,PRO,Провиденс Грейс,Мессер-стрит-граундс
33,AA,SR2,SYS,Сиракузские звёзды,Стар Парк II
225,NL,LAN,LAD,Лос-Анджелес Доджерс,Лос-Анджелесский мемориальный стадион
106,AL,TEX,TEX,Техас Рейнджеры,Арлингтонский стадион
184,NL,CHN,CHC,Чикаго Колтс,Западный парк II
171,NL,BSN,ATL,Бостон Бэббитс,Южный конец I
29,AA,RC2,ROC,Бронкос Рочестера,Кульвер-филд I
114,AL,WS1,MIN,Вашингтон Сенаторы,Stadion Гриффита II
238,NL,NY1,SFG,Нью-Йорк Джайантс,Поле битвы II
276,NL,SL5,SLM,Сент-Луис Маранс,Спортивный парк I
187,NL,CHN,CHC,Чикагские сиротки,Западный парк II
137,NA,ELI,RES,Элизабет принимает решение,Вэвелри-Фейрграундс
77,AL,MIN,MIN,Миннесота Твинс,Стадион Метрополитен
80,AL,MLA,BAL,Милвоки Брюэрс,Ллойд-стрит-граундс
172,NL,BSN,ATL,Бостон Бэббитс,"Южный конец, участок II"
269,NL,SFN,SFG,Сан-Франциско Джайентс,3Ком Парк
126,FL,PTF,PBS,Питтсбургские повстанцев,
165,NL,BRO,LAD,Бруклин Доджерс,Эббетс-филд
188,NL,CHN,CHC,Чикаго Блэкхокс,23-я улица Граундс
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион «Доджер»
11,AA,CL5,CBK,Коламбус Бакс,Рекреационный парк I
210,NL,FLO,FLA,Майами Марлинс,"Стадион ""Дельфин"""
177,NL,BSN,ATL,Бостонские бразцы,Фенвей-парк I / Брейвс-филд
53,AL,CHA,CHW,Чикаго Уайт Сокс,Стадион U. S. Cellular
35,AA,TL2,TLM,Толедо Маумее,Парк Сперанца
49,AL,CHA,CHW,Чикаго Уайт Сокс,Комиски-Парк
15,AA,CN3,CKK,Киллеры из Цинциннати Келли,Восточный парк
59,AL,CLE,CLE,Кливленд Индианс,Лига-парк II/Стадион Кливленд
75,AL,LAA,ANA,Лос-Анджелес Энджелс из Энаим,Аняйн-Даймз Арена
281,NL,SLN,STL,Сент-Луис Кардиналс,Робинсон Файлд
272,NL,SFN,SFG,Сан-Франциско Джайентс,"Парк ""Пэк-Белл"""
96,AL,SEA,SEA,Сиэтл Маринерс,Королевство
120,FL,BUF,BFL,Баффало Бильс,
88,AL,OAK,OAK,Окленд Аэрос,Нетворк Асокосийум
8,AA,BR4,BRG,Бруклин Гамильтоны,Ридджвуд-Парк
159,NL,BFN,BUF,Баффало Бильз,Олимпийский парк I
36,AA,WS7,WST,Вашингтон Нэшнлз,Атлетический парк
160,NL,BFN,BUF,Баффало Бильз,Риверсайд-Парк
105,AL,TEX,TEX,Техас Рейнджеры,"Стадион ""Рэнджерз"" в Арлингтоне"
173,NL,BSN,ATL,Бостон Бэббитс,"Южный конец, площадка II / Конгресс-стрит-граундс / Южный конец, площадка III"
218,NL,HOU,HOU,Хьюстон Астрос,Парк Минут Мэд
26,AA,PH4,PHQ,Филадельфийские Атлеты,Атлетический парк
237,NL,NY1,SFG,Нью-Йорк Джайантс,Поле Пло
212,NL,FLO,FLA,Майами Марлинс,"Стадион ""Профессионал Плейер"""
16,AA,IN2,IHO,Индианаполис Хоуизерз,Парк на седьмой улице
50,AL,CHA,CHW,Чикаго Уайт Сокс,Комискей Парк II
56,AL,CLE,CLE,Кливленд Индианс,Стадион «Кливленд»
145,NA,PH2,PWS,Филадельфийские Белые,Улица Джефферсона-стрит-Гроусс
304,UA,BLU,BLU,Балтиморские монументальные скульптуры,
147,NA,RC1,ROK,Рокфорд Форест-Ситис,"Сельскохозяйственное общество, площадь ярмарок"
193,NL,CIN,CIN,Цинциннати Редс,Кроссли Филд
199,NL,CIN,CIN,"""Цинциннати Редс""",Парк Лиги в Цинциннати
303,UA,ALT,ALT,Альтона-Маунтин-Сити,
314,UA,WSU,WNA,Вашингтон Нэшнлз,
286,NL,SR1,SYR,Сиракузские звёзды,Ньюелл-Парк
109,AL,TOR,TOR,Торонто Блю Джейс,Центр Роджерсов
185,NL,CHN,CHC,Чикаго Кабс,Западный парк II
227,NL,LS3,LOU,Луизвилл Колонелс,Экслеп-Парк I
39,AL,ANA,ANA,Анахайм Энджелс,Интернациональное поле Эдисона
277,NL,SLN,STL,Сент-Луис Браунс,Робинсон Файлд
175,NL,BSN,ATL,Бостонские пчелы,Поляны Браков
133,NA,BS1,BNA,Бостон Ред Сокс,Южный конец I
65,AL,DET,DET,Детройт Тайгерс,Комерика Парк
182,NL,CHN,CHC,Чикаго Колтс,Южный парк I
268,NL,SDN,SDP,Сан-Диего Падрес,"Стадион ""Квэллком"""
152,NA,WS4,NAT,Вашингтон Нэшнлз,Национальный стадион
181,NL,BSN,ATL,Бостонские ворачьи,"Южный конец, участок III"
74,AL,LAA,ANA,Лос-Анджелес Энджелс из Энаим,"Стадион ""Энζελ"""
189,NL,CHN,CHC,Чикаго Блэкхокс,Парк озера I
60,AL,CLE,CLE,Кливленд Индианс,Прогрессивное поле
194,NL,CIN,CIN,"""Цинциннати Редс""",Кинерги Филд
131,NA,BR2,BRA,Бруклин Атланты,Капитолинские земли
31,AA,SL4,STL,Сент-Луис Браун Стокингс,Спортивный парк I
237,NL,NY1,SFG,Нью-Йорк Джайантс,Поле Пло
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион «Доджер»
176,NL,BSN,ATL,Бостонские бразцы,Поляны Браков
165,NL,BRO,LAD,Бруклин Доджерс,Эббетс-филд
216,NL,HOU,HOU,Хьюстон Астрос,Астродом
30,AA,RIC,RIC,Ричмондские американцы из Вирджинии,Аллен Пастур
309,UA,MLU,MLU,Милвоки Брюэрс,
1,AA,BL2,BLO,Балтимор Ориолс,Ньютон-Парк
149,NA,SL2,SNA,Сент-Луис Браун Стокингс,Парк Грант Авеню
258,NL,PIT,PIT,Питтсбургские Аллегхени,Рекреационный парк
303,UA,ALT,ALT,Альтона-Маунтин-Сити,
251,NL,PHI,PHI,Филадельфия Филлис,Стадион Конни Мак
73,AL,LAA,ANA,Лос-Анджелес Энджелс,Уриндж-филд (Лос-Анджелес)
248,NL,PHI,PHI,Филадельфия Филлис,Бакер-булл
178,NL,BSN,ATL,Бостонские бразцы,"Южный конец, участок III"
219,NL,HOU,HOU,Хьюстон Колт .45,Колт-стадион
123,FL,IND,NEW,Индианаполис Хоуизерз,
105,AL,TEX,TEX,Техас Рейнджеры,"Стадион ""Рэнджерз"" в Арлингтоне"
292,NL,WAS,WSN,Вашингтон Нэшнлз,Стадион РФК
34,AA,TL1,TOL,Толедские синие штанины,Лיגה-парк
135,NA,CH2,CNA,Чикаго Блэкхокс,23-я улица Граундс
104,AL,TEX,TEX,Техас Рейнджеры,Арлингтон Стэдиум
277,NL,SLN,STL,Сент-Луис Браунс,Робинсон Файлд
245,NL,NYN,NYM,Нью-Йорк Метс,Поле Пло
75,AL,LAA,ANA,Лос-Анджелес Энджелс из Энаим,Аняйн-Даймз Арена
15,AA,CN3,CKK,Киллеры из Цинциннати Келли,Восточный парк
125,FL,NEW,NEW,Ньюарк Пеппер,
194,NL,CIN,CIN,"""Цинциннати Редс""",Кинерги Филд
136,NA,CL1,CFC,Кливленд Форест-Ситис,"Национальная ассоциация ""Арена"""
106,AL,TEX,TEX,Техас Рейнджеры,Арлингтонский стадион
67,AL,DET,DET,Детройт Тайгерс,Стадион Тигров
259,NL,PIT,PIT,Питтсбург Пираты,Экспозиционный парк
154,NA,WS6,WNT,Вашингтон Нэшнлз,Олимпийский комплекс
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шей-стадион
312,UA,SPU,STP,Сент-Пол Уайт Капс,
236,NL,MON,WSN,Монреаль Экспоз,Стадион Олимпийский/Хирам Битхорн
11,AA,CL5,CBK,Коламбус Бакс,Рекреационный парк I
281,NL,SLN,STL,Сент-Луис Кардиналс,Робинсон Файлд
198,NL,CIN,CIN,"""Цинциннати Редс""",Лиг Парк I в Цинциннати
287,NL,TRN,TRT,Троианы,Место для белеющих
298,PL,CHP,CHP,Чикаго Пэрри-Сейс,
