hofid,yearid,votedby,ballots,needed,votes,inducted,category
schoere01h,1978,АССО,379.0,285.0,130.0,Да,Игрок
vandejo01h,1960,АССО,269.0,202.0,31.0,Да,Игрок
facero01h,1981,АССО,401.0,301.0,23.0,Да,Игрок
gehrich01h,1945,АССО,247.0,186.0,10.0,Да,Игрок
roushed01h,1946,Голосование за номинацию,202.0,,11.0,Да,Игрок
coopewa01h,1969,АССО,340.0,255.0,5.0,Да,Игрок
kaatji01h,1990,АССО,444.0,333.0,79.0,Да,Игрок
dimagdo01h,1968,АССО,283.0,213.0,8.0,Да,Игрок
milancl01h,1950,АССО,168.0,126.0,1.0,Да,Игрок
coopemo01h,1956,АССО,193.0,145.0,2.0,Да,Игрок
mageesh01h,1937,АССО,201.0,151.0,2.0,Да,Игрок
kerrdi01h,1954,АССО,252.0,189.0,13.0,Да,Игрок
seguida01h,2010,АССО,539.0,405.0,1.0,Да,Игрок
durocle01h,1949,АССО,153.0,115.0,1.0,Да,Игрок
lyonste01h,1950,АССО,168.0,126.0,42.0,Да,Игрок
newsobo01h,1962,АССО,160.0,120.0,3.0,Да,Игрок
klingjo01h,1938,АССО,262.0,197.0,26.0,Да,Игрок
kinerra01h,1966,АССО,302.0,227.0,74.0,Да,Игрок
nehfar01h,1955,АССО,251.0,189.0,7.0,Да,Игрок
gomezle01h,1960,АССО,269.0,202.0,51.0,Да,Игрок
nichoki01h,1936,ветераны,78.0,59.0,3.0,Да,Игрок
mcnalda01h,1982,АССО,415.0,312.0,5.0,Да,Игрок
whiteea01h,1960,АССО,269.0,202.0,3.0,Да,Игрок
willibi01h,1984,АССО,403.0,303.0,202.0,Да,Игрок
willsma01h,1991,АССО,443.0,333.0,61.0,Да,Игрок
bushjo01h,1958,АССО,266.0,200.0,5.0,Да,Игрок
doerrbo01h,1962,АССО,160.0,120.0,10.0,Да,Игрок
wheatza01h,1947,АССО,161.0,121.0,37.0,Да,Игрок
wilsoji01h,1956,АССО,193.0,145.0,17.0,Да,Игрок
thomsbo01h,1968,АССО,283.0,213.0,13.0,Да,Игрок
willicy01h,1938,АССО,262.0,197.0,1.0,Да,Игрок
vanslan01h,2001,АССО,515.0,387.0,0.0,Да,Игрок
hartnga01h,1936,АССО,226.0,170.0,0.0,Да,Игрок
cavarph01h,1969,АССО,340.0,255.0,37.0,Да,Игрок
vaughar01h,1962,АССО,160.0,120.0,6.0,Да,Игрок
bishoma01h,1960,АССО,269.0,202.0,5.0,Да,Игрок
luzingr01h,1990,АССО,444.0,333.0,1.0,Да,Игрок
rizzuph01h,1972,АССО,396.0,297.0,103.0,Да,Игрок
boonebr01h,2011,АССО,581.0,436.0,1.0,Да,Игрок
smithle02h,2011,АССО,581.0,436.0,263.0,Да,Игрок
lemonbo01h,1969,АССО,340.0,255.0,56.0,Да,Игрок
greenha01h,1945,АССО,247.0,186.0,3.0,Да,Игрок
ruelmu01h,1960,АССО,269.0,202.0,9.0,Да,Игрок
kleinch01h,1956,АССО,193.0,145.0,44.0,Да,Игрок
marioma01h,1964,АССО,201.0,151.0,50.0,Да,Игрок
bendech01h,1938,АССО,262.0,197.0,33.0,Да,Игрок
newhoha01h,1971,АССО,360.0,270.0,94.0,Да,Игрок
haineje01h,1948,АССО,121.0,91.0,2.0,Да,Игрок
kuennha01h,1987,АССО,413.0,310.0,144.0,Да,Игрок
gibsobo01h,1981,АССО,401.0,301.0,337.0,Да,Игрок
lucasre01h,1950,АССО,168.0,126.0,1.0,Да,Игрок
powervi01h,1971,АССО,360.0,270.0,2.0,Да,Игрок
lowebo01h,1942,АССО,233.0,175.0,1.0,Да,Игрок
mcgrajo01h,1936,ветераны,78.0,59.0,17.0,Да,Игрок
luquedo01h,1937,АССО,201.0,151.0,1.0,Да,Игрок
allendi01h,1990,АССО,444.0,333.0,58.0,Да,Игрок
singebi01h,1983,АССО,374.0,281.0,0.0,Да,Игрок
tiantlu01h,1993,АССО,423.0,318.0,62.0,Да,Игрок
crossla01h,1942,АССО,233.0,175.0,1.0,Да,Игрок
willibi01h,1983,АССО,374.0,281.0,153.0,Да,Игрок
kellech01h,1969,АССО,340.0,255.0,14.0,Да,Игрок
whitewi01h,1975,АССО,362.0,272.0,7.0,Да,Игрок
brownga01h,1981,АССО,401.0,301.0,1.0,Да,Игрок
wittwh01h,1949,АССО,153.0,115.0,1.0,Да,Игрок
burgesm01h,1974,АССО,365.0,274.0,2.0,Да,Игрок
clarkja01h,1998,АССО,473.0,355.0,7.0,Да,Игрок
seweljo01h,1977,ветераны,,,,Да,Игрок
earnsge01h,1955,АССО,251.0,189.0,2.0,Да,Игрок
ageeto01h,1979,АССО,432.0,324.0,0.0,Да,Игрок
parkeda01h,2004,АССО,506.0,380.0,53.0,Да,Игрок
wheatza01h,1952,АССО,234.0,176.0,30.0,Да,Игрок
donovbi01h,1937,АССО,201.0,151.0,3.0,Да,Игрок
tiantlu01h,1995,АССО,460.0,345.0,45.0,Да,Игрок
kerrdi01h,1945,АССО,247.0,186.0,1.0,Да,Игрок
darkal01h,1971,АССО,360.0,270.0,54.0,Да,Игрок
cepedor01h,1987,АССО,413.0,310.0,179.0,Да,Игрок
sislege01h,1937,АССО,201.0,151.0,106.0,Да,Игрок
brownmo01h,1946,Голосование за номинацию,202.0,,56.0,Да,Игрок
kerrdi01h,1949,АССО,153.0,115.0,1.0,Да,Игрок
minosmi01h,1998,АССО,473.0,355.0,76.0,Да,Игрок
planked01h,1937,АССО,201.0,151.0,23.0,Да,Игрок
warnelo01h,1949,АССО,153.0,115.0,2.0,Да,Игрок
rixeyep01h,1960,АССО,269.0,202.0,142.0,Да,Игрок
minosmi01h,1989,АССО,447.0,336.0,59.0,Да,Игрок
willibi01h,1982,АССО,415.0,312.0,97.0,Да,Игрок
rickebr01h,1942,АССО,233.0,175.0,3.0,Да,Пионер/Исполнительный
groteje01h,1987,АССО,413.0,310.0,0.0,Да,Игрок
raschvi01h,1972,АССО,396.0,297.0,4.0,Да,Игрок
stephri01h,1956,АССО,193.0,145.0,2.0,Да,Игрок
burdele01h,1978,АССО,379.0,285.0,76.0,Да,Игрок
chancfr01h,1946,Финалный голосование,263.0,198.0,150.0,Да,Игрок
bakerfr01h,1937,АССО,201.0,151.0,13.0,Да,Игрок
garvest01h,2002,АССО,472.0,354.0,134.0,Да,Игрок
youngro01h,1948,АССО,121.0,91.0,19.0,Да,Игрок
mccarjo99h,1947,АССО,161.0,121.0,2.0,Да,Менеджер
mattido01h,2010,АССО,539.0,405.0,87.0,Да,Игрок
bladera01h,1960,АССО,269.0,202.0,1.0,Да,Игрок
kuhnbo99h,2008,ветераны,,,,Да,Пионер/Исполнительный
combsea01h,1956,АССО,193.0,145.0,14.0,Да,Игрок
thomsbo01h,1979,АССО,432.0,324.0,11.0,Да,Игрок
hubbeca01h,1945,АССО,247.0,186.0,24.0,Да,Игрок
malonji01h,1979,АССО,432.0,324.0,2.0,Да,Игрок
scottev01h,1951,АССО,226.0,170.0,2.0,Да,Игрок
niekrph01h,1993,АССО,423.0,318.0,278.0,Да,Игрок
pafkoan01h,1967,АССО,292.0,219.0,1.0,Да,Игрок
larsedo01h,1983,АССО,374.0,281.0,22.0,Да,Игрок
santoro01h,1994,АССО,456.0,342.0,150.0,Да,Игрок
trammal01h,2005,АССО,516.0,387.0,87.0,Да,Игрок
hoytwa01h,1948,АССО,121.0,91.0,7.0,Да,Игрок
chancfr01h,1936,АССО,226.0,170.0,5.0,Да,Игрок
loberha01h,1938,АССО,262.0,197.0,1.0,Да,Игрок
crigelo01h,1936,АССО,226.0,170.0,7.0,Да,Игрок
sundbji01h,1995,АССО,460.0,345.0,1.0,Да,Игрок
willicy01h,1950,АССО,168.0,126.0,9.0,Да,Игрок
cavarph01h,1968,АССО,283.0,213.0,23.0,Да,Игрок
hargrbu01h,1947,АССО,161.0,121.0,1.0,Да,Игрок
coninje01h,2013,АССО,569.0,427.0,0.0,Да,Игрок
bentola01h,1958,АССО,266.0,200.0,1.0,Да,Игрок
casege01h,1960,АССО,269.0,202.0,1.0,Да,Игрок
erskica01h,1969,АССО,340.0,255.0,4.0,Да,Игрок
houttar01h,1964,АССО,201.0,151.0,2.0,Да,Игрок
donlimi01h,1938,АССО,262.0,197.0,5.0,Да,Игрок
rommeed01h,1960,АССО,269.0,202.0,12.0,Да,Игрок
morrija02h,2002,АССО,472.0,354.0,97.0,Да,Игрок
wertzvi01h,1971,АССО,360.0,270.0,2.0,Да,Игрок
bondsbo01h,1989,АССО,447.0,336.0,29.0,Да,Игрок
coopewa01h,1971,АССО,360.0,270.0,7.0,Да,Игрок
ferrewe01h,1962,АССО,160.0,120.0,1.0,Да,Игрок
schilcu01h,2013,АССО,569.0,427.0,221.0,Да,Игрок
gleaski01h,1939,АССО,274.0,206.0,1.0,Да,Игрок
virdobi01h,1974,АССО,365.0,274.0,3.0,Да,Игрок
bunniji01h,1986,АССО,425.0,319.0,279.0,Да,Игрок
newsobo01h,1971,АССО,360.0,270.0,17.0,Да,Игрок
grimmch01h,1949,АССО,153.0,115.0,10.0,Да,Игрок
schoere01h,1980,АССО,385.0,289.0,164.0,Да,Игрок
perezto01h,1992,АССО,430.0,323.0,215.0,Да,Игрок
facero01h,1980,АССО,385.0,289.0,21.0,Да,Игрок
derripa01h,1958,АССО,266.0,200.0,15.0,Да,Игрок
burkeje01h,1945,АССО,247.0,186.0,2.0,Да,Игрок
ruffire01h,1950,АССО,168.0,126.0,12.0,Да,Игрок
kleinch01h,1955,АССО,251.0,189.0,25.0,Да,Игрок
carrocl02h,1984,АССО,403.0,303.0,1.0,Да,Игрок
hafeych01h,1950,АССО,168.0,126.0,4.0,Да,Игрок
forscke01h,1992,АССО,430.0,323.0,0.0,Да,Игрок
vandejo01h,1966,АССО,302.0,227.0,72.0,Да,Игрок
mcdanli01h,1982,АССО,415.0,312.0,3.0,Да,Игрок
roushed01h,1960,АССО,269.0,202.0,146.0,Да,Игрок
newcodo01h,1972,АССО,396.0,297.0,7.0,Да,Игрок
schoere01h,1974,АССО,365.0,274.0,110.0,Да,Игрок
ruffire01h,1952,АССО,234.0,176.0,10.0,Да,Игрок
lansfca01h,1998,АССО,473.0,355.0,3.0,Да,Игрок
mckecbi01h,1950,АССО,168.0,126.0,1.0,Да,Менеджер
ricesa01h,1950,АССО,168.0,126.0,1.0,Да,Игрок
gomezle01h,1949,АССО,153.0,115.0,17.0,Да,Игрок
lolicmi01h,1987,АССО,413.0,310.0,84.0,Да,Игрок
coopewi01h,1952,АССО,234.0,176.0,2.0,Да,Игрок
cronijo01h,1956,АССО,193.0,145.0,152.0,Да,Игрок
wynnea01h,1972,АССО,396.0,297.0,301.0,Да,Игрок
willicy01h,1954,АССО,252.0,189.0,4.0,Да,Игрок
sainjo01h,1970,АССО,300.0,225.0,9.0,Да,Игрок
kinerra01h,1968,АССО,283.0,213.0,118.0,Да,Игрок
bluegos01h,1960,АССО,269.0,202.0,3.0,Да,Игрок
lopated01h,1969,АССО,340.0,255.0,2.0,Да,Игрок
tinkejo01h,1945,АССО,247.0,186.0,49.0,Да,Игрок
staubru01h,1996,АССО,470.0,353.0,24.0,Да,Игрок
cravaga01h,1938,АССО,262.0,197.0,2.0,Да,Игрок
knabeot01h,1939,АССО,274.0,206.0,1.0,Да,Игрок
woodjo02h,1938,АССО,262.0,197.0,6.0,Да,Игрок
mageesh01h,1951,АССО,226.0,170.0,2.0,Да,Игрок
bondsbo01h,1992,АССО,430.0,323.0,40.0,Да,Игрок
mccarjo99h,1953,АССО,264.0,198.0,1.0,Да,Менеджер
cavarph01h,1964,АССО,201.0,151.0,22.0,Да,Игрок
dunnja01h,1946,Голосование за номинацию,202.0,,1.0,Да,Игрок
holtzke01h,1985,АССО,395.0,297.0,4.0,Да,Игрок
lolicmi01h,1995,АССО,460.0,345.0,26.0,Да,Игрок
averiea01h,1975,ветераны,,,,Да,Игрок
klingjo01h,1953,АССО,264.0,198.0,1.0,Да,Игрок
boyerke01h,1990,АССО,444.0,333.0,78.0,Да,Игрок
righeda01h,2001,АССО,515.0,387.0,2.0,Да,Игрок
durocle01h,1956,АССО,193.0,145.0,1.0,Да,Менеджер
manleef99h,2006,Негритянская лига,,,,Да,Пионер/Исполнительный
odoulle01h,1962,АССО,160.0,120.0,13.0,Да,Игрок
ansonca01h,1939,Старинцы,,,,Да,Игрок
erskica01h,1972,АССО,396.0,297.0,4.0,Да,Игрок
riceji01h,1998,АССО,473.0,355.0,203.0,Да,Игрок
kaatji01h,1991,АССО,443.0,333.0,62.0,Да,Игрок
schoere01h,1976,АССО,388.0,291.0,129.0,Да,Игрок
stengca01h,1949,АССО,153.0,115.0,3.0,Да,Игрок
yastrca01h,1989,АССО,447.0,336.0,423.0,Да,Игрок
danniha01h,1958,АССО,266.0,200.0,1.0,Да,Игрок
womacto01h,2012,АССО,573.0,430.0,0.0,Да,Игрок
mazerbi01h,1990,АССО,444.0,333.0,131.0,Да,Игрок
mizejo01h,1962,АССО,160.0,120.0,14.0,Да,Игрок
floodcu01h,1994,АССО,456.0,342.0,39.0,Да,Игрок
fostege01h,1992,АССО,430.0,323.0,24.0,Да,Игрок
henrito01h,1953,АССО,264.0,198.0,10.0,Да,Игрок
longhe01h,1936,ветераны,78.0,59.0,15.0,Да,Игрок
gaettga01h,2006,АССО,520.0,390.0,4.0,Да,Игрок
schreos01h,1939,АССО,274.0,206.0,2.0,Да,Игрок
gehrich01h,1947,АССО,161.0,121.0,105.0,Да,Игрок
marisro01h,1974,АССО,365.0,274.0,78.0,Да,Игрок
drysddo01h,1984,АССО,403.0,303.0,316.0,Да,Игрок
carribi02h,1945,АССО,247.0,186.0,3.0,Да,Игрок
ruffire01h,1948,АССО,121.0,91.0,4.0,Да,Игрок
vanceda01h,1936,АССО,226.0,170.0,1.0,Да,Игрок
trammal01h,2010,АССО,539.0,405.0,121.0,Да,Игрок
kellyge01h,1949,АССО,153.0,115.0,1.0,Да,Игрок
leonadu02h,1960,АССО,269.0,202.0,2.0,Да,Игрок
pinsova01h,1993,АССО,423.0,318.0,38.0,Да,Игрок
manushe01h,1958,АССО,266.0,200.0,22.0,Да,Игрок
gordojo01h,1956,АССО,193.0,145.0,4.0,Да,Игрок
plesada01h,2009,АССО,539.0,405.0,0.0,Да,Игрок
gowdyha01h,1960,АССО,269.0,202.0,38.0,Да,Игрок
pruethu01h,1952,АССО,234.0,176.0,1.0,Да,Игрок
reynoal01h,1966,АССО,302.0,227.0,60.0,Да,Игрок
doerrbo01h,1958,АССО,266.0,200.0,25.0,Да,Игрок
heilmha01h,1942,АССО,233.0,175.0,4.0,Да,Игрок
wadderu01h,1945,АССО,247.0,186.0,154.0,Да,Игрок
baineha01h,2008,АССО,543.0,408.0,28.0,Да,Игрок
burdele01h,1973,АССО,380.0,285.0,12.0,Да,Игрок
whiteha01h,1960,АССО,269.0,202.0,4.0,Да,Игрок
weisswa01h,2006,АССО,520.0,390.0,1.0,Да,Игрок
hodgegi01h,1976,АССО,388.0,291.0,233.0,Да,Игрок
klingjo01h,1946,Голосование за номинацию,202.0,,20.0,Да,Игрок
rizzuph01h,1966,АССО,302.0,227.0,54.0,Да,Игрок
grantge01h,1958,АССО,266.0,200.0,1.0,Да,Игрок
mattido01h,2001,АССО,515.0,387.0,145.0,Да,Игрок
mattido01h,2011,АССО,581.0,436.0,79.0,Да,Игрок
howarel01h,1976,АССО,388.0,291.0,55.0,Да,Игрок
groveor01h,1958,АССО,266.0,200.0,5.0,Да,Игрок
marquru01h,1955,АССО,251.0,189.0,35.0,Да,Игрок
kressre01h,1960,АССО,269.0,202.0,3.0,Да,Игрок
fitzsfr01h,1948,АССО,121.0,91.0,2.0,Да,Игрок
luquedo01h,1950,АССО,168.0,126.0,1.0,Да,Игрок
foxne01h,1977,АССО,383.0,288.0,152.0,Да,Игрок
ashburi01h,1968,АССО,283.0,213.0,6.0,Да,Игрок
brownra99h,2006,Негритянская лига,,,,Да,Игрок
lindsfr01h,1949,АССО,153.0,115.0,1.0,Да,Игрок
lolicmi01h,1997,АССО,473.0,353.0,34.0,Да,Игрок
macphla99h,1978,ветераны,,,,Да,Пионер/Исполнительный
gosligo01h,1968,ветераны,,,,Да,Игрок
grimmch01h,1950,АССО,168.0,126.0,13.0,Да,Игрок
kuennha01h,1985,АССО,395.0,297.0,125.0,Да,Игрок
smithle02h,2013,АССО,569.0,427.0,272.0,Да,Игрок
newcodo01h,1975,АССО,362.0,272.0,11.0,Да,Игрок
torrejo01h,1989,АССО,447.0,336.0,40.0,Да,Игрок
granted01h,1945,АССО,247.0,186.0,2.0,Да,Игрок
hermabi01h,1964,АССО,201.0,151.0,26.0,Да,Игрок
ruffire01h,1954,АССО,252.0,189.0,29.0,Да,Игрок
elberki01h,1945,АССО,247.0,186.0,2.0,Да,Игрок
conceda01h,2007,АССО,545.0,409.0,74.0,Да,Игрок
killeha01h,1981,АССО,401.0,301.0,239.0,Да,Игрок
wilsoha01h,1956,АССО,193.0,145.0,74.0,Да,Игрок
longhe01h,1946,Голосование за номинацию,202.0,,1.0,Да,Игрок
waltebu01h,1966,АССО,302.0,227.0,56.0,Да,Игрок
torrejo01h,1993,АССО,423.0,318.0,63.0,Да,Игрок
archeji01h,1939,АССО,274.0,206.0,3.0,Да,Игрок
friscfr01h,1946,Голосование за номинацию,202.0,,104.0,Да,Игрок
gomezle01h,1950,АССО,168.0,126.0,18.0,Да,Игрок
suttebr01h,2003,АССО,496.0,372.0,266.0,Да,Игрок
jenkife01h,1990,АССО,444.0,333.0,296.0,Да,Игрок
medwijo01h,1968,АССО,283.0,213.0,240.0,Да,Игрок
alexape01h,1938,АССО,262.0,197.0,212.0,Да,Игрок
dawsoan01h,2008,АССО,543.0,408.0,358.0,Да,Игрок
conceda01h,2006,АССО,520.0,390.0,65.0,Да,Игрок
larsedo01h,1987,АССО,413.0,310.0,30.0,Да,Игрок
lolicmi01h,1985,АССО,395.0,297.0,78.0,Да,Игрок
murphda05h,2000,АССО,499.0,375.0,116.0,Да,Игрок
lombaer01h,1967,АССО,292.0,219.0,43.0,Да,Игрок
wrighgl01h,1960,АССО,269.0,202.0,18.0,Да,Игрок
mcmulke01h,1983,АССО,374.0,281.0,0.0,Да,Игрок
archeji01h,1938,АССО,262.0,197.0,7.0,Да,Игрок
marquru01h,1953,АССО,264.0,198.0,19.0,Да,Игрок
adamsba01h,1955,АССО,251.0,189.0,24.0,Да,Игрок
charlos99h,1976,Негритянская лига,,,,Да,Игрок
jenseja01h,1967,АССО,292.0,219.0,3.0,Да,Игрок
bushdo01h,1937,АССО,201.0,151.0,1.0,Да,Игрок
willicy01h,1945,АССО,247.0,186.0,1.0,Да,Игрок
suhrgu01h,1958,АССО,266.0,200.0,1.0,Да,Игрок
crigelo01h,1937,АССО,201.0,151.0,16.0,Да,Игрок
rootch01h,1960,АССО,269.0,202.0,2.0,Да,Игрок
hoopeha01h,1950,АССО,168.0,126.0,2.0,Да,Игрок
rixeyep01h,1958,АССО,266.0,200.0,32.0,Да,Игрок
manushe01h,1964,ветераны,,,,Да,Игрок
haineje01h,1955,АССО,251.0,189.0,10.0,Да,Игрок
floodcu01h,1986,АССО,425.0,319.0,45.0,Да,Игрок
huggimi01h,1946,Голосование за номинацию,202.0,,129.0,Да,Игрок
kellge01h,1983,ветераны,,,,Да,Игрок
kellge01h,1966,АССО,302.0,227.0,29.0,Да,Игрок
gonzami01h,1950,АССО,168.0,126.0,1.0,Да,Игрок
fletcar01h,1950,АССО,168.0,126.0,1.0,Да,Игрок
rhoderi01h,1995,АССО,460.0,345.0,0.0,Да,Игрок
streega01h,1938,АССО,262.0,197.0,1.0,Да,Игрок
riceji01h,1996,АССО,470.0,353.0,166.0,Да,Игрок
groatdi01h,1978,АССО,379.0,285.0,3.0,Да,Игрок
suttebr01h,2005,АССО,516.0,387.0,344.0,Да,Игрок
wambsbi01h,1942,АССО,233.0,175.0,1.0,Да,Игрок
heilmha01h,1950,АССО,168.0,126.0,87.0,Да,Игрок
luquedo01h,1939,АССО,274.0,206.0,1.0,Да,Игрок
hebneri01h,1991,АССО,443.0,333.0,1.0,Да,Игрок
ottme01h,1950,АССО,168.0,126.0,115.0,Да,Игрок
boyerke01h,1975,АССО,362.0,272.0,9.0,Да,Игрок
dunlafr01h,1936,ветераны,78.0,59.0,2.0,Да,Игрок
howarel01h,1978,АССО,379.0,285.0,41.0,Да,Игрок
finlech01h,2008,АССО,543.0,408.0,1.0,Да,Игрок
trammal01h,2013,АССО,569.0,427.0,191.0,Да,Игрок
paigesa01h,1951,АССО,226.0,170.0,1.0,Да,Игрок
riceji01h,2006,АССО,520.0,390.0,337.0,Да,Игрок
templga01h,1997,АССО,473.0,353.0,2.0,Да,Игрок
boyerke01h,1976,АССО,388.0,291.0,15.0,Да,Игрок
ehmkeho01h,1953,АССО,264.0,198.0,3.0,Да,Игрок
gomezle01h,1951,АССО,226.0,170.0,23.0,Да,Игрок
torremi01h,1990,АССО,444.0,333.0,1.0,Да,Игрок
rizzuph01h,1970,АССО,300.0,225.0,79.0,Да,Игрок
pennohe01h,1938,АССО,262.0,197.0,37.0,Да,Игрок
rowesc01h,1968,АССО,283.0,213.0,6.0,Да,Игрок
lolicmi01h,1992,АССО,430.0,323.0,45.0,Да,Игрок
mcdougi01h,1969,АССО,340.0,255.0,3.0,Да,Игрок
connoto99h,1953,ветераны,,,,Да,Арбитр
newhoha01h,1973,АССО,380.0,285.0,79.0,Да,Игрок
bresnro01h,1939,АССО,274.0,206.0,67.0,Да,Игрок
simmoal01h,1949,АССО,153.0,115.0,89.0,Да,Игрок
wilheho01h,1981,АССО,401.0,301.0,238.0,Да,Игрок
heilmha01h,1951,АССО,226.0,170.0,153.0,Да,Игрок
perduhu01h,1938,АССО,262.0,197.0,1.0,Да,Игрок
bellge02h,1999,АССО,497.0,373.0,6.0,Да,Игрок
kleinch01h,1950,АССО,168.0,126.0,14.0,Да,Игрок
gossari01h,2004,АССО,506.0,380.0,206.0,Да,Игрок
beaumgi01h,1946,Голосование за номинацию,202.0,,1.0,Да,Игрок
