playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
howarel01,1955,1,NYA,AL,ОФ,75,65.0,1564.0,124.0,10.0,3.0,3.0,,,,,
oberkke01,1982,1,SLN,NL,Две-б,1,0.0,13.0,2.0,1.0,0.0,0.0,,,,,
guzmasa01,1972,1,SLN,NL,П,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
kalinal01,1953,1,DET,AL,ОФ,20,,,11.0,1.0,0.0,0.0,,,,,
fellebo01,1948,1,CLE,AL,П,44,,,16.0,39.0,2.0,1.0,,,,,
bannial01,1982,1,CLE,AL,ОФ,55,45.0,1203.0,115.0,1.0,1.0,0.0,,,,,
ruckena01,1909,1,BRO,NL,П,38,,,3.0,67.0,4.0,3.0,,,,,
lakefr01,1897,1,BSN,NL,C,18,,,49.0,15.0,2.0,0.0,4.0,,,,
mayda01,1974,1,ML4,AL,ОФ,121,113.0,2966.0,249.0,10.0,3.0,2.0,,,,,
sheckji01,1901,1,BRO,NL,ОФ,121,,,287.0,15.0,18.0,5.0,,,,,
rosebjo01,1964,1,LAN,NL,C,128,116.0,3059.0,809.0,64.0,6.0,8.0,10.0,35.0,19.0,29.0,3.0
wrighru01,1921,1,PHI,NL,3Б,54,,,58.0,108.0,14.0,6.0,,,,,
almeira01,1911,1,CIN,NL,3Б,27,,,36.0,45.0,10.0,1.0,,,,,
willine01,1878,1,IN1,NL,3Б,63,,,88.0,128.0,33.0,6.0,,,,,
huntzwa01,1926,1,SLN,NL,П,9,,,1.0,12.0,0.0,1.0,,,,,
koniedo01,1973,1,HOU,NL,П,2,2.0,39.0,1.0,1.0,0.0,0.0,,,,,
youngjo02,1986,1,SFN,NL,ЛФ,29,19.0,522.0,40.0,0.0,0.0,0.0,,,,,
beltres01,1995,1,TEX,AL,SS,36,18.0,553.0,40.0,53.0,3.0,13.0,,,,,
gutieri01,1993,1,SDN,NL,ОФ,5,0.0,29.0,1.0,0.0,0.0,0.0,,,,,
vandejo02,2004,1,CIN,NL,ОФ,7,7.0,129.0,12.0,1.0,0.0,0.0,,,,,
guillca01,2003,1,SEA,AL,3Б,32,32.0,842.0,38.0,45.0,3.0,3.0,,,,,
hosleti01,1976,2,OAK,AL,C,37,8.0,446.0,79.0,13.0,3.0,0.0,2.0,2.0,16.0,4.0,0.0
maciajo01,1999,1,DET,AL,Две-б,1,1.0,24.0,1.0,6.0,0.0,0.0,,,,,
polanpl01,1999,1,SLN,NL,SS,9,7.0,176.0,7.0,20.0,2.0,5.0,,,,,
romered01,1989,3,ML4,AL,ДХ,2,,,,,,,,,,,
millira01,1994,1,MON,NL,1б,33,16.0,505.0,157.0,19.0,4.0,16.0,,,,,
russoma01,1939,1,NYA,AL,П,21,,,7.0,26.0,1.0,6.0,,,,,
hallda01,1995,1,TOR,AL,П,17,0.0,49.0,2.0,1.0,0.0,0.0,,,,,
rosemch01,1887,1,PH4,AA,ОФ,21,,,41.0,5.0,10.0,1.0,,,,,
hoganma01,1894,2,SLN,NL,ОФ,29,,,42.0,5.0,6.0,5.0,,,,,
bartlja01,2005,1,MIN,AL,SS,68,65.0,1757.0,95.0,227.0,7.0,45.0,,,,,
hawkian01,1990,1,NYA,AL,П,28,26.0,473.0,12.0,9.0,0.0,3.0,,,,,
baldwbi01,1975,1,DET,AL,CF,13,10.0,294.0,32.0,0.0,1.0,0.0,,,,,
velarra01,1994,1,NYA,AL,ОФ,7,6.0,141.0,8.0,1.0,0.0,0.0,,,,,
gelbech01,1935,1,SLN,NL,3Б,37,,,34.0,56.0,2.0,8.0,,,,,
roomero01,1990,2,MON,NL,ОФ,6,4.0,82.0,6.0,0.0,0.0,0.0,,,,,
littogr01,1989,1,SFN,NL,C,2,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grimjo01,1893,1,LS3,NL,SS,1,,,1.0,0.0,2.0,0.0,,,,,
houghch01,1971,1,LAN,NL,П,4,0.0,13.0,0.0,1.0,0.0,0.0,,,,,
moorewh01,1939,1,CIN,NL,П,42,,,9.0,32.0,1.0,0.0,,,,,
foxan01,1998,1,ARI,NL,ОФ,48,34.0,930.0,76.0,2.0,2.0,0.0,,,,,
gilge01,2003,1,BAL,AL,C,53,49.0,1307.0,326.0,34.0,6.0,3.0,3.0,11.0,38.0,10.0,2.0
tragewa01,1918,1,BSN,NL,C,7,,,4.0,1.0,1.0,0.0,0.0,,,,
mayru01,1976,2,BAL,AL,П,24,21.0,457.0,9.0,21.0,4.0,2.0,,,,,
ramirma02,2010,1,LAN,NL,ОФ,46,46.0,1079.0,68.0,2.0,3.0,0.0,0.0,,0.0,0.0,
dykesji01,1937,1,CHA,AL,3Б,11,,,11.0,22.0,0.0,3.0,,,,,
simpsha01,1951,1,CLE,AL,1б,50,,,326.0,17.0,4.0,28.0,,,,,
leele02,1973,1,SDN,NL,ОФ,84,79.0,2055.0,154.0,7.0,5.0,0.0,,,,,
selbybi01,2001,1,CIN,NL,3Б,8,6.0,155.0,7.0,8.0,2.0,2.0,,,,,
monrocr01,2009,1,PIT,NL,ЛФ,8,7.0,186.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,
briodfa01,1886,1,KCN,NL,C,54,,,258.0,95.0,31.0,4.0,29.0,,,,
rolensc01,2012,1,CIN,NL,3Б,87,80.0,2158.0,45.0,139.0,10.0,6.0,,,,,
victosh01,2003,1,SDN,NL,ЛФ,15,5.0,211.0,17.0,2.0,0.0,0.0,,,,,
whitero02,1998,1,MON,NL,ДХ,1,,,,,,,,,,,
pitkoal01,1938,1,PHI,NL,ОФ,7,,,8.0,0.0,1.0,0.0,,,,,
willied01,1988,1,CLE,AL,3Б,10,7.0,198.0,3.0,18.0,0.0,0.0,,,,,
timlimi01,1991,1,TOR,AL,П,63,3.0,325.0,9.0,17.0,2.0,0.0,,,,,
essiaji01,1979,1,OAK,AL,ЛФ,4,3.0,69.0,2.0,0.0,0.0,0.0,,,,,
timmooz01,1999,1,SEA,AL,1б,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
kirbywa01,1992,1,CLE,AL,RF,1,0.0,9.0,2.0,0.0,0.0,0.0,,,,,
bakerdo01,1987,1,DET,AL,3Б,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
mosebll01,1981,1,TOR,AL,RF,22,20.0,562.0,43.0,0.0,0.0,0.0,,,,,
jonestr01,1988,2,MON,NL,CF,9,7.0,135.0,8.0,0.0,0.0,0.0,,,,,
nokesma01,1987,1,DET,AL,C,109,94.0,2536.0,595.0,32.0,5.0,2.0,7.0,37.0,71.0,18.0,0.0
mullige01,1913,1,DET,AL,П,7,,,0.0,20.0,1.0,0.0,,,,,
muncrbo01,1944,1,SLA,AL,П,33,,,16.0,35.0,1.0,1.0,,,,,
bergebr01,2003,1,KCA,AL,ОФ,11,8.0,209.0,16.0,1.0,0.0,0.0,,,,,
hubbagl01,1980,1,ATL,NL,Две-б,117,113.0,3023.0,268.0,405.0,15.0,91.0,,,,,
morgabo01,1950,1,BRO,NL,SS,10,,,10.0,24.0,3.0,5.0,,,,,
schaapa01,1972,1,KCA,AL,SS,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
warnelo01,1940,1,SLN,NL,П,33,,,10.0,50.0,0.0,5.0,,,,,
anderji02,2004,1,CHN,NL,П,7,0.0,29.0,3.0,1.0,0.0,0.0,,,,,
ellisja01,2003,1,SFN,NL,ОФ,4,2.0,54.0,3.0,0.0,0.0,0.0,,,,,
moehlbr01,2002,1,DET,AL,П,3,3.0,59.0,0.0,1.0,0.0,0.0,,,,,
youklke01,2005,1,BOS,AL,1б,9,5.0,141.0,48.0,0.0,0.0,4.0,,,,,
briodfa01,1887,1,DTN,NL,C,33,,,144.0,61.0,21.0,4.0,12.0,,,,
tayloja01,1897,1,PHI,NL,П,40,,,12.0,89.0,16.0,2.0,,,,,
leeca01,2011,1,HOU,NL,ЛФ,80,78.0,1936.0,119.0,10.0,2.0,3.0,,,,,
muellbi02,2002,2,SFN,NL,3Б,3,2.0,54.0,2.0,3.0,0.0,0.0,,,,,
kunkeje01,1988,1,TEX,AL,ОФ,6,2.0,75.0,4.0,0.0,0.0,0.0,,,,,
harrato01,1969,1,WS2,AL,SS,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
bosweke01,1973,1,NYN,NL,Две-б,3,0.0,27.0,8.0,4.0,1.0,0.0,,,,,
gumpera01,1952,1,BOS,AL,П,10,,,0.0,4.0,0.0,0.0,,,,,
evansar01,1932,1,CHA,AL,П,7,,,4.0,4.0,0.0,1.0,,,,,
langsbo01,1899,1,LS3,NL,SS,1,,,3.0,2.0,0.0,0.0,,,,,
strawda01,1992,1,LAN,NL,ЛФ,2,2.0,42.0,4.0,0.0,0.0,0.0,,,,,
yountro01,1992,1,ML4,AL,ОФ,139,138.0,3588.0,371.0,6.0,2.0,0.0,,,,,
thornan01,1976,2,MON,NL,ОФ,11,9.0,247.0,14.0,1.0,1.0,0.0,,,,,
marriwi01,1921,1,CHN,NL,SS,1,,,1.0,1.0,0.0,0.0,,,,,
gilliji01,1961,1,LAN,NL,ОФ,11,9.0,189.0,14.0,0.0,0.0,0.0,,,,,
wilkiri01,1998,1,SEA,AL,ДХ,2,,,,,,,,,,,
mcmulke01,1976,1,OAK,AL,Две-б,1,0.0,1.0,0.0,1.0,0.0,0.0,,,,,
roberda05,1972,1,HOU,NL,П,35,28.0,576.0,0.0,31.0,1.0,0.0,,,,,
turneje01,1980,1,SDN,NL,RF,30,24.0,583.0,39.0,2.0,0.0,1.0,,,,,
lampkto01,2001,1,SEA,AL,ДХ,1,,,,,,,,,,,
isbelfr01,1901,1,CHA,AL,Две-б,2,,,1.0,2.0,0.0,0.0,,,,,
nortoto01,1972,1,MIN,AL,П,21,0.0,97.0,4.0,9.0,0.0,0.0,,,,,
duncama01,1987,1,LAN,NL,Две-б,7,4.0,140.0,11.0,22.0,0.0,3.0,,,,,
lovitjo01,1975,1,TEX,AL,1б,2,1.0,27.0,9.0,0.0,0.0,0.0,,,,,
ramiral02,1999,1,CLE,AL,RF,23,5.0,240.0,15.0,1.0,2.0,0.0,,,,,
uhlege01,1928,1,CLE,AL,П,31,,,10.0,59.0,2.0,4.0,,,,,
leonaan01,1871,1,WS3,NA,SS,1,,,2.0,3.0,2.0,0.0,,,,,
romanjo01,1958,1,CHA,AL,C,2,2.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oquenjo01,1987,1,SLN,NL,3Б,8,3.0,134.0,6.0,14.0,2.0,1.0,,,,,
gouldch01,1877,1,CN1,NL,ОФ,1,,,2.0,0.0,0.0,0.0,,,,,
orsuljo01,1984,1,PIT,NL,ЛФ,8,3.0,127.0,8.0,0.0,0.0,0.0,,,,,
meehabi01,1915,1,PHA,AL,П,1,,,1.0,2.0,0.0,0.0,,,,,
rickema01,1942,1,CHN,NL,ОФ,6,,,18.0,1.0,0.0,0.0,,,,,
pellaed01,1953,1,PIT,NL,SS,3,,,1.0,3.0,0.0,0.0,,,,,
lenhado01,1954,2,BOS,AL,ЛФ,13,8.0,243.0,13.0,0.0,0.0,0.0,,,,,
blockbr01,1907,1,WS1,AL,C,21,,,59.0,16.0,4.0,1.0,3.0,,,,
jaspehi01,1919,1,CLE,AL,П,12,,,2.0,30.0,4.0,0.0,,,,,
puckeki01,1990,1,MIN,AL,ОФ,141,140.0,3583.0,354.0,9.0,4.0,3.0,,,,,
gordoto01,1995,1,KCA,AL,П,31,31.0,567.0,25.0,26.0,2.0,3.0,,,,,
griffdo01,1977,1,BOS,AL,Две-б,3,1.0,33.0,2.0,4.0,0.0,1.0,,,,,
halliji01,1876,1,NY3,NL,ОФ,2,,,0.0,0.0,0.0,0.0,,,,,
penage01,1995,1,SLN,NL,Две-б,25,25.0,664.0,50.0,73.0,3.0,18.0,,,,,
valleda01,1986,1,SEA,AL,1б,4,4.0,105.0,37.0,2.0,1.0,3.0,,,,,
kellyki01,1884,1,CHN,NL,3Б,10,,,12.0,16.0,8.0,2.0,,,,,
johnsru01,2000,2,TBA,AL,SS,11,3.0,108.0,4.0,14.0,0.0,1.0,,,,,
difelmi01,2007,1,NYN,NL,C,16,11.0,320.0,83.0,7.0,2.0,0.0,2.0,2.0,6.0,1.0,2.0
fittepa01,1914,1,CIN,NL,П,8,,,2.0,13.0,3.0,0.0,,,,,
gunkere01,1916,1,CLE,AL,П,1,,,0.0,0.0,0.0,0.0,,,,,
lowrepe01,1949,2,CIN,NL,ОФ,78,,,202.0,7.0,1.0,2.0,,,,,
sperrro01,1977,1,HOU,NL,3Б,11,2.0,135.0,5.0,13.0,0.0,0.0,,,,,
tovarce01,1975,2,OAK,AL,SS,1,0.0,3.0,0.0,1.0,0.0,0.0,,,,,
newmaal01,1989,1,MIN,AL,SS,31,21.0,534.0,35.0,59.0,6.0,16.0,,,,,
donovdi01,1959,1,CHA,AL,П,31,29.0,539.0,11.0,26.0,4.0,1.0,,,,,
jorgear01,1929,1,NYA,AL,C,15,,,41.0,6.0,1.0,1.0,1.0,,,,
nichore01,1985,2,CHA,AL,RF,8,2.0,66.0,4.0,0.0,0.0,0.0,,,,,
nuxhajo01,1966,1,CIN,NL,П,35,16.0,390.0,6.0,20.0,3.0,1.0,,,,,
mosesjo01,1985,1,SEA,AL,CF,28,16.0,471.0,35.0,1.0,0.0,0.0,,,,,
eccleha01,1915,1,PHA,AL,П,5,,,1.0,3.0,2.0,0.0,,,,,
keatira01,1914,1,NYA,AL,П,34,,,9.0,68.0,3.0,2.0,,,,,
henderi01,1979,1,OAK,AL,ЛФ,62,60.0,1530.0,123.0,4.0,4.0,0.0,,,,,
musiast01,1951,1,SLN,NL,1б,60,,,600.0,32.0,4.0,60.0,,,,,
mowremi01,1909,1,CIN,NL,SS,13,,,32.0,43.0,9.0,8.0,,,,,
edwarda01,1982,1,SDN,NL,RF,2,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
francti01,1956,1,BAL,AL,RF,98,73.0,2051.0,155.0,10.0,3.0,1.0,,,,,
pryorgr01,1981,1,CHA,AL,SS,13,4.0,134.0,7.0,14.0,2.0,2.0,,,,,
ordazlu01,1997,1,SLN,NL,SS,11,6.0,175.0,9.0,18.0,1.0,4.0,,,,,
altizda01,1908,1,WS1,AL,SS,1,,,0.0,0.0,0.0,0.0,,,,,
barfije01,1982,1,TOR,AL,ЛФ,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
gustifr01,1946,1,PIT,NL,3Б,7,,,9.0,19.0,1.0,1.0,,,,,
bresnro01,1915,1,CHN,NL,C,68,,,345.0,95.0,8.0,9.0,3.0,,,,
swishni01,2010,1,NYA,AL,ДХ,11,,,,,,,0.0,,0.0,0.0,
andresh01,1997,1,MON,NL,3Б,18,18.0,461.0,11.0,40.0,6.0,6.0,,,,,
montajo01,1977,1,SEA,AL,П,47,15.0,547.0,11.0,33.0,0.0,1.0,,,,,
sandean01,1999,1,TOR,AL,ЛФ,1,1.0,27.0,1.0,0.0,0.0,0.0,,,,,
wardpe01,1969,1,CHA,AL,3Б,21,17.0,408.0,15.0,34.0,2.0,1.0,,,,,
wilsova01,2003,1,NYN,NL,C,89,71.0,1952.0,442.0,44.0,5.0,5.0,4.0,26.0,31.0,25.0,0.0
brantje01,1995,1,CIN,NL,П,56,0.0,211.0,7.0,4.0,0.0,1.0,,,,,
martisa01,1999,1,CHN,NL,C,12,5.0,167.0,45.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0
hatfigi01,1890,1,NYP,PL,SS,27,,,36.0,66.0,28.0,8.0,,,,,
stillro02,1975,1,BAL,AL,CF,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
lewisma01,1995,1,CIN,NL,SS,2,0.0,9.0,0.0,1.0,0.0,0.0,,,,,
edwarjo01,1973,1,HOU,NL,C,76,69.0,1835.0,435.0,22.0,5.0,3.0,2.0,19.0,48.0,16.0,0.0
landrti01,1987,1,SLN,NL,ОФ,23,12.0,338.0,41.0,1.0,0.0,0.0,,,,,
hallme01,1992,1,NYA,AL,ДХ,11,,,,,,,,,,,
ramazbo01,1946,1,BRO,NL,3Б,30,,,25.0,37.0,4.0,3.0,,,,,
hendrge01,1976,1,CLE,AL,ОФ,146,144.0,3836.0,288.0,13.0,4.0,6.0,,,,,
briggjo02,1968,1,PHI,NL,ЛФ,9,7.0,213.0,12.0,0.0,0.0,0.0,,,,,
hartji01,1968,1,SFN,NL,3Б,72,70.0,1747.0,63.0,109.0,14.0,11.0,,,,,
owenfr01,1901,1,DET,AL,П,8,,,7.0,24.0,1.0,2.0,,,,,
houstty01,1996,2,CHN,NL,C,27,22.0,598.0,130.0,9.0,2.0,0.0,2.0,7.0,27.0,7.0,0.0
karrbe01,1922,1,BOS,AL,П,41,,,9.0,44.0,5.0,3.0,,,,,
aldrico01,2001,1,ATL,NL,ЛФ,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
weikdi01,1950,1,WS1,AL,П,14,,,1.0,4.0,0.0,0.0,,,,,
howarde01,1907,1,BSN,NL,Две-б,3,,,7.0,11.0,1.0,3.0,,,,,
melusmi01,2000,1,HOU,NL,C,103,88.0,2334.0,623.0,31.0,12.0,6.0,3.0,27.0,64.0,20.0,0.0
stearjo01,1976,1,NYN,NL,C,30,28.0,769.0,200.0,20.0,3.0,2.0,1.0,5.0,15.0,17.0,0.0
benchjo01,1970,1,CIN,NL,3Б,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
hoderme01,1952,1,WS1,AL,Две-б,58,,,138.0,168.0,7.0,43.0,,,,,
wilforo01,1977,1,MIN,AL,ДХ,1,,,,,,,,,,,
russebi01,1972,1,LAN,NL,CF,1,0.0,6.0,1.0,0.0,0.0,0.0,,,,,
guerrpe01,1988,1,LAN,NL,3Б,45,44.0,1053.0,21.0,64.0,10.0,2.0,,,,,
hickmch01,1906,1,WS1,AL,ОФ,95,,,137.0,12.0,7.0,2.0,,,,,
oglivbe01,1983,1,ML4,AL,ЛФ,113,108.0,2884.0,259.0,8.0,4.0,1.0,,,,,
mcwilla01,1982,1,ATL,NL,П,27,2.0,113.0,3.0,14.0,0.0,1.0,,,,,
ramospe01,1966,1,NYA,AL,П,52,1.0,269.0,7.0,13.0,1.0,0.0,,,,,
sullida01,1883,1,LS2,AA,C,31,,,148.0,33.0,20.0,2.0,25.0,,,,
mahonji01,1965,1,HOU,NL,SS,5,1.0,50.0,5.0,2.0,0.0,3.0,,,,,
jacobmi02,2010,1,NYN,NL,1б,7,6.0,174.0,50.0,1.0,1.0,3.0,0.0,,0.0,0.0,
joneste02,1998,1,MON,NL,CF,60,57.0,1478.0,162.0,4.0,2.0,3.0,,,,,
ellioju01,1934,1,PHI,NL,П,3,,,0.0,0.0,1.0,0.0,,,,,
lauch01,1964,1,KC1,AL,C,35,32.0,787.0,179.0,12.0,2.0,0.0,1.0,10.0,21.0,4.0,2.0
johnsja01,1981,1,LAN,NL,ОФ,16,9.0,279.0,19.0,3.0,1.0,0.0,,,,,
shaffor01,1881,1,CL2,NL,ОФ,85,,,122.0,24.0,20.0,4.0,,,,,
venabma01,1982,1,SFN,NL,CF,11,6.0,201.0,21.0,0.0,0.0,0.0,,,,,
grichbo01,1985,1,CAL,AL,ДХ,6,,,,,,,,,,,
smallaa01,1996,1,OAK,AL,П,12,3.0,86.0,3.0,4.0,0.0,0.0,,,,,
martira03,2005,2,PHI,NL,Две-б,1,1.0,15.0,1.0,2.0,1.0,0.0,,,,,
schatda01,1978,1,MON,NL,П,29,18.0,431.0,4.0,17.0,2.0,0.0,,,,,
bevacku01,1982,1,SDN,NL,RF,1,1.0,24.0,1.0,0.0,0.0,0.0,,,,,
mccovwi01,1963,1,SFN,NL,RF,3,1.0,32.0,3.0,0.0,0.0,0.0,,,,,
perryge01,1991,1,SLN,NL,ЛФ,4,4.0,99.0,5.0,1.0,0.0,0.0,,,,,
walkbo01,1989,1,PIT,NL,П,33,31.0,588.0,19.0,31.0,3.0,3.0,,,,,
sullima01,1890,1,BSN,NL,3Б,1,,,1.0,3.0,0.0,0.0,,,,,
kampoal01,1935,1,CIN,NL,Две-б,141,,,367.0,411.0,35.0,88.0,,,,,
hoffmtr01,1993,2,SDN,NL,П,39,0.0,163.0,4.0,4.0,0.0,0.0,,,,,
hicksjo01,1962,1,WS2,AL,ОФ,42,29.0,847.0,74.0,1.0,3.0,1.0,,,,,
smithju01,1893,1,CIN,NL,3Б,6,,,0.0,11.0,3.0,3.0,,,,,
klepfed01,1911,1,NYA,AL,П,2,,,0.0,2.0,0.0,0.0,,,,,
pickch01,1919,2,BSN,NL,Две-б,21,,,44.0,53.0,8.0,11.0,,,,,
donovbi01,1898,1,WAS,NL,П,17,,,6.0,17.0,3.0,2.0,,,,,
hotalpe01,1880,1,CL2,NL,ОФ,78,,,115.0,14.0,15.0,4.0,,,,,
bowerfr01,1896,1,BLN,NL,C,3,,,12.0,6.0,2.0,0.0,6.0,,,,
muffebi01,1957,1,SLN,NL,П,23,0.0,131.0,2.0,4.0,1.0,1.0,,,,,
kingemi01,1994,1,COL,NL,RF,2,2.0,45.0,4.0,0.0,0.0,0.0,,,,,
bladera01,1932,1,SLN,NL,ОФ,62,,,117.0,2.0,3.0,0.0,,,,,
monteau01,1963,1,KC1,AL,П,4,0.0,21.0,0.0,3.0,0.0,0.0,,,,,
orsuljo01,1994,1,NYN,NL,1б,6,1.0,42.0,19.0,0.0,0.0,1.0,,,,,
mohrdu01,2005,1,COL,NL,RF,55,43.0,1148.0,103.0,0.0,2.0,0.0,,,,,
murrala01,1975,1,NYA,AL,ЛФ,2,0.0,7.0,0.0,0.0,0.0,0.0,,,,,
venabma01,1979,1,SFN,NL,RF,21,16.0,450.0,27.0,1.0,3.0,0.0,,,,,
nordhwa01,1981,1,CHA,AL,RF,37,34.0,802.0,50.0,4.0,3.0,1.0,,,,,
monahsh01,1998,1,SEA,AL,CF,3,1.0,34.0,2.0,0.0,0.0,0.0,,,,,
wardga01,1989,1,NYA,AL,RF,6,6.0,132.0,7.0,0.0,0.0,0.0,,,,,
edwarbr01,1951,1,BRO,NL,C,9,,,37.0,3.0,0.0,0.0,0.0,,,,
shueypa01,2007,1,BAL,AL,П,25,0.0,77.0,1.0,1.0,0.0,0.0,,,,,
mcgrabo01,1919,2,BOS,AL,П,10,,,0.0,5.0,0.0,0.0,,,,,
holbebi01,1887,1,NY4,AA,SS,2,,,2.0,6.0,0.0,1.0,,,,,
lopatst01,1953,1,PHI,NL,C,80,,,344.0,27.0,5.0,2.0,4.0,,,,
hamiljo02,2001,2,CIN,NL,П,4,4.0,52.0,2.0,5.0,0.0,1.0,,,,,
toyji01,1890,1,BR4,AA,C,44,,,148.0,86.0,36.0,4.0,17.0,,,,
gedneco01,1872,2,BR1,NA,ОФ,18,,,51.0,0.0,5.0,0.0,,,,,
marquja01,2007,1,CHN,NL,П,34,33.0,575.0,15.0,27.0,2.0,2.0,,,,,
alexama01,1976,1,OAK,AL,ОФ,23,4.0,230.0,23.0,0.0,0.0,0.0,,,,,
sadledo01,2003,1,TEX,AL,Две-б,1,1.0,24.0,1.0,0.0,0.0,0.0,,,,,
murphmo01,1897,1,SLN,NL,1б,8,,,46.0,4.0,0.0,3.0,,,,,
werthja01,2009,1,PHI,NL,CF,12,6.0,187.0,23.0,0.0,2.0,0.0,0.0,,0.0,0.0,
majewga01,2005,1,WAS,NL,П,79,0.0,258.0,3.0,8.0,0.0,0.0,,,,,
