corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
128,Корп. Компьютер Ресторанс Ко., , ,,,,,12 октября 2004 г. в 10:41,2,
131,Корп. Драйвен Кей Стоунз Ко., , ,,,,,12 октября 2004 г. в 10:41,8,
132,Корп. Драйвен Лайтинг Ко., , ,,,,,12 октября 2004 г. в 10:41,8,
136,Корп. Драйвена Петролеум Ко., , ,,,,,12 октября 2004 г. в 10:41,3,
154,Corp. Знаменитая вышивальная компания, , ,,,,,12 октября 2004 г. в 10:41,5,
173,Corp. Смиренная Механика, , ,,,,,12 октября 2004 г. в 10:41,5,
174,Corp. Умиловое Нашивочное Предприятие., , ,,,,,12 октября 2004 г. в 10:41,4,
181,Корп. Имперские каменные ключи Co., , ,,,,,12 октября 2004 г. в 10:41,4,
187,Корп. Имперские Квесты, , ,,,,,12 октября 2004 г. в 10:41,2,
194,Corp. Просто Нитководитель., , ,,,,,12 октября 2004 г. в 10:41,4,
204,Корп. Апакс Нидлворк, , ,,,,,12 октября 2004 г. в 10:41,2,
210,Корп. Апекс Транспорт, , ,,,,,12 октября 2004 г. в 10:41,3,
212,Корп. Бостон ЛайтингКорп., , ,,,,,12 октября 2004 г. в 10:41,1,
213,Корп. Бостон Механика, , ,,,,,12 октября 2004 г. в 10:41,4,
217,Корп. Бостонские Квесты, , ,,,,,12 октября 2004 г. в 10:41,6,
229,Корп. Компьютерные судоремонтные заводы, , ,,,,,12 октября 2004 г. в 10:41,8,
234,Корп. Странный Воротник, , ,,,,,12 октября 2004 г. в 10:41,7,
236,Корп. Драйвен Петролеум, , ,,,,,12 октября 2004 г. в 10:41,2,
238,Корп. Драйвен Ресторанс, , ,,,,,12 октября 2004 г. в 10:41,4,
241,Корп. Эксперт Ключевые Камни, , ,,,,,12 октября 2004 г. в 10:41,1,
242,Корп. Эксперт-Осветление, , ,,,,,12 октября 2004 г. в 10:41,3,
250,Корп. Эксперт Транспортный Корп., , ,,,,,12 октября 2004 г. в 10:41,2,
252,Освещ., , ,,,,,12 октября 2004 г. в 10:41,5,
255,"Корпорация Фемина́й - компания, занимающаяся разработкой и производством программного обеспечения для автоматизации процессов управления операциями и бизнес-процессов.", , ,,,,,12 октября 2004 г. в 10:41,2,
263,Корп. Гигантская Μηχανика, , ,,,,,12 октября 2004 г. в 10:41,4,
269,Корп. «Гигантские судоремонтники», , ,,,,,12 октября 2004 г. в 10:41,2,
273,Корп. Умильная Механика, , ,,,,,12 октября 2004 г. в 10:41,2,
281,Корп. Имперские Каменные Ключи, , ,,,,,12 октября 2004 г. в 10:41,1,
287,Корп. Имперские Квесты, , ,,,,,12 октября 2004 г. в 10:41,1,
291,Корпорация. Просто Ключевые Камни, , ,,,,,12 октября 2004 г. в 10:41,3,
301,Корп. Апекс Кей Стонз Лтд., , ,,,,,12 октября 2004 г. в 10:41,5,
304,Корп. Апеc Нидлвэб Лтд., , ,,,,,12 октября 2004 г. в 10:41,4,
310,Корп. Апекс Транспорт Лтд., , ,,,,,12 октября 2004 г. в 10:41,3,
316,Корп. Бостон Петролеум Лтд., , ,,,,,12 октября 2004 г. в 10:41,7,
320,Корп. Бостон Трансит Лтд., , ,,,,,12 октября 2004 г. в 10:41,3,
327,Корп. Компьютер КвестсЛтд., , ,,,,,12 октября 2004 г. в 10:41,7,
350,Corp. Эксперт Транспорт Лтд., , ,,,,,12 октября 2004 г. в 10:41,8,
358,Корп. Знаменитые Рестораны Лтд., , ,,,,,12 октября 2004 г. в 10:41,1,
365,"Корп. ""Гигант Опера"" Лтд.", , ,,,,,12 октября 2004 г. в 10:41,6,
373,Корп. Хумбл Механикал Лтд., , ,,,,,12 октября 2004 г. в 10:41,4,
376,"Корп. ""Умный Нефтяной"" Ltd.", , ,,,,,12 октября 2004 г. в 10:41,2,
387,Корп. Империал КвестсЛтд., , ,,,,,12 октября 2004 г. в 10:41,8,
390,Корп. Имперские перевозки Лтд., , ,,,,,12 октября 2004 г. в 10:41,3,
393,"Корп. ""Just Machinery Ltd.""", , ,,,,,12 октября 2004 г. в 10:41,1,
404,Корп. Апе Кнеэлворкс एГ., , ,,,,,12 октября 2004 г. в 10:41,2,
410,Корп. Апекс ТранспортАг., , ,,,,,12 октября 2004 г. в 10:41,3,
411,Корп. Бостонские каменные ключи, , ,,,,,12 октября 2004 г. в 10:41,7,
414,Corp. Бостонская вышивка אג., , ,,,,,12 октября 2004 г. в 10:41,6,
417,Корп. Бостон КвестсАг., , ,,,,,12 октября 2004 г. в 10:41,6,
429,Корп. Компьютерные паруса אג., , ,,,,,12 октября 2004 г. в 10:41,1,
435,Корп. Драйвена ОпераАга, , ,,,,,12 октября 2004 г. в 10:41,3,
439,Корп. Драйвен Саил МэйкерсАг., , ,,,,,12 октября 2004 г. в 10:41,1,
445,Корп. Эксперт ОпераАг., , ,,,,,12 октября 2004 г. в 10:41,2,
456,Corp. Известная нефтяная компания, , ,,,,,12 октября 2004 г. в 10:41,5,
477,Corp. Умные Квесты AG., , ,,,,,12 октября 2004 г. в 10:41,5,
480,Корп. Смиренный Транспортагентство, , ,,,,,12 октября 2004 г. в 10:41,1,
484,Корп. Имперское вышивство, , ,,,,,12 октября 2004 г. в 10:41,2,
488,Корп. Имперские РестораныАг., , ,,,,,12 октября 2004 г. в 10:41,2,
493,Только машинерия., , ,,,,,12 октября 2004 г. в 10:41,4,
496,Компания. Простое нефтепроводное агентство., , ,,,,,12 октября 2004 г. в 10:41,3,
500,Корп. Просто Транспортное Агентство., , ,,,,,12 октября 2004 г. в 10:41,3,
