resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
13198,541,222,59,20,11,3.0,3,3,4.0,59,+45.701,6094501.0,,,,,1
7060,322,81,35,21,16,14.0,14,14,0.0,64,,,,,,,17
10369,441,185,25,4,20,,D,9,0.0,31,,,,,,,2
6098,292,99,36,15,18,,R,14,0.0,56,,,,,,,20
8458,371,138,32,12,23,4.0,4,4,3.0,70,+42.331,7259752.0,,,,,1
1322,80,35,15,11,10,8.0,8,8,1.0,69,,,17.0,10.0,1:17.841,204.000,11
20696,352,10,166,24,22,14.0,14,14,0.0,51,,,51.0,17.0,1:39.813,209.443,12
14841,601,231,64,24,7,3.0,3,3,4.0,54,+1:01.54,5386260.0,,,,,1
15518,627,293,32,29,26,,R,26,0.0,4,,,,,,,68
23007,952,20,6,5,6,3.0,3,3,15.0,66,+5.581,6105598.0,39.0,2.0,1:27.974,190.488,1
12587,519,232,60,24,0,,F,27,0.0,0,,,,,,,81
12964,533,203,6,12,5,10.0,10,10,0.0,74,,,,,,,11
21923,890,823,207,21,20,14.0,14,14,0.0,68,,,47.0,17.0,1:27.473,180.302,12
4688,238,65,15,14,12,8.0,8,8,0.0,69,,,,,,,11
6588,308,81,18,24,17,,R,14,0.0,49,,,,,,,6
11047,465,193,25,4,20,,R,23,0.0,27,,,,,,,44
13995,569,278,57,22,17,,R,23,0.0,0,,,,,,,31
23085,955,835,4,30,21,15.0,15,15,0.0,50,,,48.0,8.0,1:47.583,200.875,11
22415,912,4,6,14,7,,R,21,0.0,28,,,23.0,16.0,1:29.680,232.546,5
9960,425,84,25,3,18,,R,14,0.0,30,,,,,,,3
7758,11,3,3,16,7,5.0,5,5,4.0,57,+20.870,5772159.0,52.0,6.0,1:39.329,196.401,1
14728,597,267,57,22,17,,D,13,0.0,69,,,,,,,2
2868,155,30,6,1,3,4.0,4,4,3.0,53,+24.991,4643484.0,,,,,1
23530,976,838,1,2,18,12.0,12,12,0.0,51,+1:32.160,7527733.0,45.0,13.0,1:46.648,202.636,1
20076,835,559,113,59,11,10.0,10,10,0.0,135,,,,,,,13
303,32,8,6,1,3,15.0,15,15,0.0,57,,,14.0,1.0,1:45.599,172.740,3
16381,667,289,180,5,2,2.0,2,2,6.0,80,+25.3,6861900.0,,,,,1
22559,927,8,6,7,11,4.0,4,4,12.0,56,+53.822,6119615.0,40.0,7.0,1:44.124,191.644,1
2259,126,22,6,2,8,,R,21,0.0,16,,,,,,,9
6298,298,88,29,10,15,,R,25,0.0,1,,,,,,,20
22846,942,817,9,3,3,10.0,10,10,1.0,56,+53.371,6706074.0,53.0,4.0,1:41.980,194.614,1
19896,826,733,113,32,28,,R,25,0.0,56,,,,,,,80
3563,186,69,18,20,20,,R,18,0.0,33,,,,,,,22
16041,649,333,198,11,18,,R,23,0.0,0,,,,,,,95
7480,334,103,33,29,18,,R,20,0.0,20,,,,,,,6
4291,219,79,18,20,21,,R,21,0.0,8,,,,,,,20
4151,213,50,25,18,14,,R,13,0.0,42,,,,,,,6
18716,775,605,87,56,22,,R,19,0.0,30,,,,,,,3
20871,844,814,10,15,13,,R,23,0.0,44,,,40.0,18.0,1:32.519,207.706,31
22340,909,818,5,25,13,13.0,13,13,0.0,66,,,58.0,11.0,1:21.876,201.113,11
146,24,8,6,1,3,,R,18,0.0,19,,,14.0,1.0,1:17.387,202.871,4
11608,485,163,4,16,5,5.0,5,5,2.0,53,+1:31.85,5764590.0,,,,,1
21116,855,1,1,3,3,5.0,5,5,10.0,53,+24.268,5477695.0,49.0,9.0,1:37.645,214.093,1
17926,741,437,172,38,24,14.0,14,14,0.0,42,,,,,,,88
4809,243,81,29,9,14,11.0,11,11,0.0,63,,,,,,,12
14458,587,243,75,22,25,16.0,16,16,0.0,27,,,,,,,12
10081,430,105,6,27,16,4.0,4,4,3.0,70,+48.837,5598100.0,,,,,1
17930,741,430,95,14,17,,R,18,0.0,23,,,,,,,25
15892,643,306,82,3,8,4.0,4,4,3.0,80,+1:13.1,6648500.0,,,,,1
