corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
327,Corp. Computer QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
350,Corp. Expert TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
373,Corp. Humble MachineryLtd., , ,,,,,2004-10-12T10:41:26,4,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
387,Corp. Imperial QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
393,Corp. Just MachineryLtd., , ,,,,,2004-10-12T10:41:26,1,
404,Corp. Apex NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
410,Corp. Apex TransitAg., , ,,,,,2004-10-12T10:41:26,3,
411,Corp. Boston Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
417,Corp. Boston QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
445,Corp. Expert OperaAg., , ,,,,,2004-10-12T10:41:26,2,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
477,Corp. Humble QuestsAg., , ,,,,,2004-10-12T10:41:26,5,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
488,Corp. Imperial RestaurantsAg., , ,,,,,2004-10-12T10:41:26,2,
493,Corp. Just MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
496,Corp. Just PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
500,Corp. Just TransitAg., , ,,,,,2004-10-12T10:41:26,3,
