orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10458,SUPRD,7,1997-02-26 00:00:00,1997-03-26 00:00:00,1997-03-04 00:00:00,3,147.06,Супер-делисес,"Бульвар Тиро, 255",Шарлеруа,,Б-6000,Бельгия
10459,VICTE,4,1997-02-27 00:00:00,1997-03-27 00:00:00,1997-02-28 00:00:00,2,25.09,Пища на складе,"Улица Коммерса, 2",Лион,,69004,Франция
10460,FOLKO,8,1997-02-28 00:00:00,1997-03-28 00:00:00,1997-03-03 00:00:00,1,16.27,Народ и феи,Кергатана 24,Брке,,С-844/67,Швеция
10461,LILAS,1,1997-02-28 00:00:00,1997-03-28 00:00:00,1997-03-05 00:00:00,3,148.61,ЛИЛА-Супермаркет,Распределительная площадь 52 с Авенида Болвар №65-98 Льяно Ларго,Баркисимето,Лара,3508,Венесуэла
10462,CONSH,2,1997-03-03 00:00:00,1997-03-31 00:00:00,18.03.1997 г.,1,6.17,Консолидированные холдинги,Беркли-Гарденс №12 Брейкери,Лондон,,WKX-1 6LT,Великобритания
10463,SUPRD,5,1997-03-04 00:00:00,1997-04-01 00:00:00,1997-03-06 00:00:00,3,14.78,Супер-делисес,"Бульвар Тиро, 255",Шарлеруа,,Б-6000,Бельгия
10465,VAFFE,1,1997-03-05 00:00:00,1997-04-02 00:00:00,1997-03-14 00:00:00,3,145.04,Вафельнёरत,Смагслогет 45,РХС,,8200,Дания
10466,COMMI,4,1997-03-06 00:00:00,1997-04-03 00:00:00,1997-03-13 00:00:00,1,11.93,Комércio Минеро,"Аvenue des Lusades, 23",Сан-Паулу,Спасибо,05432-043,Бразилия
10467,MAGAA,8,1997-03-06 00:00:00,1997-04-03 00:00:00,1997-03-11 00:00:00,2,4.93,Магазины объединены,"Вия Ludovico il Moro, 22",Бергамо,,24100,Италия
10468,KOENE,3,1997-03-07 00:00:00,1997-04-04 00:00:00,12.03.1997 г.,3,44.12,Книльцо Эссен,"Маубельштрассе, 90",Бранденбург,,14776,Германия
10470,BONAP,4,1997-03-11 00:00:00,1997-04-08 00:00:00,1997-03-14 00:00:00,2,64.56,Доброе утро!,"12, улица Бутеров",Марсель,,13008,Франция
10474,PERIC,5,1997-03-13 00:00:00,1997-04-10 00:00:00,1997-03-21 00:00:00,2,83.49,ПерикLES классические блюда,"улица доктора Хорхе Каша, 321","Мексико, ДФ",,5033,Мексика
10478,VICTE,2,18.03.1997 г.,1997-04-01 00:00:00,1997-03-26 00:00:00,3,4.81,Пища на складе,"Улица Коммерса, 2",Лион,,69004,Франция
10482,LAZYK,1,1997-03-21 00:00:00,18 апреля 1997 года,1997-04-10 00:00:00,3,7.48,"Кантина ""Ленивый К""",12 Оркестровая терраса,Вала-Вала,ВА,99362,США
10484,BSBEV,3,1997-03-24 00:00:00,1997-04-21 00:00:00,1997-04-01 00:00:00,3,6.88,Б-с Бэвереджс,Фонтлеройский цирк,Лондон,,10 января,Великобритания
10488,FRANK,8,1997-03-27 00:00:00,1997-04-24 00:00:00,1997-04-02 00:00:00,2,4.93,Франкенверsand,"Берлинер Плац, дом 43",Мюнхен,,80805,Германия
10495,LAUGB,3,1997-04-03 00:00:00,1997-05-01 00:00:00,11.04.1997 г.,3,4.65,Винный погреб Лакит Бакас,Улица Елм 2319,Ванкувер,Б,"Версия 3, Функциональный фронт 2, Код продукта 1",Канада
10498,HILAA,8,1997-04-07 00:00:00,1997-05-05 00:00:00,11.04.1997 г.,2,29.75,Хиларион-Абастос,Каррена 22 кон Аве. Карлос Соублетте #8-35,Сан-Кристобаль,Чира,5022,Венесуэла
10502,PERIC,2,1997-04-10 00:00:00,1997-05-08 00:00:00,1997-04-29 00:00:00,1,69.32,ПерикLES классические блюда,"улица доктора Хорхе Каша, 321","Мексико, ДФ",,5033,Мексика
10508,OTTIK,1,1997-04-16 00:00:00,1997-05-14 00:00:00,1997-05-13 00:00:00,2,4.99,Оттилиус Кселаден,Меерхаймстор. 369,Клин,,50739,Германия
10512,FAMIA,7,1997-04-21 00:00:00,1997-05-19 00:00:00,1997-04-24 00:00:00,2,3.53,Семья Аркибалд,"Руа Орс, 92",Сан-Паулу,Спасибо,05442-030,Бразилия
10516,HUNGO,2,1997-04-24 00:00:00,1997-05-22 00:00:00,1997-05-01 00:00:00,3,62.78,Голодный сова круглосуточный магазин,8 Джонуштабской дороги,Корк,Корк,,Ирландия
10519,CHOPS,6,1997-04-28 00:00:00,1997-05-26 00:00:00,1997-05-01 00:00:00,3,91.76,Чопсуй,"Главная улица, 31",Берн,,3012,Швейцария
10521,CACTU,8,1997-04-29 00:00:00,1997-05-27 00:00:00,1997-05-02 00:00:00,2,17.22,Кактус Еда на вынос,Керрито-333,Буенос-Айрес,,1010,Аргентина
