charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
75838,9141,484,2,1999-06-29T10:49:27,3055.0,9141,
721476,9621,499,8,1999-07-02T10:45:14,4655.0,9621,
33884,8208,497,2,1999-09-03T10:46:14,2972.0,18208,
54180,9921,472,7,1999-06-26T10:47:47,1459.0,9921,
1947613,8160,473,3,1999-08-11T10:47:17,3071.0,8160,
1969866,9661,492,5,1999-09-26T10:49:00,235.0,29661,
1098601,2775,375,6,1999-07-23T10:51:13,3436.0,2775,
698002,9896,475,10,1999-09-22T10:51:11,1042.0,29896,
904860,6969,493,9,1999-07-22T10:43:59,4930.0,6969,
1607976,7335,437,2,1999-08-12T10:44:12,1827.0,7335,
1686394,9537,398,5,1999-10-04T10:50:17,3568.0,29537,
1631838,9901,410,5,1999-09-15T10:46:03,488.0,29901,
1571032,3563,496,7,1999-06-27T10:49:05,1274.0,3563,
1966961,8399,467,10,1999-08-05T10:48:46,4247.0,8399,
805719,3245,457,2,1999-09-03T10:44:03,307.0,13245,
1752827,831,492,8,1999-07-23T10:47:42,1669.0,831,
1876397,9747,500,7,1999-09-07T10:49:30,4267.0,19747,
1272412,5333,490,7,1999-07-30T10:49:12,3496.0,5333,
945253,9254,369,8,1999-08-24T10:47:06,965.0,19254,
545088,5221,490,5,1999-07-09T10:47:05,1548.0,5221,
817323,3742,494,8,1999-06-30T10:44:55,2530.0,3742,
1354549,8122,498,3,1999-08-05T10:47:49,3576.0,8122,
1072309,9953,485,4,1999-10-03T10:49:11,1645.0,29953,
1698491,5558,433,2,1999-10-08T10:51:13,4267.0,25558,
1408775,9946,492,6,1999-08-11T10:44:16,4434.0,9946,
1494651,8869,329,3,1999-09-16T10:50:55,3897.0,28869,
670574,8050,355,7,1999-08-14T10:49:03,1367.0,18050,
1833679,9889,231,6,1999-06-27T10:46:13,834.0,9889,
522169,9426,497,9,1999-08-26T10:45:17,2974.0,19426,
1104048,6138,476,6,1999-10-12T10:43:56,997.0,26138,
1406005,7362,487,8,1999-08-29T10:44:04,4766.0,17362,
1758094,9989,499,4,1999-10-08T10:48:04,4096.0,29989,
1651521,8369,496,4,1999-06-16T10:47:35,1310.0,8369,
1664137,8292,483,2,1999-07-28T10:48:33,1423.0,8292,
1823737,7457,497,3,1999-08-15T10:45:24,2927.0,17457,
1766985,8767,442,6,1999-09-08T10:48:46,4566.0,18767,
1880217,3510,317,5,1999-07-11T10:49:48,3348.0,3510,
1710868,8846,368,6,1999-08-16T10:44:26,1073.0,18846,
1090896,9671,448,7,1999-09-28T10:50:38,485.0,29671,
1031735,9169,482,4,1999-08-29T10:46:03,4096.0,19169,
588097,5962,499,10,1999-08-21T10:50:25,2786.0,15962,
661827,9456,492,3,1999-08-23T10:48:21,2678.0,19456,
1190522,9951,402,4,1999-09-25T10:50:36,4920.0,29951,
