year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1982,NHL,CAL,21,12,7.0,,11,22,7.0,,,,,,4,7,2,,5,6,3,,5,7,2,,7,5,0.0,,5,5,2.0,,6,4,4,,0,0,1,
1995,NHL,EDM,15,21,5.0,,15,23,3.0,,,,,,4,5,1,,3,7,4,,6,8,1,,5,6,0.0,,4,7,1.0,,7,6,1,,1,5,0,
1962,NHL,TOR,21,8,6.0,,14,15,6.0,,,,,,3,5,1,,7,4,1,,8,2,3,,7,6,2.0,,4,4,2.0,,6,2,3,,,,,
1961,NHL,DET,17,11,7.0,,6,22,7.0,,,,,,2,4,3,,5,7,0,,6,6,2,,3,5,4.0,,4,5,2.0,,3,6,3,,,,,
2005,NHL,SJS,25,9,,7,19,18,,4,,,,,6,5,,1,2,7,,3,8,4,,1,7,3,,2,5,2,,1,8,5,,2,8,1,,1
1978,NHL,MTL,29,6,5.0,,23,11,6.0,,,,,,4,4,1,,11,2,1,,11,0,3,,9,3,2.0,,7,2,1.0,,8,5,2,,2,1,1,
2001,NHL,TOR,24,11,6.0,0,19,14,4.0,4,,,,,7,3,1,1,7,4,1,2,8,5,1,0,6,5,2.0,1,4,1,0.0,0,6,6,4,0,5,1,1,0
1941,NHL,BKN,10,12,2.0,,6,17,1.0,,,,,,,,,,3,7,1,,3,8,0,,5,7,0.0,,3,5,0.0,,2,2,2,,,,,
1952,NHL,MTL,18,12,5.0,,10,11,14.0,,,,,,4,3,2,,4,3,5,,6,4,3,,7,3,5.0,,5,5,2.0,,2,5,2,,,,,
1959,NHL,NYR,10,15,10.0,,7,23,5.0,,,,,,2,6,2,,1,8,4,,6,6,0,,2,8,4.0,,3,7,2.0,,3,3,3,,,,,
1993,NHL,FLO,15,18,9.0,,18,16,8.0,,,,,,4,5,3,,4,8,0,,7,2,3,,6,2,4.0,,5,9,0.0,,6,6,3,,1,2,4,
1912,NHA,MOW,6,4,0.0,,4,6,0.0,,,,,,,,,,,,,,1,1,0,,5,3,0.0,,3,5,0.0,,1,1,0,,,,,
1978,WHA,BIR,20,16,5.0,,12,26,1.0,,,,,,4,3,0,,4,8,1,,6,7,2,,4,6,0.0,,5,6,1.0,,6,8,2,,3,4,0,
1924,WCHL,CAT,9,5,0.0,,8,6,0.0,,,,,,,,,,,,,,5,3,0,,6,5,0.0,,5,3,0.0,,1,0,0,,,,,
1949,NHL,DET,19,9,7.0,,18,10,7.0,,,,,,4,2,1,,9,2,2,,8,4,1,,5,5,3.0,,4,3,4.0,,7,3,3,,,,,
2011,NHL,EDM,18,17,,6,14,23,,4,,,,,7,2,,2,5,8,,1,3,9,,0,4,7,,2,6,6,,1,6,6,,3,1,2,,1
1978,NHL,VAN,15,18,7.0,,10,24,6.0,,,,,,4,5,1,,5,8,1,,4,8,1,,4,6,4.0,,2,6,3.0,,5,9,1,,1,0,2,
1981,NHL,WAS,16,16,8.0,,10,25,5.0,,,,,,1,11,0,,5,4,2,,4,9,1,,4,5,5.0,,6,6,1.0,,4,6,4,,2,0,0,
1916,PCHA,SPO,6,3,0.0,,2,12,0.0,,,,,,,,,,,,,,4,4,0,,3,4,0.0,,1,6,0.0,,0,1,0,,,,,
1988,NHL,HAR,21,17,2.0,,16,21,3.0,,,,,,5,5,0,,4,8,1,,6,7,2,,6,6,1.0,,7,5,0.0,,8,6,1,,1,1,0,
2009,NHL,NYI,23,14,,4,11,23,,7,,,,,4,4,,5,6,6,,2,6,8,,1,7,7,,0,2,4,,0,6,6,,2,3,2,,1
1934,NHL,TOR,16,6,2.0,,14,8,2.0,,,,,,,,,,7,0,0,,8,3,1,,6,6,2.0,,4,4,1.0,,5,1,0,,,,,
1986,NHL,TOR,22,14,4.0,,10,28,2.0,,,,,,5,2,3,,5,8,1,,5,6,1,,4,12,0.0,,5,5,1.0,,7,8,0,,1,1,0,
1912,PCHA,VA1,7,1,0.0,,3,4,0.0,,,,,,,,,,,,,,2,1,0,,4,1,0.0,,3,2,0.0,,1,1,0,,,,,
2006,NHL,FLO,23,12,,6,12,19,,10,,,,,5,7,,2,3,7,,3,7,5,,2,4,4,,3,6,3,,3,9,4,,1,1,1,,2
1993,NHL,WAS,17,16,9.0,,22,19,1.0,,,,,,6,7,0,,4,6,1,,7,4,2,,5,7,1.0,,9,2,2.0,,4,6,4,,4,3,0,
2009,NHL,BUF,25,10,,6,20,17,,4,,,,,8,2,,1,7,5,,1,9,4,,2,8,3,,3,1,4,,2,10,5,,1,2,4,,0
1947,NHL,BOS,12,8,10.0,,11,16,3.0,,,,,,4,1,0,,4,5,3,,2,7,3,,4,4,3.0,,4,6,1.0,,5,1,3,,,,,
1947,NHL,MTL,13,13,4.0,,7,16,7.0,,,,,,3,3,0,,4,5,3,,4,4,1,,2,7,5.0,,2,8,0.0,,5,2,2,,,,,
1976,WHA,CIN,29,10,1.0,,10,27,4.0,,,,,,6,3,2,,6,6,0,,5,7,0,,6,7,0.0,,8,5,1.0,,8,7,1,,0,2,1,
2010,NHL,BUF,21,16,,4,22,13,,6,,,,,3,7,,2,6,6,,1,6,5,,1,8,3,,1,6,4,,2,10,4,,2,4,0,,1
1917,NHL,MTL,8,3,0.0,,5,6,0.0,,,,,,,,,,,,,,3,1,0,,6,3,0.0,,4,4,0.0,,0,1,0,,,,,
2006,NHL,NAS,28,8,,5,23,15,,3,,,,,7,3,,1,10,2,,1,9,5,,1,10,3,,0,7,5,,1,6,5,,3,2,0,,1
2002,NHL,EDM,20,12,5.0,4,16,14,6.0,5,,,,,2,4,2,1,9,4,2,0,6,5,0,3,7,3,2.0,2,2,7,1.0,2,10,2,3,1,0,1,1,0
1993,NHL,HAR,14,22,6.0,,13,26,3.0,,,,,,3,8,1,,4,7,1,,6,6,1,,4,8,2.0,,4,6,2.0,,4,10,1,,2,3,1,
2006,NHL,DAL,28,11,,2,22,14,,5,,,,,9,2,,0,7,7,,0,9,6,,0,5,4,,2,8,2,,1,10,3,,3,2,1,,1
2003,NHL,TBL,24,10,4.0,3,22,12,4.0,3,,,,,6,0,1,0,5,4,3,1,4,9,2,0,11,3,0.0,2,9,1,1.0,2,10,4,1,1,1,1,0,0
1972,NHL,BOS,27,10,2.0,,24,12,3.0,,,,,,5,5,1,,9,2,2,,11,1,0,,5,7,1.0,,10,2,1.0,,11,4,0,,0,1,0,
1988,NHL,DET,20,14,6.0,,14,20,6.0,,,,,,4,4,3,,9,3,1,,5,8,1,,5,6,3.0,,5,5,3.0,,6,7,1,,0,1,0,
1975,WHA,CIN,26,14,0.0,,9,30,1.0,,,,,,5,3,0,,4,9,0,,7,7,1,,5,8,0.0,,8,6,0.0,,5,10,0,,1,1,0,
1920,NHL,TRS,9,3,0.0,,6,6,0.0,,,,,,,,,,,,,,1,2,0,,5,4,0.0,,6,3,0.0,,3,0,0,,,,,
1995,NHL,BUF,19,17,5.0,,14,25,2.0,,,,,,3,7,0,,7,4,2,,6,8,1,,4,7,0.0,,6,3,3.0,,2,11,1,,5,2,0,
1940,NHL,BOS,15,4,5.0,,12,4,8.0,,,,,,,,,,2,3,3,,6,4,2,,6,0,4.0,,7,1,2.0,,6,0,2,,,,,
1920,PCHA,SEA,9,3,0.0,,3,8,1.0,,,,,,,,,,,,,,3,1,0,,5,4,0.0,,3,5,0.0,,1,1,1,,,,,
1920,NHL,HAM,4,8,0.0,,2,10,0.0,,,,,,,,,,,,,,2,1,0,,1,8,0.0,,3,6,0.0,,0,3,0,,,,,
1918,NHL,TOA,5,4,0.0,,0,9,0.0,,,,,,,,,,,,,,1,3,0,,2,5,0.0,,2,5,0.0,,,,,,,,,
1987,NHL,NYI,24,10,6.0,,15,21,4.0,,,,,,6,3,1,,9,4,0,,4,7,2,,5,7,2.0,,6,3,4.0,,9,5,1,,0,2,0,
1995,NHL,TOR,19,15,7.0,,15,21,5.0,,,,,,4,5,1,,7,4,3,,8,4,2,,3,6,3.0,,3,9,1.0,,6,6,2,,3,2,0,
1909,NHA,MOW,6,0,0.0,,5,1,0.0,,,,,,,,,,,,,,,,,,2,1,0.0,,6,0,0.0,,3,0,0,,,,,
1981,NHL,LAK,19,15,6.0,,5,26,9.0,,,,,,6,6,0,,4,8,0,,3,7,3,,1,6,8.0,,3,5,2.0,,7,7,2,,0,2,0,
2010,NHL,FLO,16,17,,8,14,23,,4,,,,,4,5,,0,6,7,,0,6,5,,2,6,5,,3,4,7,,2,3,8,,5,1,3,,0
1995,NHL,BOS,22,14,5.0,,18,17,6.0,,,,,,3,5,2,,5,5,2,,7,4,1,,6,6,1.0,,6,6,2.0,,9,4,1,,4,1,2,
1985,NHL,PHI,33,6,1.0,,20,17,3.0,,,,,,7,2,0,,12,2,0,,9,6,0,,7,5,1.0,,6,3,3.0,,8,5,0,,4,0,0,
1981,NHL,PIT,21,11,8.0,,10,25,5.0,,,,,,5,7,2,,7,1,2,,4,7,2,,5,8,2.0,,3,8,2.0,,5,5,3,,2,0,0,
2007,NHL,NYI,18,18,,5,17,20,,4,,,,,5,4,,0,8,5,,1,7,7,,1,4,6,,4,7,5,,1,3,10,,1,1,1,,1
1996,NHL,VAN,20,17,4.0,,15,23,3.0,,,,,,5,5,0,,8,5,0,,3,9,1,,8,4,1.0,,4,9,0.0,,4,8,3,,3,0,2,
1916,NHA,MOC,5,5,0.0,,5,5,0.0,,,,,,,,,,,,,,0,2,0,,7,2,0.0,,3,5,0.0,,0,1,0,,,,,
1991,NHL,NJD,24,12,4.0,,14,19,7.0,,,,,,8,5,0,,6,5,1,,4,4,5,,7,2,1.0,,8,5,2.0,,4,8,2,,1,2,0,
1973,NHL,MTL,24,12,3.0,,21,12,6.0,,,,,,6,2,1,,7,4,1,,7,2,4,,9,3,0.0,,8,5,2.0,,7,6,1,,1,2,0,
1974,NHL,BOS,29,5,6.0,,11,21,8.0,,,,,,3,2,4,,9,4,1,,8,4,1,,6,3,4.0,,7,6,1.0,,7,5,2,,0,2,1,
1974,NHL,NYI,22,6,12.0,,11,19,10.0,,,,,,6,1,2,,3,7,5,,5,6,2,,6,3,3.0,,6,4,3.0,,6,3,6,,1,1,1,
1915,NHA,MOC,9,4,0.0,,7,3,1.0,,,,,,,,,,,,,,1,2,0,,4,3,1.0,,6,2,0.0,,5,0,0,,,,,
1944,NHL,NYR,7,11,7.0,,4,18,3.0,,,,,,0,1,0,,2,5,3,,2,7,2,,3,6,2.0,,3,4,3.0,,1,6,0,,,,,
1985,NHL,PIT,20,15,5.0,,14,23,3.0,,,,,,3,5,2,,5,7,1,,8,6,1,,7,4,2.0,,7,4,1.0,,3,9,1,,1,3,0,
2003,NHL,COL,19,14,6.0,2,21,8,7.0,5,,,,,5,4,0,0,9,3,2,1,4,3,5,0,11,1,2.0,2,4,4,2.0,2,6,7,2,1,1,0,0,1
1973,WHA,EDO,24,14,1.0,,14,23,2.0,,,,,,6,1,0,,9,5,0,,5,9,0,,5,8,0.0,,5,7,0.0,,7,6,3,,1,1,0,
