playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
graharo02,1975,1,HOU,WHA,57,3343,39,17,0,3,3,182,1752,14,817,6,8,,0,1,54,
lapoino01,1975,1,CIN,WHA,12,641,4,6,0,2,0,55,377,,,,,,,,,
parenbe01,1970,2,TOR,NHL,18,1040,7,7,3,1,0,46,,4,235,2,2,,0,0,9,
stevedo01,1945,1,CHI,NHL,2,120,1,1,0,,0,12,,,,,,,,,,
shtalmi01,1998,1,EDM,NHL,34,1819,12,17,3,2,3,81,782,,,,,,,,,
scottro01,1985,1,NYR,NHL,4,156,0,3,0,0,0,11,56,,,,,,,,,
riggipa01,1978,1,BIR,WHA,46,2511,16,22,5,1,1,158,1322,,,,,,,,,
plantja01,1959,1,MTL,NHL,69,4140,40,17,12,,3,175,,8,489,8,0,,,3,11,
richtmi01,1988,1,NYR,NHL,,,,,,,,,,1,58,0,1,,0,0,4,30
sauvebo01,1988,1,NJD,NHL,15,720,4,5,1,2,0,56,333,,,,,,,,,
fleurma01,2009,1,PIT,NHL,67,3798,37,21,6,4,1,168,1772,13,798,7,6,,0,1,37,339
bryzgil01,2011,1,PHI,NHL,59,3415,33,16,7,4,6,141,1554,11,642,5,6,,2,0,37,326
fuhrgr01,1999,1,CAL,NHL,23,1205,5,13,2,2,0,77,536,,,,,,,,,
whitmka01,2001,1,CAL,NHL,1,58,0,1,0,0,0,3,21,,,,,,,,,
niittan01,2010,1,SJS,NHL,24,1414,12,7,3,2,0,64,615,2,91,1,0,,0,0,1,30
bouchbr01,2005,1,PHO,NHL,11,512,3,6,0,3,0,33,268,,,,,,,,,
raedeca01,1975,1,NEW,WHA,3,100,0,1,0,0,0,8,46,14,819,7,7,,2,2,31,409
bouchda01,1984,1,QUE,NHL,29,1738,12,13,4,1,0,101,824,1,60,0,1,,0,0,7,24
hasekdo01,1990,1,CHI,NHL,5,195,3,0,1,0,0,8,93,3,69,0,0,,0,0,3,39
stefagr01,1984,1,DET,NHL,46,2635,21,19,3,1,0,190,1361,3,138,0,3,,0,0,17,69
khabini01,2003,1,TBL,NHL,55,3274,28,19,7,5,3,127,1414,23,1401,16,7,,1,5,40,598
hrudeke01,1993,1,LAK,NHL,64,3713,22,31,7,9,1,228,2219,,,,,,,,,
melocgi01,1981,1,MNS,NHL,51,3026,26,15,9,2,1,175,,4,184,1,2,,1,0,8,
parenbe01,1967,1,PHI,NHL,38,2248,16,17,5,1,4,93,,5,355,3,2,,1,0,8,
conklty01,2005,1,EDM,NHL,18,922,8,5,1,3,1,43,359,1,6,0,1,,0,0,1,3
turekro01,1996,1,DAL,NHL,6,263,3,1,0,0,0,9,129,,,,,,,,,
elliobr01,2010,1,OTT,NHL,43,2293,13,19,8,4,3,122,1147,,,,,,,,,
karakmi01,1937,1,CHI,NHL,48,2980,14,25,9,,1,139,,8,505,6,2,,,2,15,
vernomi01,1985,1,CAL,NHL,18,921,9,3,3,0,1,52,417,21,1229,12,9,,2,0,60,583
belfoed01,2006,1,FLO,NHL,58,3289,27,17,10,2,1,152,1550,,,,,,,,,
aebisda01,2002,1,COL,NHL,22,1235,7,12,0,4,1,50,593,,,,,,,,,
terrech01,1995,2,SJS,NHL,46,2516,13,29,1,10,0,155,1322,,,,,,,,,
roussdo01,1993,1,PHI,NHL,60,3285,29,20,5,3,1,183,1762,,,,,,,,,
sauveph01,2006,1,BOS,NHL,2,41,0,0,0,0,0,4,23,,,,,,,,,
mcneige01,1949,1,MTL,NHL,6,360,3,1,2,,1,9,,2,135,1,1,,,0,5,
belhumi01,1972,1,PHI,NHL,23,1117,9,7,3,0,0,60,,1,10,0,0,,0,0,1,
grahajo01,2005,1,TBL,NHL,57,3152,29,22,1,8,5,161,1450,4,188,1,3,,1,0,15,98
bowerjo01,1954,1,NYR,NHL,5,300,2,2,1,,0,13,,,,,,,,,,
mcleaki01,1997,2,CAR,NHL,8,401,4,2,0,0,0,22,181,,,,,,,,,
bromlga01,1979,1,VAN,NHL,15,860,8,2,4,0,1,43,,4,180,1,3,,1,0,11,
caronja01,1972,1,STL,NHL,30,1562,8,14,5,3,1,92,,3,140,0,2,,0,0,8,
melocgi01,1979,1,MNS,NHL,54,3141,27,20,5,1,1,160,,11,564,5,4,,0,1,34,
vokouto01,2005,1,NAS,NHL,61,3601,36,18,7,1,4,160,1984,,,,,,,,,
littlne01,2001,1,PHI,NHL,1,60,0,1,0,0,0,4,29,,,,,,,,,
cloutja01,1982,1,BUF,NHL,25,1390,10,7,6,0,0,81,572,,,,,,,,,
liutmi01,1987,1,HAR,NHL,60,3532,25,28,5,3,2,187,1620,3,160,1,1,,0,0,11,82
bergeje01,1992,1,TBL,NHL,21,1163,8,10,1,3,0,71,574,,,,,,,,,
paillma01,1962,1,NYR,NHL,3,180,0,1,2,,0,10,,,,,,,,,,
bailesc01,1995,1,BOS,NHL,11,571,5,1,2,0,0,31,264,,,,,,,,,
menarpa01,1972,1,CHC,WHA,1,45,0,1,0,0,0,5,23,,,,,,,,,
haywabr01,1989,1,MTL,NHL,29,1674,10,12,6,1,1,94,770,1,33,0,0,,0,0,2,18
masonch02,2005,1,NAS,NHL,23,1227,12,5,1,0,2,52,597,5,296,1,4,,0,0,17,171
ranfobi01,1993,1,EDM,NHL,71,4070,22,34,11,8,1,236,2325,,,,,,,,,
chadwed01,1961,1,BOS,NHL,4,240,0,3,1,,0,22,,,,,,,,,,
