year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2000,NHL,TBL,TBL,EC,SE,5,,82,24,47,6.0,5,59,,,201,280,Tampa Bay Lightning,1404,20,53,424,11,72,422,9
2006,NHL,LAK,LAK,WC,PC,4,,82,27,41,,14,68,4,6,227,283,Los Angeles Kings,1239,24,81,442,6,91,411,6
2008,NHL,MTL,MTL,EC,NE,2,CQF,82,41,30,,11,93,7,7,249,247,Montreal Canadiens,1229,6,72,374,11,65,370,10
2003,NHL,MIN,MIN,WC,NW,5,,82,30,29,20.0,3,83,,,188,183,Minnesota Wild,1035,44,46,339,7,44,285,7
2011,NHL,WPG,WPG,EC,SE,4,,82,37,35,,10,84,4,4,225,246,Winnipeg Jets,905,4,45,251,8,58,292,3
1972,NHL,CLF,CLE,,WD,8,,78,16,46,16.0,,48,,,213,323,California Golden Seals,840,0,41,250,4,56,242,4
1977,NHL,TOR,TOR,WA,AD,3,SF,80,41,29,10.0,,92,,,271,237,Toronto Maple Leafs,1258,4,57,261,7,55,295,5
1997,NHL,NYR,NYR,EC,AT,5,,82,25,39,18.0,,68,,,197,231,New York Rangers,1548,12,62,351,13,55,376,0
1923,WCHL,CAT,CAT,,,1,F,30,18,11,1.0,,37,,,83,72,Calgary Tigers,,,,,,,,
1980,NHL,MTL,MTL,WA,NO,1,PRE,80,45,22,13.0,,103,,,332,232,Montreal Canadiens,1398,28,72,299,8,51,279,8
1933,NHL,NYA,BKN,,CA,4,,48,15,23,10.0,,40,,,104,132,New York Americans,374,,,,,,,
1987,NHL,CHI,CHI,CC,NO,3,DSF,80,30,41,9.0,,69,,,284,328,Chicago Blackhawks,2228,12,98,426,13,96,484,18
2006,NHL,BUF,BUF,EC,NE,1,CF,82,53,22,,7,113,10,4,308,242,Buffalo Sabres,1200,18,71,407,13,72,386,8
1982,NHL,MNS,DAL,CC,NO,2,DF,80,40,24,16.0,,96,,,321,290,Minnesota North Stars,1520,16,91,345,20,67,347,17
1971,NHL,BUF,BUF,,ED,6,,78,16,43,19.0,,51,,,203,289,Buffalo Sabres,831,14,57,308,7,56,281,1
1997,NHL,FLO,FLO,EC,AT,6,,82,24,43,15.0,,63,,,203,256,Florida Panthers,1676,20,55,409,16,82,403,12
1977,WHA,BIR,BIR,,,6,AVQF,80,36,41,3.0,,75,,,287,314,Birmingham Bulls,2177,18,60,286,13,84,355,8
2000,NHL,STL,STL,WC,CE,2,CF,82,43,22,12.0,5,103,,,249,195,St. Louis Blues,1345,14,72,385,7,57,389,15
1974,NHL,CLF,CLE,WA,AD,4,,80,19,48,13.0,,51,,,212,316,California Golden Seals,1101,18,48,359,13,67,267,5
1977,WHA,HOU,HOU,,,3,AVQF,80,42,34,4.0,,88,,,296,302,Houston Aeros,1543,8,56,270,8,77,366,6
1975,WHA,QUN,COL,,CW,2,AVQF,81,50,27,4.0,,104,,,371,316,Quebec Nordiques,1654,,77,249,10,69,305,5
1943,NHL,NYR,NYR,,,6,,50,6,39,5.0,,17,,,162,310,New York Rangers,253,,,,,,,
1997,NHL,NJD,NJD,EC,AT,1,CQF,82,48,23,11.0,,107,,,225,166,New Jersey Devils,1488,8,63,333,9,41,309,4
1991,NHL,HAR,CAR,WA,AD,4,DSF,80,26,41,13.0,,65,,,247,283,Hartford Whalers,1793,16,73,414,11,86,396,10
2011,NHL,TBL,TBL,EC,SE,3,,82,38,36,,8,84,3,3,235,281,Tampa Bay Lightning,865,16,41,269,12,59,284,2
2011,NHL,CAR,CAR,EC,SE,5,,82,33,33,,16,82,1,6,213,243,Carolina Hurricanes,763,12,49,294,4,49,252,12
2000,NHL,MTL,MTL,EC,NE,5,,82,28,40,8.0,6,70,,,206,232,Montreal Canadiens,1020,18,68,421,3,60,337,5
2000,NHL,ANA,ANA,WC,PC,5,,82,25,41,11.0,5,66,,,188,245,Mighty Ducks of Anaheim,1136,12,66,373,13,71,390,6
1929,NHL,CHI,CHI,,AM,2,QF,44,21,18,5.0,,47,,,117,111,Chicago Black Hawks,573,,,,,,,
2008,NHL,WAS,WAS,EC,SE,1,CSF,82,50,24,,8,108,4,5,272,245,Washington Capitals,1041,20,85,337,11,75,387,7
1974,WHA,CLC,MF2,,EW,2,AVQF,78,35,40,3.0,,73,,,236,258,Cleveland Crusaders,1273,,38,226,6,61,275,4
1992,NHL,BOS,BOS,WA,AD,1,DSF,84,51,26,7.0,,109,,,332,268,Boston Bruins,1552,10,91,435,8,70,413,19
1974,NHL,DET,DET,WA,NO,4,,80,23,45,12.0,,58,,,259,335,Detroit Red Wings,1078,12,76,355,14,69,339,15
1998,NHL,WAS,WAS,EC,SE,3,,82,31,45,6.0,,68,,,200,218,Washington Capitals,1381,6,52,301,7,55,353,8
2003,NHL,ANA,ANA,WC,PC,4,,82,29,35,10.0,8,76,,,184,213,Mighty Ducks of Anaheim,1131,14,56,310,4,54,353,5
1975,NHL,TOR,TOR,WA,AD,3,QF,80,34,31,15.0,,83,,,294,276,Toronto Maple Leafs,1368,12,67,348,9,77,321,11
1924,WCHL,VIC,VIC,,,3,SC,28,16,12,0.0,,32,,,84,63,Victoria Cougars,,,,,,,,
1933,NHL,BOS,BOS,,AM,4,,48,18,25,5.0,,41,,,111,130,Boston Bruins,378,,,,,,,
1978,WHA,EDO,EDM,,,1,AVF,80,48,30,2.0,,98,,,340,266,Edmonton Oilers,1220,8,70,276,6,62,288,9
2003,NHL,PHO,PHO,WC,PC,5,,82,22,36,18.0,6,68,,,188,245,Phoenix Coyotes,1300,24,51,358,8,71,398,9
1919,NHL,MTL,MTL,,,2,,24,13,11,0.0,,26,,,129,113,Montreal Canadiens,297,,,,,,,
1997,NHL,PHO,PHO,WC,CE,4,CQF,82,35,35,12.0,,82,,,224,227,Phoenix Coyotes,1602,20,57,384,6,66,408,10
1912,NHA,TBS,TBS,,,4,,20,9,11,0.0,,18,,,86,95,Toronto Blueshirts,,,,,,,,
1960,NHL,TOR,TOR,,,2,SF,70,39,19,12.0,,90,,,234,176,Toronto Maple Leafs,844,,,,,,,
2000,NHL,SJS,SJS,WC,PC,2,CQF,82,40,27,12.0,3,95,,,217,192,San Jose Sharks,1364,10,57,406,10,61,441,8
2002,NHL,TOR,TOR,EC,NE,2,CQF,82,44,28,7.0,3,98,,,236,208,Toronto Maple Leafs,1390,22,63,359,7,56,426,11
1940,NHL,MTL,MTL,,,6,QF,48,16,26,6.0,,38,,,121,147,Montreal Canadiens,461,,,,,,,
1931,NHL,NYR,NYR,,AM,1,F,48,23,17,8.0,,54,,,134,112,New York Rangers,511,,,,,,,
1979,NHL,QUE,COL,WA,AD,5,,80,25,44,11.0,,61,,,248,313,Quebec Nordiques,1062,24,63,300,9,71,267,4
1976,NHL,WAS,WAS,WA,NO,4,,80,24,42,14.0,,62,,,221,307,Washington Capitals,1231,16,39,293,14,62,285,10
2003,NHL,STL,STL,WC,CE,2,CQF,82,39,30,11.0,2,91,,,191,198,St. Louis Blues,1274,28,61,341,11,57,369,7
1983,NHL,MTL,MTL,WA,AD,4,CF,80,35,40,5.0,,75,,,286,295,Montreal Canadiens,1371,22,58,294,7,56,276,12
1967,NHL,MTL,MTL,,ED,1,SC,74,42,22,10.0,,94,,,236,167,Montreal Canadiens,698,,50,245,3,34,205,7
1983,NHL,NJD,NJD,WA,PT,5,,80,17,56,7.0,,41,,,231,350,New Jersey Devils,1352,14,51,363,13,83,336,5
1944,NHL,MTL,MTL,,,1,SF,50,38,8,4.0,,80,,,228,121,Montreal Canadiens,426,,,,,,,
2011,NHL,WAS,WAS,EC,SE,2,CSF,82,42,32,,8,92,4,4,222,230,Washington Capitals,767,16,41,245,10,49,266,3
2010,NHL,NYI,NYI,EC,AT,5,,82,30,39,,13,73,4,6,229,264,New York Islanders,1515,26,52,302,7,52,310,15
1980,NHL,WIN,PHO,CC,SM,6,,80,9,57,14.0,,32,,,246,400,Winnipeg Jets,1191,30,60,345,15,67,261,8
1928,NHL,NYA,BKN,,CA,2,QF,44,19,13,12.0,,50,,,53,53,New York Americans,486,,,,,,,
1996,NHL,STL,STL,WC,CE,4,CQF,82,36,35,11.0,,83,,,236,239,St. Louis Blues,1336,24,50,327,8,55,332,9
1982,NHL,TOR,TOR,CC,NO,3,DSF,80,28,40,12.0,,68,,,293,330,Toronto Maple Leafs,1481,16,79,355,9,83,332,13
1994,NHL,NYR,NYR,EC,AT,4,CSF,48,22,23,3.0,,47,,,139,134,New York Rangers,781,4,40,200,3,34,211,5
1991,NHL,CAL,CAL,CC,SM,5,,80,31,37,12.0,,74,,,296,305,Calgary Flames,2643,22,87,414,10,107,489,10
2001,NHL,CHI,CHI,WC,CE,3,CQF,82,41,27,13.0,1,96,,,216,207,Chicago Blackhawks,1234,10,54,302,2,63,340,4
1917,NHL,MTL,MTL,,,1,NHLF,22,13,9,0.0,,26,,,115,84,Montreal Canadiens,336,,,,,,,
1991,NHL,MTL,MTL,WA,AD,1,DF,80,41,28,11.0,,93,,,267,207,Montreal Canadiens,1556,12,74,379,5,60,320,4
1920,NHL,HAM,BKN,,,4,,24,6,18,0.0,,12,,,92,132,Hamilton Tigers,183,,,,,,,
1997,NHL,DET,DET,WC,CE,2,SC,82,44,23,15.0,,103,,,250,196,Detroit Red Wings,1346,12,67,381,7,51,376,8
2000,NHL,PIT,PIT,EC,AT,3,CF,82,42,28,9.0,3,96,,,281,256,Pittsburgh Penguins,1585,12,76,375,11,78,405,7
1925,NHL,TRS,TOR,,,6,,36,12,21,3.0,,27,,,92,114,Toronto St. Patricks,325,,,,,,,
1926,NHL,NYR,NYR,,AM,1,SF,44,25,13,6.0,,56,,,95,72,New York Rangers,385,,,,,,,
1928,NHL,BOS,BOS,,AM,1,SC,44,26,13,5.0,,57,,,89,52,Boston Bruins,474,,,,,,,
1915,NHA,TBS,TBS,,,5,,24,9,14,1.0,,19,,,97,98,Toronto Blueshirts,,,,,,,,
1971,NHL,MTL,MTL,,ED,3,QF,78,46,16,16.0,,108,,,307,205,Montreal Canadiens,783,12,72,266,4,41,245,14
