playerid,year,stint,tmid,w,l,sa,ga
bironma01,2008,1,PHI,2,3,17,5
osgooch01,2007,1,DET,2,3,16,8
gustajo01,2009,1,TOR,2,1,7,3
halakja01,2009,1,MTL,5,2,21,5
brustba01,2006,1,LAK,1,1,5,1
nabokev01,2006,1,SJS,2,1,10,4
rolosdw01,2010,2,TBL,3,3,24,6
kiprumi01,2005,1,CAL,1,7,23,12
emeryra01,2007,1,OTT,1,3,15,7
prusema01,2005,1,CBS,1,0,8,1
gustajo01,2011,1,TOR,1,3,11,4
brodema01,2008,1,NJD,2,1,10,3
thomati01,2005,1,BOS,2,6,31,9
hillejo01,2011,1,AND,3,7,40,17
sanfocu01,2011,1,CBS,2,3,15,5
hardijo01,2008,1,MIN,0,1,2,1
fleurma01,2011,1,PIT,9,2,39,9
backsni01,2007,1,MIN,1,6,21,12
gigueje01,2010,1,TOR,2,2,15,7
denisma01,2007,1,TBL,1,0,3,0
ellisda01,2007,1,NAS,2,1,9,4
kiprumi01,2006,1,CAL,3,4,16,7
hardijo01,2011,1,MIN,5,3,23,5
toskave01,2005,1,SJS,0,3,12,5
backsni01,2010,1,MIN,1,4,17,8
priceca01,2007,1,MTL,3,2,22,4
rasktu01,2009,1,BOS,5,4,33,10
lundqhe01,2005,1,NYR,4,3,37,9
turcoma01,2005,1,DAL,8,1,24,6
bryzgil01,2010,1,PHO,4,5,32,11
peterju01,2011,1,CAR,0,2,6,3
wardca01,2010,1,CAR,5,4,25,6
hedbejo01,2008,1,ATL,3,0,13,1
luongro01,2009,1,VAN,2,3,14,5
toskave01,2006,1,SJS,0,1,3,3
burkese01,2005,1,TBL,2,3,11,5
toskave01,2008,1,TOR,4,5,29,14
fleurma01,2007,1,PIT,1,0,3,0
kiprumi01,2008,1,CAL,3,2,14,3
josepcu01,2006,1,PHO,2,1,13,2
osgooch01,2005,1,DET,2,1,8,2
holtbbr01,2010,1,WAS,1,1,7,3
turcoma01,2009,1,DAL,4,8,53,15
lenevda01,2005,1,PHO,0,1,3,1
brodema01,2010,1,NJD,1,1,9,2
hedbejo01,2007,1,ATL,5,3,31,7
kiprumi01,2008,1,CAL,3,2,14,3
dunhami01,2006,1,NYI,1,1,8,3
garonma01,2009,1,CBS,2,3,18,8
norrefr01,2006,1,CBS,3,3,22,8
brodema01,2007,1,NJD,8,4,43,11
belfoed01,2006,1,FLO,1,5,25,9
reimeja01,2010,1,TOR,1,3,11,3
tellqmi01,2008,1,PHO,1,0,8,1
caronse01,2005,1,PIT,0,3,10,6
kiprumi01,2011,1,CAL,3,8,40,15
hardijo01,2005,1,MIN,1,0,3,1
norrefr01,2007,1,CBS,0,4,10,4
lundqhe01,2007,1,NYR,6,7,42,13
hasekdo01,2007,1,DET,3,2,12,3
lenevda01,2005,1,PHO,0,1,3,1
luongro01,2009,1,VAN,2,3,14,5
bouchbr01,2006,1,CHI,0,2,4,4
leclapa01,2005,1,CBS,4,2,18,4
schneco01,2008,1,VAN,0,1,3,3
nabokev01,2009,1,SJS,6,6,50,13
holmqjo01,2007,1,TBL,1,0,4,1
legacma01,2006,1,STL,5,3,25,7
wardca01,2011,1,CAR,1,4,14,6
raycran01,2008,1,COL,2,0,8,1
budajpe01,2008,1,COL,7,4,35,13
aebisda01,2006,1,MTL,2,2,18,6
hillejo01,2007,1,AND,2,1,12,5
bironma01,2011,1,NYR,0,2,7,3
peterju01,2010,1,CAR,0,1,2,2
raycran01,2007,1,TOR,0,1,6,2
ersbeer01,2007,1,LAK,1,1,10,2
markkju01,2005,1,EDM,1,3,16,8
mclenja01,2005,1,FLO,0,1,4,2
vokouto01,2009,1,FLO,4,9,49,19
morrimi01,2005,1,EDM,5,2,24,6
pavelon01,2010,1,ATL,3,5,24,9
lawsona01,2010,1,NYI,1,1,6,4
