year,lgid,tmid,g,w,l,t,gf,ga,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2009,NHL,VAN,12,6,6,0,43,41,175.0,6.0,11.0,50.0,2.0,17.0,54.0,0.0
1994,NHL,NYR,10,4,6,0,35,37,138.0,2.0,13.0,46.0,3.0,5.0,50.0,1.0
1969,NHL,MNS,6,2,4,0,16,20,82.0,,7.0,,1.0,10.0,,0.0
1980,NHL,PHI,12,6,6,0,48,39,415.0,10.0,11.0,37.0,0.0,14.0,61.0,2.0
1990,NHL,PIT,24,16,8,0,95,68,571.0,12.0,26.0,137.0,4.0,25.0,120.0,3.0
2007,NHL,COL,10,4,6,0,26,33,134.0,2.0,10.0,48.0,4.0,10.0,44.0,1.0
1925,NHL,OTS,2,0,1,1,1,2,42.0,,,,,,,
1979,NHL,MNS,15,8,7,0,49,56,206.0,0.0,17.0,86.0,4.0,17.0,56.0,3.0
1990,NHL,MTL,13,7,6,0,47,42,333.0,4.0,13.0,68.0,2.0,12.0,68.0,3.0
1979,NHL,BUF,14,9,5,0,48,36,237.0,6.0,17.0,61.0,3.0,9.0,55.0,1.0
1988,NHL,BOS,10,5,5,0,29,30,229.0,2.0,6.0,47.0,,7.0,44.0,2.0
2011,NHL,STL,9,4,5,0,20,23,212.0,0.0,6.0,35.0,2.0,3.0,38.0,0.0
1954,NHL,TOR,4,0,4,0,6,14,60.0,,,,,,,
1999,NHL,SJS,12,5,7,0,27,37,164.0,2.0,10.0,63.0,2.0,13.0,61.0,2.0
2011,NHL,NYR,20,10,10,0,43,41,218.0,2.0,13.0,73.0,0.0,11.0,69.0,0.0
1939,NHL,NYR,12,8,4,0,29,20,137.0,,,,,,,
1917,PCHA,VML,2,1,0,1,3,2,,,,,,,,
1982,NHL,EDM,16,11,5,0,80,50,372.0,0.0,14.0,72.0,2.0,18.0,74.0,10.0
1982,NHL,STL,4,1,3,0,10,16,116.0,0.0,5.0,22.0,0.0,3.0,23.0,0.0
1926,NHL,OTS,6,3,0,3,12,4,85.0,,,,,,,
1930,NHL,CHI,9,5,3,1,15,14,98.0,,,,,,,
1991,NHL,EDM,16,8,8,0,49,54,340.0,0.0,14.0,78.0,0.0,17.0,90.0,1.0
1937,NHL,NYA,6,3,3,0,13,12,42.0,,,,,,,
1944,NHL,TOR,13,8,5,0,24,30,62.0,,,,,,,
1989,NHL,BOS,21,13,8,0,62,59,421.0,12.0,15.0,93.0,1.0,9.0,88.0,3.0
1971,NHL,TOR,5,1,4,0,10,18,92.0,,3.0,,1.0,2.0,,1.0
1984,NHL,PHI,19,12,7,0,61,54,563.0,2.0,19.0,103.0,2.0,17.0,83.0,4.0
1992,NHL,PIT,12,7,5,0,50,37,200.0,0.0,12.0,52.0,5.0,9.0,61.0,2.0
1982,NHL,WIN,3,0,3,0,9,14,74.0,0.0,6.0,17.0,3.0,2.0,11.0,0.0
1971,NHL,PIT,4,0,4,0,8,14,71.0,,1.0,,1.0,0.0,,1.0
1978,NHL,CHI,4,0,4,0,3,14,45.0,0.0,0.0,9.0,0.0,2.0,11.0,0.0
1986,NHL,LAK,5,1,4,0,20,32,118.0,0.0,5.0,28.0,1.0,8.0,30.0,0.0
1989,NHL,HAR,7,3,4,0,21,23,143.0,2.0,3.0,34.0,1.0,8.0,32.0,0.0
2002,NHL,BOS,5,1,4,0,8,13,70.0,0.0,3.0,18.0,0.0,3.0,22.0,0.0
1968,NHL,TOR,4,0,4,0,5,24,119.0,,1.0,,2.0,8.0,,1.0
1988,NHL,HAR,4,0,4,0,11,18,111.0,0.0,1.0,15.0,,4.0,18.0,1.0
1987,NHL,CHI,5,1,4,0,17,21,188.0,0.0,8.0,29.0,,10.0,38.0,1.0
1920,PCHA,SEA,2,0,2,0,2,13,,,,,,,,
1997,NHL,COL,7,3,4,0,16,19,209.0,0.0,5.0,35.0,0.0,7.0,46.0,1.0
1997,NHL,BUF,15,10,5,0,46,32,268.0,2.0,16.0,89.0,1.0,9.0,90.0,2.0
1998,NHL,TOR,17,9,8,0,43,46,252.0,0.0,12.0,87.0,3.0,13.0,71.0,0.0
1948,NHL,MTL,7,3,4,0,14,17,103.0,,,,,,,
1991,NHL,STL,6,2,4,0,19,23,166.0,2.0,7.0,36.0,1.0,9.0,42.0,1.0
2003,NHL,NJD,5,1,4,0,9,14,28.0,0.0,3.0,18.0,0.0,4.0,12.0,0.0
1982,NHL,MNS,9,4,5,0,34,40,192.0,4.0,12.0,42.0,2.0,10.0,42.0,0.0
1980,NHL,MTL,3,0,3,0,6,15,62.0,0.0,2.0,17.0,0.0,1.0,12.0,0.0
1928,NHL,TOR,4,2,2,0,8,5,42.0,,,,,,,
1992,NHL,WAS,6,2,4,0,22,23,134.0,2.0,9.0,26.0,1.0,2.0,30.0,1.0
1987,NHL,STL,10,5,5,0,35,38,321.0,0.0,16.0,71.0,,12.0,50.0,2.0
1934,NHL,BOS,4,1,3,0,2,7,25.0,,,,,,,
1998,NHL,NJD,7,3,4,0,18,21,86.0,2.0,5.0,27.0,0.0,4.0,26.0,1.0
2007,NHL,OTT,4,0,4,0,5,16,85.0,0.0,1.0,13.0,0.0,6.0,23.0,0.0
1974,NHL,NYR,3,1,2,0,13,10,113.0,2.0,3.0,20.0,1.0,3.0,16.0,1.0
1997,NHL,STL,10,6,4,0,29,31,185.0,4.0,13.0,75.0,3.0,7.0,69.0,1.0
1985,NHL,VAN,3,0,3,0,5,17,55.0,2.0,2.0,13.0,1.0,4.0,11.0,0.0
1997,NHL,BOS,6,2,4,0,13,15,75.0,0.0,6.0,40.0,0.0,3.0,20.0,0.0
1977,NHL,ATF,2,0,2,0,5,8,24.0,0.0,0.0,4.0,1.0,3.0,6.0,0.0
1927,NHL,MTL,2,0,1,1,2,3,35.0,,,,,,,
1976,WHA,SDM,7,3,4,0,19,28,,,,,,,,
1996,NHL,COL,17,10,7,0,59,41,380.0,6.0,21.0,95.0,4.0,7.0,86.0,0.0
1997,NHL,LAK,4,0,4,0,8,16,108.0,0.0,1.0,29.0,0.0,8.0,36.0,0.0
2008,NHL,CBS,4,0,4,0,7,18,60.0,2.0,3.0,13.0,0.0,7.0,22.0,0.0
1970,NHL,STL,6,2,4,0,15,16,120.0,,4.0,,0.0,6.0,,1.0
1974,NHL,CHI,8,3,5,0,22,35,142.0,0.0,5.0,36.0,1.0,9.0,35.0,0.0
1929,NHL,MTL,6,5,0,1,14,6,100.0,,,,,,,
1976,WHA,IND,9,5,4,0,33,34,,,,,,,,
1921,NHL,OTS,2,0,1,1,4,5,30.0,,,,,,,
2011,NHL,NAS,10,5,5,0,22,21,92.0,2.0,5.0,41.0,0.0,5.0,35.0,0.0
1971,NHL,MNS,7,3,4,0,19,19,111.0,,4.0,,0.0,6.0,,0.0
1939,NHL,TOR,10,6,4,0,21,19,123.0,,,,,,,
1976,WHA,HOU,11,6,5,0,43,40,,,,,,,,
1991,NHL,DET,11,4,7,0,29,30,206.0,0.0,7.0,51.0,0.0,9.0,61.0,3.0
1994,NHL,QUE,6,2,4,0,19,25,89.0,2.0,2.0,25.0,1.0,7.0,29.0,2.0
1967,NHL,PHI,7,3,4,0,17,17,142.0,,6.0,,3.0,4.0,,1.0
1959,NHL,MTL,8,8,0,0,29,11,79.0,,,,,,,
1926,NHL,BOS,8,2,2,4,16,13,125.0,,,,,,,
1968,NHL,OAK,7,3,4,0,25,23,99.0,,4.0,,0.0,4.0,,1.0
1975,WHA,HOU,17,8,9,0,56,64,,,,,,,,
1989,NHL,MTL,11,5,6,0,29,29,235.0,4.0,2.0,51.0,2.0,9.0,56.0,0.0
1990,NHL,VAN,6,2,4,0,16,26,154.0,0.0,5.0,23.0,0.0,5.0,24.0,1.0
2001,NHL,CAR,23,13,10,0,47,43,263.0,4.0,16.0,103.0,2.0,15.0,96.0,1.0
1966,NHL,TOR,12,8,4,0,35,30,150.0,,,,,,,
1953,NHL,DET,12,8,4,0,29,20,120.0,,,,,,,
2003,NHL,DET,12,6,6,0,24,20,135.0,0.0,5.0,52.0,1.0,2.0,50.0,1.0
1965,NHL,DET,12,6,6,0,36,28,154.0,,,,,,,
1956,NHL,BOS,10,5,5,0,21,29,127.0,,,,,,,
1973,WHA,MFS,11,6,5,0,39,40,,,,,,,,
1989,NHL,BUF,6,2,4,0,13,17,126.0,2.0,6.0,30.0,0.0,2.0,29.0,0.0
2007,NHL,MTL,12,5,7,0,33,35,133.0,2.0,8.0,55.0,2.0,7.0,44.0,1.0
1992,NHL,NJD,5,1,4,0,13,23,99.0,0.0,4.0,28.0,1.0,7.0,27.0,1.0
1994,NHL,DAL,5,1,4,0,10,17,95.0,0.0,3.0,26.0,0.0,9.0,30.0,1.0
1952,NHL,BOS,11,5,6,0,30,37,109.0,,,,,,,
1967,NHL,MTL,13,12,1,0,48,25,150.0,,10.0,,2.0,6.0,,3.0
1979,NHL,HAR,3,0,3,0,8,18,22.0,0.0,0.0,7.0,0.0,2.0,10.0,1.0
1989,NHL,LAK,10,4,6,0,39,48,164.0,2.0,11.0,65.0,3.0,7.0,49.0,2.0
1981,NHL,VAN,17,11,6,0,57,50,675.0,2.0,14.0,62.0,1.0,18.0,70.0,0.0
1982,NHL,QUE,4,1,3,0,8,11,117.0,0.0,2.0,12.0,0.0,3.0,24.0,1.0
1997,NHL,EDM,12,5,7,0,24,25,245.0,4.0,8.0,72.0,1.0,7.0,67.0,0.0
1948,NHL,DET,11,4,7,0,22,26,164.0,,,,,,,
1990,NHL,EDM,18,9,9,0,57,60,400.0,2.0,12.0,91.0,2.0,21.0,95.0,0.0
1996,NHL,DAL,7,3,4,0,18,21,136.0,0.0,3.0,40.0,1.0,6.0,34.0,1.0
1983,NHL,PHI,3,0,3,0,5,15,126.0,0.0,1.0,7.0,0.0,3.0,11.0,0.0
1979,NHL,PIT,5,2,3,0,14,21,125.0,4.0,5.0,18.0,2.0,4.0,18.0,0.0
1975,NHL,BUF,9,4,5,0,25,29,162.0,0.0,2.0,42.0,1.0,7.0,41.0,1.0
2008,NHL,PIT,24,16,8,0,79,64,283.0,4.0,20.0,97.0,2.0,14.0,84.0,1.0
1974,WHA,QUN,15,8,7,0,55,48,,,,,,,,
2001,NHL,PHI,5,1,4,0,2,11,75.0,2.0,1.0,16.0,0.0,4.0,24.0,0.0
1993,NHL,DET,7,3,4,0,27,21,98.0,2.0,5.0,35.0,1.0,6.0,36.0,2.0
1932,NHL,BOS,5,2,3,0,7,9,50.0,,,,,,,
1963,NHL,TOR,14,8,6,0,39,31,262.0,,,,,,,
1976,NHL,MNS,2,0,2,0,3,11,25.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0
1975,NHL,PHI,16,8,8,0,61,49,444.0,4.0,13.0,56.0,2.0,20.0,86.0,1.0
1992,NHL,NYI,18,9,9,0,58,65,313.0,2.0,8.0,85.0,2.0,15.0,76.0,5.0
1965,NHL,MTL,10,8,2,0,33,20,187.0,,,,,,,
1991,NHL,BUF,7,3,4,0,24,19,80.0,0.0,10.0,40.0,0.0,6.0,28.0,2.0
1924,WCHL,CAT,2,0,1,1,1,3,,,,,,,,
1972,WHA,MFS,5,1,4,0,16,23,,,4.0,11.0,0.0,7.0,13.0,0.0
1922,NHL,OTS,2,1,1,0,3,2,8.0,,,,,,,
1933,NHL,TOR,5,2,3,0,12,11,67.0,,,,,,,
1981,NHL,LAK,10,4,6,0,41,42,309.0,0.0,14.0,44.0,3.0,6.0,32.0,0.0
1999,NHL,WAS,5,1,4,0,8,17,83.0,0.0,3.0,21.0,0.0,6.0,29.0,1.0
1974,NHL,PIT,9,5,4,0,27,27,126.0,0.0,5.0,32.0,1.0,7.0,36.0,2.0
1981,NHL,MNS,4,1,3,0,14,14,145.0,2.0,5.0,25.0,1.0,3.0,18.0,0.0
