year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1997,NHL,DET,DET,WC,CE,2,SC,82,44,23,15.0,,103,,,250,196,Detroit Red Wings,1346.0,12.0,67.0,381.0,7.0,51.0,376.0,8.0
1983,NHL,CAL,CAL,CC,SM,2,DF,80,34,32,14.0,,82,,,311,314,Calgary Flames,1390.0,4.0,64.0,297.0,10.0,63.0,315.0,15.0
1992,NHL,MNS,DAL,CC,NO,5,,84,36,38,10.0,,82,,,272,293,Minnesota North Stars,1885.0,14.0,85.0,445.0,17.0,81.0,455.0,9.0
1982,NHL,QUE,COL,WA,AD,4,DSF,80,34,34,12.0,,80,,,343,336,Quebec Nordiques,1648.0,10.0,61.0,294.0,6.0,92.0,348.0,6.0
1982,NHL,PIT,PIT,WA,PT,6,,80,18,53,9.0,,45,,,257,394,Pittsburgh Penguins,1859.0,20.0,81.0,358.0,15.0,110.0,396.0,3.0
1991,NHL,QUE,COL,WA,AD,5,,80,20,48,12.0,,52,,,255,318,Quebec Nordiques,2044.0,26.0,66.0,385.0,14.0,87.0,421.0,11.0
2011,NHL,NYI,NYI,EC,AT,5,,82,34,37,,11.0,79,7.0,4.0,203,255,New York Islanders,763.0,8.0,45.0,243.0,5.0,46.0,236.0,4.0
1934,NHL,MTM,MTM,,CA,2,SC,48,24,19,5.0,,53,,,123,92,Montreal Maroons,383.0,,,,,,,
1914,NHA,TBS,TBS,,,4,,20,8,12,0.0,,16,,,66,84,Toronto Blueshirts,,,,,,,,
1999,NHL,NYR,NYR,EC,AT,4,,82,29,38,12.0,3.0,73,,,218,246,New York Rangers,916.0,4.0,55.0,325.0,9.0,49.0,292.0,5.0
1993,NHL,CHI,CHI,WC,CE,5,CQF,84,39,36,9.0,,87,,,254,240,Chicago Blackhawks,2125.0,24.0,67.0,383.0,10.0,71.0,427.0,15.0
1982,NHL,STL,STL,CC,NO,4,DSF,80,25,40,15.0,,65,,,285,316,St. Louis Blues,1281.0,12.0,67.0,316.0,12.0,63.0,336.0,9.0
1984,NHL,VAN,VAN,CC,SM,5,,80,25,46,9.0,,59,,,284,401,Vancouver Canucks,1451.0,12.0,61.0,313.0,14.0,89.0,302.0,8.0
2008,NHL,COL,COL,WC,NW,5,,82,32,45,,5.0,69,9.0,4.0,199,257,Colorado Avalanche,1062.0,18.0,50.0,318.0,8.0,64.0,318.0,4.0
1925,NHL,TRS,TOR,,,6,,36,12,21,3.0,,27,,,92,114,Toronto St. Patricks,325.0,,,,,,,
2007,NHL,VAN,VAN,WC,NW,5,,82,39,33,,10.0,88,6.0,9.0,213,215,Vancouver Canucks,1474.0,16.0,63.0,369.0,7.0,64.0,368.0,8.0
2003,NHL,NAS,NAS,WC,CE,3,CQF,82,38,29,11.0,4.0,91,,,216,217,Nashville Predators,1360.0,28.0,72.0,428.0,8.0,64.0,351.0,14.0
1921,NHL,TRS,TOR,,,2,SC,24,13,10,1.0,,27,,,98,97,Toronto St. Patricks,160.0,,,,,,,
1989,NHL,QUE,COL,WA,AD,5,,80,12,61,7.0,,31,,,240,407,Quebec Nordiques,2104.0,20.0,70.0,371.0,15.0,98.0,382.0,8.0
1954,NHL,MTL,MTL,,,2,F,70,41,18,11.0,,93,,,228,157,Montreal Canadiens,890.0,,,,,,,
1974,NHL,WAS,WAS,WA,NO,5,,80,8,67,5.0,,21,,,181,446,Washington Capitals,1085.0,14.0,48.0,372.0,18.0,94.0,328.0,8.0
1978,WHA,FIN,FIN,,,10,,1,0,1,0.0,,0,,,4,8,Finland,2.0,,,,,,,
1995,NHL,MTL,MTL,EC,NE,3,CQF,82,40,32,10.0,,90,,,265,248,Montreal Canadiens,1847.0,34.0,77.0,405.0,11.0,68.0,382.0,15.0
1954,NHL,TOR,TOR,,,3,SF,70,24,24,22.0,,70,,,147,135,Toronto Maple Leafs,990.0,,,,,,,
1992,NHL,NYI,NYI,WA,PT,3,CF,84,40,37,7.0,,87,,,335,297,New York Islanders,1701.0,4.0,90.0,416.0,8.0,77.0,375.0,12.0
2006,NHL,COL,COL,WC,NW,4,,82,44,31,,7.0,95,5.0,4.0,272,251,Colorado Avalanche,884.0,20.0,79.0,374.0,9.0,70.0,353.0,7.0
1956,NHL,BOS,BOS,,,3,F,70,34,24,12.0,,80,,,195,174,Boston Bruins,978.0,,,,,,,
1944,NHL,CHI,CHI,,,5,,50,13,30,7.0,,33,,,141,194,Chicago Black Hawks,250.0,,,,,,,
1990,NHL,WIN,PHO,CC,SM,5,,80,26,43,11.0,,63,,,260,288,Winnipeg Jets,1675.0,10.0,74.0,381.0,12.0,57.0,351.0,8.0
1974,NHL,NYI,NYI,CC,PT,3,SF,80,33,25,22.0,,88,,,264,221,New York Islanders,1116.0,2.0,51.0,273.0,7.0,55.0,340.0,11.0
1977,NHL,NYI,NYI,CC,PT,1,QF,80,48,17,15.0,,111,,,334,210,New York Islanders,938.0,4.0,71.0,227.0,6.0,45.0,272.0,7.0
1970,NHL,MTL,MTL,,ED,3,SC,78,42,23,13.0,,97,,,291,216,Montreal Canadiens,1271.0,10.0,71.0,286.0,6.0,49.0,319.0,8.0
1925,WCHL,POR,POR,,,4,,30,12,16,2.0,,26,,,84,110,Portland Rosebuds,,,,,,,,
1994,NHL,BOS,BOS,EC,NE,3,CQF,48,27,18,3.0,,57,,,150,127,Boston Bruins,793.0,6.0,46.0,211.0,4.0,24.0,183.0,3.0
2003,NHL,VAN,VAN,WC,NW,1,CQF,82,43,24,10.0,5.0,101,,,235,194,Vancouver Canucks,1274.0,28.0,56.0,376.0,8.0,50.0,360.0,5.0
1960,NHL,MTL,MTL,,,1,SF,70,41,19,10.0,,92,,,254,188,Montreal Canadiens,811.0,,,,,,,
1950,NHL,MTL,MTL,,,3,F,70,25,30,15.0,,65,,,173,184,Montreal Canadiens,835.0,,,,,,,
1992,NHL,HAR,CAR,WA,AD,5,,84,26,52,6.0,,58,,,284,369,Hartford Whalers,2354.0,24.0,78.0,444.0,14.0,107.0,493.0,12.0
1967,NHL,MTL,MTL,,ED,1,SC,74,42,22,10.0,,94,,,236,167,Montreal Canadiens,698.0,,50.0,245.0,3.0,34.0,205.0,7.0
1953,NHL,DET,DET,,,1,SC,70,37,19,14.0,,88,,,191,132,Detroit Red Wings,814.0,,,,,,,
1962,NHL,TOR,TOR,,,1,SC,70,35,23,12.0,,82,,,221,180,Toronto Maple Leafs,816.0,,,,,,,
1979,NHL,VAN,VAN,CC,SM,3,PRE,80,27,37,16.0,,70,,,256,281,Vancouver Canucks,1808.0,16.0,53.0,312.0,12.0,69.0,282.0,2.0
1926,NHL,BOS,BOS,,AM,2,F,44,21,20,3.0,,45,,,97,89,Boston Bruins,499.0,,,,,,,
1972,NHL,MNS,DAL,,WD,3,QF,78,37,30,11.0,,85,,,254,230,Minnesota North Stars,881.0,0.0,37.0,237.0,7.0,59.0,265.0,1.0
1936,NHL,CHI,CHI,,AM,4,,48,14,27,7.0,,35,,,99,131,Chicago Black Hawks,291.0,,,,,,,
