playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
cloutda01,1998,1,NYR,NHL,22,1097,6,8,3,2,0,49,570,,,,,,,,,
vezinge01,1918,1,MTL,NHL,18,1117,10,8,0,,1,78,,5,300,4,1,0,,0,18,
lumleha01,1949,1,DET,NHL,63,3780,33,16,14,,7,148,,14,908,8,6,,,3,28,
mooreal01,1938,1,NYA,NHL,2,120,0,2,0,,0,14,,2,120,0,2,,,0,6,
niittan01,2010,1,SJS,NHL,24,1414,12,7,3,2,0,64,615,2,91,1,0,,0,0,1,30
hallgl01,1962,1,CHI,NHL,66,3910,30,20,15,,5,166,,6,360,2,4,,,0,25,
simmoga01,1976,2,LAK,NHL,4,240,1,2,1,1,0,16,,1,20,0,0,,0,0,1,
chadwed01,1955,1,TOR,NHL,5,300,2,0,3,,2,3,,,,,,,,,,
chabolo01,1933,1,MTL,NHL,47,2928,21,20,6,,8,101,,2,131,0,1,1,,0,4,
frankji01,1942,1,NYR,NHL,23,1380,5,14,4,,0,103,,,,,,,,,,
wetzeca01,1967,1,MNS,NHL,5,269,1,2,1,0,0,18,,,,,,,,,,
muzzaja01,1997,2,SJS,NHL,1,27,0,0,0,0,0,2,13,,,,,,,,,
irbear01,1999,1,CAR,NHL,75,4345,34,28,9,8,5,175,1858,,,,,,,,,
wreggke01,1998,1,CAL,NHL,27,1590,10,12,4,2,1,67,712,,,,,,,,,
cheveti01,1994,1,WIN,NHL,30,1571,8,16,3,3,0,97,818,,,,,,,,,
smithbi01,1984,1,NYI,NHL,37,2090,18,14,3,1,0,133,1100,6,342,3,3,,0,0,19,182
wakeler01,1968,1,MTL,NHL,1,60,0,1,0,0,0,4,,,,,,,,,,
burkese01,1997,1,CAR,NHL,25,1415,7,11,5,2,1,66,655,,,,,,,,,
beaupdo01,1996,1,TOR,NHL,3,110,0,3,0,1,0,10,60,,,,,,,,,
daleyjo01,1970,1,BUF,NHL,38,2073,12,16,8,2,1,128,,,,,,,,,,
boutiro01,1979,1,WAS,NHL,18,927,7,7,1,0,0,54,,,,,,,,,,
veisomi01,1983,1,HAR,NHL,4,240,1,3,0,0,0,20,114,,,,,,,,,
bironma01,2003,1,BUF,NHL,52,2972,26,18,5,3,2,125,1442,,,,,,,,,
daskacl01,1986,1,BOS,NHL,2,97,2,0,0,0,0,7,51,,,,,,,,,
myreph01,1970,1,MTL,NHL,30,1677,13,11,4,1,1,87,,,,,,,,,,
maracno01,1998,1,DET,NHL,16,821,6,5,2,1,0,31,379,2,58,0,0,,0,0,3,22
staubro01,1994,2,BUF,NHL,6,317,2,3,0,0,0,20,150,,,,,,,,,
reaugda01,1990,1,HAR,NHL,20,1010,7,7,1,0,1,53,479,,,,,,,,,
bromlga01,1974,1,BUF,NHL,50,2787,26,11,11,2,4,144,,,,,,,,,,
emeryra01,2006,1,OTT,NHL,58,3351,33,16,6,3,5,138,1691,20,1249,13,7,,0,3,47,505
vanbijo01,1995,1,FLO,NHL,57,3178,26,20,7,2,2,142,1473,22,1332,12,10,,1,1,50,735
shoreha01,1911,1,OT1,NHA,1,5,0,0,0,,0,2,,,,,,,,,,
sawchte01,1953,1,DET,NHL,67,4004,35,19,13,,12,129,,12,751,8,4,,,2,20,
gillan01,1973,1,CHC,WHA,13,803,4,7,2,1,0,46,418,11,614,6,5,,0,0,38,318
melanro01,1983,1,NYI,NHL,37,2019,20,11,2,1,0,110,1129,6,87,0,1,,1,0,5,32
wakeler01,1974,1,WIJ,WHA,6,355,3,3,0,0,1,16,213,,,,,,,,,
