year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1959,NHL,DET,18,14,3.0,,8,15,12.0,,,,,,5.0,2.0,3.0,,5.0,6.0,3.0,,6,4,1.0,,4,6,4.0,,3,7,2.0,,3.0,4.0,2.0,,,,,
1989,NHL,NJD,22,15,3.0,,15,19,6.0,,,,,,6.0,5.0,1.0,,5.0,5.0,2.0,,7,8,1.0,,6,5,1.0,,2,7,3.0,,11.0,4.0,0.0,,0.0,0.0,1.0,
1978,NHL,BUF,19,13,8.0,,17,15,8.0,,,,,,2.0,4.0,2.0,,6.0,4.0,4.0,,7,5,3.0,,4,6,2.0,,6,4,0.0,,10.0,3.0,4.0,,1.0,2.0,1.0,
1929,NHL,OTS,13,6,3.0,,8,9,5.0,,,,,,,,,,5.0,2.0,1.0,,1,5,3.0,,5,6,0.0,,6,0,4.0,,4.0,2.0,0.0,,,,,
1975,NHL,NYI,24,8,8.0,,18,13,9.0,,,,,,5.0,1.0,4.0,,6.0,7.0,1.0,,9,2,1.0,,7,2,3.0,,6,5,4.0,,8.0,3.0,3.0,,1.0,1.0,1.0,
1970,NHL,LAK,17,14,8.0,,8,26,5.0,,,,,,4.0,4.0,0.0,,4.0,7.0,1.0,,2,7,4.0,,4,5,6.0,,4,9,0.0,,5.0,8.0,2.0,,2.0,0.0,0.0,
1977,NHL,BUF,25,7,8.0,,19,12,9.0,,,,,,5.0,2.0,1.0,,9.0,4.0,1.0,,7,1,5.0,,5,3,5.0,,9,2,2.0,,7.0,4.0,3.0,,2.0,3.0,0.0,
2005,NHL,VAN,25,10,,6.0,17,22,,2.0,,,,,8.0,2.0,,2.0,8.0,6.0,,0.0,5,4,,3.0,9,6,,0.0,4,3,,0.0,6.0,7.0,,2.0,2.0,4.0,,1.0
2011,NHL,CBS,17,21,,3.0,12,25,,4.0,,,,,2.0,9.0,,1.0,4.0,6.0,,2.0,4,8,,2.0,3,8,,1.0,5,7,,1.0,9.0,7.0,,0.0,2.0,1.0,,0.0
2008,NHL,STL,23,13,,5.0,18,18,,5.0,,,,,5.0,4.0,,0.0,5.0,6.0,,2.0,4,10,,1.0,6,4,,1.0,8,2,,4.0,9.0,4.0,,1.0,4.0,1.0,,1.0
1988,NHL,PHI,22,15,3.0,,14,21,5.0,,,,,,6.0,5.0,0.0,,4.0,11.0,1.0,,11,2,1.0,,5,5,1.0,,5,7,0.0,,5.0,5.0,4.0,,0.0,1.0,1.0,
1939,NHL,DET,11,10,3.0,,5,16,3.0,,,,,,,,,,4.0,5.0,1.0,,1,7,2.0,,4,4,2.0,,5,6,1.0,,2.0,4.0,0.0,,,,,
2003,NHL,CAL,21,14,5.0,1.0,21,16,2.0,2.0,,,,,4.0,4.0,0.0,1.0,5.0,4.0,1.0,2.0,10,3,2.0,0.0,6,8,1.0,0.0,7,5,1.0,0.0,9.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0
1923,NHL,TRS,7,5,0.0,,3,9,0.0,,,,,,,,,,,,,,3,2,0.0,,4,5,0.0,,3,5,0.0,,0.0,2.0,0.0,,,,,
2003,NHL,STL,23,11,7.0,0.0,16,19,4.0,2.0,,,,,6.0,2.0,0.0,1.0,7.0,4.0,1.0,0.0,8,3,3.0,0.0,4,9,3.0,0.0,4,7,1.0,1.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0
1985,NHL,DET,10,26,4.0,,7,31,2.0,,,,,,1.0,8.0,2.0,,5.0,5.0,2.0,,2,11,0.0,,3,11,1.0,,1,10,0.0,,4.0,9.0,1.0,,1.0,3.0,0.0,
1976,NHL,CHI,19,16,5.0,,7,27,6.0,,,,,,7.0,5.0,1.0,,3.0,7.0,1.0,,2,8,4.0,,6,4,3.0,,5,8,1.0,,3.0,9.0,1.0,,0.0,2.0,0.0,
1944,NHL,TOR,13,9,3.0,,11,13,1.0,,,,,,2.0,0.0,0.0,,7.0,4.0,0.0,,3,4,2.0,,5,6,0.0,,2,6,2.0,,5.0,2.0,0.0,,,,,
2007,NHL,BOS,21,16,,4.0,20,13,,8.0,,,,,6.0,4.0,,0.0,7.0,4.0,,2.0,6,8,,2.0,8,3,,1.0,7,4,,1.0,6.0,5.0,,5.0,1.0,1.0,,1.0
1916,NHA,TBS,4,3,0.0,,3,4,0.0,,,,,,,,,,,,,,2,0,0.0,,4,5,0.0,,1,2,0.0,,,,,,,,,
1923,WCHL,SAC,12,3,1.0,,3,9,2.0,,,,,,,,,,0.0,3.0,0.0,,5,2,2.0,,6,4,1.0,,4,3,0.0,,,,,,,,,
1934,NHL,MTL,11,11,2.0,,8,12,4.0,,,,,,,,,,1.0,4.0,0.0,,4,4,3.0,,5,6,1.0,,6,3,1.0,,3.0,6.0,1.0,,,,,
1973,WHA,VAB,19,20,0.0,,8,30,1.0,,,,,,3.0,8.0,0.0,,6.0,6.0,0.0,,6,8,0.0,,4,10,0.0,,4,6,0.0,,3.0,11.0,1.0,,1.0,1.0,0.0,
1919,PCHA,SEA,8,3,0.0,,4,7,0.0,,,,,,,,,,,,,,1,1,0.0,,5,3,0.0,,3,5,0.0,,3.0,1.0,0.0,,,,,
2002,NHL,ANA,22,10,7.0,2.0,18,17,2.0,4.0,,,,,3.0,5.0,3.0,0.0,5.0,2.0,3.0,3.0,7,7,0.0,0.0,7,4,1.0,1.0,8,5,1.0,0.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0
1993,NHL,OTT,8,30,4.0,,6,31,5.0,,,,,,2.0,6.0,2.0,,3.0,9.0,1.0,,3,13,0.0,,1,9,4.0,,1,9,1.0,,3.0,10.0,0.0,,1.0,5.0,1.0,
1959,NHL,BOS,21,11,3.0,,7,23,5.0,,,,,,4.0,5.0,1.0,,5.0,6.0,3.0,,3,7,1.0,,8,6,1.0,,5,5,0.0,,3.0,5.0,2.0,,,,,
1988,NHL,WAS,25,12,3.0,,16,17,7.0,,,,,,3.0,7.0,1.0,,9.0,4.0,1.0,,7,4,3.0,,6,3,5.0,,5,7,0.0,,10.0,3.0,0.0,,1.0,1.0,0.0,
1943,NHL,DET,18,5,2.0,,8,13,4.0,,,,,,1.0,0.0,0.0,,4.0,3.0,2.0,,2,7,2.0,,8,2,1.0,,5,3,1.0,,6.0,3.0,0.0,,,,,
2007,NHL,AND,28,9,,4.0,19,18,,4.0,1.0,1.0,,0.0,3.0,6.0,,2.0,8.0,4.0,,2.0,7,6,,1.0,8,4,,1.0,10,2,,1.0,8.0,4.0,,1.0,2.0,0.0,,0.0
1937,NHL,BOS,18,3,3.0,,12,8,4.0,,,,,,,,,,6.0,0.0,2.0,,6,5,0.0,,6,3,2.0,,8,1,1.0,,4.0,2.0,2.0,,,,,
1961,NHL,CHI,20,10,5.0,,11,16,8.0,,,,,,1.0,4.0,5.0,,5.0,4.0,1.0,,4,5,5.0,,8,4,2.0,,9,4,0.0,,4.0,5.0,0.0,,,,,
2002,NHL,CHI,17,15,7.0,2.0,13,18,6.0,4.0,,,,,5.0,3.0,1.0,0.0,5.0,7.0,2.0,0.0,8,3,3.0,0.0,4,5,3.0,3.0,2,9,1.0,0.0,4.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0
1946,NHL,DET,14,10,6.0,,8,17,5.0,,,,,,1.0,4.0,1.0,,6.0,6.0,1.0,,1,6,4.0,,4,6,1.0,,4,2,3.0,,6.0,3.0,1.0,,,,,
1991,NHL,CAL,19,14,7.0,,12,23,5.0,,,,,,6.0,5.0,1.0,,5.0,5.0,3.0,,5,7,1.0,,5,5,2.0,,4,7,2.0,,5.0,7.0,2.0,,1.0,1.0,1.0,
1974,NHL,NYI,22,6,12.0,,11,19,10.0,,,,,,6.0,1.0,2.0,,3.0,7.0,5.0,,5,6,2.0,,6,3,3.0,,6,4,3.0,,6.0,3.0,6.0,,1.0,1.0,1.0,
1918,NHL,OTS,8,1,0.0,,4,5,0.0,,,,,,,,,,,,,,2,1,0.0,,6,4,0.0,,4,1,0.0,,,,,,,,,
1962,NHL,NYR,12,17,6.0,,10,19,6.0,,,,,,2.0,5.0,1.0,,6.0,7.0,1.0,,3,7,4.0,,3,6,2.0,,4,6,3.0,,4.0,5.0,1.0,,,,,
2009,NHL,PHI,24,14,,3.0,17,21,,3.0,,,,,6.0,4.0,,1.0,7.0,6.0,,0.0,6,8,,1.0,8,5,,1.0,5,2,,0.0,6.0,7.0,,3.0,3.0,3.0,,0.0
1930,NHL,CHI,13,8,1.0,,11,9,2.0,,,,,,,,,,5.0,0.0,1.0,,4,5,1.0,,7,3,0.0,,3,5,1.0,,5.0,4.0,0.0,,,,,
1984,NHL,TOR,10,28,2.0,,10,24,6.0,,,,,,3.0,6.0,1.0,,1.0,9.0,3.0,,2,11,1.0,,5,6,1.0,,5,8,1.0,,4.0,9.0,1.0,,0.0,3.0,0.0,
1980,NHL,VAN,17,12,11.0,,11,20,9.0,,,,,,6.0,3.0,1.0,,7.0,4.0,4.0,,4,4,5.0,,3,5,5.0,,2,9,2.0,,6.0,5.0,2.0,,0.0,2.0,1.0,
1995,NHL,DAL,14,18,9.0,,12,24,5.0,,,,,,5.0,4.0,2.0,,3.0,3.0,3.0,,2,10,2.0,,4,7,4.0,,5,7,1.0,,5.0,7.0,1.0,,2.0,4.0,1.0,
2002,NHL,BUF,18,16,5.0,2.0,9,21,5.0,6.0,,,,,3.0,5.0,2.0,0.0,1.0,9.0,2.0,1.0,4,8,1.0,1.0,7,2,2.0,2.0,4,7,1.0,1.0,7.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0
1915,PCHA,VML,5,4,0.0,,4,5,0.0,,,,,,,,,,,,,,1,4,0.0,,6,0,0.0,,2,5,0.0,,,,,,,,,
1926,NHL,TRS,10,10,2.0,,5,14,3.0,,,,,,,,,,1.0,2.0,1.0,,3,7,0.0,,3,5,2.0,,3,7,2.0,,5.0,3.0,0.0,,,,,
2001,NHL,TOR,24,11,6.0,0.0,19,14,4.0,4.0,,,,,7.0,3.0,1.0,1.0,7.0,4.0,1.0,2.0,8,5,1.0,0.0,6,5,2.0,1.0,4,1,0.0,0.0,6.0,6.0,4.0,0.0,5.0,1.0,1.0,0.0
