orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10287,RICAR,8,1996-08-22T00:00:00,1996-09-19T00:00:00,1996-08-28T00:00:00,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10288,REGGC,4,1996-08-23T00:00:00,1996-09-20T00:00:00,1996-09-03T00:00:00,1,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10289,BSBEV,7,1996-08-26T00:00:00,1996-09-23T00:00:00,1996-08-28T00:00:00,3,22.77,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10290,COMMI,8,1996-08-27T00:00:00,1996-09-24T00:00:00,1996-09-03T00:00:00,1,79.7,Comrcio Mineiro,"Av. dos Lusadas, 23",Sao Paulo,SP,05432-043,Brazil
10291,QUEDE,6,1996-08-27T00:00:00,1996-09-24T00:00:00,1996-09-04T00:00:00,2,6.4,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10292,TRADH,1,1996-08-28T00:00:00,1996-09-25T00:00:00,1996-09-02T00:00:00,2,1.35,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10293,TORTU,1,1996-08-29T00:00:00,1996-09-26T00:00:00,1996-09-11T00:00:00,3,21.18,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10294,RATTC,4,1996-08-30T00:00:00,1996-09-27T00:00:00,1996-09-05T00:00:00,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10295,VINET,2,1996-09-02T00:00:00,1996-09-30T00:00:00,1996-09-10T00:00:00,2,1.15,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,,51100,France
10296,LILAS,6,1996-09-03T00:00:00,1996-10-01T00:00:00,1996-09-11T00:00:00,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10297,BLONP,5,1996-09-04T00:00:00,1996-10-16T00:00:00,1996-09-10T00:00:00,2,5.74,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10298,HUNGO,6,1996-09-05T00:00:00,1996-10-03T00:00:00,1996-09-11T00:00:00,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10299,RICAR,4,1996-09-06T00:00:00,1996-10-04T00:00:00,1996-09-13T00:00:00,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10300,MAGAA,2,1996-09-09T00:00:00,1996-10-07T00:00:00,1996-09-18T00:00:00,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10301,WANDK,8,1996-09-09T00:00:00,1996-10-07T00:00:00,1996-09-17T00:00:00,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10302,SUPRD,4,1996-09-10T00:00:00,1996-10-08T00:00:00,1996-10-09T00:00:00,2,6.27,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10303,GODOS,7,1996-09-11T00:00:00,1996-10-09T00:00:00,1996-09-18T00:00:00,2,107.83,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,,41101,Spain
10304,TORTU,1,1996-09-12T00:00:00,1996-10-10T00:00:00,1996-09-17T00:00:00,2,63.79,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10305,OLDWO,8,1996-09-13T00:00:00,1996-10-11T00:00:00,1996-10-09T00:00:00,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10306,ROMEY,1,1996-09-16T00:00:00,1996-10-14T00:00:00,1996-09-23T00:00:00,3,7.56,Romero y tomillo,"Gran Va, 1",Madrid,,28001,Spain
10307,LONEP,2,1996-09-17T00:00:00,1996-10-15T00:00:00,1996-09-25T00:00:00,2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10308,ANATR,7,1996-09-18T00:00:00,1996-10-16T00:00:00,1996-09-24T00:00:00,3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,,5021,Mexico
10309,HUNGO,3,1996-09-19T00:00:00,1996-10-17T00:00:00,1996-10-23T00:00:00,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10310,THEBI,8,1996-09-20T00:00:00,1996-10-18T00:00:00,1996-09-27T00:00:00,2,17.52,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10311,DUMON,1,1996-09-20T00:00:00,1996-10-04T00:00:00,1996-09-26T00:00:00,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10312,WANDK,2,1996-09-23T00:00:00,1996-10-21T00:00:00,1996-10-03T00:00:00,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10313,QUICK,2,1996-09-24T00:00:00,1996-10-22T00:00:00,1996-10-04T00:00:00,2,1.96,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10314,RATTC,1,1996-09-25T00:00:00,1996-10-23T00:00:00,1996-10-04T00:00:00,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10315,ISLAT,4,1996-09-26T00:00:00,1996-10-24T00:00:00,1996-10-03T00:00:00,2,41.76,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10316,RATTC,1,1996-09-27T00:00:00,1996-10-25T00:00:00,1996-10-08T00:00:00,3,150.15,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10317,LONEP,6,1996-09-30T00:00:00,1996-10-28T00:00:00,1996-10-10T00:00:00,1,12.69,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10318,ISLAT,8,1996-10-01T00:00:00,1996-10-29T00:00:00,1996-10-04T00:00:00,2,4.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10319,TORTU,7,1996-10-02T00:00:00,1996-10-30T00:00:00,1996-10-11T00:00:00,3,64.5,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10320,WARTH,5,1996-10-03T00:00:00,1996-10-17T00:00:00,1996-10-18T00:00:00,3,34.57,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10321,ISLAT,3,1996-10-03T00:00:00,1996-10-31T00:00:00,1996-10-11T00:00:00,2,3.43,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10322,PERIC,7,1996-10-04T00:00:00,1996-11-01T00:00:00,1996-10-23T00:00:00,3,0.4,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
10323,KOENE,4,1996-10-07T00:00:00,1996-11-04T00:00:00,1996-10-14T00:00:00,1,4.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10324,SAVEA,9,1996-10-08T00:00:00,1996-11-05T00:00:00,1996-10-10T00:00:00,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10325,KOENE,1,1996-10-09T00:00:00,1996-10-23T00:00:00,1996-10-14T00:00:00,3,64.86,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10326,BOLID,4,1996-10-10T00:00:00,1996-11-07T00:00:00,1996-10-14T00:00:00,2,77.92,Blido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
10327,FOLKO,2,1996-10-11T00:00:00,1996-11-08T00:00:00,1996-10-14T00:00:00,1,63.36,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10328,FURIB,4,1996-10-14T00:00:00,1996-11-11T00:00:00,1996-10-17T00:00:00,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10329,SPLIR,4,1996-10-15T00:00:00,1996-11-26T00:00:00,1996-10-23T00:00:00,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10330,LILAS,3,1996-10-16T00:00:00,1996-11-13T00:00:00,1996-10-28T00:00:00,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10331,BONAP,9,1996-10-16T00:00:00,1996-11-27T00:00:00,1996-10-21T00:00:00,1,10.19,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10332,MEREP,3,1996-10-17T00:00:00,1996-11-28T00:00:00,1996-10-21T00:00:00,2,52.84,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10401,RATTC,1,1997-01-01T00:00:00,1997-01-29T00:00:00,1997-01-10T00:00:00,1,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10406,QUEEN,7,1997-01-07T00:00:00,1997-02-18T00:00:00,1997-01-13T00:00:00,1,108.04,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10408,FOLIG,8,1997-01-08T00:00:00,1997-02-05T00:00:00,1997-01-14T00:00:00,1,11.26,Folies gourmandes,"184, chausse de Tournai",Lille,,59000,France
10411,BOTTM,9,1997-01-10T00:00:00,1997-02-07T00:00:00,1997-01-21T00:00:00,3,23.65,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10417,SIMOB,4,1997-01-16T00:00:00,1997-02-13T00:00:00,1997-01-28T00:00:00,3,70.29,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10420,WELLI,3,1997-01-21T00:00:00,1997-02-18T00:00:00,1997-01-27T00:00:00,1,44.12,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10428,REGGC,7,1997-01-28T00:00:00,1997-02-25T00:00:00,1997-02-04T00:00:00,1,11.09,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10431,BOTTM,4,1997-01-30T00:00:00,1997-02-13T00:00:00,1997-02-07T00:00:00,2,44.17,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10436,BLONP,3,1997-02-05T00:00:00,1997-03-05T00:00:00,1997-02-11T00:00:00,2,156.66,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10444,BERGS,3,1997-02-12T00:00:00,1997-03-12T00:00:00,1997-02-21T00:00:00,3,3.5,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10448,RANCH,4,1997-02-17T00:00:00,1997-03-17T00:00:00,1997-02-24T00:00:00,2,38.82,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10449,BLONP,3,1997-02-18T00:00:00,1997-03-18T00:00:00,1997-02-27T00:00:00,2,53.3,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10450,VICTE,8,1997-02-19T00:00:00,1997-03-19T00:00:00,1997-03-11T00:00:00,2,7.23,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10454,LAMAI,4,1997-02-21T00:00:00,1997-03-21T00:00:00,1997-02-25T00:00:00,3,2.74,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10459,VICTE,4,1997-02-27T00:00:00,1997-03-27T00:00:00,1997-02-28T00:00:00,2,25.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10461,LILAS,1,1997-02-28T00:00:00,1997-03-28T00:00:00,1997-03-05T00:00:00,3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10462,CONSH,2,1997-03-03T00:00:00,1997-03-31T00:00:00,1997-03-18T00:00:00,1,6.17,Consolidated Holdings,Berkeley Gardens 12 Brewery,London,,WX1 6LT,UK
10465,VAFFE,1,1997-03-05T00:00:00,1997-04-02T00:00:00,1997-03-14T00:00:00,3,145.04,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10466,COMMI,4,1997-03-06T00:00:00,1997-04-03T00:00:00,1997-03-13T00:00:00,1,11.93,Comrcio Mineiro,"Av. dos Lusadas, 23",Sao Paulo,SP,05432-043,Brazil
10468,KOENE,3,1997-03-07T00:00:00,1997-04-04T00:00:00,1997-03-12T00:00:00,3,44.12,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10470,BONAP,4,1997-03-11T00:00:00,1997-04-08T00:00:00,1997-03-14T00:00:00,2,64.56,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10474,PERIC,5,1997-03-13T00:00:00,1997-04-10T00:00:00,1997-03-21T00:00:00,2,83.49,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
10478,VICTE,2,1997-03-18T00:00:00,1997-04-01T00:00:00,1997-03-26T00:00:00,3,4.81,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10482,LAZYK,1,1997-03-21T00:00:00,1997-04-18T00:00:00,1997-04-10T00:00:00,3,7.48,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA
10484,BSBEV,3,1997-03-24T00:00:00,1997-04-21T00:00:00,1997-04-01T00:00:00,3,6.88,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10488,FRANK,8,1997-03-27T00:00:00,1997-04-24T00:00:00,1997-04-02T00:00:00,2,4.93,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10495,LAUGB,3,1997-04-03T00:00:00,1997-05-01T00:00:00,1997-04-11T00:00:00,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10498,HILAA,8,1997-04-07T00:00:00,1997-05-05T00:00:00,1997-04-11T00:00:00,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10502,PERIC,2,1997-04-10T00:00:00,1997-05-08T00:00:00,1997-04-29T00:00:00,1,69.32,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
10508,OTTIK,1,1997-04-16T00:00:00,1997-05-14T00:00:00,1997-05-13T00:00:00,2,4.99,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10512,FAMIA,7,1997-04-21T00:00:00,1997-05-19T00:00:00,1997-04-24T00:00:00,2,3.53,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil
10516,HUNGO,2,1997-04-24T00:00:00,1997-05-22T00:00:00,1997-05-01T00:00:00,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10519,CHOPS,6,1997-04-28T00:00:00,1997-05-26T00:00:00,1997-05-01T00:00:00,3,91.76,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10521,CACTU,8,1997-04-29T00:00:00,1997-05-27T00:00:00,1997-05-02T00:00:00,2,17.22,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10522,LEHMS,4,1997-04-30T00:00:00,1997-05-28T00:00:00,1997-05-06T00:00:00,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10523,SEVES,7,1997-05-01T00:00:00,1997-05-29T00:00:00,1997-05-30T00:00:00,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10524,BERGS,1,1997-05-01T00:00:00,1997-05-29T00:00:00,1997-05-07T00:00:00,2,244.79,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10525,BONAP,1,1997-05-02T00:00:00,1997-05-30T00:00:00,1997-05-23T00:00:00,2,11.06,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10526,WARTH,4,1997-05-05T00:00:00,1997-06-02T00:00:00,1997-05-15T00:00:00,2,58.59,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10527,QUICK,7,1997-05-05T00:00:00,1997-06-02T00:00:00,1997-05-07T00:00:00,1,41.9,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10532,EASTC,7,1997-05-09T00:00:00,1997-06-06T00:00:00,1997-05-12T00:00:00,3,74.46,Eastern Connection,35 King George,London,,WX3 6FW,UK
10533,FOLKO,8,1997-05-12T00:00:00,1997-06-09T00:00:00,1997-05-22T00:00:00,1,188.04,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10534,LEHMS,8,1997-05-12T00:00:00,1997-06-09T00:00:00,1997-05-14T00:00:00,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10535,ANTON,4,1997-05-13T00:00:00,1997-06-10T00:00:00,1997-05-21T00:00:00,1,15.64,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10537,RICSU,1,1997-05-14T00:00:00,1997-05-28T00:00:00,1997-05-19T00:00:00,1,78.85,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10539,BSBEV,6,1997-05-16T00:00:00,1997-06-13T00:00:00,1997-05-23T00:00:00,3,12.36,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10547,SEVES,3,1997-05-23T00:00:00,1997-06-20T00:00:00,1997-06-02T00:00:00,2,178.43,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10548,TOMSP,3,1997-05-26T00:00:00,1997-06-23T00:00:00,1997-06-02T00:00:00,2,1.43,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany
