yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1987,NLCS,reuscri01,SFN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
2012,ALDS1,lowede01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1974,NLCS,reussje01,PIT,NL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1954,WS,majesha01,CLE,AL,4,6,1,1,0,0,1,3,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
1939,WS,thompju01,CIN,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1959,WS,riverji01,CHA,AL,5,11,1,0,0,0,0,0,0,1.0,3,1,0.0,0.0,0.0,0.0,0.0
1978,NLCS,martije01,PHI,NL,4,9,1,2,1,0,1,2,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1923,WS,bentlja01,NY1,NL,5,5,0,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1922,WS,mcquihu01,NY1,NL,1,4,1,1,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1993,WS,fernato01,TOR,AL,6,21,2,7,1,0,0,9,0,1.0,3,3,0.0,1.0,0.0,1.0,0.0
1974,WS,haneyla01,OAK,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1983,WS,diazbo01,PHI,NL,5,15,1,5,1,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2008,ALDS1,hunteto01,LAA,AL,4,18,0,7,0,0,0,5,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1985,WS,whitefr01,KCA,AL,7,28,4,7,3,0,1,6,1,1.0,3,4,0.0,0.0,0.0,0.0,2.0
1949,WS,woodlge01,NYA,AL,3,10,4,4,3,0,0,0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
1997,NLDS2,maddugr01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1992,NLCS,smithpe02,ATL,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,WS,gracema01,ARI,NL,6,19,1,5,1,0,1,3,0,0.0,4,1,2.0,0.0,0.0,0.0,1.0
2005,NLDS2,mcbrima01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1950,WS,brownbo03,NYA,AL,4,12,2,4,1,1,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,NLDS2,hudsoti01,ATL,NL,2,6,0,2,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1996,ALCS,raineti01,NYA,AL,5,15,2,4,1,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0
1954,WS,grissma01,NY1,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1993,ALCS,venturo01,CHA,AL,6,20,2,4,0,0,1,5,0,0.0,6,6,2.0,0.0,0.0,1.0,0.0
2009,NLDS1,thomeji01,LAN,NL,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
1991,WS,leachte01,MIN,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,ALCS,boggswa01,NYA,AL,3,15,1,2,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1946,WS,peskyjo01,BOS,AL,7,30,2,7,0,0,0,0,1,1.0,1,3,0.0,0.0,0.0,0.0,0.0
1995,ALDS2,velarra01,NYA,AL,5,17,3,3,0,0,0,1,0,1.0,6,4,0.0,1.0,0.0,0.0,0.0
1928,WS,alexape01,SLN,NL,2,1,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,NLCS,jonesch06,ATL,NL,5,19,1,5,1,0,0,2,0,0.0,3,6,0.0,0.0,0.0,0.0,0.0
1981,NEDIV,leebi03,MON,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,WS,biggicr01,HOU,NL,4,18,3,4,1,0,0,1,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
2005,NLDS2,orrpe01,ATL,NL,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1989,NLCS,willimi02,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,ALCS,glaustr01,ANA,AL,5,19,4,6,0,1,1,2,0,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1953,WS,willidi02,BRO,NL,3,2,0,1,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2001,NLDS2,pujolal01,SLN,NL,5,18,1,2,0,0,1,2,0,0.0,2,2,0.0,0.0,0.0,0.0,1.0
1979,ALCS,anderji01,CAL,AL,4,11,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,2.0
1973,NLCS,gagliph01,CIN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1996,NLDS1,osunaan01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,NLDS2,vaughgr01,SDN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1969,WS,robinfr02,BAL,AL,5,16,2,3,0,0,1,1,0,0.0,4,3,0.0,0.0,0.0,0.0,0.0
1929,WS,haasmu01,PHA,AL,5,21,3,5,0,0,2,6,0,0.0,1,3,0.0,0.0,1.0,0.0,0.0
1924,WS,friscfr01,NY1,NL,7,30,1,10,4,1,0,0,1,0.0,4,1,0.0,1.0,0.0,0.0,0.0
2000,ALDS1,longte01,OAK,AL,5,19,2,3,0,0,1,1,0,0.0,3,2,0.0,0.0,0.0,0.0,2.0
2003,NLCS,karroer01,CHN,NL,5,13,2,3,0,0,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1951,WS,hartucl01,NY1,NL,2,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
2006,NLDS2,bellhma01,SDN,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,NLDS1,rockejo01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1983,ALCS,dwyerji01,BAL,AL,2,4,1,1,1,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1981,AWDIV,johnscl01,OAK,AL,2,7,0,2,1,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
2001,NLDS2,matthmi01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1913,WS,mcleala01,NY1,NL,5,12,0,6,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,NLDS1,kingemi01,COL,NL,4,10,1,2,0,0,0,0,0,0.0,0,1,0.0,0.0,2.0,0.0,0.0
2001,ALDS1,burksel01,CLE,AL,5,19,4,6,1,0,1,1,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1973,NLCS,mayswi01,NYN,NL,1,3,1,1,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1946,WS,jonesni01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1982,WS,moorech02,ML4,AL,7,26,3,9,3,0,0,2,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1886,WS,foutzda01,SL4,AA,4,15,2,3,1,1,0,3,0,,0,3,0.0,,,,
1984,ALCS,parrila02,DET,AL,3,12,1,3,1,0,1,3,0,0.0,0,3,0.0,0.0,0.0,1.0,0.0
1888,WS,devliji02,SL4,AA,1,3,0,0,0,0,0,0,0,,0,0,0.0,,,,
1981,WS,goltzda01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,NLCS,seaveto01,NYN,NL,2,6,1,2,2,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1887,WS,whitede01,DTN,NL,15,58,8,12,1,1,0,3,2,,2,0,0.0,,,,
1996,ALDS1,hoilech01,BAL,AL,4,7,1,1,0,0,0,0,0,0.0,3,3,1.0,1.0,0.0,0.0,0.0
1978,NLCS,lacyle01,LAN,NL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,ALCS,kendaja01,OAK,AL,4,17,0,5,0,0,0,0,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1892,CS,burkeje01,CL4,NL,6,25,3,8,1,0,0,1,4,,0,2,0.0,,,,
2003,ALCS,damonjo01,BOS,AL,5,20,1,4,1,0,0,1,1,0.0,3,3,0.0,0.0,0.0,0.0,1.0
1995,NLCS,brantje01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,NLDS1,broxtjo01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1922,WS,hoytwa01,NYA,AL,2,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,NLCS,anderma02,SLN,NL,5,3,1,1,1,0,0,0,0,0.0,1,0,0.0,1.0,0.0,0.0,0.0
1999,NLDS1,maddugr01,ATL,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1996,NLDS1,grissma02,ATL,NL,3,12,2,1,0,0,0,0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1999,NLCS,mcglike01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1986,WS,stanlbo01,BOS,AL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1975,ALCS,tenacge01,OAK,AL,3,9,0,0,0,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,1.0
1973,ALCS,conigbi01,OAK,AL,1,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2004,ALDS1,davanje02,ANA,AL,3,10,1,2,0,0,0,0,0,1.0,2,1,0.0,0.0,0.0,0.0,0.0
1999,NLDS1,bogarti01,HOU,NL,2,4,0,3,1,0,0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,damonjo01,BOS,AL,3,13,2,3,1,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
1991,NLCS,lemkema01,ATL,NL,7,20,1,4,1,0,0,1,0,0.0,4,0,1.0,0.0,0.0,0.0,0.0
1975,NLCS,dyerdu01,PIT,NL,1,0,0,0,0,0,0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1921,WS,kellyge01,NY1,NL,8,30,3,7,1,0,0,4,0,1.0,3,10,0.0,0.0,0.0,0.0,3.0
1931,WS,earnsge01,PHA,AL,3,8,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,2.0
1970,WS,belanma01,BAL,AL,5,19,0,2,0,0,0,1,0,0.0,1,2,1.0,0.0,0.0,0.0,0.0
1889,WS,welchmi01,NY1,NL,1,3,0,1,1,0,0,0,0,,0,1,0.0,,,,
1961,WS,brosnji01,CIN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1917,WS,tesreje01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1925,WS,mcinnst01,PIT,NL,4,14,0,4,0,0,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2008,NLCS,ozunapa01,LAN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1990,WS,henderi01,OAK,AL,4,15,2,5,2,0,1,1,3,0.0,3,4,0.0,0.0,0.0,0.0,0.0
1995,NLDS1,bicheda01,COL,NL,4,17,6,10,3,0,1,3,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1998,NLDS1,moranmi01,CHN,NL,3,9,1,2,0,0,0,1,0,1.0,2,2,1.0,0.0,0.0,1.0,0.0
1926,WS,meusebo01,NYA,AL,7,21,3,5,1,1,0,0,0,0.0,6,1,0.0,0.0,2.0,1.0,0.0
1964,WS,craigro01,SLN,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,NLCS,utleych01,PHI,NL,5,17,4,6,2,0,1,3,0,1.0,6,5,0.0,0.0,0.0,0.0,1.0
2009,ALDS2,figgich01,LAA,AL,3,12,1,0,0,0,0,0,0,0.0,1,6,0.0,0.0,1.0,0.0,0.0
1999,NLCS,lockhke01,ATL,NL,3,5,0,2,0,1,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1996,ALDS2,martiti02,NYA,AL,4,15,3,4,2,0,0,0,0,0.0,3,1,1.0,0.0,0.0,0.0,0.0
1981,WS,watsobo01,NYA,AL,6,22,2,7,1,0,2,7,0,0.0,3,0,0.0,0.0,0.0,1.0,0.0
1978,NLCS,brusswa01,PHI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1972,NLCS,maymi01,PIT,NL,1,2,0,1,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,NLDS2,farnsky01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1984,NLCS,cottohe01,CHN,NL,3,1,1,1,0,0,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
2003,ALDS1,willibe02,NYA,AL,4,15,3,6,2,0,0,3,0,0.0,2,2,1.0,0.0,0.0,1.0,0.0
1983,WS,lowenjo01,BAL,AL,4,13,2,5,1,0,1,1,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1998,NLCS,jonesan01,ATL,NL,6,22,3,6,0,0,1,2,1,1.0,1,4,0.0,0.0,0.0,1.0,0.0
1996,NLDS1,bellira01,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1914,WS,strunam01,PHA,AL,2,7,0,2,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1986,ALCS,armasto01,BOS,AL,5,16,1,2,1,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1951,WS,thomsbo01,NY1,NL,6,21,1,5,1,0,0,2,0,0.0,5,0,0.0,0.0,0.0,0.0,0.0
1912,WS,speaktr01,BOS,AL,8,30,4,9,1,2,0,2,1,1.0,4,2,0.0,0.0,0.0,0.0,1.0
2000,WS,stantmi02,NYA,AL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,ALDS1,delluda01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1924,WS,grohhe01,NY1,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1915,WS,speaktr01,BOS,AL,5,17,2,5,0,1,0,0,0,3.0,4,1,1.0,0.0,0.0,0.0,0.0
1977,NLCS,motama01,LAN,NL,1,1,1,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1947,WS,miksied01,BRO,NL,5,4,1,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2000,NLDS1,jonesch06,ATL,NL,3,12,2,4,1,0,0,1,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1988,WS,polonlu01,OAK,AL,3,9,1,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1996,NLDS2,worreti01,SDN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,WS,brunter01,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,WS,lunahe01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1988,WS,youngcu01,OAK,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1928,WS,ruthba01,NYA,AL,4,16,9,10,3,0,3,4,0,0.0,1,2,0.0,0.0,0.0,0.0,1.0
1992,NLCS,sandede02,ATL,NL,4,5,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1993,WS,whitede03,TOR,AL,6,24,8,7,3,2,1,7,1,0.0,4,7,0.0,0.0,0.0,0.0,1.0
1991,WS,wohlema01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,NLDS1,rueteki01,SFN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2003,NLDS1,gonzaal02,FLO,NL,4,16,2,1,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1976,NLCS,harmote01,PHI,NL,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,ALDS2,blowemi01,SEA,AL,5,18,0,3,0,0,0,1,0,0.0,3,7,0.0,1.0,1.0,0.0,0.0
1935,WS,gosligo01,DET,AL,6,22,2,6,1,0,0,3,0,0.0,5,0,2.0,0.0,0.0,0.0,0.0
1955,WS,gilliji01,BRO,NL,7,24,2,7,1,0,0,3,1,1.0,8,1,0.0,0.0,0.0,0.0,1.0
1988,WS,baylodo01,OAK,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2003,ALDS1,posadjo01,NYA,AL,4,17,1,3,1,0,0,0,0,0.0,0,6,0.0,0.0,0.0,0.0,0.0
1967,WS,spiezed01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1931,WS,boleyjo01,PHA,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1932,WS,hemslro01,CHN,NL,3,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1909,WS,wagneho01,PIT,NL,7,24,4,8,2,1,0,6,6,2.0,4,2,0.0,2.0,0.0,0.0,0.0
1978,ALCS,rivermi01,NYA,AL,4,11,0,5,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1910,WS,collied01,PHA,AL,5,21,5,9,4,0,0,3,4,2.0,2,0,0.0,0.0,1.0,0.0,0.0
1981,NLCS,dawsoan01,MON,NL,5,20,2,3,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,2.0
1981,WS,mumphje01,NYA,AL,5,15,2,3,0,0,0,0,1,0.0,3,2,1.0,0.0,0.0,0.0,0.0
2005,NLDS2,burkech01,HOU,NL,3,3,1,2,1,0,1,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1970,ALCS,ratlipa01,MIN,AL,1,4,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1984,NLCS,lopesda01,CHN,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,WS,laneja01,HOU,NL,4,18,1,4,1,0,1,2,1,0.0,1,5,0.0,0.0,0.0,0.0,1.0
1913,WS,snodgfr01,NY1,NL,2,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,NLDS2,madsory01,PHI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,WS,oquenjo01,SLN,NL,7,24,2,6,0,0,0,2,0,1.0,1,4,0.0,0.0,0.0,1.0,0.0
2002,NLDS1,nenro01,SFN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1920,WS,smithsh01,BRO,NL,2,6,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2002,NLDS2,cairomi01,SLN,NL,2,4,2,4,1,0,0,3,0,1.0,0,0,0.0,1.0,0.0,0.0,0.0
1987,NLCS,oquenjo01,SLN,NL,5,12,3,2,0,0,1,4,0,0.0,3,2,1.0,0.0,0.0,1.0,0.0
1940,WS,joosted01,CIN,NL,7,25,0,5,0,0,0,2,0,1.0,1,2,0.0,0.0,0.0,0.0,1.0
1976,NLCS,schmimi01,PHI,NL,3,13,1,4,2,0,0,2,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0
1988,WS,lansfca01,OAK,AL,5,18,2,3,0,0,0,1,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1916,WS,meyerch01,BRO,NL,3,10,0,2,0,1,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1990,NLCS,larkiba01,CIN,NL,6,23,5,6,2,0,0,1,3,0.0,3,1,0.0,0.0,0.0,0.0,1.0
1921,WS,hoytwa01,NYA,AL,3,9,0,2,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1997,NLDS2,jonesan01,ATL,NL,3,5,1,0,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1909,WS,abstebi01,PIT,NL,7,26,3,6,2,0,0,2,1,0.0,3,9,0.0,0.0,0.0,0.0,0.0
2004,NLCS,backebr01,HOU,NL,3,5,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1984,ALCS,kuntzru01,DET,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,WS,muellbi02,BOS,AL,4,14,3,6,2,0,0,2,0,0.0,4,0,0.0,0.0,0.0,0.0,1.0
2004,NLDS2,quallch01,HOU,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,NLCS,smithoz01,SLN,NL,7,25,2,5,0,1,0,1,0,0.0,3,4,0.0,0.0,1.0,1.0,1.0
1924,WS,tayloto01,WS1,AL,3,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1913,WS,cranddo01,NY1,NL,4,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1937,WS,moorejo02,NY1,NL,5,23,1,9,1,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1971,WS,maymi01,PIT,NL,2,2,0,1,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,WS,coxda01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1988,WS,weisswa01,OAK,AL,5,16,1,1,0,0,0,0,1,0.0,0,2,0.0,0.0,1.0,0.0,0.0
2010,WS,cainma01,SFN,NL,1,3,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2003,ALCS,millake01,BOS,AL,7,29,3,7,0,0,1,3,0,0.0,1,9,0.0,0.0,0.0,0.0,1.0
1995,NLDS1,wohlema01,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,NLCS,grissma02,ATL,NL,4,19,2,5,0,1,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
2005,NLDS1,henslcl01,SDN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,WS,valvejo01,DET,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
2007,ALCS,drewjd01,BOS,AL,7,25,5,9,1,0,1,6,0,0.0,1,2,0.0,0.0,0.0,0.0,1.0
1990,NLCS,vanslan01,PIT,NL,6,24,3,5,1,1,0,3,1,0.0,1,7,0.0,0.0,0.0,0.0,0.0
2003,ALDS1,lecroma01,MIN,AL,3,11,1,1,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1936,WS,whitebu01,NY1,NL,6,21,1,1,0,0,0,2,0,1.0,1,3,0.0,0.0,0.0,0.0,0.0
1981,NLCS,valenfe01,LAN,NL,2,5,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
