playerid,awardid,yearid,lgid,tie,notes
boyerke01,TSN All-Star,1961,NL,,3B
ordonma01,TSN All-Star,2007,AL,,OF
hubbske01,Rookie of the Year,1962,NL,,
ortizda01,Silver Slugger,2007,AL,,DH
wrighda03,Silver Slugger,2007,NL,,3B
grohhe01,Baseball Magazine All-Star,1915,NL,,3B
coopece01,Silver Slugger,1980,AL,,1B
scottge02,Gold Glove,1972,AL,,1B
robinbr01,TSN All-Star,1972,AL,,3B
willido03,Rookie of the Year,2003,NL,,
maysca01,Baseball Magazine All-Star,1921,AL,,P2
griffke02,Gold Glove,1999,AL,,OF
rodriiv01,Gold Glove,1994,AL,,C
hubbeca01,TSN All-Star,1935,ML,,P
ausmubr01,Gold Glove,2001,NL,,C
hornsro01,Baseball Magazine All-Star,1928,ML,,2B
kalinal01,Lou Gehrig Memorial Award,1968,ML,,
santoro01,TSN All-Star,1969,NL,,3B
raderdo02,Gold Glove,1970,NL,,3B
grohhe01,Baseball Magazine All-Star,1919,NL,,3B
murraed02,TSN All-Star,1983,AL,,1B
pettiga01,Gold Glove,1988,AL,,OF
dickebi01,Baseball Magazine All-Star,1936,ML,,C
kalinal01,Gold Glove,1961,AL,,OF
musiast01,TSN All-Star,1946,ML,,1B
jurgebi01,Baseball Magazine All-Star,1941,NL,,SS
antonjo02,TSN Pitcher of the Year,1954,NL,,
camparo01,TSN All-Star,1951,ML,,C
willite01,Baseball Magazine All-Star,1942,AL,,LF
clemero02,TSN All-Star,1987,AL,,RHP
bridgto01,Baseball Magazine All-Star,1936,AL,,P1
killebi01,Baseball Magazine All-Star,1918,NL,,C
schulfr01,Baseball Magazine All-Star,1908,NL,,RF
jeterde01,Gold Glove,2006,AL,,SS
konstji01,Baseball Magazine All-Star,1950,ML,,P3
johnsra05,World Series MVP,2001,ML,Y,
larkiba01,Silver Slugger,1995,NL,,SS
hernake01,Gold Glove,1978,NL,,1B
lollash01,Gold Glove,1959,AL,,C
hartnga01,TSN All-Star,1927,ML,,C
waltebu01,Most Valuable Player,1939,NL,,
robinbr01,Roberto Clemente Award,1972,ML,,
ruelmu01,Baseball Magazine All-Star,1925,AL,,C1
eversjo01,Baseball Magazine All-Star,1914,NL,,2B
murphda05,TSN All-Star,1982,NL,,OF
clarkfr01,Baseball Magazine All-Star,1909,ML,,LF
alomaro01,Gold Glove,2001,AL,,2B
schoere01,TSN All-Star,1953,ML,,2B
newhoha01,TSN All-Star,1945,ML,,P
jonesch06,TSN All-Star,1999,NL,,3B
brownke01,TSN Pitcher of the Year,1998,NL,,
rodriiv01,Most Valuable Player,1999,AL,,
mostijo01,Baseball Magazine All-Star,1926,ML,,OF
dimagjo01,Baseball Magazine All-Star,1939,ML,,CF
collied01,Baseball Magazine All-Star,1926,AL,,2B
conceda01,TSN All-Star,1976,NL,,SS
smoltjo01,Silver Slugger,1997,NL,,P
mcwilla01,TSN All-Star,1983,NL,,LHP
jenseja01,Most Valuable Player,1958,AL,,
hernake01,TSN All-Star,1979,NL,,1B
robinfr02,TSN Player of the Year,1961,NL,,
greenha01,TSN All-Star,1940,ML,,OF
pennohe01,TSN All-Star,1926,ML,,P
zambrca01,Silver Slugger,2006,NL,,P
averiea01,Baseball Magazine All-Star,1936,AL,,CF
loftoke01,Gold Glove,1996,AL,,OF
manushe01,Baseball Magazine All-Star,1928,ML,,OF
elliobo01,Baseball Magazine All-Star,1950,NL,,3B
buehrma01,Gold Glove,2012,NL,,P
carewro01,Roberto Clemente Award,1977,ML,,
freylo01,Baseball Magazine All-Star,1939,NL,,2B
davisma01,Cy Young Award,1989,NL,,
freehbi01,Gold Glove,1969,AL,,C
floodcu01,Gold Glove,1964,NL,,OF
peckiro01,Baseball Magazine All-Star,1919,AL,,SS
carltst01,TSN All-Star,1972,NL,,LHP
rodriiv01,TSN All-Star,1996,AL,,C
gehrilo01,Baseball Magazine All-Star,1931,AL,,1B
ripkeca01,Gold Glove,1991,AL,,SS
guidrro01,Gold Glove,1983,AL,,P
alomaro01,TSN All-Star,1992,AL,,2B
gulledo01,TSN All-Star,1974,NL,,LHP
sheffga01,Silver Slugger,2003,NL,,OF
peskyjo01,TSN All-Star,1946,ML,,SS
daubeja01,Baseball Magazine All-Star,1912,NL,,1B
roushed01,Baseball Magazine All-Star,1919,NL,,OF
pagnoto01,Gold Glove,1994,NL,,C
justida01,ALCS MVP,2000,AL,,
hernawi01,Cy Young Award,1984,AL,,
hunteca01,TSN Pitcher of the Year,1974,AL,,
whiteea01,Baseball Magazine All-Star,1933,AL,,P2
dimagjo01,Baseball Magazine All-Star,1947,AL,,CF
hallaro01,TSN Pitcher of the Year,2003,AL,,
crandde01,TSN All-Star,1958,ML,,C
johnsho01,Silver Slugger,1991,NL,,3B
loretma01,Silver Slugger,2004,NL,,2B
collied01,Baseball Magazine All-Star,1919,AL,,2B
canoro01,Gold Glove,2010,AL,,2B
fieldce01,TSN Player of the Year,1990,AL,,
vaughar01,Baseball Magazine All-Star,1937,NL,,SS
boddimi01,TSN All-Star,1984,AL,,RHP
schilcu01,TSN All-Star,2002,NL,,RHP
hunteto01,Gold Glove,2005,AL,,OF
quiseda01,Rolaids Relief Man Award,1982,AL,,
eversjo01,Baseball Magazine All-Star,1908,NL,,2B
roushed01,Baseball Magazine All-Star,1924,ML,,CF
yountro01,Silver Slugger,1980,AL,,SS
palmede01,Silver Slugger,1998,AL,,3B
grimebu01,Baseball Magazine All-Star,1928,NL,,P3
hermabi01,Baseball Magazine All-Star,1936,NL,,2B
holmeto01,Baseball Magazine All-Star,1945,NL,,LF
wheatza01,Baseball Magazine All-Star,1915,NL,,LF
rolensc01,Rookie of the Year,1997,NL,,
utleych01,TSN All-Star,2007,NL,,2B
speaktr01,Baseball Magazine All-Star,1910,AL,,CF
spahnwa01,TSN All-Star,1953,ML,,P
fostege01,TSN Player of the Year,1976,NL,,
gibsobo01,World Series MVP,1967,ML,,
wolffro01,Baseball Magazine All-Star,1945,AL,,P4
geronce01,Gold Glove,1974,NL,,OF
grovele01,Baseball Magazine All-Star,1930,ML,,P4
smithoz01,Gold Glove,1986,NL,,SS
wallati01,Gold Glove,1990,NL,,3B
rowesc01,TSN All-Star,1934,ML,,P
schmimi01,TSN Player of the Year,1980,NL,,
thomeji01,TSN All-Star,1996,AL,,3B
ceyro01,World Series MVP,1981,ML,Y,
erstada01,Gold Glove,2004,AL,,1B
oneilst01,Baseball Magazine All-Star,1922,AL,,C
lawve01,TSN All-Star,1960,ML,,P
jonesan01,Gold Glove,2006,NL,,OF
collied01,Baseball Magazine All-Star,1909,AL,,2B
musiast01,Baseball Magazine All-Star,1944,ML,,CF
ruffire01,TSN All-Star,1938,ML,,P
riverma01,TSN Reliever of the Year,2009,AL,,
mizejo01,TSN All-Star,1948,ML,,1B
murraed02,Silver Slugger,1984,AL,,1B
rommeed01,TSN All-Star,1925,ML,,P
boyerke01,Gold Glove,1958,NL,,3B
mitchke01,TSN Player of the Year,1989,NL,,
lombaer01,Baseball Magazine All-Star,1942,NL,,C
pennohe01,Baseball Magazine All-Star,1925,AL,,P4
fordwh01,TSN All-Star,1956,ML,,P
jonescl01,TSN All-Star,1969,NL,,OF
teixema01,Silver Slugger,2004,AL,,1B
ruffire01,Baseball Magazine All-Star,1939,ML,,P4
russeje01,TSN Fireman of the Year,1989,AL,,
johnsch04,Gold Glove,1995,NL,,C
lindsfr01,TSN All-Star,1928,ML,,3B
burnsge02,Most Valuable Player,1926,AL,,
benchjo01,Rookie of the Year,1968,NL,,
musiast01,TSN All-Star,1957,ML,,1B
cronijo01,Baseball Magazine All-Star,1932,ML,,SS
castilu01,Gold Glove,2003,NL,,2B
peterga01,TSN All-Star,1964,AL,,P
ramirma02,TSN All-Star,2001,AL,,OF
arroylu01,TSN Fireman of the Year,1961,AL,,
cuyleki01,Baseball Magazine All-Star,1926,ML,,OF
lajoina01,Baseball Magazine All-Star,1908,ML,,2B
gonzaju03,Most Valuable Player,1998,AL,,
ripkeca01,Silver Slugger,1984,AL,,SS
floodcu01,Gold Glove,1966,NL,,OF
kubekto01,TSN All-Star,1961,AL,,SS
snowjt01,Gold Glove,1996,AL,,1B
cordech01,TSN Reliever of the Year,2005,NL,,
munsoth01,TSN Player of the Year,1976,AL,,
smithoz01,Lou Gehrig Memorial Award,1989,ML,,
benchjo01,TSN All-Star,1973,NL,,C
eckstda01,Babe Ruth Award,2006,AL,,SS
hernake01,TSN All-Star,1980,NL,,1B
fainfe01,TSN All-Star,1952,ML,,1B
lewisda01,Gold Glove,1994,NL,,OF
sheffga01,TSN Major League Player of the Year,1992,ML,,
lajoina01,Triple Crown,1901,AL,,
gibsobo01,Babe Ruth Award,1964,NL,,P
allendi01,Rookie of the Year,1964,NL,,
chaveer01,Gold Glove,2002,AL,,3B
perezto01,TSN All-Star,1973,NL,,1B
larkiba01,Roberto Clemente Award,1993,ML,,
drysddo01,TSN All-Star,1962,NL,,P
edmonji01,TSN All-Star,2004,NL,,OF
fingero01,Rolaids Relief Man Award,1977,NL,,
lonboji01,Cy Young Award,1967,AL,,
guerrvl01,Silver Slugger,1999,NL,,OF
ramirma02,TSN All-Star,2006,AL,,OF
musiast01,Baseball Magazine All-Star,1946,NL,,1B
bakerfr01,Baseball Magazine All-Star,1913,ML,,3B
traynpi01,Baseball Magazine All-Star,1932,ML,,3B
beltrca01,Silver Slugger,2006,NL,,OF
bakerdu01,Silver Slugger,1981,NL,,OF
whitalo01,Silver Slugger,1984,AL,,2B
teixema01,Gold Glove,2005,AL,,1B
sosasa01,Silver Slugger,1998,NL,,OF
wanerpa01,Baseball Magazine All-Star,1936,ML,,RF
koufasa01,TSN Major League Player of the Year,1963,ML,,
aaronha01,TSN Player of the Year,1956,NL,,
rowanaa01,Gold Glove,2007,NL,,OF
alomaro01,Gold Glove,1991,AL,,2B
justida01,TSN All-Star,1993,NL,,OF
ruckena01,Baseball Magazine All-Star,1911,NL,,P4
riverma01,Rolaids Relief Man Award,1999,AL,,
parkeda01,TSN All-Star,1985,NL,,OF
myersra01,Rolaids Relief Man Award,1997,AL,,
howarry01,Hank Aaron Award,2006,NL,,
medwijo01,Baseball Magazine All-Star,1939,ML,,LF
posadjo01,Silver Slugger,2000,AL,,C
johnto01,Lou Gehrig Memorial Award,1981,ML,,
seaveto01,TSN All-Star,1969,NL,,RHP
danniha01,Baseball Magazine All-Star,1938,NL,,C2
alomaro01,Silver Slugger,1996,AL,,2B
gehrich01,TSN All-Star,1933,ML,,2B
ferrewe01,Baseball Magazine All-Star,1935,ML,,P2
roushed01,Baseball Magazine All-Star,1923,ML,,OF
drewjd01,TSN All-Star,2004,NL,,OF
ceronri01,TSN All-Star,1980,AL,,C
polleho01,TSN Pitcher of the Year,1949,NL,,
henderi01,TSN All-Star,1981,AL,,OF
devliar01,Baseball Magazine All-Star,1909,NL,,3B
bakerdu01,NLCS MVP,1977,NL,,
kleinch01,TSN Guide MVP,1931,NL,,
grichbo01,Gold Glove,1976,AL,,2B
gagneer01,Cy Young Award,2003,NL,,
coopewi01,Baseball Magazine All-Star,1924,NL,,P3
macfada01,Baseball Magazine All-Star,1936,NL,,P4
hoytwa01,Baseball Magazine All-Star,1927,AL,,P2
roushed01,Baseball Magazine All-Star,1920,NL,,OF
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
boudrlo01,TSN Major League Player of the Year,1948,ML,,
koufasa01,TSN Major League Player of the Year,1965,ML,,
wanerpa01,Baseball Magazine All-Star,1928,NL,,OF
aaronha01,TSN All-Star,1967,NL,,OF
koufasa01,Pitching Triple Crown,1966,NL,,
pettian01,TSN All-Star,1996,AL,,LHP
larocad01,Silver Slugger,2012,NL,,1B
daviser01,TSN All-Star,1987,NL,,OF
willsma01,Most Valuable Player,1962,NL,,
hunteto01,Gold Glove,2004,AL,,OF
hamelbo01,Rookie of the Year,1994,AL,,
kleinch01,Triple Crown,1933,NL,,
frienbo01,TSN All-Star,1958,ML,,P
higbeki01,Baseball Magazine All-Star,1941,NL,,P4
heilmha01,Baseball Magazine All-Star,1925,AL,,RF
hollima01,Silver Slugger,2007,NL,,OF
berryke01,Gold Glove,1970,AL,,OF
wagneho01,Baseball Magazine All-Star,1913,ML,,SS
shantbo01,Gold Glove,1961,NL,,P
rodriiv01,TSN All-Star,2004,AL,,C
johnswa01,Most Valuable Player,1924,AL,,
munsoth01,Gold Glove,1973,AL,,C
burksel01,Gold Glove,1990,AL,,OF
newsodi01,Baseball Magazine All-Star,1941,AL,,P4
cobbty01,Baseball Magazine All-Star,1916,AL,,OF
molinya01,Gold Glove,2009,NL,,C
gehrilo01,Most Valuable Player,1927,AL,,
jonesan01,Gold Glove,2001,NL,,OF
mcgwima01,Gold Glove,1990,AL,,1B
rhoderi01,Silver Slugger,1985,NL,,P
howarel01,TSN All-Star,1964,AL,,C
schulfr01,Baseball Magazine All-Star,1911,NL,,RF
griffke02,Gold Glove,1994,AL,,OF
polanpl01,Gold Glove,2011,NL,,3B
sandbry01,Silver Slugger,1984,NL,,2B
torrejo01,TSN All-Star,1966,NL,,C
puckeki01,Gold Glove,1992,AL,,OF
faberre01,Baseball Magazine All-Star,1921,ML,,P2
oliveal01,Silver Slugger,1980,AL,,OF
johnsbo01,Baseball Magazine All-Star,1939,AL,,LF
medwijo01,Baseball Magazine All-Star,1936,NL,,LF
sabatcc01,TSN All-Star,2007,AL,,SP
glavito02,Silver Slugger,1995,NL,,P
dimagjo01,Baseball Magazine All-Star,1948,ML,,CF
wagneho01,Baseball Magazine All-Star,1913,NL,,SS
zambrca01,Silver Slugger,2009,NL,,P
winfida01,Gold Glove,1985,AL,,OF
traynpi01,Baseball Magazine All-Star,1926,ML,,3B
reuscri01,Gold Glove,1987,NL,,P
norrimi01,Gold Glove,1980,AL,,P
mccovwi01,TSN Player of the Year,1969,NL,,
bondto01,Pitching Triple Crown,1877,NL,,
rosepe01,World Series MVP,1975,ML,,
larkiba01,TSN All-Star,1991,NL,,SS
martivi01,Silver Slugger,2004,AL,Y,C
burgesm01,TSN All-Star,1961,NL,,C
masiph01,Baseball Magazine All-Star,1948,NL,,C
gehrilo01,Baseball Magazine All-Star,1931,ML,,1B
robinja02,TSN All-Star,1951,ML,,2B
palmera01,Gold Glove,1998,AL,,1B
reyesjo01,Silver Slugger,2006,NL,,SS
mcmilro01,Gold Glove,1957,ML,,SS
gordojo01,Baseball Magazine All-Star,1941,AL,,2B
kinerra01,TSN All-Star,1947,ML,,OF
sosasa01,TSN All-Star,2001,NL,,OF
burksel01,TSN All-Star,1996,NL,,OF
newhoha01,Pitching Triple Crown,1945,AL,,
grimebu01,Baseball Magazine All-Star,1924,ML,,P3
roushed01,Baseball Magazine All-Star,1919,ML,,OF
ramirma02,Silver Slugger,2006,AL,,OF
gomezle01,Baseball Magazine All-Star,1934,AL,,P1
grimebu01,TSN All-Star,1929,ML,,P
richabo01,Gold Glove,1964,AL,,2B
brownmo01,Baseball Magazine All-Star,1909,ML,,P3
willima04,TSN All-Star,1994,NL,,3B
maddugr01,TSN Pitcher of the Year,1995,NL,,
aparilu01,Gold Glove,1970,AL,,SS
thomeji01,Lou Gehrig Memorial Award,2004,ML,,
carltst01,TSN Pitcher of the Year,1982,NL,,
grohhe01,Baseball Magazine All-Star,1920,NL,,3B
coopewi01,Baseball Magazine All-Star,1920,NL,,P3
alexape01,Baseball Magazine All-Star,1917,ML,,P1
speaktr01,Baseball Magazine All-Star,1918,AL,,OF
rodrial01,Silver Slugger,2003,AL,,SS
hendrge01,TSN All-Star,1983,NL,,1B
griffke02,Silver Slugger,1996,AL,,OF
cartejo01,TSN All-Star,1992,AL,,OF
rosebjo01,Gold Glove,1966,NL,,C
mayswi01,Gold Glove,1961,NL,,OF
camparo01,TSN All-Star,1949,ML,,C
guerrvl01,TSN All-Star,2000,NL,,OF
turneji01,Baseball Magazine All-Star,1938,NL,,P5
meyerch01,Baseball Magazine All-Star,1912,NL,,C2
robinfr02,Rookie of the Year,1956,NL,,
gehrich01,Baseball Magazine All-Star,1935,AL,,2B
kleinch01,TSN All-Star,1933,ML,,OF
michaca01,Baseball Magazine All-Star,1949,AL,,2B
edmonji01,Gold Glove,1997,AL,,OF
clemero01,TSN All-Star,1966,NL,,OF
bellbu01,Gold Glove,1982,AL,,3B
friscfr01,Baseball Magazine All-Star,1923,ML,,3B
puckeki01,TSN All-Star,1986,AL,,OF
hermabi01,Baseball Magazine All-Star,1937,NL,,2B
wilsowi02,Gold Glove,1980,AL,,OF
goodedw01,Cy Young Award,1985,NL,,
carewro01,TSN All-Star,1975,AL,,2B
salmoti01,Hutch Award,2002,ML,,
jacksjo01,Baseball Magazine All-Star,1919,AL,,OF
cartega01,TSN All-Star,1986,NL,,C
nathajo01,TSN All-Star,2005,AL,Y,RP
blackew01,Baseball Magazine All-Star,1947,NL,,P1
hermabi01,TSN All-Star,1943,ML,,2B
hunteto01,Gold Glove,2008,AL,,OF
verbaem01,Baseball Magazine All-Star,1944,NL,,2B
guidrro01,Gold Glove,1984,AL,,P
hoytla01,Cy Young Award,1983,AL,,
alfonan01,Rolaids Relief Man Award,2000,NL,,
kressre01,Baseball Magazine All-Star,1929,AL,,SS
lucasre01,Baseball Magazine All-Star,1929,NL,,P3
yastrca01,TSN All-Star,1967,AL,,OF
maricju01,TSN All-Star,1963,NL,,P
greenha01,TSN Guide MVP,1935,AL,,
sherrla01,Babe Ruth Award,1959,NL,,P
riceji01,TSN All-Star,1979,AL,,OF
jeterde01,Roberto Clemente Award,2009,ML,,
belleal01,TSN All-Star,1993,AL,,OF
brettge01,Lou Gehrig Memorial Award,1986,ML,,
rolliji01,Silver Slugger,2007,NL,,SS
lucasre01,Baseball Magazine All-Star,1929,ML,,P4
speaktr01,Baseball Magazine All-Star,1920,ML,,OF
hartnga01,TSN All-Star,1937,ML,,C
terrybi01,Baseball Magazine All-Star,1929,ML,,1B
radboch01,Pitching Triple Crown,1884,NL,,
keefeti01,Pitching Triple Crown,1888,NL,,
clarkjo01,Pitching Triple Crown,1889,NL,,
rusieam01,Pitching Triple Crown,1894,NL,,
duffyhu01,Triple Crown,1894,NL,,
youngcy01,Pitching Triple Crown,1901,AL,,
wadderu01,Pitching Triple Crown,1905,AL,,
mathech01,Pitching Triple Crown,1905,NL,,
chaseha01,Baseball Magazine All-Star,1908,AL,,1B
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
crawfsa01,Baseball Magazine All-Star,1908,AL,,CF
crigelo01,Baseball Magazine All-Star,1908,AL,,C
jossad01,Baseball Magazine All-Star,1908,AL,,P4
lajoina01,Baseball Magazine All-Star,1908,AL,,2B
lordha01,Baseball Magazine All-Star,1908,AL,,3B
stonege01,Baseball Magazine All-Star,1908,AL,,LF
sullibi03,Baseball Magazine All-Star,1908,AL,,C
wadderu01,Baseball Magazine All-Star,1908,AL,,P3
wallabo01,Baseball Magazine All-Star,1908,AL,,SS
walshed01,Baseball Magazine All-Star,1908,AL,,P1
youngcy01,Baseball Magazine All-Star,1908,AL,,P2
bresnro01,Baseball Magazine All-Star,1908,NL,,C
brownmo01,Baseball Magazine All-Star,1908,NL,,P1
