charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
524381,9249,421,8,1999-08-27 10:45:29,2719.0,19249,
524391,5767,495,3,1999-08-29 10:45:29,3583.0,15767,
524398,9125,477,8,19.08.1999 10:45:29,3750.0,9125,
524407,8615,436,9,1999-08-07 10:45:29,4956.0,8615,
524420,4710,466,6,1999-08-06 10:45:29,3334.0,4710,
524443,8552,399,10,1999-08-28 10:45:29,3088.0,18552,
524450,6090,375,8,12.08.1999 10:45,2796.0,6090,
524459,9160,416,5,1999-08-05 10:45:29,1381.0,9160,
786432,9424,332,6,17 сентября 1999 года в 10:50 утра,548.0,29424,
786442,9562,479,5,1999-09-04 10:50:17,4685.0,19562,
786446,7040,466,4,"14.08.1999, 10:50",2565.0,17040,
786457,6786,412,2,1999-08-22 10:50:17,2104.0,16786,
786484,8787,499,7,25.09.1999 10:50,4676.0,28787,
786505,8316,477,4,1999-09-08 10:50:17,2639.0,18316,
786521,8066,474,4,10 сентября 1999 года в 10:50 утра,1796.0,18066,
786524,3264,489,3,1999-09-26 10:50:17,2433.0,23264,
786526,8553,479,7,1999-08-07 10:50:17,4063.0,8553,
786528,3678,489,5,1999-08-22 10:50:17,1963.0,13678,
786550,9058,470,9,"15 августа 1999 г., воскресенье, 10:50",3312.0,19058,
786555,8250,137,9,1999-08-19 10:50:17,2588.0,18250,
1048580,3894,413,9,"04.10.1999, 10:47",179.0,23894,
1048588,9359,364,5,13.09.1999 10:47,4714.0,29359,
1048590,7499,499,6,1999-10-07 10:47:22,135.0,27499,
1048593,9543,492,9,1999-07-03 10:47:22,4376.0,9543,
1048596,9974,484,10,1999-09-22 10:47:22,4561.0,29974,
1048597,9635,413,8,1999-09-27 10:47:22,2010.0,29635,
1048600,7936,349,2,25.07.1999 10:47,3393.0,7936,
1048612,9017,483,3,19 сентября 1999 года в 10:47 утра,1479.0,29017,
1048614,9607,418,2,"18 августа 1999 г., среда, 10:47",3270.0,19607,
1048615,9649,490,9,1999-09-28 10:47:22,1927.0,29649,
1048616,3327,499,10,1999-09-29 10:47:22,3067.0,23327,
1048619,3956,500,8,04.09.1999 10:47,804.0,13956,
1048621,8020,435,6,"18 августа 1999 г., среда, 10:47",4589.0,18020,
1048627,9861,450,2,"16 августа 1999 года, 10:47 утра",1230.0,19861,
1048632,3023,491,10,13.07.1999 10:47,1002.0,3023,
1048634,7005,495,5,1999-08-31 10:47:22,30.0,17005,
1048641,9078,435,10,18.08.1999 10:47,3569.0,9078,
1048644,7535,485,6,04.09.1999 10:47,3240.0,17535,
1048686,1425,461,7,1999-10-08 10:47:22,4167.0,21425,
1048690,6685,481,9,15.09.1999 10:47,4513.0,26685,
1048692,6086,494,2,1999-09-23 10:47:22,4366.0,26086,
1048701,8296,327,2,"16.07.1999, 10:47",961.0,8296,
1048704,7401,441,8,1999-08-05 10:47:22,550.0,7401,
1048716,8819,497,5,14.07.1999 10:47,3849.0,8819,
1048739,672,499,10,23.07.1999 10:47,4690.0,672,
1048742,6648,498,5,30.09.1999 10:47,3677.0,26648,
1310722,9078,383,9,16.09.1999 10:44,4652.0,29078,
1310735,7357,305,4,1999-08-03 10:44:25,2245.0,7357,
1310736,8317,241,2,1999-08-09 10:44:25,25.0,8317,
1310738,8238,468,2,1999-09-28 10:44:25,4646.0,28238,
1310741,7784,480,8,1999-08-25 10:44:25,905.0,17784,
1310751,8291,440,9,1999-09-27 10:44:25,2909.0,28291,
1310758,9586,488,7,10 августа 1999 года в 10:44:25 утра,2855.0,9586,
1310761,6391,496,10,1999-08-22 10:44:25,4127.0,16391,
1310767,4673,498,2,16.09.1999 10:44,1868.0,24673,
1310788,6000,200,10,1999-08-03 10:44:25,3972.0,6000,
1310793,5112,497,5,1999-08-27 10:44:25,4663.0,15112,
1310795,8065,486,6,1999-08-25 10:44:25,414.0,18065,
1310798,9607,492,8,"13 августа 1999 года, 10:44 утра",1214.0,19607,
1310807,9064,500,6,26.09.1999 10:44,2315.0,29064,
1310825,5066,500,8,"18 сентября 1999 г., суббота, 10:44 утра",2946.0,25066,
1310836,7139,484,4,"13 августа 1999 года, 10:44 утра",2324.0,17139,
1310847,9740,478,9,13.09.1999 10:44,3809.0,29740,
1572868,2650,499,4,18.08.1999 10:49,3116.0,12650,
1572876,9023,382,10,1999-10-04 10:49:14,3505.0,29023,
1572887,8832,492,9,26.09.1999 10:49,2706.0,28832,
1572889,8986,452,6,1999-06-29 10:49:14,4307.0,8986,
1572893,4239,448,10,1999-06-23 10:49:14,1714.0,4239,
1572899,6663,494,7,17.06.1999 10:49,2305.0,6663,
1572912,9380,409,5,1999-08-20 10:49:14,222.0,19380,
1572913,9676,282,7,15.08.1999 10:49,210.0,19676,
1572914,9751,495,6,19 сентября 1999 года в 10:49 утра,3016.0,29751,
1572919,9492,476,6,10 августа 1999 года в 10:49 утра,1081.0,9492,
1572921,3457,285,3,26.09.1999 10:49,1251.0,23457,
1572923,7548,492,3,13.10.1999 10:49,2498.0,0,
1572928,7889,236,5,1999-06-25 10:49:14,3870.0,7889,
1572929,8808,446,5,1999-08-30 10:49:14,1429.0,18808,
1572931,6979,239,8,11.08.1999 10:49,567.0,6979,
1572958,4061,336,4,16.07.1999 10:49,161.0,4061,
1572961,4136,469,9,26.06.1999 10:49,1202.0,4136,
1572977,9800,336,7,"15.09.1999, 10:49",4912.0,29800,
1572987,9923,349,7,16.09.1999 10:49,951.0,29923,
1572988,9645,498,10,1999-09-27 10:49:14,3317.0,29645,
1572993,9974,283,8,10.10.1999 10:49,2941.0,29974,
1572994,8569,424,7,1999-09-29 10:49:14,1196.0,28569,
1572997,8754,441,9,"15.09.1999, 10:49",2878.0,28754,
1573003,9861,493,8,"13.09.1999 г., 10:49",3321.0,29861,
1573004,4978,384,4,1999-07-22 10:49:14,3507.0,4978,
1573029,6288,486,3,1999-06-21 10:49:14,1951.0,6288,
1573036,6788,493,5,04.09.1999 10:49,366.0,16788,
1573038,3786,451,10,27.06.1999 10:49,2805.0,3786,
1835008,9887,459,2,12.08.1999 10:46,2759.0,9887,
1835022,6734,360,10,13.08.1999 10:46,4464.0,16734,
1835032,8710,448,8,"25.09.1999, 10:46",2058.0,28710,
1835039,6494,380,2,18 сентября 1999 г. в 10:46:19,1327.0,26494,
1835055,5615,492,4,22 августа 1999 г. в 10:46:19,2865.0,15615,
1835083,9323,488,9,1999-09-24 10:46:19,4104.0,29323,
1835125,5487,479,3,"17 августа 1999 г., вторник, 10:46",3161.0,15487,
1835136,9312,407,2,10 августа 1999 года в 10:46:19 утра,967.0,9312,
