playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
havlijo01,Джон,Джон,J.,Havlicek,,,,"Хондо, Диггер, Паук",Ф-Г,0.0,0.0,77.0,203.0,Штат Огайо,,1940-04-08,Мартинс Ферри,Ооо.,США,Бриджпорт,Бриджпорт,Ооо.,США,0000-00-00,W
hawkico01,Конни,Корнилий,L.,Хокинс,,,,"Конни, Ястреб",Ф-С,0.0,0.0,80.0,201.0,Айова (днп),,1942-07-17,Бруклин,Нью-Йорк,США,Мальчики,Бруклин,Нью-Йорк,США,0000-00-00,B
hayesel01,Элвин,Элвин,Ernest,Хэйс,,,,Большой Е,Ф-С,0.0,0.0,81.0,235.0,Хьюстон,,1945-11-17,Рэйвилл,Лос-Анджелес,США,Эула Д. Бриттон,Рэйвилл,Лос-Анджелес,США,0000-00-00,B
haywosp01,Спенсер,Спенсер,,Хейвуд,,,,,Ф-С,0.0,0.0,80.0,225.0,Детройт,ОК Тринидада,1949-04-22,Серебряный город,MS,США,Макнейр/отключение,Белзони/Детройт,MS/MI,США,0000-00-00,B
hillgr01,Грант,Грант,Henry,Холм,,,,,F,0.0,0.0,80.0,225.0,Дюк,,1972-10-05,Даллас,TX,США,Южные озера,Восстановить,VA,США,0000-00-00,B
howardw01,Дуайт,Дуайт,David,Говард,,,,,F,0.0,0.0,83.0,240.0,нет,,1985-12-08,Атланта,GA,США,Христианская академия Юго-Западной Атланты,Атланта,GA,США,0000-00-00,B
iversal01,Аллен,Аллен,Ezail,Айверсон,,,,,G,0.0,0.0,72.0,165.0,Джорджтаун,,1975-06-07,Хэмптон,VA,США,Вефиль,Хэмптон,VA,США,0000-00-00,B
jamesle01,Леброн,Леброн,Raymone,Джеймс,,,,,F,0.0,0.0,80.0,240.0,нет,,1984-12-30,Акрон,Ооо.,США,Сент-Винсент-Сент-Мэри,Акрон,Ооо.,США,0000-00-00,B
johnsde01,Дэннис,Дэннис,Wayne,Джонсон,,,,ДиДжей.,G,0.0,0.0,76.0,185.0,Пеппердин,Гавань Лос-Анджелеса,1954-09-18,Сан Педро,КА,США,Домингес,Комптон,КА,США,2007-02-22,B
johnsma02,Эрвин,Эрвин,,Джонсон,,,Младший.,Волшебство,G-F,0.0,0.0,80.0,215.0,Штат Мичиган,,1959-08-14,Лансинг,МИ,США,Эверетт,Лансинг,МИ,США,0000-00-00,B
jordami01,Майкл,Майкл,Jeffrey,Иордания,,,,"Воздух, Супермен, Майк, М.Дж., Эйр Джордан",G-F,0.0,0.0,78.0,195.0,Северная Каролина,,1963-02-17,Бруклин,Нью-Йорк,США,Эмсли А. Лейни,Уилмингтон,НС,США,0000-00-00,B
kiddja01,Джейсон,Джейсон,Frederick,Ребенок,,,,,G,0.0,0.0,76.0,208.0,Калифорния,,1973-03-23,Сан-Франциско,КА,США,Святой Иосиф из Нотр-Дама,Аламеда,КА,США,0000-00-00,B
kingbe01,Бернар,Бернар,,Король,,,,B,F,0.0,0.0,79.0,205.0,Теннесси,,1956-12-04,Бруклин,Нью-Йорк,США,Форт Гамильтон,Бруклин,Нью-Йорк,США,0000-00-00,B
lucasje01,Джерри,Джерри,Ray,Лукас,,,,Люк,Ф-С,0.0,0.0,80.0,230.0,Штат Огайо,,1940-03-30,Мидлтаун,Ооо.,США,Мидлтаун,Мидлтаун,Ооо.,США,0000-00-00,W
macaued01,Эд,Чарльз,Edward,Макаоли,,,Младший.,"Полегче, полегче.",С-Ф,0.0,0.0,80.0,185.0,Сент-Луис,,1928-03-22,Сент-Луис,МО,США,"Сент-Луис Юнив, высокий уровень",Сент-Луис,МО,США,2011-11-08,W
malonka01,Карл,Карл,Anthony,Мэлоун,,,,Почтальон,Ф-С,0.0,0.0,81.0,250.0,Луизиана Технология,,1963-07-24,Саммерфилд,Лос-Анджелес,США,Саммерфилд,Саммерфилд,Лос-Анджелес,США,0000-00-00,B
malonmo01,Моисей,Моисей,Eugene,Мэлоун,,,,Мо,С-Ф,0.0,0.0,82.0,215.0,нет,,1955-03-23,Санкт-Петербург,VA,США,Санкт-Петербург,Санкт-Петербург,VA,США,0000-00-00,B
maravpe01,Пит,Питер,Press,Маравич,,,,"Пит, Пистольский Пит",G,0.0,0.0,77.0,197.0,Государство Луизиана,,1947-06-22,Аликиппа,ПА,США,Нидхэм Броутон / Дэниелс / Эдвардс,Рали / Клемсон / Салембург,НК/СК/НК,США,1988-01-05,W
mcadobo01,Боб,Роберт,Allen,МакАду,,,Младший.,Боб,С-Ф,0.0,0.0,81.0,210.0,Северная Каролина,Винсены,1951-09-25,Гринсборо,НС,США,Бен Смит,Гринсборо,НС,США,0000-00-00,B
mcginge01,Джордж,Джордж,F.,МакГиннис,,,,,Ф-С,0.0,0.0,80.0,235.0,Индианаa,,1950-08-12,Индианаполис,ВНУТРЕННИЕ,США,Джордж Вашингтон,Индианаполис,ВНУТРЕННИЕ,США,0000-00-00,B
mcgratr01,Трейси,Трейси,Lamar,МакГради,,,Младший.,Т-Мак,G-F,0.0,0.0,80.0,210.0,нет,,1979-05-24,Бартоу,ФЛ,США,Христианская академия &lt; &lt; Гора Сион &gt; &gt; / &lt; &lt; Оберндейл &gt; &gt;,Дурхем/Аубурндейл,NC/FL,США,0000-00-00,B
mchalke01,Кевин,Кевин,Edward,МакХейл,,,,,Ф-С,0.0,0.0,82.0,210.0,Миннесота,,1957-12-19,Хиббинг,МН,США,Хиббинг,Хиббинг,МН,США,0000-00-00,W
mikange01,Джордж,Джордж,Lawrence,Микан,,,Младший.,Г-н Баскетбол,C,0.0,0.0,82.0,230.0,Де Поль,,1924-06-18,Джулиет,Ил,США,Джолиетт-католический/Кигли подготовительный,Джулиет/Чикаго,Ил,США,2005-06-01,W
moncrsi01,Сидни,Сидни,Alvin,Монкриф,,,,"Кальмар, сэр Сид.",G,0.0,0.0,75.0,180.0,Арканзас,,1957-09-21,Маленький камень,ОАР,США,Зал,Маленький камень,ОАР,США,0000-00-00,B
monroea01,Эрл,Вернон,Earl,Монро,,,,"Эрл, Жемчужина, Черный Иисус",G,0.0,0.0,75.0,185.0,Штат Уинстон-Салем,,1944-11-21,Филадельфия,ПА,США,Джон Бартрам,Филадельфия,ПА,США,0000-00-00,B
mullich01,Крис,Кристофер,Paul,Маллин,,,,Крис,Ф-Г,0.0,0.0,78.0,200.0,Сент-Джонс (НЙ),,1963-07-30,Нью-Йорк,Нью-Йорк,США,Мемориал питания/Ксавериан,Нью-Йорк/Бруклин,Нью-Йорк,США,0000-00-00,W
