id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
5874,1979,4,5,71,NYK,Ларри,Роджеры,,,СЕ Государство Миссури,NBA
5895,1979,5,4,92,DET,Флинти,Уильямс,,,Невада-Лас-Вегас,NBA
5956,1979,8,6,153,CHI,Тони,Уоррен,,,штат Северная Каролина,NBA
6061,1980,3,10,56,POR,Майк,Харпер,,harpemi01,Северный парк,NBA
6080,1980,4,6,75,NJN,Рори,Воробей,,sparrro01,Вильянова,NBA
6136,1980,6,16,131,KCK,Кент,Грунтовые комнаты,,,Государство Кент,NBA
6235,1981,1,16,16,POR,Дарнелл,Валентин,,valenda01,Канзас,NBA
6251,1981,2,9,32,CHI,Майк,Колливер,,,Ламар,NBA
6381,1981,8,1,162,DAL,Дэвид,Кеннеди,,,Цинциннати,NBA
6566,1982,6,9,124,DET,Гэри,Холмс,,,Миннесота,NBA
6922,1984,2,5,29,IND,Стюарт,Серый,,grayst01,ОАКЛА,NBA
6955,1984,3,15,62,UTA,Дэвид,Папа,,popeda01,Государство Норфолк,NBA
6963,1984,3,23,70,BOS,Рик,Карлайл,,carliri01,Вирджиния,NBA
7004,1984,5,18,111,POR,Майк,Уитмарш,,,Сан-Диего,NBA
7117,1984,10,18,224,POR,Рэнди,Данн,,,Джордж Фокс,NBA
7329,1986,2,22,46,PHO,Джефф,Хорначек,,hornaje01,Состояние Айовы,NBA
7376,1986,4,23,93,BOS,Тони,Бенфорд,,,Техасские технологии,NBA
7508,1987,3,17,63,POR,Кевин,Азартные игры,,gamblke01,Айова,NBA
7695,1989,1,14,14,GSW,Тим,Недалеко.,,hardati01,Техас-эль-Пасо,NBA
7778,1990,2,16,43,SAS,Тони,Массенбург,,masseto01,Мэриленд,NBA
7814,1991,1,25,25,GSW,Шон,Вендивер,,,Колорадо,NBA
7922,1993,1,25,25,CHI,Кори,Блант,,blounco01,Цинциннати,NBA
7949,1993,2,25,52,SAC,Майк,Пепловски,,peplomi01,Штат Мичиган,NBA
8155,1997,2,6,34,DAL,Бубба,Уэллс,,wellsbu01,Остин Пи,NBA
8165,1997,2,16,44,CLE,Седрик,Хендерсон,,hendece02,Мемфис,NBA
8187,1998,1,9,9,MIL,Дирк,Новицки,,nowitdi01,Германия,NBA
8232,1998,2,25,54,DEN,Тремейн,Фаулки,,fowlktr01,Государство Фресно,NBA
8262,1999,1,26,26,IND,Вонтего,Камминги,,cummivo01,Питтсбург,NBA
8362,2001,1,10,10,BOS,Джо,Джонсон,,johnsjo02,Арканзас,NBA
8373,2001,1,21,21,BOS,Иосиф,Форте,,fortejo01,Северная Каролина,NBA
8390,2001,2,10,38,NYK,Майкл,Райт,,,Аризона,NBA
8396,2001,2,16,44,CHI,Шон,Лампли,,lamplse01,Калифорния,NBA
8421,2002,1,12,12,LAC,Мелвин,Эли,,elyme01,Государство Фресно,NBA
8594,2005,1,11,11,ORL,Фрэн,Васкес,,,Юникая Малага (Испания),NBA
8654,2006,1,11,11,ORL,Джей Джей.,Отменить,,redicjj01,Дюк,NBA
8946,2011,1,3,3,UTA,Enes,Кантер,,kanteen01,Кентуккик,NBA
