id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
348,1987,КФП,L,DEN,NBA,SEA,NBA,3,2
349,1987,СФК,М,DAL,NBA,DEN,NBA,4,2
356,1988,СФК,М,DET,NBA,MIL,NBA,4,0
363,1988,СФК,М,LAL,NBA,SEA,NBA,4,0
364,1988,СФК,М,PHO,NBA,GSW,NBA,4,1
384,1990,КФП,L,DET,NBA,ATL,NBA,3,2
385,1990,СФК,М,CHI,NBA,PHI,NBA,4,1
387,1990,F,O,CHI,NBA,LAL,NBA,4,1
392,1990,КФП,L,POR,NBA,SEA,NBA,3,2
396,1991,КФП,L,BOS,NBA,IND,NBA,3,0
398,1991,КФП,L,CLE,NBA,NJN,NBA,3,1
405,1991,КФП,L,POR,NBA,LAL,NBA,3,1
406,1991,КФП,L,SEA,NBA,GSW,NBA,3,1
407,1991,КФП,L,UTA,NBA,LAC,NBA,3,2
414,1992,КФП,L,CLE,NBA,NJN,NBA,3,2
442,1994,КФП,L,CHI,NBA,CHH,NBA,3,1
447,1994,F,O,HOU,NBA,ORL,NBA,4,0
448,1994,CF,Н,HOU,NBA,SAS,NBA,4,2
454,1994,СФК,М,HOU,NBA,PHO,NBA,4,3
455,1995,CF,Н,CHI,NBA,ORL,NBA,4,0
461,1995,СФК,М,ORL,NBA,ATL,NBA,4,1
464,1995,КФП,L,HOU,NBA,LAL,NBA,3,1
467,1995,КФП,L,UTA,NBA,POR,NBA,3,2
471,1996,КФП,L,CHI,NBA,WSB,NBA,3,0
472,1996,КФП,L,NYK,NBA,CHH,NBA,3,0
492,1997,F,O,CHI,NBA,UTA,NBA,4,2
494,1997,КФП,L,LAL,NBA,POR,NBA,3,1
512,1998,КФП,L,UTA,NBA,SAC,NBA,3,2
521,1999,СФК,М,NYK,NBA,MIA,NBA,4,3
530,2000,CF,Н,PHI,NBA,MIL,NBA,4,3
532,2000,КФП,L,MIL,NBA,ORL,NBA,3,1
540,2000,КФП,L,SAC,NBA,PHO,NBA,3,1
542,2000,КФП,L,DAL,NBA,UTA,NBA,3,2
548,2001,КФП,L,DET,NBA,TOR,NBA,3,2
570,2002,КФП,L,LAL,NBA,MIN,NBA,4,2
574,2002,СФК,М,DAL,NBA,SAC,NBA,4,3
584,2003,КФП,L,SAS,NBA,MEM,NBA,4,0
607,2005,КФП,L,CLE,NBA,WAS,NBA,4,2
608,2005,КФП,L,MIA,NBA,CHI,NBA,4,2
610,2005,СФК,М,MIA,NBA,NJN,NBA,4,1
614,2005,КФП,L,DAL,NBA,MEM,NBA,4,0
623,2006,КФП,L,DET,NBA,ORL,NBA,4,0
644,2007,КФП,L,LAL,NBA,DEN,NBA,4,0
654,2008,КФП,L,BOS,NBA,CHI,NBA,4,3
655,2008,СФК,М,CLE,NBA,ATL,NBA,4,0
658,2008,CF,Н,LAL,NBA,DEN,NBA,4,2
666,2009,КФП,L,ORL,NBA,CHA,NBA,4,0
709,2011,СФК,М,OKC,NBA,LAL,NBA,4,1
712,1988,F,O,DET,NBA,LAL,NBA,4,0
717,1967,DSF,B,PTP,ABA,INA,ABA,3,0
720,1968,F,D,OAK,ABA,INA,ABA,4,1
722,1968,DF,C,OAK,ABA,NOB,ABA,4,0
725,1968,DSF,B,NOB,ABA,DLC,ABA,4,3
727,1969,F,D,INA,ABA,LAS,ABA,4,2
729,1969,DF,C,LAS,ABA,DNR,ABA,4,1
756,1973,F,D,NYA,ABA,UTS,ABA,4,1
757,1973,DF,C,NYA,ABA,KEN,ABA,4,0
758,1973,DF,C,UTS,ABA,INA,ABA,4,3
759,1973,DSF,B,KEN,ABA,CAR,ABA,4,0
761,1973,DSF,B,INA,ABA,SAA,ABA,4,3
763,1973,DT,A,SDA,ABA,DNR,ABA,1,0
766,1974,DF,C,INA,ABA,DNA,ABA,4,3
