playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
ilgauzy01,Ильгаускас,Зидрунас,2002,Восточный,NBA,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
drexlcl01,Дрекслер,Клайд,1987,Западный,NBA,1,15,12.0,,,5.0,0.0,,,,,5.0,3.0,6.0,6.0,,
mutomdi01,Мутомбо,Дикембе,1996,Восточный,NBA,1,15,3.0,2.0,6.0,8.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0
pollaji01,Поллард,Джим,1954,Западный,NBA,1,27,17.0,,,4.0,0.0,,,,,19.0,7.0,3.0,3.0,,
nancela01,Нэнс,Ларри,1992,Восточный,NBA,1,12,7.0,,,3.0,1.0,,,,,4.0,3.0,2.0,1.0,,0.0
onealsh01,О'Нил,Шакиль,1994,Восточный,NBA,1,26,22.0,,,7.0,1.0,,,,,16.0,9.0,7.0,4.0,,
barryri01,Барри,Рик,1970,Восточный,ABA,1,17,14.0,0.0,2.0,2.0,2.0,,,2.0,3.0,6.0,4.0,6.0,6.0,0.0,0.0
netolbo01,Netolicky,Боб,1970,Западный,ABA,1,22,6.0,0.0,4.0,4.0,1.0,,,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0
vanlino01,Ван Лир,Норма,1973,Западный,NBA,1,9,0.0,,,1.0,2.0,,,,,0.0,0.0,0.0,0.0,,
pippesc01,Пиппен,Скотти,1993,Восточный,NBA,1,31,29.0,,,11.0,2.0,,,,,15.0,9.0,10.0,6.0,,
howardw01,Говард,Дуайт,2009,Восточный,NBA,1,27,17.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,4.0,10.0,7.0,3.0,2.0,2.0,1.0
nowitdi01,Новицки,Дирк,2003,Западный,NBA,1,13,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
bryanko01,Брайант,Кобе,2002,Западный,NBA,1,36,22.0,2.0,5.0,7.0,6.0,3.0,2.0,5.0,5.0,17.0,8.0,6.0,3.0,5.0,3.0
mcginge01,МакГиннис,Джордж,1978,Западный,NBA,1,25,16.0,,,6.0,3.0,,,,,12.0,5.0,11.0,6.0,,
gilmoar01,Гилмор,Артис,1985,Западный,NBA,1,13,10.0,,,2.0,1.0,,,,,4.0,3.0,4.0,4.0,,
bayloel01,Бэйлор,Элгин,1964,Западный,NBA,1,27,18.0,,,7.0,0.0,,,,,13.0,5.0,8.0,8.0,,
ervinju01,Редактирование,Юлий,1985,Восточный,NBA,1,19,8.0,,,4.0,2.0,,,,,10.0,4.0,2.0,0.0,,
gilmoar01,Гилмор,Артис,1972,Восточный,ABA,1,31,10.0,5.0,11.0,16.0,0.0,0.0,2.0,6.0,5.0,8.0,3.0,8.0,4.0,0.0,0.0
dampilo01,Влажнее,Луи,1973,Восточный,ABA,1,23,16.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0
paulch01,Пол,Крис,2008,Западный,NBA,1,29,14.0,1.0,6.0,7.0,14.0,3.0,0.0,1.0,4.0,14.0,7.0,0.0,0.0,1.0,0.0
johnsst03,Джонсон,Стью,1972,Западный,ABA,1,11,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
abdulka01,Абдул-Джаббар,Карим,1969,Восточный,NBA,1,18,10.0,,,11.0,4.0,,,,,8.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Карим,1971,Западный,NBA,1,19,12.0,,,7.0,2.0,,,,,10.0,5.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Карим,1972,Западный,NBA,1,98,,,,,,,,,,,,,,,
abdulka01,Абдул-Джаббар,Карим,1973,Западный,NBA,1,23,14.0,,,8.0,6.0,,,,,11.0,7.0,0.0,0.0,,
abdulka01,Абдул-Джаббар,Карим,1974,Западный,NBA,1,19,7.0,,,10.0,3.0,,,,,10.0,3.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Карим,1975,Западный,NBA,1,36,22.0,,,5.0,3.0,,,,,16.0,9.0,4.0,4.0,,
abdulka01,Абдул-Джаббар,Карим,1976,Западный,NBA,1,23,21.0,,,4.0,2.0,,,,,14.0,8.0,6.0,5.0,,
abdulka01,Абдул-Джаббар,Карим,1978,Западный,NBA,1,28,11.0,,,8.0,3.0,,,,,12.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Карим,1979,Западный,NBA,1,30,17.0,,,16.0,9.0,,,,,17.0,6.0,6.0,5.0,,
abdulka01,Абдул-Джаббар,Карим,1980,Западный,NBA,1,23,15.0,,,6.0,4.0,,,,,9.0,6.0,3.0,3.0,,
abdulka01,Абдул-Джаббар,Карим,1981,Западный,NBA,1,22,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0
abdulka01,Абдул-Джаббар,Карим,1982,Западный,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
abdulka01,Абдул-Джаббар,Карим,1983,Западный,NBA,1,37,25.0,,,13.0,2.0,,,,,19.0,11.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Карим,1984,Западный,NBA,1,23,11.0,,,6.0,1.0,,,,,10.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Карим,1985,Западный,NBA,1,32,21.0,,,7.0,2.0,,,,,15.0,9.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Карим,1986,Западный,NBA,1,27,10.0,,,8.0,3.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Карим,1988,Западный,NBA,1,13,4.0,,,3.0,0.0,,,,,6.0,1.0,2.0,2.0,,
abdursh01,А-Рахим,Ареф,2001,Восточный,NBA,1,21,9.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0
adamsal01,Адамс,Альван,1975,Западный,NBA,1,11,4.0,,,3.0,0.0,,,,,4.0,2.0,0.0,0.0,,
adamsmi01,Адамс,Майкл,1991,Восточный,NBA,1,14,9.0,,,1.0,1.0,,,,,8.0,4.0,0.0,0.0,,
aguirma01,Агирр,Марк,1983,Западный,NBA,1,13,13.0,,,1.0,2.0,,,,,8.0,5.0,4.0,3.0,,
aguirma01,Агирр,Марк,1986,Западный,NBA,1,17,9.0,,,2.0,1.0,,,,,6.0,3.0,3.0,2.0,,
aguirma01,Агирр,Марк,1987,Западный,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
aingeda01,Ainge,Дэнни,1987,Восточный,NBA,1,19,12.0,,,3.0,2.0,,,,,11.0,4.0,2.0,1.0,,
allenra02,Аллен,Рэй,1999,Восточный,NBA,1,17,14.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,13.0,4.0,6.0,5.0,6.0,1.0
allenra02,Аллен,Рэй,2000,Восточный,NBA,1,19,15.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,7.0,0.0,0.0,7.0,1.0
allenra02,Аллен,Рэй,2001,Восточный,NBA,1,25,15.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,3.0,17.0,6.0,0.0,0.0,10.0,3.0
allenra02,Аллен,Рэй,2003,Западный,NBA,1,23,16.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,3.0,4.0,1.0
allenra02,Аллен,Рэй,2004,Западный,NBA,1,22,17.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,16.0,6.0,0.0,0.0,11.0,5.0
allenra02,Аллен,Рэй,2005,Западный,NBA,1,18,8.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0,4.0,0.0,0.0,7.0,0.0
allenra02,Аллен,Рэй,2006,Западный,NBA,1,21,12.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,7.0,4.0
allenra02,Аллен,Рэй,2007,Восточный,NBA,1,19,28.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,14.0,10.0,5.0,3.0,9.0,5.0
allenra02,Аллен,Рэй,2008,Восточный,NBA,1,18,8.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0
anderke01,Андерсон,Кенни,1993,Восточный,NBA,1,16,6.0,,,4.0,3.0,,,,,10.0,3.0,0.0,0.0,,
anthoca01,Энтони,Кармело,2006,Западный,NBA,1,25,20.0,3.0,6.0,9.0,1.0,0.0,2.0,1.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0
anthoca01,Энтони,Кармело,2007,Западный,NBA,1,21,18.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,17.0,8.0,3.0,2.0,0.0,0.0
anthoca01,Энтони,Кармело,2009,Западный,NBA,1,29,27.0,4.0,6.0,10.0,2.0,0.0,0.0,2.0,0.0,22.0,13.0,1.0,0.0,4.0,1.0
archina01,Арчибальд,Нейт,1974,Западный,NBA,1,36,27.0,,,2.0,6.0,,,,,15.0,10.0,8.0,7.0,,
archina01,Арчибальд,Нейт,1975,Западный,NBA,1,30,13.0,,,15.0,7.0,,,,,13.0,5.0,3.0,3.0,,
archina01,Арчибальд,Нейт,1979,Восточный,NBA,1,21,2.0,,,3.0,6.0,,,,,8.0,0.0,3.0,2.0,,
archina01,Арчибальд,Нейт,1980,Восточный,NBA,1,25,9.0,,,5.0,9.0,,,,,7.0,4.0,3.0,1.0,,
archina01,Арчибальд,Нейт,1981,Восточный,NBA,1,23,6.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,0.0,0.0
arenagi01,Арена,Гилберт,2004,Восточный,NBA,1,14,7.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,3.0,1.0
arenagi01,Арена,Гилберт,2005,Восточный,NBA,1,10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0
arenagi01,Арена,Гилберт,2006,Восточный,NBA,1,20,8.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,7.0,2.0
arizipa01,Аризин,Пол,1950,Восточный,NBA,1,0,15.0,,,7.0,0.0,,,,,12.0,7.0,2.0,1.0,,
arizipa01,Аризин,Пол,1951,Восточный,NBA,1,32,26.0,,,6.0,0.0,,,,,13.0,9.0,8.0,8.0,,
arizipa01,Аризин,Пол,1954,Восточный,NBA,1,23,9.0,,,2.0,2.0,,,,,9.0,4.0,2.0,1.0,,
arizipa01,Аризин,Пол,1955,Восточный,NBA,1,28,13.0,,,7.0,1.0,,,,,13.0,5.0,5.0,3.0,,
arizipa01,Аризин,Пол,1956,Восточный,NBA,1,26,13.0,,,5.0,0.0,,,,,13.0,6.0,2.0,1.0,,
arizipa01,Аризин,Пол,1957,Восточный,NBA,1,29,24.0,,,8.0,2.0,,,,,17.0,11.0,2.0,2.0,,
arizipa01,Аризин,Пол,1958,Восточный,NBA,1,30,16.0,,,8.0,0.0,,,,,15.0,4.0,9.0,8.0,,
arizipa01,Аризин,Пол,1959,Восточный,NBA,1,99,,,,,,,,,,,,,,,
arizipa01,Аризин,Пол,1960,Восточный,NBA,1,17,17.0,,,2.0,1.0,,,,,12.0,6.0,6.0,5.0,,
arizipa01,Аризин,Пол,1961,Восточный,NBA,1,21,4.0,,,2.0,0.0,,,,,12.0,2.0,0.0,0.0,,
armstbj01,Армстронг,Би Джей.,1993,Восточный,NBA,1,22,11.0,,,1.0,4.0,,,,,9.0,5.0,0.0,0.0,,
artesro01,Артест,Рон,2003,Восточный,NBA,1,17,7.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0
bakervi01,Бейкер,Вин,1994,Восточный,NBA,1,11,2.0,,,2.0,0.0,,,,,2.0,0.0,4.0,2.0,,
bakervi01,Бейкер,Вин,1995,Восточный,NBA,1,14,6.0,,,2.0,2.0,,,,,5.0,2.0,2.0,2.0,,
bakervi01,Бейкер,Вин,1997,Западный,NBA,1,21,8.0,6.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,12.0,3.0,2.0,2.0,0.0,0.0
barklch01,Баркли,Чарльз,1986,Восточный,NBA,1,16,7.0,,,4.0,1.0,,,,,6.0,2.0,6.0,3.0,,
barklch01,Баркли,Чарльз,1987,Восточный,NBA,1,15,4.0,,,3.0,0.0,,,,,4.0,1.0,2.0,2.0,,
barklch01,Баркли,Чарльз,1988,Восточный,NBA,1,20,17.0,,,5.0,0.0,,,,,11.0,6.0,8.0,5.0,,
barklch01,Баркли,Чарльз,1989,Восточный,NBA,1,22,17.0,,,4.0,0.0,,,,,12.0,7.0,3.0,2.0,,
barklch01,Баркли,Чарльз,1990,Восточный,NBA,1,35,17.0,,,22.0,4.0,,,,,15.0,7.0,6.0,3.0,,
barklch01,Баркли,Чарльз,1991,Восточный,NBA,1,28,12.0,,,9.0,1.0,,,,,14.0,6.0,0.0,0.0,,
barklch01,Баркли,Чарльз,1992,Упаковка,NBA,1,34,16.0,,,4.0,7.0,,,,,11.0,5.0,7.0,5.0,,1.0
barklch01,Баркли,Чарльз,1994,Западный,NBA,1,23,15.0,,,9.0,2.0,,,,,12.0,7.0,0.0,0.0,,
barklch01,Баркли,Чарльз,1995,Западный,NBA,1,16,8.0,,,0.0,1.0,,,,,6.0,4.0,0.0,0.0,,
barklch01,Баркли,Чарльз,1996,Западный,NBA,1,99,,,,,,,,,,,,,,,
barksdo01,Барксдейл,Дон,1952,Восточный,NBA,1,11,1.0,,,3.0,2.0,,,,,1.0,0.0,3.0,1.0,,
barnedi01,Барнетт,Дик,1967,Восточный,NBA,1,22,15.0,,,1.0,0.0,,,,,12.0,7.0,2.0,1.0,,
