playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
esposto01,1981,1,CHI,NHL,G,52.0,0.0,2.0,2.0,0.0,0,0,,0,,0,0,0,7,0,0,0,0,,0,,0,,0,
mccarda02,1993,1,DET,NHL,R,67.0,9.0,17.0,26.0,181.0,12,0,2,0,0,2,0,81,7,2,2,4,8,3,0,0,0,0,0,6
stewaan01,2010,1,ATL,NHL,C,80.0,14.0,25.0,39.0,55.0,-10,5,5,0,0,2,,141,,,,,,,,,,,,
barahra01,1991,1,BOS,NHL,C,3.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,,,,,,,,,,,,
calvema01,2010,1,CBS,NHL,L,42.0,11.0,9.0,20.0,12.0,3,3,1,0,0,1,,50,,,,,,,,,,,,
buswewa01,1936,1,MTL,NHL,D,44.0,0.0,4.0,4.0,30.0,,,,,,,,,5,0,0,0,2,,,,,,,
mceacsh01,1992,1,PIT,NHL,L,84.0,28.0,33.0,61.0,46.0,21,7,7,0,1,6,0,196,12,3,2,5,10,0,0,0,0,0,1,21
clarkwe01,1993,1,TOR,NHL,L,64.0,46.0,30.0,76.0,115.0,10,21,11,0,0,8,0,275,18,9,7,16,24,0,2,3,0,0,1,72
klepija01,2006,1,WAS,NHL,C,41.0,3.0,7.0,10.0,28.0,-2,0,3,0,0,0,,38,,,,,,,,,,,,
larsono01,1940,1,NYA,NHL,R,48.0,9.0,9.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,
fishemi01,2001,1,OTT,NHL,C,58.0,15.0,9.0,24.0,55.0,8,0,0,3,1,4,0,123,10,2,1,3,0,4,0,0,0,0,0,25
suttebr04,2010,2,CAR,NHL,C,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
mccaled01,1927,1,CHI,NHL,R,23.0,2.0,0.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,
langlch01,1924,1,HAM,NHL,D,30.0,6.0,3.0,9.0,47.0,,,,,,,,,,,,,,,,,,,,
dallmke01,2007,1,LAK,NHL,D,34.0,3.0,4.0,7.0,4.0,4,0,1,0,0,1,,41,,,,,,,,,,,,
mcgilbo01,1982,1,TOR,NHL,D,30.0,0.0,0.0,0.0,146.0,-24,0,,0,,0,0,13,,,,,,,,,,,,
priceto01,1976,2,PIT,NHL,D,7.0,0.0,2.0,2.0,4.0,0,0,,0,,0,0,7,,,,,,,,,,,,
courtru01,1993,1,DAL,NHL,R,84.0,23.0,57.0,80.0,59.0,6,5,16,0,0,4,0,231,9,1,8,9,0,-3,0,5,0,0,0,41
yashial01,1997,1,OTT,NHL,C,82.0,33.0,39.0,72.0,24.0,6,5,13,0,0,6,0,291,11,5,3,8,8,-6,3,1,0,0,2,42
volmado01,1974,1,SDM,WHA,R,10.0,0.0,1.0,1.0,4.0,,0,,0,,0,,17,,,,,,,,,,,,
goulemi01,1989,2,CHI,NHL,L,8.0,4.0,1.0,5.0,9.0,1,1,,1,,0,0,10,14,2,4,6,6,2,0,1,0,0,0,18
krivose01,1996,1,CHI,NHL,L,67.0,13.0,11.0,24.0,42.0,-1,2,1,0,0,3,0,104,6,1,0,1,4,-2,0,0,0,0,1,11
anderpe03,1993,2,FLO,NHL,D,8.0,1.0,1.0,2.0,0.0,-5,0,0,0,0,0,0,11,,,,,,,,,,,,
beatofr01,1975,1,CIN,WHA,L,29.0,2.0,3.0,5.0,61.0,1,0,,0,,0,,19,,,,,,,,,,,,
coultar01,1941,1,NYR,NHL,D,47.0,1.0,16.0,17.0,31.0,,,,,,,,,6,0,1,1,4,,,,,,,
ellerke01,2010,1,FLO,NHL,D,54.0,2.0,10.0,12.0,22.0,-15,0,1,0,0,0,,56,,,,,,,,,,,,
brimsfr01,1946,1,BOS,NHL,G,60.0,0.0,0.0,0.0,2.0,,,,,,,,,5,0,0,0,0,,,,,,,
brickan01,1986,1,NJD,NHL,C,51.0,11.0,12.0,23.0,8.0,-15,1,,3,,0,0,55,,,,,,,,,,,,
gengebo01,1914,1,VA1,PCHA,C,17.0,1.0,1.0,2.0,36.0,,,,,,,,,,,,,,,,,,,,
wharrke01,1955,1,CHI,NHL,C,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
dawesni01,2008,2,PHO,NHL,L,12.0,0.0,2.0,2.0,0.0,-4,0,0,0,0,0,,19,,,,,,,,,,,,
grahadi01,1987,2,CHI,NHL,R,42.0,17.0,19.0,36.0,32.0,4,6,,1,,2,0,107,4,1,2,3,4,-1,0,1,0,0,0,8
hutchda01,1974,1,LAK,NHL,D,68.0,0.0,6.0,6.0,133.0,5,0,,0,,0,0,55,2,0,0,0,22,,0,,0,,0,
carneke01,2007,1,MIN,NHL,D,61.0,1.0,10.0,11.0,42.0,8,0,0,0,0,0,,27,6,1,1,2,0,2,0,0,0,1,1,2
laycoha01,1947,1,MTL,NHL,D,14.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,
richabr01,2007,1,TBL,NHL,C,62.0,18.0,33.0,51.0,15.0,-25,9,16,1,1,4,,228,,,,,,,,,,,,
greggra01,1986,1,EDM,NHL,D,52.0,8.0,16.0,24.0,42.0,36,0,,0,,2,0,59,18,3,6,9,17,8,1,,0,,1,29
kirtoma01,1983,1,VAN,NHL,C,26.0,2.0,3.0,5.0,2.0,-8,0,,0,,0,0,26,,,,,,,,,,,,
boutiro01,1980,1,WAS,NHL,G,2.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
