year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1959,SF,B,TOR,NHL,DET,NHL,4,2,0,20,16,
1996,CSF,J,PHI,NHL,BUF,NHL,4,1,0,21,13,
1961,SF,B,TOR,NHL,NYR,NHL,4,2,0,22,15,
1999,CQF,C,TOR,NHL,OTT,NHL,4,2,0,17,10,
1980,Pre,C,EDM,NHL,MTL,NHL,3,0,0,15,6,
1992,DSF,D,NYI,NHL,WAS,NHL,4,2,0,23,22,
1940,SF,A,BOS,NHL,TOR,NHL,4,3,0,15,17,
2000,CSF,K,COL,NHL,LAK,NHL,4,3,0,17,10,
2002,CQF,G,MIN,NHL,COL,NHL,4,3,0,16,17,
1989,SCF,O,EDM,NHL,BOS,NHL,4,1,0,20,8,
1996,CQF,F,EDM,NHL,DAL,NHL,4,3,0,21,18,
2002,SCF,O,NJD,NHL,ANA,NHL,4,3,0,19,12,
1925,SF,,VIC,WCHL,SAS,WCHL,1,0,1,4,3,TG
2006,CQF,A,BUF,NHL,NYI,NHL,4,1,0,17,11,
2008,CQF,F,DET,NHL,CBS,NHL,4,0,0,18,7,
2006,CF,N,AND,NHL,DET,NHL,4,2,0,16,17,
1928,SCF,E,BOS,NHL,NYR,NHL,2,0,0,4,1,
1984,DSF,A,MTL,NHL,BOS,NHL,3,2,0,19,17,
1991,DSF,D,PIT,NHL,WAS,NHL,4,3,0,25,27,
1974,QF,,QUN,WHA,PHR,WHA,4,1,0,23,12,
1983,SCF,O,EDM,NHL,NYI,NHL,4,1,0,21,12,
1937,QF,C,CHI,NHL,MTL,NHL,2,1,0,11,8,
1924,F,,VIC,WCHL,CAT,WCHL,1,0,1,3,1,TG
1990,DSF,D,WAS,NHL,NYR,NHL,4,2,0,16,16,
1987,DSF,G,CAL,NHL,LAK,NHL,4,1,0,30,18,
2006,CQF,B,NJD,NHL,TBL,NHL,4,2,0,19,14,
