playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
bedarji01,1978,1,WAS,NHL,30,1740,6,17,6,1,0,126,,,,,,,,,,
esposto01,1979,1,CHI,NHL,69,4140,31,22,16,6,6,205,,6,373,3,3,,0,0,14,
thibajo01,2003,1,CHI,NHL,14,821,5,7,2,0,1,39,450,,,,,,,,,
simmodo01,1967,1,NYR,NHL,5,300,2,1,2,0,0,13,,,,,,,,,,
beaupdo01,1980,1,MNS,NHL,44,2585,18,14,11,4,0,138,,6,360,4,2,,0,0,26,
lesuepe01,1912,1,OT1,NHA,18,994,7,10,0,,0,70,,,,,,,,,,
gauthpa01,1937,1,MTL,NHL,1,70,0,0,1,,0,2,,,,,,,,,,
schafpa01,1996,1,BOS,NHL,3,77,0,0,0,1,0,6,25,,,,,,,,,
forbeja01,1930,1,PHQ,NHL,2,120,0,2,0,,0,7,,,,,,,,,,
youngwe01,1985,1,VAN,NHL,22,1023,4,9,3,1,0,61,536,1,60,0,1,,0,0,5,32
taylobo02,1971,1,PHI,NHL,6,320,1,2,2,0,0,16,,,,,,,,,,
wardca01,2009,1,CAR,NHL,47,2651,18,23,5,11,0,119,1409,,,,,,,,,
eliotda01,1988,1,BUF,NHL,2,67,0,0,0,0,0,7,43,,,,,,,,,
johnsbo01,1975,1,DOT,WHA,24,1345,8,14,1,0,0,88,689,,,,,,,,,
fisetst01,1996,1,LAK,NHL,44,2482,13,24,5,4,4,132,1410,,,,,,,,,
leclapa01,2008,1,CBS,NHL,12,674,4,6,1,1,0,43,324,,,,,,,,,
goodmpa01,1940,1,CHI,NHL,21,1320,7,10,4,,2,55,,,,,,,,,,
parenbe01,1965,1,BOS,NHL,39,2083,11,20,3,0,1,128,,,,,,,,,,
