statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
8513,8513,1999-08-13T00:00:00,1999-09-02T00:00:00,20667.0,
8866,8866,1999-08-13T00:00:00,1999-09-02T00:00:00,49707.0,
16021,6021,1999-09-13T00:00:00,1999-10-03T00:00:00,5190.0,
17703,7703,1999-09-13T00:00:00,1999-10-03T00:00:00,10037.0,
4561,4561,1999-08-13T00:00:00,1999-09-02T00:00:00,2092.0,
10801,801,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
16736,6736,1999-09-13T00:00:00,1999-10-03T00:00:00,3546.0,
6695,6695,1999-08-13T00:00:00,1999-09-02T00:00:00,16839.0,
14781,4781,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
462,462,1999-08-13T00:00:00,1999-09-02T00:00:00,3947.0,
1909,1909,1999-08-13T00:00:00,1999-09-02T00:00:00,4752.0,
13539,3539,1999-09-13T00:00:00,1999-10-03T00:00:00,7029.0,
16129,6129,1999-09-13T00:00:00,1999-10-03T00:00:00,4283.0,
12784,2784,1999-09-13T00:00:00,1999-10-03T00:00:00,4215.0,
16604,6604,1999-09-13T00:00:00,1999-10-03T00:00:00,4198.0,
17164,7164,1999-09-13T00:00:00,1999-10-03T00:00:00,6741.0,
13846,3846,1999-09-13T00:00:00,1999-10-03T00:00:00,7988.0,
904,904,1999-08-13T00:00:00,1999-09-02T00:00:00,2399.0,
2176,2176,1999-08-13T00:00:00,1999-09-02T00:00:00,2900.0,
18998,8998,1999-09-13T00:00:00,1999-10-03T00:00:00,9771.0,
10709,709,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
14039,4039,1999-09-13T00:00:00,1999-10-03T00:00:00,1383.0,
4416,4416,1999-08-13T00:00:00,1999-09-02T00:00:00,4221.0,
10468,468,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
6714,6714,1999-08-13T00:00:00,1999-09-02T00:00:00,5733.0,
14272,4272,1999-09-13T00:00:00,1999-10-03T00:00:00,6384.0,
19909,9909,1999-09-13T00:00:00,1999-10-03T00:00:00,23504.0,
16816,6816,1999-09-13T00:00:00,1999-10-03T00:00:00,6563.0,
10697,697,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
3334,3334,1999-08-13T00:00:00,1999-09-02T00:00:00,9905.0,
6961,6961,1999-08-13T00:00:00,1999-09-02T00:00:00,5885.0,
13458,3458,1999-09-13T00:00:00,1999-10-03T00:00:00,4393.0,
14933,4933,1999-09-13T00:00:00,1999-10-03T00:00:00,1069.0,
11951,1951,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
14815,4815,1999-09-13T00:00:00,1999-10-03T00:00:00,7836.0,
15726,5726,1999-09-13T00:00:00,1999-10-03T00:00:00,1673.0,
6118,6118,1999-08-13T00:00:00,1999-09-02T00:00:00,11808.0,
14504,4504,1999-09-13T00:00:00,1999-10-03T00:00:00,851.0,
11805,1805,1999-09-13T00:00:00,1999-10-03T00:00:00,734.0,
1786,1786,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
7064,7064,1999-08-13T00:00:00,1999-09-02T00:00:00,18380.0,
1595,1595,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
17630,7630,1999-09-13T00:00:00,1999-10-03T00:00:00,16015.0,
1044,1044,1999-08-13T00:00:00,1999-09-02T00:00:00,4428.0,
1699,1699,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
5524,5524,1999-08-13T00:00:00,1999-09-02T00:00:00,19919.0,
