coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
crispte01c,1994,TBL,NHL,1,,48,17,28,3,,,,
macledo02c,1997,FLO,NHL,1,,23,7,12,4,,,,
murphji01c,1914,TOO,NHA,1,,20,7,13,0,,,,
cherrdo01c,1978,BOS,NHL,1,,80,43,23,14,11,7,4,0
staplpa01c,1974,CHC,WHA,1,,78,30,47,1,,,,
smithfl01c,1978,CIN,WHA,1,,80,33,41,6,3,1,2,0
arboual01c,1989,NYI,NHL,1,,80,31,38,11,5,1,4,0
irvindi01c,1941,MTL,NHL,1,,48,18,27,3,3,1,2,0
gordosc01c,2009,NYI,NHL,1,,82,34,37,11,,,,
geoffbe01c,1968,NYR,NHL,1,,43,22,18,3,,,,
geoffbe01c,1972,ATF,NHL,1,,78,25,38,15,,,,
fashogo01c,1967,OAK,NHL,2,,10,4,5,1,,,,
sonmogl01c,1984,MNS,NHL,2,,67,22,35,10,9,5,4,0
greenga01c,1980,WAS,NHL,1,,80,26,36,18,,,,
murrabr01c,1990,DET,NHL,1,,80,34,38,8,7,3,4,0
melroba01c,1994,LAK,NHL,1,,41,13,21,7,,,,
stewabi02c,1938,CHI,NHL,1,,21,8,10,3,,,,
bowmasc01c,1982,BUF,NHL,1,,80,38,29,13,10,6,4,0
mauripa01c,2003,CAR,NHL,1,,30,8,14,8,,,,
crozijo01c,1973,BUF,NHL,1,,78,32,34,12,,,,
hartce01c,1931,MTL,NHL,1,,48,25,16,7,4,1,3,0
bowmasc01c,1981,BUF,NHL,1,,26,14,5,7,,,,
ludzist01c,1999,TBL,NHL,1,,82,19,54,9,,,,
adamsja01c,1946,DET,NHL,1,,60,22,27,11,5,1,4,0
howelha01c,1974,SDM,WHA,1,,78,43,31,4,10,4,6,0
macmibi01c,1980,COR,NHL,1,,80,22,45,13,,,,
kurteor01c,1976,VAN,NHL,2,,45,16,19,10,,,,
ruelcl01c,1970,MTL,NHL,1,,23,11,8,4,,,,
nealeha01c,1984,VAN,NHL,2,,60,21,32,7,,,,
hitchke01c,2009,CBS,NHL,1,,58,22,27,9,,,,
mcvieto01c,1978,WIJ,WHA,2,,19,11,8,0,10,8,2,0
kingda01c,2000,CBS,NHL,1,,82,28,45,9,,,,
hitchke01c,2011,STL,NHL,2,,69,43,15,11,9,4,5,0
babcomi01c,2009,DET,NHL,1,,82,44,24,14,12,5,7,0
neilsro01c,2001,OTT,NHL,2,interim,2,1,1,0,,,,
schoeji01c,1996,WAS,NHL,1,,82,33,40,9,,,,
arboual01c,1991,NYI,NHL,1,,80,34,35,11,,,,
murrate01c,1992,WAS,NHL,1,,84,43,34,7,6,2,4,0
macneal01c,1979,ATF,NHL,1,,80,35,32,13,4,1,3,0
murrate01c,1993,WAS,NHL,1,,47,20,23,4,,,,
cheevge01c,1980,BOS,NHL,1,,80,37,30,13,3,0,3,0
patrifr01c,1921,VML,PCHA,1,,24,12,12,0,9,5,4,0
macneal01c,2002,CAL,NHL,2,,11,4,5,2,,,,
tobinbi01c,1931,CHI,NHL,1,,48,18,19,11,2,1,1,0
mccarja01c,1973,MFS,WHA,2,interim,2,2,0,0,,,,
constke01c,1994,SJS,NHL,1,,48,19,25,4,11,4,7,0
sherofr01c,1977,PHI,NHL,1,,80,45,20,15,12,7,5,0
bowmasc01c,1977,MTL,NHL,1,,80,59,10,11,15,12,3,0
boilema01c,1976,QUN,WHA,1,,81,47,31,3,17,12,5,0
krommbo01c,1975,WIJ,WHA,1,,81,52,27,2,13,12,1,0
hitchke01c,2001,DAL,NHL,1,,50,23,21,6,,,,
dineebi01c,1975,HOU,WHA,1,,80,53,27,0,17,8,9,0
hullbo01c,1974,WIJ,WHA,2,,13,4,9,0,,,,
carbogu01c,2006,MTL,NHL,1,,82,42,34,6,,,,
brookhe01c,1981,NYR,NHL,1,,80,39,27,14,10,5,5,0
hitchke01c,2008,CBS,NHL,1,,82,41,31,10,4,0,4,0
patrily01c,1948,NYR,NHL,2,,37,12,20,5,,,,
murrabr01c,1988,WAS,NHL,1,,80,41,29,10,6,2,4,0
mccrebi01c,1971,STL,NHL,2,,24,6,14,4,,,,
arboual01c,1985,NYI,NHL,1,,80,39,29,12,3,0,3,0
richato01c,2010,MIN,NHL,1,,82,39,35,8,,,,
