year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1978,NHL,TOR,TOR,WA,AD,3,QF,80,34,33,13.0,,81,,,267,252,Toronto Maple Leafs,1440,10,60,236,7,70,330,5
2005,NHL,TOR,TOR,EC,NE,4,,82,41,33,,8,90,3,7,257,270,Toronto Maple Leafs,1398,20,107,501,12,99,496,14
1975,NHL,BOS,BOS,WA,AD,1,SF,80,48,15,17.0,,113,,,313,237,Boston Bruins,1195,14,77,289,6,56,345,9
1975,NHL,BUF,BUF,WA,AD,2,QF,80,46,21,13.0,,105,,,339,240,Buffalo Sabres,943,4,73,287,8,51,304,6
1975,NHL,WAS,WAS,WA,NO,5,,80,11,59,10.0,,32,,,224,394,Washington Capitals,951,8,53,375,3,64,252,2
1990,NHL,LAK,LAK,CC,SM,1,DF,80,46,24,10.0,,102,,,340,254,Los Angeles Kings,2228,24,80,391,18,63,370,8
1994,NHL,TBL,TBL,EC,AT,6,,48,17,28,3.0,,37,,,120,144,Tampa Bay Lightning,1040,10,25,177,5,32,205,6
1991,NHL,PHI,PHI,WA,PT,6,,80,32,37,11.0,,75,,,252,273,Philadelphia Flyers,1838,10,68,411,12,76,392,15
1960,NHL,BOS,BOS,,,6,,70,15,42,13.0,,43,,,176,254,Boston Bruins,810,,,,,,,
1936,NHL,DET,DET,,AM,1,SC,48,25,14,9.0,,59,,,128,102,Detroit Red Wings,244,,,,,,,
1974,NHL,STL,STL,CC,SM,2,PRE,80,35,31,14.0,,84,,,269,267,St. Louis Blues,1275,14,50,286,5,77,329,6
2000,NHL,MTL,MTL,EC,NE,5,,82,28,40,8.0,6,70,,,206,232,Montreal Canadiens,1020,18,68,421,3,60,337,5
2005,NHL,NYR,NYR,EC,AT,3,CQF,82,44,26,,12,100,7,4,257,215,New York Rangers,1194,12,83,442,9,79,486,4
1997,NHL,CHI,CHI,WC,CE,5,,82,30,39,13.0,,73,,,192,199,Chicago Blackhawks,1546,12,47,364,5,58,381,13
1993,NHL,QUE,COL,EC,NE,5,,84,34,42,8.0,,76,,,277,292,Quebec Nordiques,1625,18,67,430,18,87,426,10
1978,NHL,VAN,VAN,CC,SM,2,PRE,80,25,42,13.0,,63,,,217,291,Vancouver Canucks,1134,14,56,295,9,49,248,1
2009,NHL,NAS,NAS,WC,CE,3,CQF,82,47,29,,6,100,8,4,225,225,Nashville Predators,710,12,47,286,6,59,258,5
1926,NHL,CHI,CHI,,AM,3,QF,44,19,22,3.0,,41,,,115,116,Chicago Black Hawks,436,,,,,,,
2006,NHL,SJS,SJS,WC,PC,2,CSF,82,51,26,,5,107,2,2,258,199,San Jose Sharks,955,16,92,410,4,55,330,7
2003,NHL,MTL,MTL,EC,NE,4,CSF,82,41,30,7.0,4,93,,,208,192,Montreal Canadiens,1039,16,55,319,6,55,314,5
2010,NHL,CHI,CHI,WC,CE,3,CQF,82,44,29,,9,97,6,5,258,225,Chicago Blackhawks,742,22,64,277,4,53,255,6
2010,NHL,TBL,TBL,EC,SE,2,CF,82,46,25,,11,103,6,6,247,240,Tampa Bay Lightning,905,24,69,336,16,49,302,1
1981,NHL,EDM,EDM,CC,SM,1,DSF,80,48,17,15.0,,111,,,417,295,Edmonton Oilers,1473,20,86,341,8,67,371,12
1974,WHA,IND,IND,,EW,4,,78,18,57,3.0,,39,,,216,338,Indianapolis Racers,970,,45,290,14,55,256,4
1975,NHL,ATF,CAL,CC,PT,3,PRE,80,35,33,12.0,,82,,,262,237,Atlanta Flames,928,14,56,292,5,43,277,7
2000,NHL,NYR,NYR,EC,AT,4,,82,33,43,5.0,1,72,,,250,290,New York Rangers,1522,18,65,363,12,86,400,16
1991,NHL,NYR,NYR,WA,PT,1,DF,80,50,25,5.0,,105,,,321,246,New York Rangers,1805,14,81,387,12,60,395,14
1917,PCHA,SEA,SEA,,,1,PF,18,11,7,0.0,,22,,,67,65,Seattle Metropolitans,,,,,,,,
1997,NHL,PHO,PHO,WC,CE,4,CQF,82,35,35,12.0,,82,,,224,227,Phoenix Coyotes,1602,20,57,384,6,66,408,10
1995,NHL,NYI,NYI,EC,AT,7,,82,22,50,10.0,,54,,,229,315,New York Islanders,1669,14,70,372,15,90,414,8
1997,NHL,PIT,PIT,EC,NE,1,CQF,82,40,24,18.0,,98,,,228,188,Pittsburgh Penguins,1225,10,67,407,16,46,338,11
1997,NHL,DET,DET,WC,CE,2,SC,82,44,23,15.0,,103,,,250,196,Detroit Red Wings,1346,12,67,381,7,51,376,8
1950,NHL,TOR,TOR,,,2,SC,70,41,16,13.0,,95,,,212,138,Toronto Maple Leafs,823,,,,,,,
1991,NHL,PIT,PIT,WA,PT,3,SC,80,39,32,9.0,,87,,,343,308,Pittsburgh Penguins,1907,12,92,423,14,77,383,16
2009,NHL,SJS,SJS,WC,PC,1,CF,82,51,20,,11,113,7,6,264,215,San Jose Sharks,1155,18,65,309,9,49,327,8
1979,NHL,PIT,PIT,WA,NO,3,PRE,80,30,37,13.0,,73,,,251,303,Pittsburgh Penguins,1038,10,52,262,4,64,247,6
1998,NHL,NJD,NJD,EC,AT,1,CQF,82,47,24,11.0,,105,,,248,196,New Jersey Devils,1355,14,60,304,5,47,325,7
1968,NHL,MTL,MTL,,ED,1,SC,76,46,19,11.0,,103,,,271,202,Montreal Canadiens,776,,43,243,4,40,233,2
2002,NHL,PHO,PHO,WC,PC,4,,82,31,35,11.0,5,78,,,204,230,Phoenix Coyotes,1433,24,55,385,11,77,412,4
2000,NHL,CHI,CHI,WC,CE,4,,82,29,40,8.0,5,71,,,210,246,Chicago Blackhawks,1001,24,41,318,12,52,323,15
