year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1975,NHL,PHI,36,2,2.0,,15,11,14.0,,,,,,7,1,2,,9,2,4,,6,3,2,,8,4,2.0,,10,0,4.0,,9,2,2,,2,1,0,
2003,NHL,ANA,19,11,7.0,4,10,24,3.0,4,,,,,4,5,1,1,4,2,3,4,5,8,0,0,3,7,4.0,1,7,4,1.0,2,5,9,1,0,1,0,0,0
1965,NHL,DET,20,8,7.0,,11,19,5.0,,,,,,1,3,1,,3,5,3,,11,4,0,,8,2,2.0,,3,7,3.0,,5,6,2,,0,0,1,
2005,NHL,DET,27,9,,5,31,7,,3,,,,,11,1,,0,7,5,,2,8,3,,1,8,4,,2,5,1,,0,11,1,,3,8,1,,0
1980,NHL,COR,15,16,9.0,,7,29,4.0,,,,,,4,4,2,,5,6,2,,4,9,2,,3,8,2.0,,2,8,2.0,,4,9,1,,0,1,2,
1998,NHL,STL,18,17,6.0,,19,15,7.0,,,,,,4,3,2,,5,3,3,,3,5,4,,6,7,0.0,,7,6,1.0,,6,7,1,,6,1,2,
2007,NHL,NAS,23,14,,4,18,18,,5,,,,,4,7,,0,8,2,,2,6,9,,0,8,3,,3,6,4,,3,7,6,,1,2,1,,0
1971,NHL,TOR,21,11,7.0,,12,20,7.0,,,,,,2,3,5,,6,4,3,,9,5,0,,3,8,2.0,,6,7,1.0,,6,3,3,,1,1,0,
1912,NHA,TBS,7,3,0.0,,2,8,0.0,,,,,,,,,,,,,,0,2,0,,3,5,0.0,,5,3,0.0,,1,1,0,,,,,
1940,NHL,DET,14,5,5.0,,7,11,6.0,,,,,,,,,,4,1,4,,5,5,1,,4,5,3.0,,4,3,2.0,,4,2,1,,,,,
1924,NHL,TRS,10,5,0.0,,9,6,0.0,,,,,,,,,,0,1,0,,3,5,0,,7,3,0.0,,8,0,0.0,,1,2,0,,,,,
1969,NHL,PHI,11,14,13.0,,6,21,11.0,,,,,,1,1,5,,2,7,4,,4,5,3,,5,6,5.0,,3,6,3.0,,2,7,4,,0,3,0,
2005,NHL,MTL,24,13,,4,18,18,,5,,,,,8,3,,1,6,4,,3,4,6,,2,5,8,,0,4,1,,2,10,5,,1,5,4,,0
2003,NHL,NJD,22,13,5.0,1,21,12,7.0,1,,,,,4,3,2,0,8,1,4,0,7,3,2,1,8,6,2.0,0,6,6,1.0,0,9,5,1,1,1,1,0,0
1990,NHL,MNS,19,15,6.0,,8,24,8.0,,,,,,2,8,3,,4,7,3,,5,8,1,,5,7,2.0,,5,2,3.0,,6,7,2,,,,,
2011,NHL,NAS,26,10,,5,22,16,,3,,,,,5,4,,2,6,5,,2,9,5,,0,11,2,,0,6,4,,3,8,6,,1,3,0,,0
2000,NHL,WAS,24,9,6.0,2,17,18,4.0,2,,,,,2,5,4,1,5,5,2,0,10,3,1,0,6,6,2.0,0,9,1,1.0,0,7,5,0,2,2,2,0,1
1913,NHA,MOC,9,1,0.0,,4,6,0.0,,,,,,,,,,,,,,1,1,0,,6,3,0.0,,5,3,0.0,,1,0,0,,,,,
2002,NHL,CBS,20,14,5.0,2,9,28,3.0,1,,,,,3,5,1,0,6,6,1,2,4,8,1,0,7,6,2.0,0,3,7,1.0,0,5,8,1,1,1,2,1,0
1982,NHL,EDM,25,9,6.0,,22,12,6.0,,,,,,4,6,3,,7,3,3,,8,3,2,,10,3,2.0,,6,4,1.0,,11,2,0,,1,0,1,
1939,NHL,CHI,15,7,2.0,,8,12,4.0,,,,,,,,,,4,4,0,,3,7,1,,5,4,2.0,,7,2,3.0,,4,2,0,,,,,
2002,NHL,ATL,15,19,4.0,3,16,20,3.0,2,,,,,0,8,1,1,6,6,0,0,4,7,0,3,7,6,2.0,0,4,5,2.0,0,8,6,2,1,2,1,0,0
1979,NHL,STL,20,13,7.0,,14,21,5.0,,,,,,3,4,3,,5,9,1,,5,5,2,,8,3,3.0,,6,4,1.0,,4,9,2,,3,0,0,
1951,NHL,CHI,9,19,7.0,,8,25,2.0,,,,,,2,3,2,,5,9,0,,4,8,1,,2,9,2.0,,2,7,2.0,,2,8,2,,,,,
1999,NHL,CAR,20,16,5.0,0,17,19,5.0,0,,,,,5,3,3,0,6,5,3,0,3,8,1,0,6,8,1.0,0,6,4,1.0,0,8,6,1,0,3,1,0,0
1985,NHL,QUE,23,13,4.0,,20,18,2.0,,,,,,8,2,1,,4,8,0,,7,5,1,,9,4,1.0,,6,7,1.0,,8,4,1,,1,1,1,
2010,NHL,MIN,19,17,,5,20,18,,3,,,,,4,4,,2,7,6,,0,6,5,,3,8,4,,0,8,5,,1,4,8,,2,2,3,,0
1986,NHL,NYI,20,15,5.0,,15,18,7.0,,,,,,4,4,1,,9,5,0,,6,7,2,,6,5,3.0,,3,5,3.0,,6,6,2,,1,1,1,
1975,NHL,WAS,6,26,8.0,,5,33,2.0,,,,,,2,9,1,,1,9,1,,0,11,3,,2,13,0.0,,3,6,4.0,,2,9,1,,1,2,0,
1990,NHL,EDM,22,15,3.0,,15,22,3.0,,,,,,2,7,2,,5,7,0,,11,3,0,,7,5,1.0,,5,8,1.0,,7,7,2,,,,,
2002,NHL,LAK,19,19,2.0,1,14,18,4.0,5,,,,,5,2,2,1,5,5,2,2,6,7,0,0,4,10,0.0,1,7,5,0.0,0,4,8,2,1,2,0,0,1
1961,NHL,MTL,26,2,7.0,,16,12,7.0,,,,,,7,0,1,,4,5,6,,8,2,2,,8,2,2.0,,8,2,1.0,,7,3,2,,,,,
1974,WHA,WIJ,23,13,3.0,,15,22,2.0,,,,,,4,1,0,,7,5,1,,6,8,0,,3,7,1.0,,7,6,1.0,,11,5,1,,0,3,1,
1942,NHL,MTL,14,4,7.0,,5,15,5.0,,,,,,1,0,0,,2,7,2,,3,5,2,,5,3,4.0,,6,4,0.0,,2,0,4,,,,,
1984,NHL,PIT,17,20,3.0,,7,31,2.0,,,,,,5,4,0,,1,8,3,,8,5,1,,4,8,1.0,,2,10,0.0,,4,12,0,,0,4,0,
1995,NHL,HAR,22,15,4.0,,12,24,5.0,,,,,,4,4,1,,5,7,1,,2,10,3,,8,4,1.0,,6,3,1.0,,6,6,2,,3,5,0,
1983,NHL,NJD,10,28,2.0,,7,28,5.0,,,,,,1,10,0,,2,10,0,,4,9,2,,3,7,3.0,,3,9,1.0,,4,10,1,,0,1,0,
1963,NHL,CHI,26,4,5.0,,10,18,7.0,,,,,,6,1,2,,9,1,2,,5,6,3,,4,7,2.0,,8,4,2.0,,4,3,1,,,,,
1909,NHA,REN,5,1,0.0,,3,2,1.0,,,,,,,,,,,,,,,,,,2,1,1.0,,4,2,0.0,,2,0,0,,,,,
1973,WHA,WIJ,26,11,2.0,,8,28,3.0,,,,,,4,5,1,,5,8,2,,8,5,1,,7,4,0.0,,5,8,1.0,,5,7,0,,0,2,0,
1999,NHL,CHI,16,19,5.0,1,17,18,5.0,1,,,,,2,5,4,0,3,8,0,2,6,6,2,0,7,6,0.0,0,4,6,1.0,0,8,5,2,0,3,1,1,0
2011,NHL,CHI,27,8,,6,18,18,,5,,,,,7,2,,2,7,6,,1,10,2,,1,5,5,,3,5,9,,0,10,2,,2,1,0,,2
2010,NHL,VAN,27,9,,5,27,10,,4,,,,,4,3,,2,8,4,,1,11,1,,2,8,2,,4,8,5,,0,13,2,,0,2,2,,0
1982,NHL,QUE,23,10,7.0,,11,24,5.0,,,,,,6,4,1,,6,6,1,,5,4,4,,7,7,0.0,,4,5,4.0,,4,8,2,,2,0,0,
1986,NHL,WAS,22,15,3.0,,16,17,7.0,,,,,,5,5,1,,2,8,4,,5,6,1,,9,5,2.0,,6,4,0.0,,8,4,2,,3,0,0,
2010,NHL,PIT,25,14,,2,24,11,,6,,,,,6,5,,1,10,3,,1,9,3,,1,6,4,,1,6,6,,2,8,4,,2,4,0,,0
1989,NHL,STL,20,15,5.0,,17,19,4.0,,,,,,5,5,1,,6,4,3,,5,8,2,,7,4,2.0,,9,4,0.0,,5,9,1,,,,,
1937,NHL,NYR,14,6,4.0,,13,9,2.0,,,,,,,,,,3,4,1,,7,3,1,,6,2,3.0,,8,3,0.0,,3,3,1,,,,,
2002,NHL,TBL,22,9,7.0,3,14,16,9.0,2,,,,,7,1,2,0,5,6,1,1,5,6,2,2,5,6,2.0,1,5,3,3.0,1,8,1,6,0,1,2,0,0
1957,NHL,CHI,15,17,3.0,,9,22,4.0,,,,,,4,4,1,,3,7,3,,3,7,2,,7,6,0.0,,3,8,0.0,,4,7,1,,,,,
1921,WCHL,REG,8,4,0.0,,6,6,1.0,,,,,,,,,,,,,,1,3,1,,8,2,0.0,,5,4,0.0,,0,1,0,,,,,
1973,NHL,DET,21,12,6.0,,8,27,4.0,,,,,,2,7,1,,7,5,0,,5,7,3,,5,4,3.0,,3,8,1.0,,6,6,2,,1,2,0,
1972,NHL,MTL,29,4,6.0,,23,6,10.0,,,,,,7,0,4,,8,3,2,,7,3,3,,10,1,2.0,,9,1,3.0,,10,2,2,,1,0,0,
1976,NHL,MNS,17,14,9.0,,6,25,9.0,,,,,,4,7,1,,2,8,2,,1,5,6,,5,7,2.0,,4,5,4.0,,7,5,3,,0,2,0,
1993,NHL,ANA,14,26,2.0,,19,20,3.0,,,,,,2,8,2,,6,7,0,,6,8,0,,6,6,2.0,,4,6,1.0,,6,8,0,,3,3,0,
1972,NHL,TOR,20,12,7.0,,7,29,3.0,,,,,,3,6,1,,4,7,2,,5,6,3,,5,7,1.0,,4,6,1.0,,6,9,1,,0,0,1,
1949,NHL,DET,19,9,7.0,,18,10,7.0,,,,,,4,2,1,,9,2,2,,8,4,1,,5,5,3.0,,4,3,4.0,,7,3,3,,,,,
1998,NHL,PHO,23,13,5.0,,16,18,7.0,,,,,,4,2,1,,10,0,1,,7,5,2,,4,5,5.0,,5,8,1.0,,7,6,2,,2,5,0,
1988,NHL,TOR,15,20,5.0,,13,26,1.0,,,,,,8,4,1,,3,9,0,,3,10,1,,2,8,3.0,,6,6,0.0,,6,7,1,,0,2,0,
1980,NHL,QUE,18,11,11.0,,12,21,7.0,,,,,,1,6,3,,4,6,3,,5,6,2,,2,8,5.0,,10,2,0.0,,8,2,4,,0,2,1,
1974,WHA,IND,13,26,0.0,,5,31,3.0,,,,,,1,6,0,,3,12,0,,2,10,1,,4,7,2.0,,4,7,0.0,,4,12,0,,0,3,0,
1986,NHL,BUF,18,18,4.0,,10,26,4.0,,,,,,1,7,2,,4,8,1,,4,8,2,,6,7,1.0,,8,3,0.0,,4,10,1,,1,1,1,
1918,NHL,MTL,7,2,0.0,,3,6,0.0,,,,,,,,,,,,,,2,1,0,,5,4,0.0,,3,3,0.0,,,,,,,,,
1993,NHL,STL,23,11,8.0,,17,22,3.0,,,,,,7,2,1,,5,4,4,,7,8,0,,7,4,2.0,,6,5,1.0,,5,7,1,,3,3,2,
2007,NHL,VAN,21,15,,5,18,18,,5,,,,,5,7,,0,9,2,,2,8,5,,2,4,7,,1,6,1,,5,7,8,,0,0,3,,0
1995,NHL,WAS,21,15,5.0,,18,17,6.0,,,,,,7,3,0,,4,8,2,,7,4,1,,5,6,2.0,,6,4,3.0,,7,4,3,,3,3,0,
1947,NHL,NYR,11,12,7.0,,10,14,6.0,,,,,,1,3,0,,6,5,0,,6,3,4,,4,5,3.0,,2,3,5.0,,2,7,1,,,,,
2011,NHL,WAS,26,11,,4,16,21,,4,,,,,7,2,,0,5,8,,1,8,5,,1,6,4,,2,6,7,,1,8,5,,3,2,1,,0
2005,NHL,BUF,27,11,,3,25,13,,3,,,,,7,4,,0,8,5,,1,11,2,,1,6,4,,1,4,0,,2,9,7,,1,7,2,,0
1996,NHL,WAS,19,17,5.0,,14,23,4.0,,,,,,4,6,0,,9,5,1,,2,9,2,,5,5,2.0,,4,6,2.0,,6,7,1,,3,2,1,
1999,NHL,PHO,22,16,2.0,1,17,15,6.0,3,,,,,8,2,3,0,8,4,0,0,5,6,1,0,7,4,2.0,1,4,6,1.0,0,5,8,0,2,2,1,1,1
2006,NHL,PIT,26,10,,5,21,14,,6,,,,,6,3,,0,5,5,,4,5,7,,2,8,2,,2,9,3,,1,12,3,,2,2,1,,0
1998,NHL,NAS,15,22,4.0,,13,25,3.0,,,,,,3,5,1,,6,7,0,,4,6,2,,5,9,1.0,,3,6,2.0,,5,8,1,,2,6,0,
2001,NHL,COL,24,12,4.0,1,21,16,4.0,0,,,,,7,6,0,0,6,6,1,0,9,3,3,0,8,3,2.0,1,4,2,1.0,0,7,6,0,0,4,2,1,0
1970,NHL,MNS,16,15,8.0,,12,19,8.0,,,,,,5,3,0,,5,5,3,,3,9,3,,5,5,4.0,,4,6,4.0,,6,5,2,,0,1,0,
1951,NHL,DET,24,7,4.0,,20,7,8.0,,,,,,5,1,1,,7,2,5,,9,3,2,,6,5,1.0,,9,1,2.0,,8,2,1,,,,,
1973,NHL,LAK,22,13,4.0,,11,20,8.0,,,,,,3,4,2,,2,10,1,,6,4,3,,6,6,2.0,,5,6,2.0,,9,2,2,,2,1,0,
1932,NHL,DET,17,3,4.0,,8,12,4.0,,,,,,,,,,3,4,0,,5,5,1,,8,1,3.0,,4,3,4.0,,5,2,0,,,,,
