playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
drydeda01,1979,1,EDM,NHL,14,744,2,7,3,2,0,53,,,,,,,,,,
giacoed01,1975,2,DET,NHL,29,1740,12,14,3,1,2,100,,,,,,,,,,
melocgi01,1975,1,CLF,NHL,41,2440,12,23,6,3,1,140,,,,,,,,,,
liutmi01,1984,1,STL,NHL,32,1869,12,12,6,0,1,119,992,,,,,,,,,
smithbi01,1975,1,NYI,NHL,39,2254,19,10,9,3,3,98,,8,437,4,3,,0,0,21,
torchmi01,1994,1,DAL,NHL,6,327,3,2,1,0,0,18,172,,,,,,,,,
wardca01,2005,1,CAR,NHL,28,1484,14,8,2,0,0,91,773,23,1320,15,8,,0,2,47,584
langksc01,1995,1,WIN,NHL,1,6,0,0,0,0,0,0,2,,,,,,,,,
fisetst01,1990,1,QUE,NHL,3,186,0,2,1,0,0,12,123,,,,,,,,,
fankhsc01,1999,1,ATL,NHL,16,920,2,11,2,1,0,49,451,,,,,,,,,
loprepe01,1978,1,MNS,NHL,7,345,2,4,0,0,0,28,,,,,,,,,,
huetcr01,2008,1,CHI,NHL,41,2351,20,15,4,5,3,99,1087,3,130,1,2,,0,0,7,78
denisma01,1996,1,COL,NHL,1,60,0,1,0,1,0,3,26,,,,,,,,,
whiddbo01,1973,1,CLC,WHA,22,1232,7,12,3,0,1,80,680,,,,,,,,,
mccarja01,1972,1,MFS,WHA,38,2160,15,19,1,3,1,129,1181,4,213,1,2,,0,0,14,130
hnilimi01,2000,1,ATL,NHL,36,1879,12,19,2,1,2,105,951,,,,,,,,,
rolosdw01,2010,2,TBL,NHL,34,1993,18,12,4,3,4,85,967,17,982,10,6,,1,1,41,541
mcleaki01,1991,1,VAN,NHL,65,3852,38,17,9,1,5,176,1780,13,785,6,7,,2,2,33,364
berthda01,1988,1,WIN,NHL,9,443,0,8,0,2,0,44,255,,,,,,,,,
whitmka01,1989,1,HAR,NHL,9,442,4,2,1,0,0,26,183,,,,,,,,,
hollake01,1980,1,HAR,NHL,1,60,0,1,0,0,0,7,,,,,,,,,,
cloutda01,2001,1,VAN,NHL,62,3502,31,22,5,2,7,142,1440,6,273,2,3,,1,0,16,123
shielst01,2003,1,FLO,NHL,16,732,3,6,1,0,0,42,346,,,,,,,,,
nabokev01,2003,1,SJS,NHL,59,3456,31,19,8,0,9,127,1610,17,1052,10,7,,2,3,30,461
