playerid,award,year,lgid,note,pos
gardihe01,Харту,1926,NHL,,
haywabr01,Джиннिंги,1988,NHL,общий,
laperja01,Кальдер,1963,NHL,,
eliaspa01,Все-новобранец,1997,NHL,,Ф
bossymi01,Первая команда всех звёзд,1980,NHL,,РВ
bentlma01,Леди Бинг,1942,NHL,,
roypa01,Конн Смити,1992,NHL,,
smithcl01,Леди Бинг,1938,NHL,,
belivje01,Харту,1963,NHL,,
raycran01,Кальдер,2003,NHL,,
larocmi01,Везина,1977,NHL,общий,
belfoed01,Кальдер,1990,NHL,,
hallgl01,Второй состав всех звёзд,1960,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте мені текст, який потрібно перекласти, і я надам точний і природній переклад російською мовою."
trottbr01,Второй состав всех звёзд,1983,NHL,,С
ftorero01,Первая команда всех звёзд,1976,WHA,,С
howego01,Первая команда всех звёзд,1956,NHL,,РВ
brimsfr01,Кальдер,1938,NHL,,
laflegu01,Харту,1976,NHL,,
conacch01,Второй состав всех звёзд,1931,NHL,,РВ
barrato01,Второй состав всех звёзд,1984,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте мені текст, який потрібно перекласти, і я надам точний і природній переклад російською мовою."
datsypa01,Леди Бинг,2006,NHL,,
shanabr01,Король Кливленд,2002,NHL,,
visnolu01,Второй состав всех звёзд,2010,NHL,,d
lindste01,Первая команда всех звёзд,1947,NHL,,ЛВ
kurrija01,Второй состав всех звёзд,1983,NHL,,РВ
bourqra01,Первая команда всех звёзд,1986,NHL,,d
bourqra01,Первая команда всех звёзд,1990,NHL,,d
sawchte01,Везина,1952,NHL,,
hallgl01,Второй состав всех звёзд,1961,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте мені текст, який потрібно перекласти, і я надам точний і природній переклад російською мовою."
messima01,Первая команда всех звёзд,1989,NHL,,С
trottbr01,Арч Росс,1978,NHL,,
hullbr01,Первая команда всех звёзд,1991,NHL,,РВ
keonda01,Второй состав всех звёзд,1970,NHL,,С
bourqra01,Второй состав всех звёзд,1982,NHL,,d
hasekdo01,Джиннिंги,2007,NHL,общий,
harvedo01,Первая команда всех звёзд,1956,NHL,,d
ovechal01,Пэрсон,2007,NHL,,
stewaja01,Первая команда всех звёзд,1942,NHL,,d
lindste01,Первая команда всех звёзд,1956,NHL,,ЛВ
esposto01,Кальдер,1969,NHL,,
orrbo01,Харту,1970,NHL,,
cowlebi01,Второй состав всех звёзд,1944,NHL,,С
roberga01,Мастертон,1995,NHL,,
goodfeb01,Первая команда всех звёзд,1936,NHL,,d
carlewa01,Второй состав всех звёзд,1973,WHA,,С
selante01,Первая команда всех звёзд,1992,NHL,,РВ
hullbr01,Пэрсон,1990,NHL,,
cookbi01,Первая команда всех звёзд,1932,NHL,,РВ
gretzwa01,Пэрсон,1982,NHL,,
brodatu01,Первая команда всех звёзд,1940,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте мені текст, який потрібно перекласти, і я надам точний і природній переклад російською мовою."
ftorero01,Второй состав всех звёзд,1977,WHA,,С
lemiema01,Кальдер,1984,NHL,,
sedinhe01,Арч Росс,2009,NHL,,
malkiev01,Линзда́н,2011,NHL,,
jacksbu01,Первая команда всех звёзд,1936,NHL,,ЛВ
drydeke01,Везина,1977,NHL,общий,
steveke01,Второй состав всех звёзд,1990,NHL,,ЛВ
howema01,Каплан,1973,WHA,Новичок,
niedesc01,Первая команда всех звёзд,2006,NHL,,d
howego01,Второй состав всех звёзд,1963,NHL,,РВ
mahovfr01,Второй состав всех звёзд,1968,NHL,,ЛВ
chelich01,Норрис,1988,NHL,,
iginlja01,Король Кливленд,2003,NHL,,
vernomi01,Второй состав всех звёзд,1988,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте мені текст, який потрібно перекласти, і я надам точний і природній переклад російською мовою."
gretzwa01,Второй состав всех звёзд,1996,NHL,,С
drydeke01,Конн Смити,1970,NHL,,
vernomi01,Джиннिंги,1995,NHL,общий,
kovalil01,Ричард,2003,NHL,общий,
ranfobi01,Конн Смити,1989,NHL,,
cainhe01,Второй состав всех звёзд,1943,NHL,,ЛВ
hextabr01,Второй состав всех звёзд,1942,NHL,,РВ
primejo01,Второй состав всех звёзд,1933,NHL,,С
lidstni01,Норрис,2000,NHL,,
durnabi01,Первая команда всех звёзд,1943,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте мені текст, який потрібно перекласти, і я надам точний і природній переклад російською мовою."
conacli01,Второй состав всех звёзд,1936,NHL,,d
kellyre01,Первая команда всех звёзд,1953,NHL,,d
dionnma01,Второй состав всех звёзд,1980,NHL,,С
stamkst01,Второй состав всех звёзд,2010,NHL,,С
johanca01,Все-новобранец,1987,NHL,,d
reganla01,Кальдер,1956,NHL,,
thompti01,Второй состав всех звёзд,1934,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте мені текст, який потрібно перекласти, і я надам точний і природній переклад російською мовою."
gardich01,Первая команда всех звёзд,1930,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте мені текст, який потрібно перекласти, і я надам точний і природній переклад російською мовою."
jagrja01,Арч Росс,1997,NHL,,
dionnma01,Леди Бинг,1974,NHL,,
stevesc01,Плюс-минус,1993,NHL,,
jacksbu01,Арч Росс,1931,NHL,,
martiri01,Второй состав всех звёзд,1975,NHL,,ЛВ
hainsge01,Везина,1926,NHL,,
hollefl01,Первая команда всех звёзд,1944,NHL,,d
dionnma01,Второй состав всех звёзд,1978,NHL,,С
drapekr01,Селька,2003,NHL,,
bowerjo01,Везина,1964,NHL,общий,
fleurth01,Плюс-минус,1990,NHL,коврик,
brodema01,Джиннिंги,2009,NHL,,
rayro01,Король Кливленд,1998,NHL,,
johnsch01,Первая команда всех звёзд,1932,NHL,,d
krejcda01,Плюс-минус,2008,NHL,,
