playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
wattsro01,Ron,Ronald,Michael,Watts,,,,"Ron, Ronny",F,0,0,78.0,210,Wake Forest,,1943-05-21,Washington,DC,USA,Woodrow Wilson,Washington,DC,USA,0000-00-00,W
roberri01,Rick,Rick,,Roberson,,,,,C-F,0,0,81.0,230,Cincinnati,,1947-07-07,Memphis,TN,USA,Mitchell,Memphis,TN,USA,0000-00-00,B
younger01,,Ernie,,Young,,,,,G,0,0,72.0,165,Drury (MO),,0000-00-00,,,,,,,,0000-00-00,W
walkebr01,Brady,Brady,W.,Walker,,,,,F-C,0,0,78.0,205,Brigham Young,,1921-03-15,Provo,UT,USA,Bunkerville,Bunkerville,NV,USA,2007-11-30,W
vanlino01,Norm,Norman,Allen,Van Lier,,,III,"Norm, Stormin' Norman",G,0,0,73.0,173,St. Francis (PA),,1947-04-01,East Liverpool,OH,USA,Midland,Midland,PA,USA,2009-02-26,B
wetzejo01,John,John,Francis,Wetzel,,,,,G-F,0,0,77.0,183,Virginia Tech,,1944-10-22,Waynesboro,VA,USA,Wilson Memorial,Fisherville,VA,USA,0000-00-00,W
ferrero01,Rolando,Rolando,,Ferreira,,,Jr.,,C,0,0,85.0,240,Houston,,1964-05-24,Curitiba,,BRA,Colegro Objectivo,Sao Paulo,,BRA,0000-00-00,W
zenoto01,Tony,Anthony,Michael,Zeno,,,,Tony,F,0,0,80.0,210,Arizona State,,1957-10-01,New Orleans,LA,USA,Washington,Los Angeles,CA,USA,0000-00-00,B
mcclope01,,Leason,,McCloud,,,,Pete,F-C,0,0,71.0,165,Colorado,,0000-00-00,,,,Newton,Newton,KS,USA,0000-00-00,W
kileyja01,Jack,John,F.,Kiley,,,,Jack,G,0,0,73.0,170,Syracuse,,1929-01-05,,,,Seton Hall Prep,South Orange,NJ,USA,1982-02-16,W
evansbo01,Bob,Robert,W.,Evans,,,,Bob,G,0,0,74.0,175,Butler,Indiana,1925-05-31,Indianapolis,IN,USA,,,,,1997-09-27,W
kingto01,Tom,Thomas,Van Dyke,King,,,,Tom,G,0,0,72.0,165,Michigan,Michigan State,1924-03-09,,,,East Lansing,East Lansing,MI,USA,0000-00-00,W
sackle01,,Leo,,Sack,,,,,G,0,0,68.0,145,Xavier (OH),,1914-05-18,,,,,,,,0000-00-00,W
perryma01,,Max,L.,Perry,,,,,G,0,0,69.0,155,Utah State,,1937-05-16,Columbus,IN,USA,Southwestern,Hanover,IN,USA,2008-02-27,W
moorelo01,Lowes,Lowes,Lee,Moore,,,,,G,0,0,73.0,170,West Virginia,,1957-05-05,Plymouth,SC,USA,Mount Vernon,Mount Vernon,NY,USA,0000-00-00,B
hitero01,Robert,Robert,J.,Hite,,,,Flight,G,0,0,74.0,184,Miami (FL),,1984-01-12,Cincinnati,OH,USA,Winton Woods,Cincinnati,OH,USA,0000-00-00,B
feeribo01,Bob,Robert,Joseph,Feerick,,,,Bob,F-G,0,0,75.0,190,Santa Clara,,1920-01-02,San Francisco,CA,USA,Lowell,San Francisco,CA,USA,1976-06-08,W
mcnamjo01,Joe,John,Joseph,McNamee,,,,Joe,F-C-G,0,0,78.0,210,San Francisco,,1926-09-24,San Francisco,CA,USA,St. Ignatius,San Francisco,CA,USA,2011-07-16,W
hutchme01,Mel,Melvin,R.,Hutchins,,,,"Mel, Hutch",F-C,0,0,78.0,200,Brigham Young,,1928-11-22,Sacramento,CA,USA,Monrovia,Monrovia,CA,USA,0000-00-00,W
webstma01,Marvin,Marvin,Nathaniel,Webster,,,,"The Human Eraser, Marvin the Magnificent",C,0,0,85.0,225,Morgan State,,1952-04-13,Baltimore,MD,USA,Edmondson,Baltimore,MD,USA,2009-04-06,B
carrco01,Cory,Cory,Jermaine,Carr,,,,,G,0,0,75.0,210,Texas Tech,,1975-12-05,Fordyce,AR,USA,Kingsland,Kingsland,AR,USA,0000-00-00,B
whiteje01,Jerome,Jerome,Clay,Whitehead,,,,,C-F,0,0,82.0,220,Marquette,Riverside CC,1956-09-30,Waukegan,IL,USA,Waukegan Twsp.,Waukegan,IL,USA,0000-00-00,B
dunlemi01,Mike,Michael,Joseph,Dunleavy,,,,"Mike, Dunes",G,0,0,74.5,180,South Carolina,,1954-03-21,Brooklyn,NY,USA,Nazareth Regional,Brooklyn,NY,USA,0000-00-00,W
garmadi01,Dick,Richard,Eugene,Garmaker,,,,"Dick, Gar",G-F,0,0,75.0,200,Minnesota,Hibbing CC,1932-10-29,Hibbing,MN,USA,Hibbing,Hibbing,MN,USA,0000-00-00,W
misakwa01,Wat,Wataru,,Misaka,,,,Wat,G,0,0,67.0,150,Utah,Weber JC,1923-12-21,Ogden,UT,USA,Ogden,Ogden,UT,USA,0000-00-00,O
johnsre01,Reggie,Reginald,,Johnson,,,,"Reggie, Grady",F-C,0,0,81.0,205,Tennessee,,1957-06-25,Atlanta,GA,USA,Cedar Grove,Ellenwood,GA,USA,0000-00-00,B
griffpa01,Paul,Paul,Arthur,Griffin,,,,Griff,F-C,0,0,81.0,205,Western Michigan,,1954-01-20,Shelby,MI,USA,Shelby,Shelby,MI,USA,0000-00-00,W
maystr01,Travis,Travis,Cortez,Mays,,,,,G,0,0,74.0,185,Texas,,1968-06-19,Ocala,FL,USA,Vanguard,Ocala,FL,USA,0000-00-00,B
schreal01,,Albert,,Schrecker,,,,Al,F,0,0,73.0,160,none,,1917-07-23,,,,,,,,2000-01-04,W
dinkija01,Jackie,Jackie,,Dinkins,,,,,F,0,0,77.0,210,Voorhees,,1950-01-22,,,,,,,,0000-00-00,B
willilo01,Lorenzo,Lorenzo,,Williams,,,,"Lo, Zo",F-C,0,0,81.0,200,Stetson,Polk CC,1969-07-15,Ocala,FL,USA,Forest,Ocala,FL,USA,0000-00-00,B
mengejo01,John,John,P.,Mengelt,,,,Crash,G,0,0,74.0,195,Auburn,,1949-10-16,Lacrosse,WI,USA,Wilkie,Elwood,IN,USA,0000-00-00,W
silaspa01,Paul,Paul,Theron,Silas,,,,Shotgun,F-C,0,0,79.0,215,Creighton,,1943-07-12,Prescott,AZ,USA,McClymonds,Oakland,CA,USA,0000-00-00,B
anderke01,Kenny,Kenneth,,Anderson,,,,Kenny,G,0,0,72.0,168,Georgia Tech,,1970-10-09,Corona,NY,USA,Archbishop Molloy,Briarwood,NY,USA,0000-00-00,B
hennial01,,Al,,Henningsen,,,,,F,0,0,78.0,205,Maryville State  (NW Missouri),,0000-00-00,,,,Atlantic,Atlantic,IA,USA,0000-00-00,W
atkinch01,Chucky,Kenneth,Lavon,Atkins,,,,Chucky,G,0,0,71.0,160,South Florida,,1974-08-14,Orlando,FL,USA,Evans,Orlando,FL,USA,0000-00-00,B
schecos01,Ossie,Oscar,B.,Schectman,,,,Ossie,G,0,0,72.0,175,LIU,,1919-03-30,New Brunswick,NJ,USA,Tilden,Brooklyn,NY,USA,0000-00-00,W
martisl01,Slater,Slater,Nelson,Martin,,,Jr.,"Dugie, Texas Tornado, Dugan",G,0,0,70.0,170,Texas,,1925-10-22,El Mina,TX,USA,Jefferson Davis,Houston,TX,USA,0000-00-00,W
rambiku01,Kurt,Darrell,Kurt,Rambis,,,,"Kurt, Rambo",F,0,0,80.0,213,Santa Clara,,1958-02-25,Cupertino,CA,USA,Cupertino,Cupertino,CA,USA,0000-00-00,W
hillhar01,Art,Arthur,Sherwood,Hillhouse,,,,Art,C,0,0,79.0,220,LIU,Rutgers,1916-06-12,,,,Rutherford,Rutherford,NJ,USA,1980-10-27,W
dawsoer01,Eric,Eric,,Dawson,,,,,F,0,0,81.0,250,Midwestern State,,1984-07-07,San Antonio,TX,USA,Sam Houston,San  Antonio,TX,USA,0000-00-00,B
taftch01,Chris,Christopher,,Taft,,,,Chris,F,0,0,82.0,260,Pittsburgh,,1985-03-10,Brooklyn,NY,USA,Xaverian Prep,Brooklyn,NY,USA,0000-00-00,B
pettibo01,Bob,Robert,E. Lee,Pettit,,,Jr.,"Bob, Big Blue, Dixie Dandy, others",F-C,0,0,81.0,205,Louisiana State,,1932-12-12,Baton Rouge,LA,USA,Baton Rouge,Baton Rouge,LA,USA,0000-00-00,W
vocega01,Gary,Gary,Anthony,Voce,,,,,F,0,0,81.0,240,Notre Dame,,1965-11-24,,,JAM,St. Nicholas of Tolentine,Bronx,NY,USA,0000-00-00,B
jonesma01,Major,Major,James Brooks,Jones,,,,,F,0,0,81.0,225,Albany State (GA),,1953-07-09,McGehee,AR,USA,Desha Central,Rohwer,AR,USA,0000-00-00,B
hillst01,Steven,Steven,,Hill,,,,,C,0,0,84.0,245,Arkansas,,1985-11-14,Chanute,KS,USA,Branson,Branson,MO,USA,0000-00-00,W
davisme02,,Mel,,Davis,,,,,,0,0,77.0,195,Tennessee State,,1937-07-30,,,,Dunbar,Chicago,IL,USA,0000-00-00,B
bremejr01,J.R.,Ernest,,Bremer,,,Jr.,J.R.,G,0,0,73.0,185,St. Bonaventure,,1980-09-19,Cleveland,OH,USA,Cleveland Heights,Cleveland Heights,OH,USA,0000-00-00,B
lantzst01,Stu,Stuart,Burrell,Lantz,,,,Stu,G,0,0,75.0,175,Nebraska,,1946-07-13,Uniontown,PA,USA,Uniontown,Uniontown,PA,USA,0000-00-00,B
moncrsi01,Sidney,Sidney,Alvin,Moncrief,,,,"The Squid, Sir Sid",G,0,0,75.0,180,Arkansas,,1957-09-21,Little Rock,AR,USA,Hall,Little Rock,AR,USA,0000-00-00,B
schurro01,Roger,Roger,Paul,Schurig,,,,,G,0,0,75.0,185,Vanderbilt,,1942-04-03,,,,Kirkwood,Kirkwood,MO,USA,0000-00-00,W
korolya01,Yaroslav,Yaroslav,,Korolev,,,,,F,0,0,81.0,203,none,,1987-05-07,Moscow,,RUS,none,,,,0000-00-00,W
blounma01,Mark,Mark,D.,Blount,,,,,C,0,0,84.0,230,Pittsburgh,,1975-11-30,Dobbs Ferry,NY,USA,Oak Hill Academy / Sacred Heart / Dobbs Ferry,Mouth of Wilson / Yonkers / Dobbs Ferry,VA / NY / NY,USA,0000-00-00,B
frankna01,Nat,Nathan,,Frankel,,,,Nat,F-G,0,0,72.0,195,Brooklyn,none?,1913-11-03,,,,Tilden,Brooklyn,NY,USA,2006-03-14,W
mccrapa01,Paul,Paul,George,McCracken,,,,,G,0,0,76.0,180,Cal State - Northridge,Los Angeles CC,1950-09-11,New York,NY,USA,Hillhouse,New Haven,CT,USA,0000-00-00,B
mornida01,Darren,Darren,,Morningstar,,,,,C,0,0,82.0,235,Pittsburgh,Navy,1969-04-22,Stevenson,WA,USA,Stevenson,Stevenson,WA,USA,0000-00-00,W
murrake01,Ken,Kenneth,Stanley,Murray,,,Jr.,Ken,G-F,0,0,74.0,190,St. Bonaventure,,1928-04-20,West Orange,NJ,USA,,,,,2008-06-15,W
calipjo01,John,John,,Calipari,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
jacksbo01,Bobby,Bobby,,Jackson,,,,,G,0,0,73.0,185,Minnesota,Western Nebraska CC,1973-03-13,East Spencer,NC,USA,Salisbury,Salisbury,NC,USA,0000-00-00,B
crowlki01,,Kiernan,,Crowley,,,,,G,0,0,68.0,155,DePaul,,0000-00-00,,,,,,,,0000-00-00,W
deprejo01,Joe,Joe,,DePre,,,,,G,0,0,75.0,185,St. John's (NY),,1947-12-19,Westbury,NY,USA,Westbury,Westbury,NY,USA,0000-00-00,B
leboje01,Jeff,Jeffrey,Brian,Lebo,,,,Jeff,G,0,0,74.0,180,North Carolina  ,,1966-10-05,Carlisle,PA,USA,Carlisle,Carlisle,PA,USA,0000-00-00,W
mitchsa01,Sam,Samuel,E.,Mitchell,,,Jr.,Sam,F,0,0,78.0,210,Mercer (GA),,1963-09-02,Columbus,GA,USA,Columbus,Columbus,GA,USA,0000-00-00,B
torgoir01,Irv,Irving,,Torgoff,,,,Irv,F,0,0,73.5,192,LIU,,1917-03-06,,,,Tilden / Jefferson ?,Brooklyn,NY,USA,1993-10-21,W
reynoje02,Jerry,Jerry,,Reynolds,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
rosema01,Malik,Malik,Jabari,Rose,,,,,F,0,0,79.0,240,Drexel,,1974-11-23,Philadelphia,PA,USA,Overbrook,Philadelphia,PA,USA,0000-00-00,B
tabusyu01,Yuta,Yuta,,Tabuse,,,,,G,0,0,69.0,165,Brigham Young - Hawaii,,1980-10-05,Yokohama,,JPN,Noshiro Kogyo,Noshiro,,JPN,0000-00-00,O
templco01,Collis,Collis,,Temple,,,Jr.,,F,0,0,80.0,220,Louisiana State,,1952-11-08,Kentwood,LA,USA,Kentwood,Kentwood,LA,USA,0000-00-00,B
havlijo01,John,John,J.,Havlicek,,,,"Hondo, Digger, Spider",F-G,0,0,77.0,203,Ohio State,,1940-04-08,Martins Ferry,OH,USA,Bridgeport,Bridgeport,OH,USA,0000-00-00,W
fieldke01,Kenny,Kenneth,Henry,Fields,,,,Kenny,F-G,0,0,77.0,220,UCLA,,1962-02-09,Iowa City,IA,USA,Verbum Dei,Los Angeles,CA,USA,0000-00-00,B
dienetr01,Travis,Travis,Lyle,Diener,,,,,G,0,0,73.0,175,Marquette,,1982-03-01,Fond du Lac,WI,USA,Goodrich,Fond du Lac,WI,USA,0000-00-00,W
peterke01,,Ken,,Peterson,,,,,C,0,0,83.0,225,Murray State,,1938-06-22,,,,,,,,0000-00-00,W
rubinro01,Roy,Roy,,Rubin,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
masseto01,Tony,Tony,Arnel,Massenburg,,,,,F,0,0,81.0,220,Maryland,,1967-07-13,Sussex,VA,USA,Sussex Central,Sussex,VA,USA,0000-00-00,B
shanlto01,,Tom,,Shanley,,,,,G,0,0,73.0,175,Southern California,,0000-00-00,(ht) Los Angeles,CA,USA,,,,,0000-00-00,W
kingal01,Albert,Albert,,King,,,,,F-G,0,0,78.0,190,Maryland,,1959-12-17,Brooklyn,NY,USA,Fort Hamilton,Brooklyn,NY,USA,0000-00-00,B
collini01,Nick,Nicholas,John,Collison,,,,Nick,F,0,0,81.0,255,Kansas,,1980-10-26,Orange City,IA,USA,Iowa Falls,Iowa Falls,IA,USA,0000-00-00,W
walkeke01,Kenny,Kenneth,,Walker,,,,"Kenny, Sky",F,0,0,80.0,210,Kentucky,,1964-08-18,Roberta,GA,USA,Crawford County,Roberta,GA,USA,0000-00-00,B
outlabo01,Bo,Charles,,Outlaw,,,,Bo,F-C,0,0,80.0,210,Houston,South Plains,1971-04-13,San Antonio,TX,USA,John Jay,San Antonio,TX,USA,0000-00-00,B
halimsh01,Shaler,Shaler,,Halimon,,,Jr.,,G-F,0,0,77.0,199,Utah State,Imperial Valley CC,1945-03-30,Tampa,FL,USA,Romulus,Romulus,MI,USA,0000-00-00,B
sullija02,,John,F.,Sullivan,,,,Jack,F,0,0,75.0,184,Mount St. Mary's,,1935-07-27,Washington,DC,USA,St. Anthony's,Washington,DC,USA,2010-09-16,W
kozelto01,Tom,Thomas,William,Kozelko,,,,Tom,F,0,0,80.0,220,Toledo,,1951-07-01,Traverse City,MI,USA,Central,Traverse City,MI,USA,0000-00-00,W
youngje01,,Jewell,I.,Young,,,,,G-F,0,0,72.0,160,Purdue,,1913-01-18,Hedrick,IN,USA,Jefferson,Lafayette,IN,USA,2003-04-16,W
wellsow01,Owen,Owen,,Wells,,,,,F,0,0,79.0,200,Detroit,,1950-12-09,Providence,RI,USA,English,Boston,MA,USA,0000-00-00,B
sandemi01,Mike,Michael,Anthony,Sanders,,,,Mike,F-G,0,0,78.0,210,UCLA,,1960-05-07,Vidalia,LA,USA,DeRidder,DeRidder,LA,USA,0000-00-00,B
woodsmi01,Mike,Michael,Dean,Woodson,,,,Mike,G-F,0,0,77.0,195,Indiana,,1958-03-24,Indianapolis,IN,USA,Broad Ripple,Indianapolis,IN,USA,0000-00-00,B
crowma01,Mark,Mark,Harvey,Crow,,,,Crow-bar,F,0,0,79.0,195,Duke,,1954-10-22,Edwards AFB,CA,USA,Benedictine Academy,Richmond,VA,USA,0000-00-00,W
gardejo01,,Joe,,Gardere,,,,,G,0,0,68.0,163,St. Marys (CA),,0000-00-00,,,,McClymonds,Oakland,CA,USA,0000-00-00,W
bynumwi01,Will,William,,Bynum,,,,Will,G,0,0,72.0,185,Georgia Tech,Arizona,1983-01-04,Chicago,IL,USA,Crane Tech,Chicago,IL,USA,0000-00-00,B
stewami01,Michael,Michael,Curtis,Stewart,,,,Yogi,C,0,0,82.0,230,California,,1975-04-24,Cutq Trepied Stella Plage,,FRA,Kennedy,Sacramento,CA,USA,0000-00-00,B
maxwece01,Cedric,Cedric,Bryan,Maxwell,,,,Cornbread,F,0,0,80.0,205,UNC-Charlotte,,1955-11-21,Kinston,NC,USA,Kinston,Kinston,NC,USA,0000-00-00,B
smithph01,Phil,Philip,Arnold,Smith,,,,Phil,G,0,0,76.0,185,San Francisco,,1952-04-22,San Francisco,CA,USA,Washington,San Francisco,CA,USA,2002-07-29,B
linskfr01,,Frank,,Linskey,,,,,G,0,0,74.0,180,DePaul,,1913-08-18,,,,St. Philip,Chicago,IL,USA,1999-07-03,W
thompdi01,Dijon,Dijon,Lynn,Thompson,,,,,G-F,0,0,79.0,195,UCLA,,1983-02-23,Los Angeles,CA,USA,Redondo Union,Redondo Beach,CA,USA,0000-00-00,B
dempsde01,Dell,Dell,,Demps,,,,,G,0,0,75.0,205,Pacific,,1970-02-12,Long Beach,CA,USA,Mt. Eden,Hayward,CA,USA,0000-00-00,B
ezersjo01,Johnny,John,J.,Ezersky,,,,"Johnny, Easy John",F-G,0,0,75.0,175,none,,0000-00-00,New York,NY,USA,Power Memorial,New York,NY,USA,0000-00-00,W
claxtch01,Charles,Charles,,Claxton,,,Jr.,,C,0,0,84.0,265,Georgia,,1970-12-13,St. Thomas,,ISV,Carol City,Miami,FL,USA,0000-00-00,B
bassbo01,Bob,Bob,,Bass,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
kellebo01,,Bob,,Keller,,,,,,0,0,78.0,210,North Carolina A&T,,1937-08-17,,,,,,,,0000-00-00,B
nisbeto01,,Tommy,,Nisbet,,,,,G,0,0,70.0,165,Illinois,,0000-00-00,,,,Thornton,Harvey,IL,USA,0000-00-00,W
starkcl01,,Clovis,E.,Stark,,,,,F,0,0,76.0,175,Ohio Wesleyan,,1914-10-06,,,,Columbus North,Columbus,OH,USA,2001-04-25,W
sellsch01,,Charlie,,Sells,,,,,,0,0,79.0,220,Washington State,,1940-01-15,,,,Roosevelt,Seattle,WA,USA,0000-00-00,W
burksfr01,,Frank,,Burks,,,,,F,0,0,76.0,191,Wisconsin,,1939-09-05,Chicago,IL,USA,Wells,Chicago,IL,USA,0000-00-00,B
willise01,Sean,Sean,,Williams,,,,,F-C,0,0,82.0,235,Boston College,,1986-09-13,Houston,TX,USA,Mansfield,Mansfield,TX,USA,0000-00-00,B
peterbo01,Bob,Robert,,Peterson,,,,"Bob, Blinky",F,0,0,77.0,210,Oregon,College of San Mateo,1932-01-25,Menlo Park,CA,USA,Sequoia,Redwood City,CA,USA,2011-07-30,W
becker01,Ernie,Ernest,Joseph,Beck,,,,Ernie,G-F,0,0,76.0,190,Pennsylvania,,1931-12-11,Philadelphia,PA,USA,West Catholic,Philadelphia,PA,USA,0000-00-00,W
blackro01,Rolando,Rolando,Antonio,Blackman,,,,Ro,G,0,0,78.0,190,Kansas State,,1959-02-26,Panama City,,PAN,William E. Grady Vocational,Brooklyn,NY,USA,0000-00-00,B
breweja01,Jamison,Jamison,Rudy Van,Brewer,,,,,G,0,0,76.0,180,Auburn,,1980-11-19,East Point,GA,USA,Tri-Cities / Newport,East Point / Kensington,GA / MD,USA,0000-00-00,B
gillke01,Kendall,Kendall,Cedric,Gill,,,,K.G.,G,0,0,77.0,195,Illinois,,1968-05-25,Chicago,IL,USA,Rich Central,Olympia Fields,IL,USA,0000-00-00,B
creigji01,Jim,Jim,,Creighton,,,,,F,0,0,80.0,200,Colorado,,1950-04-18,Billings,MT,USA,North,Denver,CO,USA,0000-00-00,W
lindbbu01,,Bud,,Lindberg,,,,,G,0,0,72.0,175,none,,0000-00-00,,,,,,,,0000-00-00,W
peplomi01,Mike,Michael,Walter,Peplowski,,,,Mike,C,0,0,82.0,270,Michigan State,,1970-10-15,Detroit,MI,USA,De La Salle,Warren,MI,USA,0000-00-00,W
hooveto01,Tom,Thomas,Lee,Hoover,,,Jr.,Tom,C,0,0,81.0,230,Villanova,,1941-01-23,Washington,DC,USA,Dunbar / Archbishop Carroll,Washington,DC,USA,0000-00-00,B
boozeca01,Carlos,Carlos,Austin,Boozer,,,Jr.,,F-C,0,0,80.0,258,Duke,,1981-11-20,Aschaffenburg,,GER,Juneau-Douglas,Juneau,AK,USA,0000-00-00,B
haymale01,Lew,Lew,,Hayman,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
mcinnje01,Jeff,Jeffrey,Lemans,McInnis,,,,Jeff,G,0,0,76.0,190,North Carolina   ,,1974-10-22,Charlotte,NC,USA,West Charlotte / Oak Hill Academy,Charlotte / Mouth of Wilson,NC / VA,USA,0000-00-00,B
jordoph01,Phil,Philip,,Jordon,,,,"Phil, Wilacki, Big Pheel, Flip",C-F,0,0,82.0,205,Whitworth,,1933-09-12,Lakeport,CA,USA,Willits/Reading,Willits/Reading,CA,USA,1965-06-07,W
beshode01,Del,Delmer,,Beshore,,,,Del,G,0,0,71.0,165,California (PA),,1956-11-29,Mechanicsburg,PA,USA,Red Land,New Cumberland,PA,USA,0000-00-00,W
olsenji01,,Jim,,Olsen,,,,,C-F,0,0,78.0,205,Dartmouth,,0000-00-00,,,,Glenbard,Glen Ellyn,IL,USA,0000-00-00,W
wanzebo01,Bobby,Robert,Francis,Wanzer,,,,"Bobby, Hooks",G,0,0,72.0,170,Seton Hall,Seton Hall/Colgate,1921-06-04,Brooklyn,NY,USA,Benjamin Franklin,New York,NY,USA,0000-00-00,W
jetereu01,Eugene,Eugene,,Jeter,,,III,Pooh,G,0,0,71.0,175,Portland,,1983-12-02,Los Angeles,CA,USA,Junipero Serra,Gardena,CA,USA,0000-00-00,B
nagodja01,,Jacob,,Nagode,,,,Jake,F-G,0,0,74.0,170,Northwestern,,1915-07-11,,,,Waukegan,Waukegan,IL,USA,0000-00-00,W
harrilu02,,Luther,,Harris,,,,,F-G,0,0,75.0,195,none?,,0000-00-00,Wood River,IL,USA,East Alton-Wood River,Wood River,IL,USA,0000-00-00,W
bareajo01,Jose,Jose,Juan,Barea Mora,,,,J. J.,G,0,0,71.0,175,Northeastern,,1984-06-26,Mayaguez,PR,PUR,Miami Christian,Miami,FL,USA,0000-00-00,W
langedi01,,Dick,,Lange,,,,,F,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,W
voorhbe01,,Bernard,,Voorheis,,,,"Bernie, Murph",G,0,0,70.0,150,Cornell,,1922-05-23,Spencerport,NY,USA,Churchville-Chili,Churchville,NY,USA,2010-01-13,W
