playerid,award,year,lgid,note,pos
birdla01,All-NBA First Team,1981,NBA,,F
birdla01,All-Defensive Second Team,1982,NBA,,
birdla01,All-NBA First Team,1982,NBA,,F
birdla01,All-Defensive Second Team,1983,NBA,,
birdla01,All-NBA First Team,1983,NBA,,F
birdla01,Finals MVP,1983,NBA,,
birdla01,Most Valuable Player,1983,NBA,,
birdla01,All-NBA First Team,1984,NBA,,F
birdla01,Most Valuable Player,1984,NBA,,
birdla01,All-NBA First Team,1985,NBA,,F
birdla01,Finals MVP,1985,NBA,,
birdla01,Most Valuable Player,1985,NBA,,
birdla01,All-NBA First Team,1986,NBA,,F
birdla01,All-NBA Second Team,1989,NBA,,F
birdsot01,All-NBA Second Team,1980,NBA,,G
blaylmo01,All-Defensive First Team,1993,NBA,,
blaylmo01,All-Defensive First Team,1994,NBA,,
blaylmo01,All-Defensive Second Team,1995,NBA,,
blaylmo01,All-Defensive Second Team,1998,NBA,,
bolma01,All-Defensive Second Team,1985,NBA,,
bowenbr01,All-Defensive Second Team,2000,NBA,,
bradldu01,All-Defensive Second Team,1980,NBA,tie,
brandel01,Rookie of the Year,1999,NBA,tie,
abdulka01,All-Defensive Second Team,1969,NBA,,
abdulka01,All-NBA Second Team,1969,NBA,,C
abdulka01,Rookie of the Year,1969,NBA,,
abdulka01,All-Defensive Second Team,1970,NBA,,
abdulka01,All-NBA First Team,1970,NBA,,C
abdulka01,Finals MVP,1970,NBA,,
abdulka01,Most Valuable Player,1970,NBA,,
abdulka01,All-NBA First Team,1971,NBA,,C
abdulka01,Most Valuable Player,1971,NBA,,
abdulka01,All-NBA First Team,1972,NBA,,C
abdulka01,All-Defensive First Team,1973,NBA,,
abdulka01,All-NBA First Team,1973,NBA,,C
abdulka01,Most Valuable Player,1973,NBA,,
abdulka01,All-Defensive First Team,1974,NBA,,
abdulka01,All-Defensive Second Team,1975,NBA,,
abdulka01,All-NBA First Team,1975,NBA,,C
abdulka01,Most Valuable Player,1975,NBA,,
abdulka01,All-Defensive Second Team,1976,NBA,,
abdulka01,All-NBA First Team,1976,NBA,,C
abdulka01,Most Valuable Player,1976,NBA,,
abdulka01,All-Defensive Second Team,1977,NBA,tie,
abdulka01,All-NBA Second Team,1977,NBA,,C
abdulka01,All-Defensive First Team,1978,NBA,,
abdulka01,All-NBA Second Team,1978,NBA,,C
abdulka01,All-Defensive First Team,1979,NBA,,
abdulka01,All-NBA First Team,1979,NBA,,C
abdulka01,Most Valuable Player,1979,NBA,,
adamsal01,Rookie of the Year,1975,NBA,,
aingeda01,Executive of the Year,2007,NBA,,
allenra02,All-NBA Second Team,2004,NBA,,G
anthoca01,All-NBA Third Team,2006,NBA,,F
anthoca01,All-NBA Third Team,2008,NBA,,F
archina01,All-NBA Second Team,1971,NBA,,G
archina01,All-NBA First Team,1972,NBA,,G
archina01,All-NBA First Team,1974,NBA,,G
archina01,All-NBA First Team,1975,NBA,,G
arenagi01,Most Improved Player,2002,NBA,,
