playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
dumarjo01,Dumars,Joe,1989,East,NBA,1,18,9.0,,,1.0,5.0,,,,,4.0,3.0,2.0,1.0,,
lovelcl01,Lovellette,Clyde,1955,West,NBA,1,20,7.0,,,10.0,0.0,,,,,10.0,3.0,3.0,1.0,,
arizipa01,Arizin,Paul,1959,East,NBA,1,99,,,,,,,,,,,,,,,
phillan01,Phillip,Andy,1953,West,NBA,1,19,2.0,,,3.0,3.0,,,,,4.0,1.0,1.0,0.0,,
thomais01,Thomas,Isiah,1987,East,NBA,1,28,8.0,,,2.0,15.0,,,,,10.0,4.0,0.0,0.0,,
stokema01,Stokes,Maurice,1956,West,NBA,1,31,19.0,,,12.0,7.0,,,,,19.0,8.0,3.0,3.0,,
ervinju01,Erving,Julius,1984,East,NBA,1,23,12.0,,,4.0,3.0,,,,,15.0,5.0,2.0,2.0,,
petrige01,Petrie,Geoff,1970,West,NBA,1,5,0.0,,,0.0,1.0,,,,,3.0,0.0,0.0,0.0,,
johnsne02,Johnston,Neil,1957,East,NBA,1,22,14.0,,,8.0,1.0,,,,,13.0,6.0,2.0,2.0,,
westje01,West,Jerry,1970,West,NBA,1,20,5.0,,,1.0,9.0,,,,,4.0,2.0,3.0,1.0,,
malonmo01,Malone,Moses,1980,West,NBA,1,22,8.0,,,6.0,3.0,,,,,8.0,3.0,4.0,2.0,,
yardlge01,Yardley,George,1955,West,NBA,1,19,8.0,,,6.0,1.0,,,,,7.0,3.0,3.0,2.0,,
barryri01,Barry,Rick,1972,West,NBA,1,99,,,,,,,,,,,,,,,
brownro02,Brown,Roger,1975,Denver,ABA,1,9,4.0,,,3.0,3.0,,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0
mcguidi01,McGuire,Dick,1951,East,NBA,1,18,11.0,,,1.0,4.0,,,,,0.0,0.0,3.0,1.0,,
sprewla01,Sprewell,Latrell,2000,East,NBA,1,15,7.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0
haywosp01,Haywood,Spencer,1972,West,NBA,1,22,12.0,,,10.0,0.0,,,,,10.0,5.0,2.0,2.0,,
millebr01,Miller,Brad,2003,West,NBA,1,10,8.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
jacksma01,Jackson,Mark,1988,East,NBA,1,16,9.0,,,2.0,4.0,,,,,5.0,3.0,4.0,2.0,,
russebi01,Russell,Bill,1963,East,NBA,1,42,13.0,,,21.0,2.0,,,,,13.0,6.0,2.0,1.0,,
barklch01,Barkley,Charles,1988,East,NBA,1,20,17.0,,,5.0,0.0,,,,,11.0,6.0,8.0,5.0,,
jamesle01,James,LeBron,2008,East,NBA,1,27,20.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,19.0,8.0,2.0,2.0,5.0,2.0
mournal01,Mourning,Alonzo,1999,East,NBA,1,27,15.0,2.0,5.0,7.0,1.0,3.0,4.0,1.0,4.0,11.0,7.0,2.0,1.0,0.0,0.0
grantho01,Grant,Horace,1993,East,NBA,1,17,4.0,,,8.0,2.0,,,,,8.0,2.0,0.0,0.0,,
hayesel01,Hayes,Elvin,1973,East,NBA,1,35,12.0,,,15.0,6.0,,,,,13.0,5.0,3.0,2.0,,
richmmi01,Richmond,Mitch,1997,West,NBA,1,17,8.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,2.0,0.0
onealje01,O'Neal,Jermaine,2004,East,NBA,1,19,15.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,4.0,3.0,0.0,0.0
brianfr01,Brian,Frank,1951,West,NBA,1,25,13.0,,,7.0,4.0,,,,,10.0,4.0,6.0,5.0,,
parisro01,Parish,Robert,1982,East,NBA,1,18,13.0,,,3.0,0.0,,,,,6.0,5.0,4.0,3.0,,
thomais01,Thomas,Isiah,1983,East,NBA,1,39,21.0,,,5.0,15.0,,,,,17.0,9.0,3.0,3.0,,
cousybo01,Cousy,Bob,1959,East,NBA,1,26,2.0,,,5.0,8.0,,,,,7.0,1.0,0.0,0.0,,
dumarjo01,Dumars,Joe,1996,East,NBA,1,10,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0
macaued01,Macauley,Ed,1951,East,NBA,1,28,15.0,,,7.0,3.0,,,,,7.0,3.0,9.0,9.0,,
mikkeve01,Mikkelsen,Vern,1955,West,NBA,1,22,16.0,,,9.0,2.0,,,,,13.0,5.0,7.0,6.0,,
fulksjo01,Fulks,Joe,1950,East,NBA,1,0,19.0,,,7.0,3.0,,,,,15.0,6.0,9.0,7.0,,
fraziwa01,Frazier,Walt,1972,East,NBA,1,26,10.0,,,6.0,2.0,,,,,15.0,5.0,0.0,0.0,,
abdulka01,Abdul-Jabbar,Kareem,1985,West,NBA,1,32,21.0,,,7.0,2.0,,,,,15.0,9.0,4.0,3.0,,
masonan01,Mason,Anthony,2000,East,NBA,1,20,0.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
bridgbi01,Bridges,Bill,1966,West,NBA,1,17,8.0,,,3.0,3.0,,,,,5.0,4.0,2.0,0.0,,
monroea01,Monroe,Earl,1970,East,NBA,1,18,6.0,,,5.0,2.0,,,,,9.0,3.0,0.0,0.0,,
francst01,Francis,Steve,2001,West,NBA,1,18,3.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,8.0,1.0,2.0,1.0,1.0,0.0
mcgratr01,McGrady,Tracy,2002,East,NBA,1,36,29.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,17.0,10.0,6.0,5.0,7.0,4.0
barklch01,Barkley,Charles,1989,East,NBA,1,22,17.0,,,4.0,0.0,,,,,12.0,7.0,3.0,2.0,,
govange01,Govan,Gerald,1969,West,ABA,1,11,2.0,,,4.0,0.0,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0
onealsh01,Thompson,David,1982,West,NBA,1,17,10.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0
malonka01,Malone,Karl,1999,West,NBA,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
birdsot01,Birdsong,Otis,1978,West,NBA,1,14,9.0,,,2.0,0.0,,,,,6.0,4.0,2.0,1.0,,
debusda01,DeBusschere,Dave,1972,East,NBA,1,25,9.0,,,7.0,2.0,,,,,8.0,4.0,2.0,1.0,,
onealsh01,O'Neal,Shaquille,1995,East,NBA,1,28,25.0,,,10.0,1.0,,,,,16.0,10.0,11.0,5.0,,
simonwa01,Simon,Walter,1968,East,ABA,1,21,18.0,3.0,1.0,4.0,1.0,,,2.0,3.0,11.0,8.0,3.0,2.0,0.0,0.0
rosede01,Rose,Derrick,2009,East,NBA,1,15,8.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0
rodgegu01,Rodgers,Guy,1965,West,NBA,1,34,8.0,,,7.0,11.0,,,,,11.0,4.0,0.0,0.0,,
archina01,Archibald,Nate,1972,West,NBA,1,27,17.0,,,1.0,5.0,,,,,12.0,6.0,5.0,5.0,,
haywosp01,Haywood,Spencer,1971,West,NBA,1,25,11.0,,,7.0,1.0,,,,,10.0,4.0,4.0,3.0,,
dandrbo01,Dandridge,Bob,1974,West,NBA,1,18,4.0,,,2.0,1.0,,,,,6.0,2.0,0.0,0.0,,
mutomdi01,Mutombo,Dikembe,1994,West,NBA,1,20,12.0,,,8.0,1.0,,,,,8.0,6.0,0.0,0.0,,
iversal01,Iverson,Allen,2000,East,NBA,1,27,25.0,0.0,2.0,2.0,5.0,4.0,0.0,4.0,0.0,21.0,9.0,6.0,6.0,1.0,1.0
dumarjo01,Dumars,Joe,1990,East,NBA,1,15,2.0,,,2.0,1.0,,,,,4.0,1.0,0.0,0.0,,
maravpe01,Maravich,Pete,1978,East,NBA,1,14,10.0,,,2.0,2.0,,,,,8.0,5.0,0.0,0.0,,
hutchme01,Hutchins,Mel,1952,West,NBA,1,30,2.0,,,6.0,5.0,,,,,8.0,1.0,1.0,0.0,,
cowenda01,Cowens,Dave,1977,East,NBA,1,28,14.0,,,14.0,5.0,,,,,9.0,7.0,0.0,0.0,,
walkean01,Walker,Antoine,2002,East,NBA,1,9,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0
reedwi01,Reed,Willis,1970,East,NBA,1,27,14.0,,,13.0,1.0,,,,,16.0,5.0,6.0,4.0,,
eddledi01,Eddleman,Dike,1950,West,NBA,1,0,7.0,,,0.0,3.0,,,,,9.0,2.0,5.0,3.0,,
vanardi01,Van Arsdale,Dick,1970,West,NBA,1,12,4.0,,,5.0,3.0,,,,,4.0,2.0,1.0,0.0,,
mcginge01,McGinnis,George,1973,West,ABA,1,30,14.0,7.0,4.0,11.0,1.0,1.0,0.0,8.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0
hagancl01,Hagan,Cliff,1960,West,NBA,1,13,2.0,,,2.0,0.0,,,,,2.0,0.0,2.0,2.0,,
schrede01,Schrempf,Detlef,1994,West,NBA,1,18,9.0,,,4.0,5.0,,,,,11.0,4.0,0.0,0.0,,
boozebo01,Boozer,Bob,1967,West,NBA,1,19,4.0,,,5.0,0.0,,,,,5.0,2.0,0.0,0.0,,
majerda01,Majerle,Dan,1992,West,NBA,1,26,18.0,,,7.0,3.0,,,,,11.0,6.0,4.0,3.0,,3.0
allenra02,Allen,Ray,1999,East,NBA,1,17,14.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,13.0,4.0,6.0,5.0,6.0,1.0
mcgratr01,McGrady,Tracy,2004,West,NBA,1,24,8.0,1.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,13.0,4.0,0.0,0.0,4.0,0.0
schaufr01,Schaus,Fred,1950,West,NBA,1,0,8.0,,,4.0,2.0,,,,,9.0,2.0,4.0,4.0,,
willich02,Williams,Chuck,1975,Denver,ABA,1,22,7.0,,,1.0,4.0,,,,2.0,6.0,2.0,5.0,3.0,0.0,0.0
mullich01,Mullin,Chris,1989,West,NBA,1,16,3.0,,,3.0,1.0,,,,,5.0,1.0,2.0,1.0,,
abdulka01,Abdul-Jabbar,Kareem,1969,East,NBA,1,18,10.0,,,11.0,4.0,,,,,8.0,4.0,2.0,2.0,,
abdulka01,Abdul-Jabbar,Kareem,1970,West,NBA,1,30,19.0,,,14.0,1.0,,,,,16.0,8.0,4.0,3.0,,
abdulka01,Abdul-Jabbar,Kareem,1971,West,NBA,1,19,12.0,,,7.0,2.0,,,,,10.0,5.0,2.0,2.0,,
abdulka01,Abdul-Jabbar,Kareem,1972,West,NBA,1,98,,,,,,,,,,,,,,,
abdulka01,Abdul-Jabbar,Kareem,1973,West,NBA,1,23,14.0,,,8.0,6.0,,,,,11.0,7.0,0.0,0.0,,
abdulka01,Abdul-Jabbar,Kareem,1974,West,NBA,1,19,7.0,,,10.0,3.0,,,,,10.0,3.0,2.0,1.0,,
abdulka01,Abdul-Jabbar,Kareem,1975,West,NBA,1,36,22.0,,,5.0,3.0,,,,,16.0,9.0,4.0,4.0,,
abdulka01,Abdul-Jabbar,Kareem,1976,West,NBA,1,23,21.0,,,4.0,2.0,,,,,14.0,8.0,6.0,5.0,,
abdulka01,Abdul-Jabbar,Kareem,1978,West,NBA,1,28,11.0,,,8.0,3.0,,,,,12.0,5.0,2.0,1.0,,
abdulka01,Abdul-Jabbar,Kareem,1979,West,NBA,1,30,17.0,,,16.0,9.0,,,,,17.0,6.0,6.0,5.0,,
abdulka01,Abdul-Jabbar,Kareem,1980,West,NBA,1,23,15.0,,,6.0,4.0,,,,,9.0,6.0,3.0,3.0,,
abdulka01,Abdul-Jabbar,Kareem,1981,West,NBA,1,22,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0
abdulka01,Abdul-Jabbar,Kareem,1982,West,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
abdulka01,Abdul-Jabbar,Kareem,1983,West,NBA,1,37,25.0,,,13.0,2.0,,,,,19.0,11.0,4.0,3.0,,
abdulka01,Abdul-Jabbar,Kareem,1984,West,NBA,1,23,11.0,,,6.0,1.0,,,,,10.0,5.0,2.0,1.0,,
abdulka01,Abdul-Jabbar,Kareem,1986,West,NBA,1,27,10.0,,,8.0,3.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Abdul-Jabbar,Kareem,1987,West,NBA,1,14,10.0,,,4.0,0.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Abdul-Jabbar,Kareem,1988,West,NBA,1,13,4.0,,,3.0,0.0,,,,,6.0,1.0,2.0,2.0,,
abdursh01,A-Rahim,Shareef,2001,East,NBA,1,21,9.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0
adamsal01,Adams,Alvan,1975,West,NBA,1,11,4.0,,,3.0,0.0,,,,,4.0,2.0,0.0,0.0,,
adamsmi01,Adams,Michael,1991,East,NBA,1,14,9.0,,,1.0,1.0,,,,,8.0,4.0,0.0,0.0,,
aguirma01,Aguirre,Mark,1983,West,NBA,1,13,13.0,,,1.0,2.0,,,,,8.0,5.0,4.0,3.0,,
aguirma01,Aguirre,Mark,1986,West,NBA,1,17,9.0,,,2.0,1.0,,,,,6.0,3.0,3.0,2.0,,
aguirma01,Aguirre,Mark,1987,West,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
aingeda01,Ainge,Danny,1987,East,NBA,1,19,12.0,,,3.0,2.0,,,,,11.0,4.0,2.0,1.0,,
allenra02,Allen,Ray,2000,East,NBA,1,19,15.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,7.0,0.0,0.0,7.0,1.0
allenra02,Allen,Ray,2001,East,NBA,1,25,15.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,3.0,17.0,6.0,0.0,0.0,10.0,3.0
allenra02,Allen,Ray,2003,West,NBA,1,23,16.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,3.0,4.0,1.0
allenra02,Allen,Ray,2004,West,NBA,1,22,17.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,16.0,6.0,0.0,0.0,11.0,5.0
allenra02,Allen,Ray,2005,West,NBA,1,18,8.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0,4.0,0.0,0.0,7.0,0.0
allenra02,Allen,Ray,2006,West,NBA,1,21,12.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,7.0,4.0
allenra02,Allen,Ray,2007,East,NBA,1,19,28.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,14.0,10.0,5.0,3.0,9.0,5.0
allenra02,Allen,Ray,2008,East,NBA,1,18,8.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0
anderke01,Anderson,Kenny,1993,East,NBA,1,16,6.0,,,4.0,3.0,,,,,10.0,3.0,0.0,0.0,,
anthoca01,Anthony,Carmelo,2007,West,NBA,1,21,18.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,17.0,8.0,3.0,2.0,0.0,0.0
anthoca01,Anthony,Carmelo,2009,West,NBA,1,29,27.0,4.0,6.0,10.0,2.0,0.0,0.0,2.0,0.0,22.0,13.0,1.0,0.0,4.0,1.0
archina01,Archibald,Nate,1974,West,NBA,1,36,27.0,,,2.0,6.0,,,,,15.0,10.0,8.0,7.0,,
archina01,Archibald,Nate,1975,West,NBA,1,30,13.0,,,15.0,7.0,,,,,13.0,5.0,3.0,3.0,,
archina01,Archibald,Nate,1979,East,NBA,1,21,2.0,,,3.0,6.0,,,,,8.0,0.0,3.0,2.0,,
archina01,Archibald,Nate,1980,East,NBA,1,25,9.0,,,5.0,9.0,,,,,7.0,4.0,3.0,1.0,,
archina01,Archibald,Nate,1981,East,NBA,1,23,6.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,0.0,0.0
