playerid,awardid,yearid,lgid,tie,notes
cobbty01,Triple Crown,1909,AL,,
bushjo01,Baseball Magazine All-Star,1922,AL,,С1
cobbty01,Baseball Magazine All-Star,1922,AL,,В ЛЮБОЙ ЧАСТИ
collied01,Baseball Magazine All-Star,1922,AL,,2B
duganjo01,Baseball Magazine All-Star,1922,AL,,3B
oneilst01,Baseball Magazine All-Star,1922,AL,,C
rommeed01,Baseball Magazine All-Star,1922,AL,,С3
scottev01,Baseball Magazine All-Star,1922,AL,,СС
shockur01,Baseball Magazine All-Star,1922,AL,,С2
sislege01,Baseball Magazine All-Star,1922,AL,,1B
speaktr01,Baseball Magazine All-Star,1922,AL,,В ЛЮБОЙ ЧАСТИ
willicy01,Baseball Magazine All-Star,1922,AL,,В ЛЮБОЙ ЧАСТИ
bushjo01,Baseball Magazine All-Star,1922,ML,,С1
careyma01,Baseball Magazine All-Star,1922,ML,,В ЛЮБОЙ ЧАСТИ
cobbty01,Baseball Magazine All-Star,1922,ML,,В ЛЮБОЙ ЧАСТИ
duganjo01,Baseball Magazine All-Star,1922,ML,,3B
holloch01,Baseball Magazine All-Star,1922,ML,,СС
hornsro01,Baseball Magazine All-Star,1922,ML,,2B
oneilst01,Baseball Magazine All-Star,1922,ML,,C
rixeyep01,Baseball Magazine All-Star,1922,ML,,С2
rommeed01,Baseball Magazine All-Star,1922,ML,,С3
sislege01,Baseball Magazine All-Star,1922,ML,,1B
speaktr01,Baseball Magazine All-Star,1922,ML,,В ЛЮБОЙ ЧАСТИ
bigbeca01,Baseball Magazine All-Star,1922,NL,,В ЛЮБОЙ ЧАСТИ
careyma01,Baseball Magazine All-Star,1922,NL,,В ЛЮБОЙ ЧАСТИ
coopewi01,Baseball Magazine All-Star,1922,NL,,С1
holloch01,Baseball Magazine All-Star,1922,NL,,СС
hornsro01,Baseball Magazine All-Star,1922,NL,,2B
kellyge01,Baseball Magazine All-Star,1922,NL,,1B
rixeyep01,Baseball Magazine All-Star,1922,NL,,С2
ruethdu01,Baseball Magazine All-Star,1922,NL,,С3
snydefr01,Baseball Magazine All-Star,1922,NL,,C
stockmi01,Baseball Magazine All-Star,1922,NL,,3B
youngro01,Baseball Magazine All-Star,1922,NL,,В ЛЮБОЙ ЧАСТИ
sislege01,Most Valuable Player,1922,AL,,
hornsro01,Triple Crown,1922,NL,,
bluegos01,Baseball Magazine All-Star,1925,AL,,3B
cochrmi01,Baseball Magazine All-Star,1925,AL,,C2
collied01,Baseball Magazine All-Star,1925,AL,,2B
covelst01,Baseball Magazine All-Star,1925,AL,,С3
gosligo01,Baseball Magazine All-Star,1925,AL,,LF
bellbu01,TSN All-Star,1981,AL,,3B
gehrilo01,Baseball Magazine All-Star,1931,ML,,1B
shantbo01,Gold Glove,1964,NL,,Р
teahema01,Hutch Award,2009,ML,,
moseswa01,Baseball Magazine All-Star,1936,AL,,RF
bagweje01,Rookie of the Year,1991,NL,,
dickebi01,TSN All-Star,1932,ML,,C
munsoth01,Most Valuable Player,1976,AL,,
fellebo01,Baseball Magazine All-Star,1939,AL,,С1
roberro01,TSN All-Star,1955,ML,,Р
voisebi01,TSN Pitcher of the Year,1944,NL,,
barremi01,Silver Slugger,2005,NL,,C
alexape01,Baseball Magazine All-Star,1925,NL,,С2
melilsk01,Baseball Magazine All-Star,1931,AL,,2B
foxxji01,Baseball Magazine All-Star,1939,AL,,1B
finlech01,TSN All-Star,1989,AL,,LHP
hernake01,TSN All-Star,1979,NL,,1B
terrybi01,Baseball Magazine All-Star,1934,NL,,1B
torrejo01,TSN Player of the Year,1971,NL,,
riceji01,Silver Slugger,1984,AL,,В ЛЮБОЙ ЧАСТИ
moyerja01,Hutch Award,2003,ML,,
varitja01,TSN All-Star,2005,AL,,C
cochrmi01,TSN All-Star,1925,ML,,C
riceji01,TSN All-Star,1975,AL,,В ЛЮБОЙ ЧАСТИ
mathech01,Baseball Magazine All-Star,1914,ML,,С2
nichobi01,TSN All-Star,1943,ML,,В ЛЮБОЙ ЧАСТИ
speaktr01,Baseball Magazine All-Star,1917,AL,,В ЛЮБОЙ ЧАСТИ
johnsda02,TSN All-Star,1970,AL,,2B
camparo01,TSN All-Star,1955,ML,,C
hayesfr01,Baseball Magazine All-Star,1940,AL,,C
smithoz01,Gold Glove,1991,NL,,СС
grovele01,Baseball Magazine All-Star,1932,ML,,С1
mathemi01,Gold Glove,2004,NL,,C
alomaro01,Gold Glove,1993,AL,,2B
howarel01,TSN All-Star,1961,AL,,C
bluevi01,Cy Young Award,1971,AL,,
verbaem01,Baseball Magazine All-Star,1945,NL,,2B
hinespa01,Triple Crown,1878,NL,,
bedrost01,Cy Young Award,1987,NL,,
drewjd01,TSN All-Star,2004,NL,,В ЛЮБОЙ ЧАСТИ
biggicr01,Hutch Award,2005,ML,,
kellge01,TSN All-Star,1947,ML,,3B
glavito02,TSN All-Star,1992,NL,,LHP
berrayo01,Baseball Magazine All-Star,1949,AL,,C
brocklo01,Hutch Award,1979,ML,,
hughste01,TSN All-Star,1942,ML,,Р
grichbo01,Gold Glove,1974,AL,,2B
grichbo01,Gold Glove,1973,AL,,2B
