id,lgid,teamid,franchid,name,park
27,AA,PT1,PIT,Питтсбургские аллегени,Выставочный парк I
17,AA,KC2,KCC,Канзас Сити Ковбои,Ассоциация &lt; &lt; Парк I &gt; &gt;
289,NL,TRN,TRT,Тройские троянцы,Клуб Тройных шаров
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
106,AL,TEX,TEX,Техасские рейнджеры,Баллпарк в Арлингтоне
302,PL,PTP,PBB,Питтсбургские бургеры,
215,NL,HAR,HAR,Хартфорд Тёмный Блюз,Союзные земли (Бруклин)
293,NL,WOR,WOR,Вихревые рубиновые ножки,Вихревый парк для вождения
41,AL,BAL,BAL,Балтимор Ориолс,Парк Ориол в Камден-Ярдс
264,NL,PIT,PIT,Питтсбургские пираты,Три речного стадиона
229,NL,MIA,FLA,Майами Марлинс,Парк Марлинс
186,NL,CHN,CHC,Чикаго Кабс,Филд Уригли
185,NL,CHN,CHC,Чикаго Кабс,Вестсайдский парк II
253,NL,PHI,PHI,Филадельфия Филадельфия,Парк Шиве
70,AL,KCA,KCR,Канзас-Сити Роялс,Муниципальный стадион II
209,NL,DTN,DTN,&lt; &lt; Детройт &gt; &gt;,Парк отдыха
275,NL,SL3,SBS,Сент-Луис Браун Шеллингс,Парк I для спортсменов
170,NL,BRO,LAD,Бруклинский супербас,Вашингтон Парк III
178,NL,BSN,ATL,Бостонские храбрые,South End Groups III
72,AL,LAA,ANA,Лос-Анджелесские ангелы,Стадион Dodger
102,AL,TBA,TBD,Tampa Bay Rays,Тропиканское поле
307,UA,CNU,COR,Красные цициннати,
153,,WS5,WBL,Голубые ноги Вашингтона,Олимпийские игры
136,,CL1,CFC,Кливлендские лесные города,Национальная ассоциация &lt; &lt; Земля &gt; &gt;
267,NL,SDN,SDP,Сан-Диего Падрес,Парк Петко
157,NL,ATL,ATL,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон
131,,BR2,BRA,Бруклинские Атлантики,Капитолийные земли
124,FL,KCF,KCP,Канзас Сити Пакерс,
162,NL,BRO,LAD,Бруклинские женихи,Восточный парк
4,AA,BL3,BLO,Балтимор Ориолс,Юнионный парк
230,NL,MIL,MIL,Милуоки Брюэрс,Окружной стадион
50,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски II
84,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион I Янки
42,AL,BLA,NYY,Балтимор Ориолс,Парк Ориол
274,NL,SFN,SFG,Сан-Франциско Гиганты,Стадион &lt; &lt; Тайлз &gt; &gt;
295,PL,BFP,BFB,Баффало Бизонс,
117,FL,BLF,BLT,Балтиморские террапины,
286,NL,SR1,SYR,Звезды Сиракуз,Парк Ньюэлла
220,NL,IN1,IBL,Индианаполис Блюз,Парк Саут-стрит
300,PL,NYP,NYI,Нью-Йорк Гиганты,
16,AA,IN2,IHO,Индианаполис Хусье,Седьмой уличный парк
218,NL,HOU,HOU,Хьюстон Астрос,Мини-парк &quot; Горничная &quot;
48,AL,CAL,ANA,Калифорнийские ангелы,Стадион Dodger
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
179,NL,BSN,ATL,Бостонские голуби,South End Groups III
65,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк &quot; Комерика &quot;
31,AA,SL4,STL,Сент-Луис Браун Шеллингс,Парк I для спортсменов
205,NL,CN1,CNR,Красные Цинциннати,Авеню Земля
130,,BR1,ECK,Бруклин Экфордс,Союзные земли
22,AA,NY4,NYP,Города Нью-Йорка,Поло Земля Я Западный Бриллиант
33,AA,SR2,SYS,Звезды Сиракуз,Звёздный парк II
134,,CH1,CNA,Белые чулки Чикаго,Расположена на базах
91,AL,OAK,OAK,Аклендская атлетика,Окленд-Аламеда Страна Колизей
165,NL,BRO,LAD,Бруклин Доджерс,Эббетс Поле
229,NL,MIA,FLA,Майами Марлинс,Парк Марлинс
115,AL,WS2,TEX,Сенаторы Вашингтона,Стадион Griffith II
280,NL,SLN,STL,Кардиналы Сент-Луиса,Стадион &lt; &lt; Автобус III &gt; &gt;
271,NL,SFN,SFG,Сан-Франциско Гиганты,Парк слоновой палочки
101,AL,TBA,TBD,Тампа-Бей Дьявол-Рэйс,Тропиканское поле
254,NL,PHI,PHI,Филадельфия Филадельфия,Стадион ветеранов
47,AL,CAL,ANA,Калифорнийские ангелы,Анахаймский стадион
105,AL,TEX,TEX,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне
139,,HR1,HNA,Хартфорд Тёмный Блюз,Hartford Ball Club Groups
313,UA,WIL,WIL,Уилмингтон Быстрые шаги,
172,NL,BSN,ATL,Бостонские бунтари,South End Groups II
72,AL,LAA,ANA,Лос-Анджелесские ангелы,Стадион Dodger
225,NL,LAN,LAD,Лос-Анджелес Доджерс,Колизей мемориала Лос-Анджелеса
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
230,NL,MIL,MIL,Милуоки Брюэрс,Окружной стадион
64,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион Бриггс
75,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Анахаймский стадион Ангела
67,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр
32,AA,SL4,STL,Сент-Луис Браунс,Парк I для спортсменов
59,AL,CLE,CLE,Индейцы Кливленда,Парк II/Кливлендский стадион Лиги
6,AA,BR3,LAD,Бруклинские женихи,Вашингтон Парк I
256,NL,PHI,PHI,Филадельфийские квакеры,Парк отдыха
272,NL,SFN,SFG,Сан-Франциско Гиганты,Пакбелл Парк
129,,BL4,MAR,Балтимор Мэрилендс,Ньюингтонский парк
71,AL,KCA,KCR,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;
30,AA,RIC,RIC,Ричмондские вирджинцы,Продукция Allen
186,NL,CHN,CHC,Чикаго Кабс,Филд Уригли
251,NL,PHI,PHI,Филадельфия Филадельфия,Стадион Конни Мак
48,AL,CAL,ANA,Калифорнийские ангелы,Стадион Dodger
92,AL,PHA,OAK,Филадельфия Атлетика,Колумбийский парк
292,NL,WAS,WSN,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Стадион R.F.K.
66,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина
221,NL,IN3,IND,Индианаполис Хусье,Атлетический парк I
308,UA,KCU,KCU,Канзас Сити Ковбои,
264,NL,PIT,PIT,Питтсбургские пираты,Три речного стадиона
163,NL,BRO,LAD,Бруклинские женихи,Вашингтон Парк II
116,AL,WS2,TEX,Сенаторы Вашингтона,Стадион R.F.K.
275,NL,SL3,SBS,Сент-Луис Браун Шеллингс,Парк I для спортсменов
162,NL,BRO,LAD,Бруклинские женихи,Восточный парк
119,FL,BUF,BFL,Буффало Блюз,
207,NL,COL,COL,Колорадо Скалистые горы,Поле ковров
1,AA,BL2,BLO,Балтимор Ориолс,Ньюингтонский парк
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
109,AL,TOR,TOR,Торонтские синие джеи,Центр Роджерс
178,NL,BSN,ATL,Бостонские храбрые,South End Groups III
197,NL,CIN,CIN,Красные Цинциннати,Большой американский парк мячей
237,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля I
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
172,NL,BSN,ATL,Бостонские бунтари,South End Groups II
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
234,NL,MON,WSN,Монреальские выставки,Джерри Парк
203,NL,CL4,CLV,Кливленд Паук,Парк I Лиги
42,AL,BLA,NYY,Балтимор Ориолс,Парк Ориол
214,NL,HAR,HAR,Хартфорд Тёмный Блюз,Hartford Ball Club Groups
250,NL,PHI,PHI,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;
130,,BR1,ECK,Бруклин Экфордс,Союзные земли
154,,WS6,WNT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Олимпийские игры
9,AA,BS2,BRS,Бостонские красные,Улица Конгресса
300,PL,NYP,NYI,Нью-Йорк Гиганты,
281,NL,SLN,STL,Кардиналы Сент-Луиса,Поле Робисон
251,NL,PHI,PHI,Филадельфия Филадельфия,Стадион Конни Мак
88,AL,OAK,OAK,Аклендская атлетика,Сетевые помощники Колизей
280,NL,SLN,STL,Кардиналы Сент-Луиса,Стадион &lt; &lt; Автобус III &gt; &gt;
204,NL,CL4,CLV,Кливленд Паук,Парк Национальной лиги
249,NL,PHI,PHI,Филадельфия Филадельфия,Бейкер Боул/парк Шиби
196,NL,CIN,CIN,Красные Цинциннати,Crosley Field/Riverfront Stadium
71,AL,KCA,KCR,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;
61,AL,CLE,CLE,Кливленд Напс,Парк I Лиги
177,NL,BSN,ATL,Бостонские храбрые,Fenway Park I / Hraves Field
183,NL,CHN,CHC,Чикагские кольты,Вестсайдский парк I
215,NL,HAR,HAR,Хартфорд Тёмный Блюз,Союзные земли (Бруклин)
117,FL,BLF,BLT,Балтиморские террапины,
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион Dodger
282,NL,SLN,STL,Кардиналы Сент-Луиса,Парк Робисон Филд/Спортсмены IV
49,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски
232,NL,ML1,ATL,Милуоки храбрые храбрые,Окружной стадион
76,AL,MIN,MIN,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом
36,AA,WS7,WST,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Атлетический парк
135,,CH2,CNA,Белые чулки Чикаго,23-я улица
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион Qualcomm
35,AA,TL2,TLM,Толедо Маумес,Парк &lt; &lt; Сперанза &gt; &gt;
138,,FW1,KEK,Форт Уэйн Кекионгас,Гамильтон Филд
195,NL,CIN,CIN,Красные Цинциннати,Кросли Филд
57,AL,CLE,CLE,Индейцы Кливленда,Джейкобс Филд
3,AA,BL3,BLO,Балтимор Ориолс,Парк Ориол
277,NL,SLN,STL,Сент-Луис Браунс,Поле Робисон
25,AA,PH4,PHA,Филадельфия Атлетика,Парк Окдейл
89,AL,OAK,OAK,Аклендская атлетика,О.ко Колизей
69,AL,KCA,KCR,Канзас-Сити Роялс,Стадион Кауффмана
39,AL,ANA,ANA,Анахеймские ангелы,Международная организация &lt; &lt; Эдисон &gt; &gt;
97,AL,SEA,SEA,Морские пехотинцы Сиэтла,Полевое поле Королевства/ &lt; &lt; Сейфко &gt; &gt;
14,AA,CN2,CIN,Красные чулки Цинциннати,Парк I Лиги в Цинциннати
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
193,NL,CIN,CIN,Красные ножки Цинциннати,Кросли Филд
144,,PH1,PNA,Филадельфия Атлетика,Земля Джефферсона
200,NL,CIN,CIN,Красные Цинциннати,Палас фанов
34,AA,TL1,TOL,Синие чулки Толедо,Парк Лиги
252,NL,PHI,PHI,Филадельфия Филадельфия,Филадельфийские бейсбольные земли
105,AL,TEX,TEX,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне
240,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III/Поло Земля IV
79,AL,ML4,MIL,Милуоки Брюэрс,Окружной стадион
123,FL,IND,NEW,Индианаполис Хусье,
54,AL,CLE,CLE,Блюз Кливленда,Парк I Лиги
153,,WS5,WBL,Голубые ноги Вашингтона,Олимпийские игры
131,,BR2,BRA,Бруклинские Атлантики,Капитолийные земли
22,AA,NY4,NYP,Города Нью-Йорка,Поло Земля Я Западный Бриллиант
124,FL,KCF,KCP,Канзас Сити Пакерс,
86,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; III
63,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк Беннетт
235,NL,MON,WSN,Монреальские выставки,Олимпийская система
32,AA,SL4,STL,Сент-Луис Браунс,Парк I для спортсменов
170,NL,BRO,LAD,Бруклинский супербас,Вашингтон Парк III
37,AA,WS9,WAS,Вашингтон,Поле границы
241,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля IV
44,AL,BOS,BOS,Бостонский ред Сокс,Парк Фенвей I
205,NL,CN1,CNR,Красные Цинциннати,Авеню Земля
301,PL,PHP,PHQ,Филадельфия Атлетика,
168,NL,BRO,LAD,Бруклинские Робинс,Эббетс Поле
20,AA,LS2,LOU,Луизвилль Экслипс,Парк I Eclipse
150,,TRO,TRO,Трой Хеймерс,Земля хеймеров
303,UA,ALT,ALT,Горный город Альтоона,
77,AL,MIN,MIN,Близнецы из Миннесоты,Столичный стадион
136,,CL1,CFC,Кливлендские лесные города,Национальная ассоциация &lt; &lt; Земля &gt; &gt;
312,UA,SPU,STP,Белые капсулы Святого Пола,
55,AL,CLE,CLE,Кливленд Бронхос,Парк I Лиги
71,AL,KCA,KCR,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;
197,NL,CIN,CIN,Красные Цинциннати,Большой американский парк мячей
96,AL,SEA,SEA,Морские пехотинцы Сиэтла,Королевство
148,,SL1,SLR,Красные чулки Сент-Луиса,Красный бейсбольный парк &lt; &lt; Красный чулок &gt; &gt;
108,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион/ &lt; &lt; Скайдом &gt; &gt;
9,AA,BS2,BRS,Бостонские красные,Улица Конгресса
81,AL,NYA,NYY,Нью-Йоркские горожане,Парк Хиллтоп
153,,WS5,WBL,Голубые ноги Вашингтона,Олимпийские игры
116,AL,WS2,TEX,Сенаторы Вашингтона,Стадион R.F.K.
259,NL,PIT,PIT,Питтсбургские пираты,Парк выставки
2,AA,BL2,BLO,Балтимор Ориолс,Парк Ориол
201,NL,CIN,CIN,Красные Цинциннати,Стадион &quot; Риверфронт &quot;
189,NL,CHN,CHC,Белые чулки Чикаго,Озерный фронт Парк I
234,NL,MON,WSN,Монреальские выставки,Джерри Парк
78,AL,MIN,MIN,Близнецы из Миннесоты,Целевая группа на местах
119,FL,BUF,BFL,Буффало Блюз,
59,AL,CLE,CLE,Индейцы Кливленда,Парк II/Кливлендский стадион Лиги
58,AL,CLE,CLE,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;
118,FL,BRF,BTT,Бруклинские таблетки,
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
161,NL,BLN,BLO,Балтимор Ориолс,Юнионный парк
190,NL,CHN,CHC,Белые чулки Чикаго,Озерный парк I/Лейк Фронт Парк II
97,AL,SEA,SEA,Морские пехотинцы Сиэтла,Полевое поле Королевства/ &lt; &lt; Сейфко &gt; &gt;
160,NL,BFN,BUF,Баффало Бизонс,Парк Риверсайд
57,AL,CLE,CLE,Индейцы Кливленда,Джейкобс Филд
67,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр
195,NL,CIN,CIN,Красные Цинциннати,Кросли Филд
288,NL,TRN,TRT,Тройские троянцы,Путнам Земля
254,NL,PHI,PHI,Филадельфия Филадельфия,Стадион ветеранов
120,FL,BUF,BFL,Буффало Баффеды,
193,NL,CIN,CIN,Красные ножки Цинциннати,Кросли Филд
233,NL,ML2,MLG,Милуоки Грейс,Парк II &lt; &lt; Эклипс &gt; &gt;
159,NL,BFN,BUF,Баффало Бизонс,Олимпийский парк I
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион Qualcomm
222,NL,IN3,IND,Индианаполис Хусье,Атлетический парк II
138,,FW1,KEK,Форт Уэйн Кекионгас,Гамильтон Филд
60,AL,CLE,CLE,Индейцы Кливленда,Прогрессивная область
307,UA,CNU,COR,Красные цициннати,
11,AA,CL5,CBK,Колумб Бакейс,Парк отдыха I
109,AL,TOR,TOR,Торонтские синие джеи,Центр Роджерс
260,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк/Форбс Поле
184,NL,CHN,CHC,Чикагские кольты,Вестсайдский парк II
247,NL,PHI,PHI,Филадельфия &lt; &lt; Голубой Джейс &gt; &gt;,Парк Шиве
176,NL,BSN,ATL,Бостонские храбрые,Поле храбрых
200,NL,CIN,CIN,Красные Цинциннати,Палас фанов
256,NL,PHI,PHI,Филадельфийские квакеры,Парк отдыха
5,AA,BR3,LAD,Бруклинские Атлантики,Вашингтон Парк I
162,NL,BRO,LAD,Бруклинские женихи,Восточный парк
16,AA,IN2,IHO,Индианаполис Хусье,Седьмой уличный парк
24,AA,PH4,PHA,Филадельфия Атлетика,Земля Джефферсона
227,NL,LS3,LOU,Полковники Луисвиля,Парк I Eclipse
51,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt;
124,FL,KCF,KCP,Канзас Сити Пакерс,
232,NL,ML1,ATL,Милуоки храбрые храбрые,Окружной стадион
41,AL,BAL,BAL,Балтимор Ориолс,Парк Ориол в Камден-Ярдс
262,NL,PIT,PIT,Питтсбургские пираты,Стадион Forbes Field/Three Rivers
91,AL,OAK,OAK,Аклендская атлетика,Окленд-Аламеда Страна Колизей
199,NL,CIN,CIN,Красные Цинциннати,Парк Лиги II в Цинциннати
280,NL,SLN,STL,Кардиналы Сент-Луиса,Стадион &lt; &lt; Автобус III &gt; &gt;
27,AA,PT1,PIT,Питтсбургские аллегени,Выставочный парк I
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
132,,BR2,BRA,Бруклинские Атлантики,Союзные земли
125,FL,NEW,NEW,Ньюарк Пеппер,
73,AL,LAA,ANA,Лос-Анджелесские ангелы,Уригли Филд (ЛА)
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
10,AA,CL3,CLV,Блюз Кливленда,Парк II Национальной лиги
191,NL,CHN,CHC,Белые чулки Чикаго,Парк &lt; &lt; Лэйк фронт &gt; &gt; II
174,NL,BSN,ATL,Бостонские бунтари,South End Groups III
167,NL,BRO,LAD,Бруклинские комнаты,Восточный парк
309,UA,MLU,MLU,Милуоки Брюэрс,
25,AA,PH4,PHA,Филадельфия Атлетика,Парк Окдейл
144,,PH1,PNA,Филадельфия Атлетика,Земля Джефферсона
115,AL,WS2,TEX,Сенаторы Вашингтона,Стадион Griffith II
169,NL,BRO,LAD,Бруклинский супербас,Эббетс Поле
112,AL,WS1,MIN,Сенаторы Вашингтона,Парк II Американской лиги
66,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина
101,AL,TBA,TBD,Тампа-Бей Дьявол-Рэйс,Тропиканское поле
110,AL,TOR,TOR,Торонтские синие джеи,Скайдом
99,AL,SLA,BAL,Сент-Луис Браунс,Парк III для спортсменов
178,NL,BSN,ATL,Бостонские храбрые,South End Groups III
57,AL,CLE,CLE,Индейцы Кливленда,Джейкобс Филд
133,,BS1,BNA,Бостонские красные чулки,South End Groups I
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
285,NL,SLN,STL,Сент-Луис Идеалос,Поле Робисон
307,UA,CNU,COR,Красные цициннати,
205,NL,CN1,CNR,Красные Цинциннати,Авеню Земля
202,NL,CL2,CBL,Блюз Кливленда,Парк Кеннард Стрит
207,NL,COL,COL,Колорадо Скалистые горы,Поле ковров
290,NL,WAS,WAS,Сенаторы Вашингтона,Поле границы
123,FL,IND,NEW,Индианаполис Хусье,
105,AL,TEX,TEX,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне
308,UA,KCU,KCU,Канзас Сити Ковбои,
41,AL,BAL,BAL,Балтимор Ориолс,Парк Ориол в Камден-Ярдс
168,NL,BRO,LAD,Бруклинские Робинс,Эббетс Поле
139,,HR1,HNA,Хартфорд Тёмный Блюз,Hartford Ball Club Groups
149,,SL2,SNA,Сент-Луис Браун Шеллингс,Парк Гранд-Авеню
162,NL,BRO,LAD,Бруклинские женихи,Восточный парк
201,NL,CIN,CIN,Красные Цинциннати,Стадион &quot; Риверфронт &quot;
44,AL,BOS,BOS,Бостонский ред Сокс,Парк Фенвей I
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шейский стадион
262,NL,PIT,PIT,Питтсбургские пираты,Стадион Forbes Field/Three Rivers
135,,CH2,CNA,Белые чулки Чикаго,23-я улица
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион Джека Мерфи
9,AA,BS2,BRS,Бостонские красные,Улица Конгресса
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
239,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III
169,NL,BRO,LAD,Бруклинский супербас,Эббетс Поле
176,NL,BSN,ATL,Бостонские храбрые,Поле храбрых
79,AL,ML4,MIL,Милуоки Брюэрс,Окружной стадион
277,NL,SLN,STL,Сент-Луис Браунс,Поле Робисон
237,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля I
274,NL,SFN,SFG,Сан-Франциско Гиганты,Стадион &lt; &lt; Тайлз &gt; &gt;
63,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк Беннетт
72,AL,LAA,ANA,Лос-Анджелесские ангелы,Стадион Dodger
17,AA,KC2,KCC,Канзас Сити Ковбои,Ассоциация &lt; &lt; Парк I &gt; &gt;
4,AA,BL3,BLO,Балтимор Ориолс,Юнионный парк
5,AA,BR3,LAD,Бруклинские Атлантики,Вашингтон Парк I
131,,BR2,BRA,Бруклинские Атлантики,Капитолийные земли
232,NL,ML1,ATL,Милуоки храбрые храбрые,Окружной стадион
52,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt; / парк &lt; &lt; Комиски &gt; &gt;
301,PL,PHP,PHQ,Филадельфия Атлетика,
136,,CL1,CFC,Кливлендские лесные города,Национальная ассоциация &lt; &lt; Земля &gt; &gt;
220,NL,IN1,IBL,Индианаполис Блюз,Парк Саут-стрит
293,NL,WOR,WOR,Вихревые рубиновые ножки,Вихревый парк для вождения
25,AA,PH4,PHA,Филадельфия Атлетика,Парк Окдейл
234,NL,MON,WSN,Монреальские выставки,Джерри Парк
197,NL,CIN,CIN,Красные Цинциннати,Большой американский парк мячей
227,NL,LS3,LOU,Полковники Луисвиля,Парк I Eclipse
10,AA,CL3,CLV,Блюз Кливленда,Парк II Национальной лиги
196,NL,CIN,CIN,Красные Цинциннати,Crosley Field/Riverfront Stadium
98,AL,SEA,SEA,Морские пехотинцы Сиэтла,Поле Safeco
215,NL,HAR,HAR,Хартфорд Тёмный Блюз,Союзные земли (Бруклин)
309,UA,MLU,MLU,Милуоки Брюэрс,
28,AA,PT1,PIT,Питтсбургские аллегени,Парк отдыха
73,AL,LAA,ANA,Лос-Анджелесские ангелы,Уригли Филд (ЛА)
287,NL,TRN,TRT,Тройские троянцы,Земля хеймеров
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
212,NL,FLO,FLA,Флорида Марлинс,Стадион Pro Player
122,FL,CHF,CHH,Чикагские киты,Филд Уригли
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
184,NL,CHN,CHC,Чикагские кольты,Вестсайдский парк II
218,NL,HOU,HOU,Хьюстон Астрос,Мини-парк &quot; Горничная &quot;
33,AA,SR2,SYS,Звезды Сиракуз,Звёздный парк II
161,NL,BLN,BLO,Балтимор Ориолс,Юнионный парк
240,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III/Поло Земля IV
180,NL,BSN,ATL,Красные капсулы Бостона,South End Groups I
91,AL,OAK,OAK,Аклендская атлетика,Окленд-Аламеда Страна Колизей
249,NL,PHI,PHI,Филадельфия Филадельфия,Бейкер Боул/парк Шиби
104,AL,TEX,TEX,Техасские рейнджеры,Арлингтонский стадион
6,AA,BR3,LAD,Бруклинские женихи,Вашингтон Парк I
115,AL,WS2,TEX,Сенаторы Вашингтона,Стадион Griffith II
217,NL,HOU,HOU,Хьюстон Астрос,Энронное поле
248,NL,PHI,PHI,Филадельфия Филадельфия,Кубок Бейкера
181,NL,BSN,ATL,Бостонские растлители,South End Groups III
57,AL,CLE,CLE,Индейцы Кливленда,Джейкобс Филд
165,NL,BRO,LAD,Бруклин Доджерс,Эббетс Поле
172,NL,BSN,ATL,Бостонские бунтари,South End Groups II
284,NL,SLN,STL,Кардиналы Сент-Луиса,Парк IV/Башский стадион II
173,NL,BSN,ATL,Бостонские бунтари,South End Groups II / Congress Street Groups / South End Groups III
22,AA,NY4,NYP,Города Нью-Йорка,Поло Земля Я Западный Бриллиант
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
54,AL,CLE,CLE,Блюз Кливленда,Парк I Лиги
7,AA,BR3,LAD,Бруклинские серые,Вашингтон Парк I
195,NL,CIN,CIN,Красные Цинциннати,Кросли Филд
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
298,PL,CHP,CHP,Чикагские пираты,
154,,WS6,WNT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Олимпийские игры
144,,PH1,PNA,Филадельфия Атлетика,Земля Джефферсона
174,NL,BSN,ATL,Бостонские бунтари,South End Groups III
