yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
2002,NLCS,veresda01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,WS,werthja01,PHI,NL,5,18,4,8,3,0,1,3,3,0.0,6,4,0.0,0.0,0.0,0.0,0.0
1972,ALCS,hendrge01,OAK,AL,5,7,2,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1951,WS,rizzuph01,NYA,AL,6,25,5,8,0,0,1,3,0,1.0,2,3,0.0,1.0,0.0,0.0,1.0
2001,WS,johnsra05,ARI,NL,3,7,2,1,0,0,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1976,NLCS,allendi01,PHI,NL,3,9,1,2,0,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1998,NLCS,boehrbr01,SDN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1990,WS,mcgeewi01,OAK,AL,4,10,1,2,1,0,0,0,1,0.0,0,2,0.0,0.0,0.0,0.0,1.0
1976,ALCS,maddoel01,NYA,AL,3,9,0,2,1,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1940,WS,myersbi01,CIN,NL,7,23,0,3,0,0,0,2,0,0.0,2,5,1.0,0.0,0.0,0.0,0.0
2000,ОДЛС1,portebo03,OAK,AL,2,1,0,1,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,WS,coneda01,NYA,AL,1,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1923,WS,kellyge01,NY1,NL,6,22,1,4,0,0,0,1,0,0.0,1,2,0.0,0.0,0.0,0.0,3.0
1920,WS,wheatza01,BRO,NL,7,27,2,9,2,0,0,2,0,0.0,1,2,1.0,0.0,0.0,0.0,0.0
1972,WS,conceda01,CIN,NL,6,13,2,4,0,1,0,2,1,1.0,2,2,1.0,0.0,1.0,1.0,0.0
1973,NLCS,benchjo01,CIN,NL,5,19,1,5,2,0,1,1,0,0.0,2,3,1.0,0.0,0.0,0.0,0.0
1983,ALCS,roeniga01,BAL,AL,3,4,4,3,1,0,1,4,0,0.0,5,0,0.0,1.0,0.0,0.0,1.0
1993,ALCS,johnsla03,CHA,AL,6,23,2,5,1,1,1,6,1,0.0,2,1,0.0,0.0,0.0,0.0,1.0
1933,WS,mancugu01,NY1,NL,5,17,2,2,1,0,0,2,0,0.0,3,0,1.0,0.0,1.0,0.0,1.0
1932,WS,chapmbe01,NYA,AL,4,17,1,5,2,0,0,6,0,1.0,2,4,0.0,0.0,0.0,0.0,0.0
1991,WS,wohlema01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1984,ALCS,bakerdo01,DET,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1925,WS,careyma01,PIT,NL,7,24,6,11,4,0,0,2,3,1.0,2,3,0.0,3.0,2.0,0.0,0.0
2004,NLCS,wheelda01,HOU,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,ОДЛС1,oleartr01,BOS,AL,4,16,0,1,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1995,NLCS,portuma01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,ОДЛС1,bellda01,SEA,AL,5,16,2,5,1,0,1,2,0,0.0,1,6,0.0,0.0,0.0,1.0,0.0
2006,WS,molinya01,SLN,NL,5,17,3,7,2,0,0,1,0,0.0,3,1,1.0,0.0,0.0,0.0,0.0
1948,WS,mccormi02,BSN,NL,6,23,1,6,0,0,0,2,0,0.0,0,4,0.0,0.0,1.0,0.0,0.0
1985,NLCS,hortori01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1970,NLCS,wilcomi01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,ALCS,millake01,BOS,AL,7,24,4,6,3,0,0,2,0,0.0,5,4,0.0,0.0,0.0,0.0,1.0
1966,WS,palmeji01,BAL,AL,1,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2001,ОДЛС2,byrneer01,OAK,AL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1979,NLCS,robindo01,PIT,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,НЛДС1,lockhke01,ATL,NL,3,8,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2012,NLCS,scutama01,SFN,NL,7,28,6,14,3,0,0,4,0,0.0,2,1,,,,,
1986,WS,mcdowro01,NYN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1970,ALCS,etchean01,BAL,AL,2,9,1,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
1936,WS,bartedi01,NY1,NL,6,21,5,8,3,0,1,3,0,0.0,4,4,0.0,0.0,2.0,0.0,0.0
2008,НЛДС2,torresa01,MIL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1978,NLCS,sizemte01,PHI,NL,4,13,3,5,0,1,0,1,0,0.0,1,0,1.0,0.0,1.0,0.0,1.0
1981,WS,thomade01,LAN,NL,5,7,2,0,0,0,0,1,0,0.0,1,2,0.0,0.0,0.0,0.0,1.0
2002,NLCS,snowjt01,SFN,NL,5,20,1,5,1,1,0,2,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
2003,ОДЛС1,lecroma01,MIN,AL,3,11,1,1,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1923,WS,pennohe01,NYA,AL,3,6,0,0,0,0,0,0,0,0.0,0,2,0.0,1.0,0.0,0.0,1.0
2009,НЛДС2,giambja01,COL,NL,3,3,1,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2011,WS,theriry01,SLN,NL,5,13,1,1,0,0,0,2,0,0.0,1,3,,,,,
1912,WS,mccormo01,NY1,NL,5,4,0,1,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
2004,ОДЛС1,erstada01,ANA,AL,3,10,2,5,1,0,1,2,0,0.0,3,1,0.0,1.0,0.0,0.0,0.0
1984,NLCS,gossari01,SDN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1972,WS,campabe01,OAK,AL,7,28,1,5,0,0,0,0,0,1.0,1,4,0.0,0.0,2.0,0.0,0.0
1975,ALCS,tenacge01,OAK,AL,3,9,0,0,0,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,1.0
1992,WS,warddu01,TOR,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,НЛДС2,gilesbr02,SDN,NL,4,14,1,4,1,0,0,1,0,0.0,2,3,0.0,0.0,0.0,1.0,1.0
1981,НЕДIV,wallati01,MON,NL,4,4,1,1,1,0,0,0,0,0.0,4,0,1.0,0.0,0.0,0.0,0.0
1988,WS,davisst02,OAK,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2004,ОДЛС2,stewash01,MIN,AL,4,20,1,4,0,0,0,2,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0
1991,NLCS,bellja01,PIT,NL,7,29,2,12,2,0,1,1,0,1.0,0,10,0.0,0.0,1.0,0.0,0.0
2011,WS,chaveen01,TEX,AL,3,1,0,0,0,0,0,0,0,0.0,0,0,,,,,
1964,WS,treshto01,NYA,AL,7,22,4,6,2,0,2,7,0,0.0,6,7,2.0,0.0,0.0,1.0,1.0
1999,NLCS,leiteal01,NYN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1999,НЛДС2,bonilbo01,NYN,NL,2,1,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1997,НЛДС1,javiest01,SFN,NL,3,12,2,5,1,0,0,1,1,1.0,0,2,0.0,0.0,0.0,0.0,0.0
1949,WS,brancra01,BRO,NL,1,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1972,ALCS,frymawo01,DET,AL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,ALCS,leyriji01,NYA,AL,3,8,1,2,0,0,1,2,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1975,NLCS,ellisdo01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,ALCS,spencji01,OAK,AL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,NLCS,uribeju01,SFN,NL,5,14,1,3,0,0,1,3,0,0.0,0,2,0.0,1.0,0.0,1.0,0.0
1927,WS,moorewi01,NYA,AL,2,5,0,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1921,WS,pippwa01,NYA,AL,8,26,1,4,1,0,0,2,1,1.0,2,3,0.0,0.0,3.0,0.0,0.0
2001,WS,oneilpa01,NYA,AL,5,15,1,5,1,0,0,0,1,0.0,2,2,0.0,0.0,0.0,0.0,2.0
1998,НЛДС2,clarkda05,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1937,WS,ripplji01,NY1,NL,5,17,2,5,0,0,0,0,0,1.0,3,1,0.0,0.0,0.0,0.0,0.0
2008,ОДЛС2,konerpa01,CHA,AL,4,16,3,5,0,0,2,2,0,0.0,1,1,0.0,0.0,0.0,0.0,2.0
2004,WS,martipe02,BOS,AL,1,2,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1969,ALCS,olivato01,MIN,AL,3,13,3,5,2,0,1,2,1,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1935,WS,carlete01,CHN,NL,1,1,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1932,WS,malonpa02,CHN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1965,WS,fairlro01,LAN,NL,7,29,7,11,3,0,2,6,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1969,WS,dyerdu01,NYN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1986,NLCS,backmwa01,NYN,NL,6,21,5,5,0,0,0,2,1,0.0,2,4,1.0,0.0,0.0,0.0,0.0
1953,WS,gilliji01,BRO,NL,6,27,4,8,3,0,2,4,0,1.0,0,2,0.0,1.0,0.0,0.0,0.0
1986,NLCS,cruzjo01,HOU,NL,6,26,0,5,0,0,0,2,0,0.0,1,8,0.0,0.0,0.0,0.0,0.0
1980,NLCS,leonaje01,HOU,NL,3,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1993,WS,duncama01,PHI,NL,6,29,5,10,0,1,0,2,3,0.0,1,7,0.0,0.0,0.0,0.0,1.0
2002,WS,rodrife01,SFN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1920,WS,jamiech01,CLE,AL,6,15,2,5,1,0,0,1,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0
1998,NLCS,sheetan01,SDN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1886,WS,gleasbi01,SL4,AA,6,24,3,5,0,0,0,5,0,,1,3,0.0,,,,
2007,НЛДС2,hawkila01,COL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,НЛДС1,victosh01,PHI,NL,3,13,2,3,1,0,0,3,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2003,НЛДС1,ponsosi01,SFN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,ОДЛС1,frymatr01,CLE,AL,5,15,2,4,0,0,1,4,1,0.0,3,2,0.0,1.0,0.0,1.0,2.0
2009,ОДЛС1,rodrial01,NYA,AL,3,11,4,5,0,0,2,6,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1938,WS,dimagjo01,NYA,AL,4,15,4,4,0,0,1,2,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1938,WS,hoagmy01,NYA,AL,2,5,3,2,1,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,НЛДС1,lockhke01,ATL,NL,3,12,2,4,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1951,WS,ostrojo02,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1988,NLCS,hatchmi01,LAN,NL,6,21,4,5,2,0,0,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
1919,WS,jamesbi01,CHA,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1959,WS,hodgegi01,LAN,NL,6,23,2,9,0,1,1,2,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1984,NLCS,durhale01,CHN,NL,5,20,2,3,0,0,2,4,0,0.0,1,4,1.0,0.0,0.0,0.0,1.0
1970,WS,helmsto01,CIN,NL,5,18,1,4,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2012,НЖЦЖ,mccanbr01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,,,,,
2009,ALCS,cabreme01,NYA,AL,6,23,3,9,2,0,0,4,0,0.0,3,6,0.0,0.0,2.0,0.0,0.0
1969,NLCS,tayloro01,NYN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1915,WS,stockmi01,PHI,NL,5,17,1,2,1,0,0,0,0,0.0,1,0,0.0,1.0,1.0,0.0,0.0
1990,ALCS,randowi01,OAK,AL,4,8,1,3,0,0,0,3,0,0.0,1,0,0.0,0.0,0.0,0.0,1.0
2006,НЛДС2,johnsty01,SLN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1990,WS,oneilpa01,CIN,NL,4,12,2,1,0,0,0,1,1,0.0,5,2,0.0,0.0,1.0,0.0,0.0
1916,WS,janvrha01,BOS,AL,5,23,2,5,3,0,0,1,0,1.0,0,6,0.0,0.0,1.0,0.0,0.0
1945,WS,primra01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
2004,НЛДС1,desseel01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,ALCS,aldremi01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,WS,heredfe01,FLO,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1916,WS,daubeja01,BRO,NL,4,17,1,3,0,1,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1947,WS,hattejo01,BRO,NL,4,3,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1924,WS,ogdencu01,WS1,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,НЛДС1,fontemi01,CHN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2002,NLCS,marreel01,SLN,NL,4,16,1,3,1,0,1,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1996,НЛДС2,gwynnch01,SDN,NL,2,2,1,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1963,WS,tracedi01,LAN,NL,4,13,1,2,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1999,WS,weisswa01,ATL,NL,3,9,1,2,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1950,WS,joneswi01,PHI,NL,4,14,1,4,1,0,0,0,0,0.0,0,3,0.0,0.0,1.0,0.0,0.0
2003,НЛДС1,cabremi01,FLO,NL,4,14,1,4,2,0,0,3,0,0.0,1,6,0.0,0.0,1.0,0.0,0.0
2008,ОДЛС1,anderga01,LAA,AL,4,19,1,3,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
2004,WS,rolensc01,SLN,NL,4,15,0,0,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,1.0,1.0
2003,НЛДС1,redmama01,FLO,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1966,WS,olivena01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1992,ALCS,mcgwima01,OAK,AL,6,20,1,3,0,0,1,3,0,0.0,5,4,2.0,1.0,1.0,0.0,0.0
1999,НЛДС2,cedenro01,NYN,NL,4,7,1,2,0,0,0,2,1,0.0,1,1,0.0,0.0,0.0,1.0,1.0
1979,ALCS,bumbral01,BAL,AL,4,16,5,4,0,1,0,0,2,0.0,4,3,1.0,0.0,0.0,0.0,0.0
1962,WS,richabo01,NYA,AL,7,27,3,4,0,0,0,0,0,0.0,3,1,0.0,0.0,0.0,0.0,1.0
1965,WS,kennejo03,LAN,NL,4,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,НЛДС1,ramirar01,CHN,NL,3,11,1,2,1,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,1.0
2011,WS,pujolal01,SLN,NL,7,25,8,6,1,0,3,6,0,0.0,6,3,,,,,
1975,WS,rosepe01,CIN,NL,7,27,3,10,1,1,0,2,0,0.0,5,1,1.0,1.0,0.0,0.0,0.0
1970,ALCS,kaatji01,MIN,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1919,WS,gandich01,CHA,AL,8,30,1,7,0,1,0,5,1,1.0,1,3,0.0,0.0,0.0,0.0,0.0
1990,ALCS,hendeda01,OAK,AL,2,6,0,1,0,0,0,1,1,0.0,0,2,0.0,1.0,0.0,1.0,1.0
1990,WS,nelsoge01,OAK,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1990,WS,charlno01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1970,NLCS,paganjo01,PIT,NL,1,3,0,1,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1973,WS,mcgratu01,NYN,NL,5,3,1,1,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
2000,ОДЛС1,chaveer01,OAK,AL,5,21,4,7,3,0,0,4,0,0.0,0,5,0.0,0.0,0.0,0.0,1.0
1978,NLCS,carltst01,PHI,NL,1,4,2,2,0,0,1,4,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1967,WS,gagliph01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1960,WS,cervbo01,NYA,AL,4,14,1,5,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1973,WS,manguan01,OAK,AL,5,6,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1996,НЛДС1,dreifda01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1939,WS,bongini01,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1890,WS,hambuch01,LS2,AA,7,26,3,7,1,0,0,2,0,,0,3,0.0,,,,
2003,NLCS,cabremi01,FLO,NL,7,30,9,10,0,0,3,6,0,0.0,2,6,0.0,1.0,0.0,0.0,1.0
2001,ОДЛС1,javiest01,SEA,AL,4,8,2,2,1,0,0,0,0,0.0,2,1,0.0,0.0,2.0,0.0,0.0
1999,WS,ledeeri01,NYA,AL,3,10,0,2,1,0,0,1,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1929,WS,foxxji01,PHA,AL,5,20,5,7,1,0,2,5,0,0.0,1,1,1.0,0.0,0.0,0.0,1.0
1999,НЛДС1,maddugr01,ATL,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1955,WS,turlebo01,NYA,AL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,НЛДС2,howarry01,PHI,NL,3,12,1,3,0,0,1,1,0,0.0,0,7,0.0,1.0,0.0,0.0,0.0
1972,WS,heganmi01,OAK,AL,6,5,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1982,ALCS,downibr01,CAL,AL,5,19,4,3,1,0,0,0,0,0.0,3,2,0.0,0.0,1.0,0.0,1.0
2005,ALCS,cabreor01,LAA,AL,5,20,1,4,1,0,1,3,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1996,НЛДС2,worreti01,SDN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1989,ALCS,hassero01,OAK,AL,2,6,0,1,0,0,0,1,0,0.0,1,2,0.0,0.0,0.0,1.0,1.0
1997,НЛДС1,counscr01,FLO,NL,3,5,0,2,1,0,0,1,0,0.0,1,0,0.0,0.0,1.0,0.0,0.0
1992,NLCS,lindjo01,PIT,NL,7,27,5,6,2,1,1,5,0,0.0,1,4,1.0,0.0,0.0,0.0,0.0
1975,NLCS,parkeda01,PIT,NL,3,10,2,0,0,0,0,0,0,0.0,1,3,0.0,1.0,0.0,0.0,1.0
2006,НЛДС2,embreal01,SDN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,ALCS,izturma01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1944,WS,chartmi01,SLA,AL,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1971,NLCS,alleyge01,PIT,NL,1,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1967,WS,mccarti01,SLN,NL,7,24,3,3,1,0,0,2,0,0.0,2,2,0.0,0.0,0.0,1.0,0.0
1910,WS,kanejo01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1989,WS,mcgwima01,OAK,AL,4,17,0,5,1,0,0,1,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1973,WS,fossera01,OAK,AL,7,19,0,3,1,0,0,0,0,0.0,1,4,1.0,0.0,0.0,0.0,0.0
2011,NLCS,betanyu01,MIL,NL,6,24,2,8,2,0,1,5,0,0.0,0,3,,,,,
2005,ОДЛС2,sierrru01,NYA,AL,3,3,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1945,WS,schusbi01,CHN,NL,2,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
