orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10504,WHITC,4,1997-04-1100:00:00,1997-05-0900:00:00,1997-04-18T00:00:00,3,59.13,Рынки белого кловера,1029 — 12-е авеню.,Сиэтл,WA,98124,США
10505,MEREP,3,1997-04-14T00:00:00,1997-05-1200:00:00,1997-04-21T00:00:00,3,7.13,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10506,KOENE,9,1997-04-1500:00:00,1997-05-13-T00:00:00,1997-05-02T00:00,2,21.19,Ноглич Эссен,Маубельстр. 90,Бранденбург,,14776,Германия
10507,ANTON,7,1997-04-1500:00:00,1997-05-13-T00:00:00,1997-04-22T00:00:00,1,47.45,Антонио Морено Такера,Матадерос 2312,Mxico D.F.,,5023,Мексика
10512,FAMIA,7,1997-04-21T00:00:00,1997-05-1900:00:00,1997-04-24T00:00:00,2,3.53,Фамилия Аркибалдо,"Руа Орс, 92",Сан-Паулу,СП,05442-030,Бразилия
10513,WANDK,7,1997-04-22T00:00:00,1997-06-03T00:00:00,1997-04-28T00:00:00,1,105.65,Умереть Вандернде Ку,Adenauerallee 900,Штутгарт,,70563,Германия
10514,ERNSH,3,1997-04-22T00:00:00,1997-05-2000:00:00,1997-05-1600:00:00,2,789.95,Эрнст Хандель,Кирчгассе 6,Грац,,8010,Австрия
10515,QUICK,2,1997-04-23T00:00:00,1997-05-07:00:00,1997-05-23T00:00:00,1,204.47,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10521,CACTU,8,1997-04-29-T00:00:00,1997-05-27-T00:00:00,1997-05-02T00:00,2,17.22,Кактус Comidas para lelvar,Серрито 333,Буэнос-Айрес,,1010,Аргентина
10523,SEVES,7,1997-05-01T00:00:00,1997-05-29-T00:00:00,1997-05-30-T00:00:00,2,77.63,Импорт семи морей,90 Вадхёрст Рд.,Лондон,,OX15 4NB,Соединенное Королевство
10529,MAISD,5,1997-05-07:00:00,1997-06-0400:00:00,1997-05-0900:00:00,2,66.69,Мэйсон Дьюи,Ру Джозеф-Бенс 532,Брюсель,,B-1180,Бельгия
10539,BSBEV,6,1997-05-1600:00:00,1997-06-13.00:00,1997-05-23T00:00:00,3,12.36,B-s Напитки,Циркуляция Fauntleroy,Лондон,,EC2 5NT,Соединенное Королевство
10540,QUICK,3,1997-05-1900:00:00,1997-06-1600:00:00,1997-06-13.00:00,3,1007.64,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10546,VICTE,1,1997-05-23T00:00:00,1997-06-2000:00:00,1997-05-27-T00:00:00,3,194.72,Виктуайлы в запасе,"2, rue du Commerce",Лион,,69004,Франция
10550,GODOS,7,1997-05-28T00:00:00,1997-06-25-T00:00:00,1997-06-06T00:00:00,3,4.32,Годос Коцина Типа,"С/ Ромеро, 33",Севилья,,41101,Испания
10551,FURIB,4,1997-05-28T00:00:00,1997-07-0900:00:00,1997-06-06T00:00:00,3,72.95,Фурия Бакалау и Фрутос,Jardim das Rosas n. 32,Лисбоа,,1675,Португалия
10553,WARTH,2,1997-05-30-T00:00:00,1997-06-27-T00:00:00,1997-06-03T00:00:00,2,149.49,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10554,OTTIK,4,1997-05-30-T00:00:00,1997-06-27-T00:00:00,1997-06-05T00:00:00,3,120.97,Оттилисы Кселаден,Mehrheimerstr. 369,Клн,,50739,Германия
10555,SAVEA,6,1997-06-02T00:00,1997-06-30-T00:00:00,1997-06-0400:00:00,3,252.49,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10558,AROUT,1,1997-06-0400:00:00,1997-07-02T0000:00,1997-06-10T00:00:00,2,72.97,Вокруг Рога,Брук Фарм Стратфорд Сент-Мэри,Колчестер,Эссекс,CO7 6JX,Соединенное Королевство
10560,FRANK,8,1997-06-06T00:00:00,1997-07-0400:00:00,1997-06-0900:00:00,1,36.65,Франкенверс и,Берлинский платец 43,Мнхен,,80805,Германия
10562,REGGC,1,1997-06-0900:00:00,1997-07-070000:00,1997-06-1200:00:00,1,22.95,Реджиани Касифици,Провинция Страда 124,Реджио Эмилия,,42100,Италия
10572,BERGS,3,1997-06-18T00:00:00,1997-07-1600:00:00,1997-06-25-T00:00:00,2,116.43,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10574,TRAIH,4,1997 - 2006 - 19 ч. 00 м.,1997-07-17T00:00:00,1997-06-30-T00:00:00,2,37.6,Шеф-поставщики &lt; &lt; Гурмет &gt; &gt;,722 DaVinci Blvd.,Киркленд,WA,98034,США
10585,WELLI,7,1997-07-01T0000:00,1997-07-29-T00:00:00,1997-07-1000:00:00,1,13.41,Веллингтон импортдора,"Руа-ду-Меркадо, 12",Resende,СП,08737-363,Бразилия
10587,QUEDE,1,1997-07-02T0000:00,1997 - 07 - 30 ч. 00 м.,1997-07-0900:00:00,1,62.52,Que Delcia,"&lt; &lt; Руа да панификадора &gt; &gt; , 12",Рио-де-Жанейро,RJ,02389-673,Бразилия
10592,LEHMS,3,1997-07-08:00:00,1997-08-05T00:00,1997-07-1600:00:00,1,32.1,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10593,LEHMS,7,1997-07-0900:00:00,1997-08-06T00:00:00,1997-08-13-T00:00:00,2,174.2,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10598,RATTC,1,1997-07-14T00:00:00,1997-08-1100:00:00,1997 - 07 - 18 ч. 00 м.,3,44.42,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10599,BSBEV,6,1997-07-1500:00:00,1997-08-26-T00:00:00,1997-07-21T00:00:00,3,29.98,B-s Напитки,Циркуляция Fauntleroy,Лондон,,EC2 5NT,Соединенное Королевство
10603,SAVEA,8,1997 - 07 - 18 ч. 00 м.,1997 - 08 - 15 ч. 00 м.,1997-08-08T00:00,2,48.77,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10604,FURIB,1,1997 - 07 - 18 ч. 00 м.,1997 - 08 - 15 ч. 00 м.,1997-07-29-T00:00:00,1,7.46,Фурия Бакалау и Фрутос,Jardim das Rosas n. 32,Лисбоа,,1675,Португалия
10605,MEREP,1,1997-07-21T00:00:00,1997 - 08 - 18 ч. 00 м.,1997-07-29-T00:00:00,2,379.13,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10606,TRADH,4,1997-07-22T00:00:00,1997-08-1900:00:00,1997-07-31-T00:00:00,3,79.4,Традиао Хипермеркадос,"Av. Ins de Casto, 414",Сан-Паулу,СП,05634-030,Бразилия
