playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
skinnal01,1917,TOA,NHL,R,5,8,2,10,0
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
cleghod01,1918,MTL,NHL,C,5,2,0,2,9
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
lehmahu01,1914,VML,PCHA,G,3,0,0,0,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
gerared01,1920,OTS,NHL,D,5,0,0,0,44
