year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2000,NHL,DET,DET,WC,CE,1,CQF,82,49,20,9.0,4,111,,,253,202,Detroit Red Wings,1082,20,85,384,7,55,385,10
1975,NHL,BOS,BOS,WA,AD,1,SF,80,48,15,17.0,,113,,,313,237,Boston Bruins,1195,14,77,289,6,56,345,9
1994,NHL,VAN,VAN,WC,PC,2,CSF,48,18,18,12.0,,48,,,153,148,Vancouver Canucks,1093,6,47,238,10,39,236,7
2011,NHL,TOR,TOR,EC,NE,4,,82,35,37,,10,80,4,5,231,264,Toronto Maple Leafs,824,16,49,267,6,55,242,5
1976,NHL,CHI,CHI,CC,SM,3,PRE,80,26,43,11.0,,63,,,240,298,Chicago Black Hawks,1104,18,59,267,9,62,282,4
1986,NHL,STL,STL,CC,NO,1,DSF,80,32,33,15.0,,79,,,281,293,St. Louis Blues,1572,6,79,324,11,58,303,6
2010,NHL,CAL,CAL,WC,NW,2,,82,41,29,,12,94,9,7,250,237,Calgary Flames,836,18,62,318,9,53,282,7
1965,NHL,CHI,CHI,,,2,SF,70,37,25,8.0,,82,,,240,187,Chicago Black Hawks,815,,70,281,4,40,251,8
1998,NHL,NYR,NYR,EC,AT,4,,82,33,38,11.0,,77,,,217,227,New York Rangers,1087,14,71,348,9,48,336,7
2010,NHL,NYI,NYI,EC,AT,5,,82,30,39,,13,73,4,6,229,264,New York Islanders,1515,26,52,302,7,52,310,15
1972,WHA,WIJ,PHO,,WW,1,AVF,78,43,31,4.0,,90,,,285,249,Winnipeg Jets,757,12,57,292,5,43,230,7
2010,NHL,VAN,VAN,WC,NW,1,F,82,54,19,,9,117,4,5,262,185,Vancouver Canucks,943,10,72,296,2,45,312,6
1939,NHL,BOS,BOS,,,1,SF,48,31,12,5.0,,67,,,170,98,Boston Bruins,330,,,,,,,
1998,NHL,BOS,BOS,EC,NE,3,CSF,82,39,30,13.0,,91,,,214,181,Boston Bruins,1182,6,65,368,9,33,305,3
1986,NHL,CAL,CAL,CC,SM,2,DSF,80,46,31,3.0,,95,,,318,289,Calgary Flames,2036,18,80,318,14,75,368,7
2002,NHL,CBS,CBS,WC,CE,5,,82,29,42,8.0,3,69,,,213,263,Columbus Blue Jackets,1505,28,71,410,9,60,409,12
1912,NHA,TBS,TBS,,,4,,20,9,11,0.0,,18,,,86,95,Toronto Blueshirts,,,,,,,,
1973,NHL,NYR,NYR,,ED,3,SF,78,40,24,14.0,,94,,,300,251,New York Rangers,782,2,66,222,2,45,239,9
1994,NHL,DET,DET,WC,CE,1,F,48,33,11,4.0,,70,,,180,117,Detroit Red Wings,932,10,52,215,7,28,206,5
2006,NHL,ATL,WPG,EC,SE,1,CQF,82,43,28,,11,97,7,4,246,245,Atlanta Thrashers,1097,26,67,407,10,79,391,9
1980,NHL,NYR,NYR,CC,PT,4,SF,80,30,36,14.0,,74,,,312,317,New York Rangers,1981,36,63,351,12,83,392,14
1997,NHL,EDM,EDM,WC,PC,3,CSF,82,35,37,10.0,,80,,,215,224,Edmonton Oilers,1690,10,77,483,11,66,406,10
1976,NHL,NYR,NYR,CC,PT,4,,80,29,37,14.0,,72,,,272,310,New York Rangers,1164,18,60,290,16,55,268,6
2001,NHL,BUF,BUF,EC,NE,5,,82,35,35,11.0,1,82,,,213,200,Buffalo Sabres,1217,16,50,374,6,41,304,7
2009,NHL,NAS,NAS,WC,CE,3,CQF,82,47,29,,6,100,8,4,225,225,Nashville Predators,710,12,47,286,6,59,258,5
1940,NHL,TOR,TOR,,,2,SF,48,28,14,6.0,,62,,,145,99,Toronto Maple Leafs,306,,,,,,,
2000,NHL,BUF,BUF,EC,NE,2,CSF,82,46,30,5.0,1,98,,,218,184,Buffalo Sabres,1249,8,60,373,5,40,334,6
1964,NHL,NYR,NYR,,,5,,70,20,38,12.0,,52,,,179,246,New York Rangers,760,,55,321,9,43,267,7
2005,NHL,TBL,TBL,EC,SE,2,CQF,82,43,33,,6,92,6,4,252,260,Tampa Bay Lightning,959,22,81,485,11,72,391,11
1998,NHL,COL,COL,WC,NW,1,CF,82,44,28,10.0,,98,,,239,205,Colorado Avalanche,1619,14,71,375,12,63,386,7
1910,NHA,QU1,BKN,,,5,,16,4,12,0.0,,8,,,65,97,Quebec Bulldogs,,,,,,,,
1982,NHL,NYI,NYI,WA,PT,2,SC,80,42,26,12.0,,96,,,302,226,New York Islanders,1266,2,69,267,3,55,331,10
1992,NHL,EDM,EDM,CC,SM,5,,84,26,50,8.0,,60,,,242,337,Edmonton Oilers,2027,14,66,416,10,106,464,17
1969,NHL,CHI,CHI,,ED,1,SF,76,45,22,9.0,,99,,,250,170,Chicago Black Hawks,901,14,55,270,7,32,247,7
1913,PCHA,VML,VMR,,,2,,16,7,9,0.0,,14,,,89,89,Vancouver Millionaires,,,,,,,,
1976,WHA,MF2,MF2,,EW,6,,42,19,18,5.0,,43,,,136,129,Minnesota Fighting Saints,600,0,22,107,7,33,130,3
