year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1984,NHL,VAN,15,21,4.0,,10,25,5.0,,,,,,1,10,0,,3,9,2,,4,6,3,,5,7,2.0,,5,5,1.0,,7,7,0,,0,2,1,
1998,NHL,BOS,22,10,9.0,,17,20,4.0,,,,,,4,5,2,,6,2,3,,6,6,1,,4,6,2.0,,5,5,2.0,,7,4,3,,7,2,0,
1914,PCHA,VML,7,2,0.0,,6,2,0.0,,,,,,,,,,,,,,4,0,0,,3,3,0.0,,5,1,0.0,,1,0,0,,,,,
1994,NHL,BUF,15,8,1.0,,7,11,6.0,,,,,,,,,,,,,,,,,,3,2,1.0,,4,5,2.0,,7,5,2,,6,7,2,
1957,NHL,MTL,23,8,4.0,,20,9,6.0,,,,,,6,2,2,,7,2,1,,8,4,2,,11,3,0.0,,6,2,4.0,,5,4,1,,,,,
1920,NHL,TRS,9,3,0.0,,6,6,0.0,,,,,,,,,,,,,,1,2,0,,5,4,0.0,,6,3,0.0,,3,0,0,,,,,
1912,PCHA,NWR,3,2,0.0,,1,7,0.0,,,,,,,,,,,,,,0,2,0,,1,4,0.0,,3,2,0.0,,0,1,0,,,,,
2001,NHL,DET,28,7,5.0,1,23,10,5.0,3,,,,,11,2,0,0,11,1,1,1,6,5,2,1,8,2,3.0,0,7,1,0.0,0,8,3,2,0,0,3,2,2
1928,NHL,NYA,9,6,7.0,,10,7,5.0,,,,,,,,,,3,0,2,,6,6,1,,4,3,4.0,,4,2,4.0,,2,2,1,,,,,
1955,NHL,BOS,14,14,7.0,,9,20,6.0,,,,,,4,3,2,,2,7,4,,2,9,3,,5,7,0.0,,6,5,3.0,,4,3,1,,,,,
1932,NHL,BOS,20,2,3.0,,5,13,5.0,,,,,,,,,,4,2,1,,6,3,1,,5,6,2.0,,4,4,2.0,,6,0,2,,,,,
1928,NHL,CHI,3,13,6.0,,4,16,2.0,,,,,,,,,,0,5,1,,4,5,0,,0,10,3.0,,1,7,2.0,,2,2,2,,,,,
2008,NHL,NYI,17,18,,6,9,29,,3,,,,,2,6,,1,8,6,,1,2,10,,2,3,7,,1,4,7,,2,6,5,,2,1,6,,0
1998,NHL,TOR,23,13,5.0,,22,17,2.0,,,,,,5,4,1,,8,5,1,,8,4,0,,7,4,1.0,,6,4,2.0,,6,7,1,,5,2,1,
1928,NHL,NYR,12,6,4.0,,9,7,6.0,,,,,,,,,,4,1,1,,5,3,2,,7,3,3.0,,3,4,3.0,,2,2,1,,,,,
