statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
8073,8073,13.08.1999 г. 00:00:00,1999-09-02 00:00:00,7982.0,
8351,8351,13.08.1999 г. 00:00:00,1999-09-02 00:00:00,13430.0,
8732,8732,13.08.1999 г. 00:00:00,1999-09-02 00:00:00,3686.0,
9047,9047,13.08.1999 г. 00:00:00,1999-09-02 00:00:00,31133.0,
9053,9053,13.08.1999 г. 00:00:00,1999-09-02 00:00:00,25215.0,
9793,9793,13.08.1999 г. 00:00:00,1999-09-02 00:00:00,52140.0,
10217,217,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,1040.0,
10240,240,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
10354,354,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
10490,490,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
10503,503,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,3705.0,
10749,749,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
10767,767,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,2398.0,
11167,1167,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
11209,1209,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,1683.0,
11283,1283,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
12290,2290,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,5419.0,
12555,2555,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
12907,2907,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
13022,3022,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,8275.0,
13177,3177,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,1396.0,
13337,3337,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
13771,3771,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
13874,3874,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
14125,4125,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,0.0,
14540,4540,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,4775.0,
14768,4768,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,1974.0,
15205,5205,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,2826.0,
15572,5572,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,5916.0,
16004,6004,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,2599.0,
16146,6146,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,4541.0,
16296,6296,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,3340.0,
16533,6533,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,3663.0,
17044,7044,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,3438.0,
17136,7136,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,12891.0,
17389,7389,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,12531.0,
17448,7448,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,1932.0,
17598,7598,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,13855.0,
17687,7687,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,7875.0,
18324,8324,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,17652.0,
18407,8407,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,17004.0,
18855,8855,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,9170.0,
18952,8952,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,12518.0,
19011,9011,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,7509.0,
19388,9388,13.09.1999 г. 00:00:00,1999-10-03 00:00:00,20335.0,
