playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
lewisra01,Ralph,Ralph,Adolphus,Lewis,,,,,G,0.0,0.0,78.0,200.0,LaSalle,,1963-03-28,Philadelphia,PA,USA,Frankford,Philadelphia,PA,USA,0000-00-00,B
hooveto01,Tom,Thomas,Lee,Hoover,,,Jr.,Tom,C,0.0,0.0,81.0,230.0,Villanova,,1941-01-23,Washington,DC,USA,Dunbar / Archbishop Carroll,Washington,DC,USA,0000-00-00,B
thabeha01,Hasheem,Hasheem,,Thabeet,,Hashim Thabit Manka,,,C,0.0,0.0,87.0,267.0,Connecticut,,1987-02-16,Dar es Salaam,,TAN,Cypress Christian,Houston,TX,USA,0000-00-00,B
sydnobu01,Buck,Wallace,B.,Sydnor,,,,Buck,G,0.0,0.0,70.0,175.0,Western Kentucky,,1921-09-19,,,,Olmstead,Logan County,KY,USA,2003-09-17,W
simsdo01,Doug,Hollis,Douglas,Sims,,,,Doug,F,0.0,0.0,79.0,195.0,Kent State,,1943-06-29,Elba,AL,USA,Springfield,Springfield,OH,USA,0000-00-00,W
askinke01,Keith,Keith,Bernard,Askins,,,,,G-F,0.0,0.0,79.0,197.0,Alabama,,1967-12-15,Athens,AL,USA,Athens,Athens,AL,USA,0000-00-00,B
loganhe01,Henry,Henry,Lee,Logan,,,,The Hawk,G,0.0,0.0,72.0,180.0,Western Carolina,,1946-03-14,Asheville,NC,USA,Stephens-Lee,Asheville,NC,USA,0000-00-00,B
kojisdo01,Don,Donald,R.,Kojis,,,,Don,F,0.0,0.0,75.0,202.0,Marquette,,1939-01-15,Milwaukee,WI,USA,Notre Dame,Milwaukee,WI,USA,0000-00-00,W
grimmde01,Derek,William,Derek,Grimm,,,,Derek,F,0.0,0.0,81.0,228.0,Missouri,,1974-08-03,Peoria,IL,USA,Morton,Morton,IL,USA,0000-00-00,W
bowerha01,,Harold,,Bowers,,,,,G,0.0,0.0,70.0,165.0,Earlham,,0000-00-00,(ht) Knightstown,IN,USA,,,,,0000-00-00,W
wukovto01,,Thomas,W.,Wukovits,,,,"Tom, Tommy",G,0.0,0.0,71.0,165.0,Notre Dame,,1916-02-04,(ht) South Bend,IN,USA,Riley,South Bend,IN,USA,1991-11-12,W
niemari01,Rich,Richard,W.,Niemann,,,,Rich,C,0.0,0.0,84.0,245.0,St. Louis,,1946-07-02,St. Louis,MO,USA,Bishop DuBourg,St. Louis,MO,USA,0000-00-00,W
gillihe01,Herm,Herman,L.,Gilliam,,,Jr.,Herm,G-F,0.0,0.0,75.0,185.0,Purdue,,1947-04-05,Winston-Salem,NC,USA,Atkins,Winston-Salem,NC,USA,2005-04-16,B
munkch01,Chris,Christian,,Munk,,,,Chris,F,0.0,0.0,81.0,225.0,USC,,1967-08-05,San Francisco,CA,USA,Riordan,San Francisco,CA,USA,0000-00-00,B
vandeer01,Ernie,Ernest,Maurice,Vandeweghe,,,Jr.,"Ernie, Doc",F-G,0.0,0.0,75.0,195.0,Colgate,Columbia Med. School (grad),1928-09-12,Montreal,QU,CAN,Oceanside,Oceanside,NY,USA,0000-00-00,W
seminji01,Jim,James,J.,Seminoff,,,,Jim,G-F,0.0,0.0,74.0,190.0,USC,,1922-09-01,Los Angeles,CA,USA,Roosevelt,Los Angeles,CA,USA,2001-06-12,W
parryed01,,Ed,,Parry,,,,,F-G,0.0,0.0,73.0,175.0,none,,0000-00-00,,,,Southeastern?   Eastern?,Detroit,MI,USA,0000-00-00,W
neatly01,,Lyle,C.,Neat,,,,,G,0.0,0.0,72.0,180.0,Butler,,1916-09-29,,,,,,,,1996-12-05,W
holcora01,Randy,Randy,Alfred,Holcomb,,,,,F,0.0,0.0,81.0,225.0,San Diego State,Los Angeles CC / Fresno State,1979-08-08,Chicago,IL,USA,Lincoln Park,Chicago,IL,USA,0000-00-00,B
zopfbi01,Bill,William,Charles,Zopf,,,Jr.,"Bill, Zip",G,0.0,0.0,73.0,170.0,Duquesne,,1948-06-07,,,,Monaca Senior,Monaca,PA,USA,0000-00-00,W
hensost01,Steve,Steven,Michael,Henson,,,,Steve,G,0.0,0.0,71.0,177.0,Kansas State,,1968-02-02,Junction City,KS,USA,McPherson,McPherson,KS,USA,0000-00-00,W
poleedw01,Dwayne,Dwayne,L.,Polee,,,,,G,0.0,0.0,77.0,180.0,Pepperdine,UNLV,1963-03-02,Los Angeles,CA,USA,Manual Arts,Los Angeles,CA,USA,0000-00-00,B
keefead01,Adam,Adam,Thomas,Keefe,,,,,F,0.0,0.0,81.0,230.0,Stanford,,1970-02-22,Irvine,CA,USA,Woodbridge,Irvine,CA,USA,0000-00-00,W
stronte01,,Theodore,Reginald,Strong,,,,Ted,F-C,0.0,0.0,75.0,210.0,none,,1914-01-02,South Bend,IN,USA,,,,,1978-03-01,B
mutomdi01,Dikembe,Dikembe,M.M.M.J.J.W.,Mutombo,,,,,C,0.0,0.0,86.0,245.0,Georgetown,,1966-06-25,Kinshasa,,ZAI,Institute Boboto,Kinshasa,,ZAI,0000-00-00,B
westma02,Mario,Mario,Marcee,West,,,,,G,0.0,0.0,77.0,210.0,Georgia Tech,,1984-06-19,Huntsville,AL,USA,Douglas County,Douglasville,GA,USA,0000-00-00,B
trappjo01,John,John,Quincy,Trapp,,,,John Q.,F,0.0,0.0,79.0,210.0,Nevada Southern,Pasadena CC/Riverside CC/Mt San Jacinto JC/ Voorhees JC,1945-10-02,Detroit,MI,USA,Highland Park,Highland Park,MI,USA,0000-00-00,B
stephev01,Everette,Everette,Louis,Stephens,,,,,G,0.0,0.0,74.0,175.0,Purdue,,1966-10-21,Evanston,IL,USA,Evanston,Evanston,IL,USA,0000-00-00,B
davisme01,Mel,Melvyn,Jerome,Davis,,,,"Mel, Killer",F,0.0,0.0,78.0,220.0,St. John's (NY),,1950-11-09,New York,NY,USA,Boys,Brooklyn,NY,USA,0000-00-00,B
bondwa01,Walter,Walter,,Bond,,,,,G,0.0,0.0,77.0,200.0,Minnesota,,1969-02-01,Chicago,IL,USA,Collins,Chicago,IL,USA,0000-00-00,B
crowma01,Mark,Mark,Harvey,Crow,,,,Crow-bar,F,0.0,0.0,79.0,195.0,Duke,,1954-10-22,Edwards AFB,CA,USA,Benedictine Academy,Richmond,VA,USA,0000-00-00,W
ablefo01,Forest,Forest,Edward,Able,,,,Frosty,G,0.0,0.0,75.0,180.0,Western Kentucky,Louisville,1932-07-27,,,,Fairdale,Louisville,KY,USA,0000-00-00,W
johnsel01,,Elmer,,Johnson,,,,,F-C,0.0,0.0,76.0,190.0,Northwestern,,0000-00-00,,,,,,,,0000-00-00,W
meyerbi01,Bill,William,Joseph,Meyer,,,,Bill,G,0.0,0.0,75.0,195.0,Hiram Scott,,1943-08-30,,,,,,,,0000-00-00,W
kukara01,Ray,Raphael,Eugene,Kuka,,,,"Ray, Cookie",F,0.0,0.0,75.0,200.0,Notre Dame,Montana State,1922-02-17,Havre,MT,USA,Havre,Havre,MT,USA,1990-03-27,W
toneyan01,Andrew,Andrew,,Toney,,,,Boston Strangler,G,0.0,0.0,75.0,178.0,Southwestern Louisiana,,1957-11-23,Birmingham,AL,USA,Glenn,Birmingham,AL,USA,0000-00-00,B
taylofr01,Fred,Fredrick,Ollie,Taylor,,,,Fred,G-F,0.0,0.0,77.0,180.0,Pan American,,1948-02-05,Houston,TX,USA,Phyllis Wheatley,Houston,TX,USA,0000-00-00,B
jacksra01,Ralph,Ralph,A.,Jackson,,,III,,G,0.0,0.0,74.0,185.0,UCLA,,1962-10-26,Los Angeles,CA,USA,Inglewood,Inglewood,CA,USA,0000-00-00,B
anderwa01,Wally,Walter,Charles,Anderzunas,,,,Wally,C-F,0.0,0.0,79.0,220.0,Creighton,,1946-01-11,,,,Creighton Prep,Omaha,NE,USA,1989-05-28,W
ingramc01,McCoy,Joel,McCoy,Ingram,,,,McCoy,F,0.0,0.0,80.0,210.0,Jackson State,,1931-08-31,,,,,,,,0000-00-00,B
clarkjo01,John,John,,Clark,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
pawkja01,,John,,Pawk,,,,"Johnny, Jay",F,0.0,0.0,74.0,210.0,Westminister (PA),,1910-12-23,Butler,PA,USA,,,,,2004-12-28,W
rogerha01,Harry,Harry,Jerome,Rogers,,,,Tree,F,0.0,0.0,79.0,195.0,St. Louis,,1950-12-31,,,,Sumner,St. Louis,MO,USA,0000-00-00,B
palmewa01,Walter,Walter,Scott,Palmer,,,,,C-F,0.0,0.0,85.0,215.0,Dartmouth,,1968-10-23,Ithaca,NY,USA,Washington & Lee,Arlington,VA,USA,0000-00-00,W
wiethjo01,,John,Albert,Wiethe,,,,Socko,G-F,0.0,0.0,72.0,198.0,Xavier (OH),,1912-10-17,Cincinnati,OH,USA,Roger Bacon/Xavier,Cincinnati,OH,USA,1989-05-03,W
murrake01,Ken,Kenneth,Stanley,Murray,,,Jr.,Ken,G-F,0.0,0.0,74.0,190.0,St. Bonaventure,,1928-04-20,West Orange,NJ,USA,,,,,2008-06-15,W
fucarfr01,Frank,Frank,A.,Fucarino,,,,,F,0.0,0.0,74.0,175.0,LIU,,1920-07-24,,,,Bryant,Long Island City,NY,USA,0000-00-00,W
garneke01,Kevin,Kevin,Maurice,Garnett,,,,"K.G., The Big Ticket",F,0.0,0.0,83.0,220.0,none,,1976-05-19,Mauldin,SC,USA,Mauldin / Farragut Academy,Mauldin / Chicago,SC / IL,USA,0000-00-00,B
sawyeal01,Alan,Alan,Leigh,Sawyer,,,,,F,0.0,0.0,77.0,195.0,UCLA,,1928-01-01,San Pedro,CA,USA,San Pedro,San Pedro,CA,USA,0000-00-00,W
felixra01,Ray,Raymond,Darlington,Felix,,,,Ray,C,0.0,0.0,83.0,220.0,LIU,,1930-12-10,New York,NY,USA,Metropolitan,New York,NY,USA,1991-07-28,B
steveba01,Barry,Barry,Wayne,Stevens,,,,,G-F,0.0,0.0,77.0,190.0,Iowa State,,1963-01-17,Flint,MI,USA,Northwestern Community,Flint,MI,USA,2007-02-21,B
wattsro01,Ron,Ronald,Michael,Watts,,,,"Ron, Ronny",F,0.0,0.0,78.0,210.0,Wake Forest,,1943-05-21,Washington,DC,USA,Woodrow Wilson,Washington,DC,USA,0000-00-00,W
mccahbi01,,William,Glenn,McCahan,,,,Bill,G-F,0.0,0.0,71.0,200.0,Duke,,1921-06-07,Philadelphia,PA,USA,Langhorne,Langhorne,PA,USA,1986-07-03,W
wilkige01,Gerald,Gerald,Bernard,Wilkins,,,,"Dougie, Doug E. Fresh",G-F,0.0,0.0,78.0,185.0,Tennessee-Chattanooga,Moberly Area JC,1963-09-11,Atlanta,GA,USA,Mays Academy,Atlanta,GA,USA,0000-00-00,B
brookaa01,Aaron,Aaron,Jamal,Brooks,,,,,G,0.0,0.0,72.0,160.0,Oregon,,1985-01-14,Seattle,WA,USA,Franklin  ,Seattle,WA,USA,0000-00-00,B
brighal01,Al,Horace,Albert,Brightman,,,,Al,F,0.0,0.0,74.0,195.0,Long Beach State,Morris Harvey,1923-09-22,Eureka,CA,USA,Wilson,Long Beach,CA,USA,1992-06-10,W
stricma01,Mark,Mark,,Strickland,,,,The Pogo Man,F,0.0,0.0,81.0,210.0,Temple,,1970-07-14,Atlanta,GA,USA,McNair,Atlanta,GA,USA,0000-00-00,B
suttogr01,Greg,Gregory,Ray,Sutton,,,,Greg,G,0.0,0.0,74.0,170.0,Oral Roberts,Langston,1967-12-03,Santa Cruz,CA,USA,Douglass,Oklahoma City,OK,USA,0000-00-00,B
mcdonbe01,Ben,Benjamin,,McDonald,,,,Ben,F,0.0,0.0,80.0,210.0,California-Irvine,,1962-07-20,Torrance,CA,USA,Long Beach Polytech,Long Beach,CA,USA,0000-00-00,B
scottde01,Dennis,Dennis,Eugene,Scott,,,,,G-F,0.0,0.0,80.0,229.0,Georgia Tech,,1968-09-05,Hagerstown,MD,USA,Flint Hill Prep,Oakton,VA,USA,0000-00-00,B
binstma01,Mark,Mark,,Binstein,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
bibbymi01,Mike,Michael,,Bibby,,,,Mike,G,0.0,0.0,73.0,190.0,Arizona,,1978-05-13,Cherry Hill,NJ,USA,Shadow Mountain,Phoenix,AZ,USA,0000-00-00,B
nowakpa01,,Paul,,Nowak,,,,"Butch, Giz",C,0.0,0.0,77.0,205.0,Notre Dame,,1914-03-15,South Bend,IN,USA,Central,South Bend,IN,USA,1983-01-10,W
pilchjo01,John,John,A.,Pilch,,,,,F,0.0,0.0,75.0,185.0,Wyoming,,1925-08-11,Sheridan,WY,USA,Thermopolis,Thermopolis,WY,USA,1991-06-14,W
robinja01,Jackie,Jackie,,Robinson,,,,,F,0.0,0.0,78.0,210.0,UNLV,,1955-05-20,Los Angeles,CA,USA,Morningside,Inglewood,CA,USA,0000-00-00,B
hutchhe01,,Herb,,Hutchinson,,,,Reindeer,F-G,0.0,0.0,0.0,0.0,none,,0000-00-00,(ht) Dayton,OH,USA,Ostrander,Ostrander,OH,USA,0000-00-00,W
williel01,Elliot,Elliot,Jerell,Williams,,,,,G,0.0,0.0,77.0,180.0,Memphis,,1989-06-20,Memphis,TN,USA,St. George's Independent School,Memphis,TN,USA,0000-00-00,B
schefto01,Tom,Thomas,Mark,Scheffler,,,,Tom,C,0.0,0.0,83.0,240.0,Purdue,,1954-10-27,St. Joseph,MI,USA,St. Joseph,St. Joseph,MI,USA,0000-00-00,W
shawbo01,,Robert,,Shaw,,,,Bob,C-F,0.0,0.0,76.0,225.0,Ohio State,,1921-05-22,Richwood,OH,USA,Ross,Fremont,OH,USA,2011-04-10,W
greyde01,Dennis,Dennis,,Grey,,,,,C-F,0.0,0.0,80.0,215.0,California Western,,1947-08-26,San Diego,CA,USA,Crawford,San Diego,CA,USA,0000-00-00,W
duffybo02,Bob,Robert,Joseph,Duffy,,,,"Bob, Duff",G,0.0,0.0,75.0,185.0,Colgate,,1940-09-26,Cold Spring,NY,USA,John Jay,Katonah,NY,USA,0000-00-00,W
brownke01,Kedrick,Albert,Kedrick,Brown,,,,Kedrick,F,0.0,0.0,79.0,222.0,Okaloosa-Walton CC,,1981-03-18,Zachary,LA,USA,Zachary,Zachary,LA,USA,0000-00-00,B
swankev01,,Everett,W.,Swank,,,,,G-F,0.0,0.0,71.0,165.0,Indiana Central,,1913-02-17,,,,Twelve Mile,Twelve Mile,IN,USA,2000-06-01,W
wintebr01,Brian,Brian,Joseph,Winters,,,,B,G-F,0.0,0.0,76.0,185.0,South Carolina,,1952-03-01,Rockaway,NY,USA,Archbishop Molloy,Briarwood,NY,USA,0000-00-00,W
vanlino01,Norm,Norman,Allen,Van Lier,,,III,"Norm, Stormin' Norman",G,0.0,0.0,73.0,173.0,St. Francis (PA),,1947-04-01,East Liverpool,OH,USA,Midland,Midland,PA,USA,2009-02-26,B
alterch01,,Leonard,,Alterman,,,,Chink,G,0.0,0.0,75.0,185.0,Denver,,1922-03-08,,,,North ,Denver,CO,USA,2009-02-06,W
latteda01,,Dave,,Latter,,,,,C-F,0.0,0.0,78.0,210.0,none,,0000-00-00,,,,Leslie,Leslie,MI,USA,0000-00-00,W
edwardo01,Doug,Douglas,,Edwards,,,,Doug,F,0.0,0.0,79.0,220.0,Florida State,,1971-01-21,Miami,FL,USA,Senior,Miami,FL,USA,0000-00-00,B
spanaji01,Jim,James,Gerard,Spanarkel,,,,Jim,G-F,0.0,0.0,77.0,190.0,Duke,,1957-06-28,Jersey City,NJ,USA,Hudson Catholic,Jersey City,NJ,USA,0000-00-00,W
scherhe01,Herb,Herbert,Frederick,Scherer,,,,Herb,C,0.0,0.0,81.0,212.0,LIU,,1929-12-21,,,,,,,,0000-00-00,W
peterbo01,Bob,Robert,,Peterson,,,,"Bob, Blinky",F,0.0,0.0,77.0,210.0,Oregon,College of San Mateo,1932-01-25,Menlo Park,CA,USA,Sequoia,Redwood City,CA,USA,2011-07-30,W
langedi01,,Dick,,Lange,,,,,F,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,W
willija03,Jay,Jason,,Williams,,,,Jay,G,0.0,0.0,74.0,195.0,Duke,,1981-09-10,Plainfield,NJ,USA,St. Joseph's,Metuchen,NJ,USA,0000-00-00,B
minorda01,Dave,Davage,,Minor,,,,"Dave, Wheelhorse of Steel City",G-F,0.0,0.0,74.0,185.0,UCLA,LIU/Toledo,1922-02-23,,MO,USA,Froebel,Gary,IN,USA,1998-03-14,B
cummite01,Terry,Robert,Terrell,Cummings,,,,"Terry, T.C.",F,0.0,0.0,81.0,220.0,DePaul,,1961-03-15,Chicago,IL,USA,Carver,Chicago,IL,USA,0000-00-00,B
duncati01,Tim,Timothy,Theodore,Duncan,,,,Tim,C-F,0.0,0.0,82.0,248.0,Wake Forest,,1976-04-25,St. Croix,,ISV,St. Dunstan's Episcopal,St. Croix,,ISV,0000-00-00,B
