id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
309,1985,CFR,L,MIL,NBA,NJN,NBA,3,0
312,1985,CSF,M,BOS,NBA,ATL,NBA,4,1
313,1985,CSF,M,MIL,NBA,PHI,NBA,4,3
315,1985,CF,N,HOU,NBA,LAL,NBA,4,1
320,1985,CSF,M,HOU,NBA,DEN,NBA,4,2
321,1985,CSF,M,LAL,NBA,DAL,NBA,4,2
322,1986,CF,N,BOS,NBA,DET,NBA,4,3
323,1986,CFR,L,BOS,NBA,CHI,NBA,3,0
324,1986,CFR,L,DET,NBA,WSB,NBA,3,0
326,1986,CFR,L,MIL,NBA,PHI,NBA,3,2
327,1986,CSF,M,DET,NBA,ATL,NBA,4,1
330,1986,CFR,L,LAL,NBA,DEN,NBA,3,0
331,1986,CFR,L,HOU,NBA,POR,NBA,3,1
334,1986,CSF,M,LAL,NBA,GSW,NBA,4,1
335,1986,CSF,M,SEA,NBA,HOU,NBA,4,2
336,1987,CF,N,DET,NBA,BOS,NBA,4,2
337,1987,CFR,L,BOS,NBA,NYK,NBA,3,1
338,1987,CFR,L,ATL,NBA,MIL,NBA,3,2
340,1987,CFR,L,DET,NBA,WSB,NBA,3,2
341,1987,CSF,M,DET,NBA,CHI,NBA,4,1
345,1987,CFR,L,LAL,NBA,SAS,NBA,3,0
346,1987,CFR,L,DAL,NBA,HOU,NBA,3,1
347,1987,CFR,L,UTA,NBA,POR,NBA,3,1
348,1987,CFR,L,DEN,NBA,SEA,NBA,3,2
351,1988,CF,N,DET,NBA,CHI,NBA,4,2
353,1988,CFR,L,NYK,NBA,PHI,NBA,3,0
357,1988,CSF,M,CHI,NBA,NYK,NBA,4,2
360,1988,CFR,L,LAL,NBA,POR,NBA,3,0
362,1988,CFR,L,SEA,NBA,HOU,NBA,3,1
363,1988,CSF,M,LAL,NBA,SEA,NBA,4,0
364,1988,CSF,M,PHO,NBA,GSW,NBA,4,1
365,1989,CF,N,DET,NBA,CHI,NBA,4,3
366,1989,CFR,L,DET,NBA,IND,NBA,3,0
372,1989,F,O,DET,NBA,POR,NBA,4,1
374,1989,CFR,L,POR,NBA,DAL,NBA,3,0
375,1989,CFR,L,SAS,NBA,DEN,NBA,3,0
378,1989,CSF,M,PHO,NBA,LAL,NBA,4,1
381,1990,CFR,L,CHI,NBA,NYK,NBA,3,0
382,1990,CFR,L,PHI,NBA,MIL,NBA,3,0
383,1990,CFR,L,BOS,NBA,IND,NBA,3,2
384,1990,CFR,L,DET,NBA,ATL,NBA,3,2
385,1990,CSF,M,CHI,NBA,PHI,NBA,4,1
386,1990,CSF,M,DET,NBA,BOS,NBA,4,2
388,1990,CF,N,LAL,NBA,POR,NBA,4,2
389,1990,CFR,L,LAL,NBA,HOU,NBA,3,0
391,1990,CFR,L,UTA,NBA,PHO,NBA,3,1
392,1990,CFR,L,POR,NBA,SEA,NBA,3,2
393,1990,CSF,M,LAL,NBA,GSW,NBA,4,1
395,1991,CF,N,CHI,NBA,CLE,NBA,4,2
397,1991,CFR,L,CHI,NBA,MIA,NBA,3,0
399,1991,CFR,L,NYK,NBA,DET,NBA,3,2
400,1991,CSF,M,CHI,NBA,NYK,NBA,4,3
402,1991,F,O,CHI,NBA,POR,NBA,4,2
404,1991,CFR,L,PHO,NBA,SAS,NBA,3,0
406,1991,CFR,L,SEA,NBA,GSW,NBA,3,1
409,1991,CSF,M,UTA,NBA,SEA,NBA,4,1
410,1992,CF,N,CHI,NBA,NYK,NBA,4,2
411,1992,CFR,L,CHI,NBA,ATL,NBA,3,0
414,1992,CFR,L,CLE,NBA,NJN,NBA,3,2
415,1992,CSF,M,CHI,NBA,CLE,NBA,4,0
416,1992,CSF,M,NYK,NBA,CHH,NBA,4,1
419,1992,CFR,L,SAS,NBA,POR,NBA,3,1
423,1992,CSF,M,PHO,NBA,SAS,NBA,4,2
424,1992,CSF,M,SEA,NBA,HOU,NBA,4,3
425,1993,CF,N,NYK,NBA,IND,NBA,4,3
427,1993,CFR,L,IND,NBA,ORL,NBA,3,0
429,1993,CFR,L,ATL,NBA,MIA,NBA,3,2
431,1993,CSF,M,NYK,NBA,CHI,NBA,4,3
432,1993,F,O,HOU,NBA,NYK,NBA,4,3
438,1993,CSF,M,HOU,NBA,PHO,NBA,4,3
442,1994,CFR,L,CHI,NBA,CHH,NBA,3,1
443,1994,CFR,L,NYK,NBA,CLE,NBA,3,1
444,1994,CFR,L,ORL,NBA,BOS,NBA,3,1
445,1994,CSF,M,ORL,NBA,CHI,NBA,4,2
448,1994,CF,N,HOU,NBA,SAS,NBA,4,2
450,1994,CFR,L,SAS,NBA,DEN,NBA,3,0
453,1994,CSF,M,SAS,NBA,LAL,NBA,4,2
454,1994,CSF,M,HOU,NBA,PHO,NBA,4,3
456,1995,CFR,L,CHI,NBA,MIA,NBA,3,0
459,1995,CFR,L,ATL,NBA,IND,NBA,3,2
460,1995,CSF,M,CHI,NBA,NYK,NBA,4,1
461,1995,CSF,M,ORL,NBA,ATL,NBA,4,1
462,1995,F,O,CHI,NBA,SEA,NBA,4,2
464,1995,CFR,L,HOU,NBA,LAL,NBA,3,1
466,1995,CFR,L,SEA,NBA,SAC,NBA,3,1
467,1995,CFR,L,UTA,NBA,POR,NBA,3,2
468,1995,CSF,M,SEA,NBA,HOU,NBA,4,0
472,1996,CFR,L,NYK,NBA,CHH,NBA,3,0
473,1996,CFR,L,ATL,NBA,DET,NBA,3,2
476,1996,CSF,M,MIA,NBA,NYK,NBA,4,3
478,1996,CF,N,UTA,NBA,HOU,NBA,4,2
479,1996,CFR,L,HOU,NBA,MIN,NBA,3,0
481,1996,CFR,L,LAL,NBA,POR,NBA,3,1
482,1996,CFR,L,SEA,NBA,PHO,NBA,3,2
484,1996,CSF,M,HOU,NBA,SEA,NBA,4,3
485,1997,CF,N,CHI,NBA,IND,NBA,4,3
487,1997,CFR,L,CHH,NBA,ATL,NBA,3,1
489,1997,CFR,L,NYK,NBA,MIA,NBA,3,2
490,1997,CSF,M,CHI,NBA,CHH,NBA,4,1
493,1997,CF,N,UTA,NBA,LAL,NBA,4,0
495,1997,CFR,L,SAS,NBA,PHO,NBA,3,1
496,1997,CFR,L,SEA,NBA,MIN,NBA,3,2
497,1997,CFR,L,UTA,NBA,HOU,NBA,3,2
499,1997,CSF,M,UTA,NBA,SAS,NBA,4,1
500,1998,CF,N,NYK,NBA,IND,NBA,4,2
503,1998,CFR,L,ATL,NBA,DET,NBA,3,2
504,1998,CFR,L,NYK,NBA,MIA,NBA,3,2
505,1998,CSF,M,IND,NBA,PHI,NBA,4,0
508,1998,CF,N,SAS,NBA,POR,NBA,4,0
511,1998,CFR,L,SAS,NBA,MIN,NBA,3,1
513,1998,CSF,M,SAS,NBA,LAL,NBA,4,0
514,1998,CSF,M,POR,NBA,UTA,NBA,4,2
517,1999,CFR,L,NYK,NBA,TOR,NBA,3,0
520,1999,CSF,M,IND,NBA,PHI,NBA,4,2
521,1999,CSF,M,NYK,NBA,MIA,NBA,4,3
527,1999,CFR,L,UTA,NBA,SEA,NBA,3,2
528,1999,CSF,M,LAL,NBA,PHO,NBA,4,1
529,1999,CSF,M,POR,NBA,UTA,NBA,4,1
530,2000,CF,N,PHI,NBA,MIL,NBA,4,3
534,2000,CFR,L,TOR,NBA,NYK,NBA,3,2
535,2000,CSF,M,MIL,NBA,CHH,NBA,4,3
538,2000,CF,N,LAL,NBA,SAS,NBA,4,0
539,2000,CFR,L,LAL,NBA,POR,NBA,3,0
540,2000,CFR,L,SAC,NBA,PHO,NBA,3,1
541,2000,CFR,L,SAS,NBA,MIN,NBA,3,1
542,2000,CFR,L,DAL,NBA,UTA,NBA,3,2
544,2000,CSF,M,SAS,NBA,DAL,NBA,4,1
545,2001,CF,N,NJN,NBA,BOS,NBA,4,2
546,2001,CFR,L,CHH,NBA,ORL,NBA,3,1
548,2001,CFR,L,DET,NBA,TOR,NBA,3,2
549,2001,CFR,L,NJN,NBA,IND,NBA,3,2
554,2001,CFR,L,DAL,NBA,MIN,NBA,3,0
557,2001,CFR,L,SAS,NBA,SEA,NBA,3,2
558,2001,CSF,M,LAL,NBA,SAS,NBA,4,1
559,2001,CSF,M,SAC,NBA,DAL,NBA,4,1
560,2002,CF,N,NJN,NBA,DET,NBA,4,0
563,2002,CFR,L,PHI,NBA,NOH,NBA,4,2
565,2002,CSF,M,NJN,NBA,BOS,NBA,4,0
567,2002,F,O,SAS,NBA,NJN,NBA,4,2
569,2002,CFR,L,SAC,NBA,UTA,NBA,4,1
570,2002,CFR,L,LAL,NBA,MIN,NBA,4,2
571,2002,CFR,L,SAS,NBA,PHO,NBA,4,2
573,2002,CSF,M,SAS,NBA,LAL,NBA,4,2
574,2002,CSF,M,DAL,NBA,SAC,NBA,4,3
575,2003,CF,N,DET,NBA,IND,NBA,4,2
578,2003,CFR,L,DET,NBA,MIL,NBA,4,1
580,2003,CSF,M,IND,NBA,MIA,NBA,4,2
583,2003,CF,N,LAL,NBA,MIN,NBA,4,2
584,2003,CFR,L,SAS,NBA,MEM,NBA,4,0
586,2003,CFR,L,MIN,NBA,DEN,NBA,4,1
589,2003,CSF,M,MIN,NBA,SAC,NBA,4,3
590,2004,CF,N,DET,NBA,MIA,NBA,4,3
591,2004,CFR,L,MIA,NBA,NJN,NBA,4,0
593,2004,CFR,L,WAS,NBA,CHI,NBA,4,2
597,2004,F,O,SAS,NBA,DET,NBA,4,3
601,2004,CFR,L,SEA,NBA,SAC,NBA,4,1
602,2004,CFR,L,DAL,NBA,HOU,NBA,4,3
605,2005,CF,N,MIA,NBA,DET,NBA,4,2
606,2005,CFR,L,DET,NBA,MIL,NBA,4,1
607,2005,CFR,L,CLE,NBA,WAS,NBA,4,2
608,2005,CFR,L,MIA,NBA,CHI,NBA,4,2
609,2005,CFR,L,NJN,NBA,IND,NBA,4,2
610,2005,CSF,M,MIA,NBA,NJN,NBA,4,1
611,2005,CSF,M,DET,NBA,CLE,NBA,4,3
613,2005,CF,N,DAL,NBA,PHO,NBA,4,2
614,2005,CFR,L,DAL,NBA,MEM,NBA,4,0
615,2005,CFR,L,LAC,NBA,DEN,NBA,4,1
616,2005,CFR,L,SAS,NBA,SAC,NBA,4,2
617,2005,CFR,L,PHO,NBA,LAL,NBA,4,3
618,2005,CSF,M,DAL,NBA,SAS,NBA,4,3
619,2005,CSF,M,PHO,NBA,LAC,NBA,4,3
621,2006,CFR,L,CHI,NBA,MIA,NBA,4,0
624,2006,CFR,L,NJN,NBA,TOR,NBA,4,2
628,2006,CF,N,SAS,NBA,UTA,NBA,4,1
629,2006,CFR,L,PHO,NBA,LAL,NBA,4,1
630,2006,CFR,L,SAS,NBA,DEN,NBA,4,1
631,2006,CFR,L,GSW,NBA,DAL,NBA,4,2
632,2006,CFR,L,UTA,NBA,HOU,NBA,4,3
633,2006,CSF,M,UTA,NBA,GSW,NBA,4,1
634,2006,CSF,M,SAS,NBA,PHO,NBA,4,2
637,2007,CFR,L,CLE,NBA,WAS,NBA,4,2
639,2007,CFR,L,BOS,NBA,ATL,NBA,4,3
641,2007,CSF,M,BOS,NBA,CLE,NBA,4,3
643,2007,CF,N,LAL,NBA,SAS,NBA,4,1
644,2007,CFR,L,LAL,NBA,DEN,NBA,4,0
649,2007,CSF,M,SAS,NBA,NOH,NBA,4,3
652,2008,CFR,L,ORL,NBA,PHI,NBA,4,2
653,2008,CFR,L,ATL,NBA,MIA,NBA,4,3
654,2008,CFR,L,BOS,NBA,CHI,NBA,4,3
655,2008,CSF,M,CLE,NBA,ATL,NBA,4,0
658,2008,CF,N,LAL,NBA,DEN,NBA,4,2
659,2008,CFR,L,DAL,NBA,SAS,NBA,4,1
661,2008,CFR,L,LAL,NBA,UTA,NBA,4,1
662,2008,CFR,L,HOU,NBA,POR,NBA,4,2
667,2009,CFR,L,BOS,NBA,MIA,NBA,4,1
669,2009,CFR,L,ATL,NBA,MIL,NBA,4,3
671,2009,CSF,M,BOS,NBA,CLE,NBA,4,2
672,2009,F,O,LAL,NBA,BOS,NBA,4,3
675,2009,CFR,L,PHO,NBA,POR,NBA,4,2
677,2009,CFR,L,UTA,NBA,DEN,NBA,4,2
678,2009,CSF,M,LAL,NBA,UTA,NBA,4,0
679,2009,CSF,M,PHO,NBA,SAS,NBA,4,0
680,2010,CF,N,MIA,NBA,CHI,NBA,4,1
683,2010,CFR,L,MIA,NBA,PHI,NBA,4,1
685,2010,CSF,M,MIA,NBA,BOS,NBA,4,1
686,2010,CSF,M,CHI,NBA,ATL,NBA,4,2
687,2010,F,O,DAL,NBA,MIA,NBA,4,2
688,2010,CF,N,DAL,NBA,OKC,NBA,4,1
689,2010,CFR,L,OKC,NBA,DEN,NBA,4,1
690,2010,CFR,L,DAL,NBA,POR,NBA,4,2
693,2010,CSF,M,DAL,NBA,LAL,NBA,4,0
694,2010,CSF,M,OKC,NBA,MEM,NBA,4,3
695,2011,CF,N,MIA,NBA,BOS,NBA,4,3
698,2011,CFR,L,BOS,NBA,ATL,NBA,4,2
700,2011,CSF,M,MIA,NBA,IND,NBA,4,2
701,2011,CSF,M,BOS,NBA,PHI,NBA,4,3
703,2011,CF,N,OKC,NBA,SAS,NBA,4,2
704,2011,CFR,L,OKC,NBA,DAL,NBA,4,0
705,2011,CFR,L,SAS,NBA,UTA,NBA,4,0
706,2011,CFR,L,LAC,NBA,MEM,NBA,4,3
707,2011,CFR,L,LAL,NBA,DEN,NBA,4,3
708,2011,CSF,M,SAS,NBA,LAC,NBA,4,0
709,2011,CSF,M,OKC,NBA,LAL,NBA,4,1
711,1986,F,O,LAL,NBA,BOS,NBA,4,2
712,1988,F,O,DET,NBA,LAL,NBA,4,0
714,1967,DF,C,PTP,ABA,MNM,ABA,4,1
715,1967,DF,C,NOB,ABA,DLC,ABA,4,1
716,1967,DSF,B,MNM,ABA,KEN,ABA,3,2
721,1968,DF,C,INA,ABA,MMF,ABA,4,1
722,1968,DF,C,OAK,ABA,NOB,ABA,4,0
723,1968,DSF,B,INA,ABA,KEN,ABA,4,3
724,1968,DSF,B,MMF,ABA,MNP,ABA,4,3
726,1968,DSF,B,OAK,ABA,DNR,ABA,4,3
727,1969,F,D,INA,ABA,LAS,ABA,4,2
729,1969,DF,C,LAS,ABA,DNR,ABA,4,1
733,1969,DSF,B,LAS,ABA,DLC,ABA,4,2
735,1970,DF,C,KEN,ABA,VIR,ABA,4,2
737,1970,DSF,B,KEN,ABA,FLO,ABA,4,2
738,1970,DSF,B,VIR,ABA,NYA,ABA,4,2
740,1970,DSF,B,UTS,ABA,TEX,ABA,4,0
741,1970,DT,A,TEX,ABA,DNR,ABA,1,0
743,1971,DF,C,NYA,ABA,VIR,ABA,4,3
745,1971,DSF,B,NYA,ABA,KEN,ABA,4,2
746,1971,DSF,B,VIR,ABA,FLO,ABA,4,0
747,1971,DSF,B,INA,ABA,DNR,ABA,4,3
748,1971,DSF,B,UTS,ABA,DLC,ABA,4,0
750,1972,DF,C,KEN,ABA,CAR,ABA,4,3
751,1972,DF,C,INA,ABA,UTS,ABA,4,2
752,1972,DSF,B,CAR,ABA,NYA,ABA,4,1
754,1972,DSF,B,INA,ABA,DNR,ABA,4,1
755,1972,DSF,B,UTS,ABA,SDA,ABA,4,0
756,1973,F,D,NYA,ABA,UTS,ABA,4,1
757,1973,DF,C,NYA,ABA,KEN,ABA,4,0
759,1973,DSF,B,KEN,ABA,CAR,ABA,4,0
761,1973,DSF,B,INA,ABA,SAA,ABA,4,3
764,1974,F,D,KEN,ABA,INA,ABA,4,1
765,1974,DF,C,KEN,ABA,SSL,ABA,4,1
767,1974,DSF,B,KEN,ABA,MMS,ABA,4,1
768,1974,DSF,B,SSL,ABA,NYA,ABA,4,1
770,1974,DSF,B,INA,ABA,SAA,ABA,4,2
771,1974,DT,A,KEN,ABA,NYA,ABA,1,0
773,1975,SF,C,DNA,ABA,KEN,ABA,4,3
774,1975,SF,C,NYA,ABA,SAA,ABA,4,3
775,1975,FR,B,KEN,ABA,INA,ABA,2,1
