playerid,award,year,lgid,note,pos
ervinju01,All-NBA First Team,1980,NBA,,F
eatonma01,Defensive Player of the Year,1984,NBA,,
brownro01,All-ABA First Team,1970,ABA,,F
kiddja01,All-NBA Second Team,2002,NBA,,G
gasolma01,All-Rookie Second Team,2008,NBA,,
duncati01,All-Defensive Second Team,2009,NBA,,
boonero01,All-ABA Second Team,1973,ABA,,G
garneke01,All-NBA First Team,2007,NBA,,F
presspa01,All-Defensive Second Team,1986,NBA,,
malonka01,All-NBA First Team,1989,NBA,,F
nowitdi01,All-NBA Second Team,2010,NBA,,F
webbech01,All-NBA Second Team,1998,NBA,,F
johnsne01,All-NBA First Team,1952,NBA,,
gibsota01,All-Rookie First Team,2009,NBA,,
kempsh01,All-NBA Second Team,1994,NBA,,F
onealsh01,All-NBA Third Team,2008,NBA,,C
nashst01,All-NBA Third Team,2002,NBA,,G
duncati01,All-NBA Second Team,2008,NBA,,F
archina01,All-NBA First Team,1975,NBA,,G
mckeyde01,All-Defensive Second Team,1995,NBA,,
ervinju01,All-NBA Second Team,1976,NBA,,F
jamesle01,Most Valuable Player,2011,NBA,,
nowitdi01,All-NBA Second Team,2002,NBA,,F
garneke01,All-NBA First Team,2003,NBA,,F
bayloel01,All-NBA First Team,1960,NBA,,F
onealsh01,Most Valuable Player,1999,NBA,,
abdulka01,All-Defensive First Team,1973,NBA,,
aingeda01,Executive of the Year,2007,NBA,,
dampilo01,All-ABA Second Team,1973,ABA,,G
dampilo01,All-ABA Second Team,1968,ABA,,G
paulch01,All-Defensive First Team,2011,NBA,,G
duncati01,All-Defensive First Team,1999,NBA,,
nowitdi01,All-NBA Third Team,2000,NBA,,F
boonero01,All-ABA First Team,1974,ABA,,G
barryri01,All-ABA First Team,1971,ABA,,F
wadedw01,All-NBA First Team,2008,NBA,,G
hawkico01,Finals MVP,1967,ABA,,
scolalu01,All-Rookie First Team,2007,NBA,,
roberos01,All-NBA First Team,1963,NBA,,G
birdla01,All-Defensive Second Team,1983,NBA,,
briskjo01,All-ABA Second Team,1970,ABA,,F
hayesel01,All-NBA Second Team,1975,NBA,,F
petrodr01,All-NBA Third Team,1992,NBA,,G
piercpa01,All-NBA Third Team,2007,NBA,,F
howardw01,Defensive Player of the Year,2010,NBA,,
stockjo01,All-NBA Second Team,1992,NBA,,G
howardw01,All-NBA First Team,2008,NBA,,C
mutomdi01,Defensive Player of the Year,2000,NBA,,
willimi02,All-Defensive Second Team,1991,NBA,,
taylofa01,All-Defensive Team,1973,ABA,,
dumarjo01,All-Defensive First Team,1991,NBA,,
abdulka01,All-Defensive First Team,1980,NBA,,
jordami01,All-NBA First Team,1989,NBA,,G
cousybo01,All-NBA First Team,1959,NBA,,G
mikkeve01,All-NBA Second Team,1954,NBA,,
piercpa01,All-NBA Second Team,2008,NBA,,F
bryanko01,All-NBA First Team,2006,NBA,,G
russebi01,All-NBA First Team,1958,NBA,,C
bayloel01,All-NBA First Team,1961,NBA,,F
mcadobo01,All-NBA First Team,1974,NBA,,C
olajuha01,All-Defensive First Team,1993,NBA,,
navarju01,All-Rookie Second Team,2007,NBA,,
jonesbo01,Sixth Man of the Year,1982,NBA,,
pricema01,All-NBA Third Team,1988,NBA,,G
lucasje01,All-NBA Second Team,1963,NBA,,F
sailoke01,All-NBA Second Team,1948,NBA,,
kingbe01,Comeback,1980,NBA,,
robincl02,Sixth Man of the Year,1992,NBA,,
paulch01,All-NBA First Team,2011,NBA,,G
robinda01,Most Valuable Player,1994,NBA,,
abdulka01,Most Valuable Player,1976,NBA,,
freemdo01,All-ABA Second Team,1970,ABA,,G
fraziwa01,All-Defensive First Team,1969,NBA,,
fernaru01,All-Rookie Second Team,2008,NBA,tie,
olajuha01,All-Defensive Second Team,1996,NBA,,
webbech01,Rookie of the Year,1993,NBA,,
westje01,All-NBA First Team,1969,NBA,,G
kiddja01,All-Defensive Second Team,2003,NBA,,
havlijo01,All-Defensive Second Team,1969,NBA,,
olajuha01,All-Defensive First Team,1987,NBA,,
roberos01,All-NBA First Team,1961,NBA,,G
iversal01,All-NBA First Team,2004,NBA,,G
twymaja01,All-NBA Second Team,1961,NBA,,F
eatonma01,All-Defensive First Team,1985,NBA,,
jordami01,All-Defensive First Team,1990,NBA,,
kiddja01,All-Defensive First Team,2000,NBA,,
reedwi01,All-NBA First Team,1969,NBA,,C
irvinky01,Rookie of the Year,2011,NBA,,
abdulka01,Most Valuable Player,1973,NBA,,
vergabo01,All-ABA First Team,1969,ABA,,G
mchalke01,All-Defensive Second Team,1989,NBA,,
malonmo01,All-Defensive First Team,1982,NBA,,
rondora01,All-NBA Third Team,2011,NBA,,G
mckinho01,All-NBA Second Team,1948,NBA,,
pettibo01,Most Valuable Player,1958,NBA,,
stricro02,All-NBA Second Team,1997,NBA,,G
mccraro01,All-Defensive Second Team,1986,NBA,,
mingya01,All-NBA Third Team,2007,NBA,,C
kiddja01,All-Defensive Second Team,1999,NBA,,
flynnjo01,All-Rookie Second Team,2009,NBA,,
jonesbo01,All-Defensive Team,1974,ABA,,
mchalke01,All-Defensive First Team,1986,NBA,,
ratlith01,All-Defensive Second Team,2003,NBA,,
mournal01,All-NBA Second Team,1999,NBA,,C
westje01,All-Defensive First Team,1971,NBA,,
parketo01,All-NBA Second Team,2011,NBA,,G
scottch01,Rookie of the Year,1970,ABA,tie,
robinda01,All-Defensive First Team,1995,NBA,,
moncrsi01,Defensive Player of the Year,1982,NBA,,
bayloel01,All-NBA First Team,1958,NBA,,F
roberos01,All-NBA First Team,1964,NBA,,G
roberal01,All-Defensive Second Team,1989,NBA,,
willigu01,All-NBA Second Team,1979,NBA,,G
lovebo01,All-Defensive Second Team,1973,NBA,,
birdla01,Most Valuable Player,1983,NBA,,
jonesca01,All-Defensive First Team,1980,NBA,,
gasolpa01,All-NBA Third Team,2009,NBA,,F
freemdo01,All-ABA Second Team,1969,ABA,,G
russebi01,Most Valuable Player,1962,NBA,,
billuch01,Sportsmanship Award,2008,NBA,,
willide01,All-NBA Second Team,2007,NBA,,G
paytoga01,All-Defensive First Team,2000,NBA,,
pippesc01,All-NBA First Team,1995,NBA,,F
gervige01,All-NBA Second Team,1976,NBA,,G
jordami01,Finals MVP,1996,NBA,,
haywosp01,All-NBA Second Team,1974,NBA,,F
cunnibi01,All-NBA First Team,1970,NBA,,F
cousybo01,All-NBA First Team,1952,NBA,,
robinda01,All-NBA First Team,1994,NBA,,C
kiddja01,All-NBA First Team,2000,NBA,,G
pettibo01,All-NBA Second Team,1964,NBA,,F
richmmi01,All-NBA Second Team,1996,NBA,,G
goodrga01,All-NBA First Team,1973,NBA,,G
edwarco02,Most Valuable Player,1939,NBL,,
ricegl01,All-NBA Second Team,1996,NBA,,F
billuch01,Finals MVP,2003,NBA,,
mcdyean01,All-NBA Third Team,1998,NBA,,F
mcderbo01,Most Valuable Player,1945,NBL,,
loveke01,All-NBA Second Team,2011,NBA,,F
keyeju01,All-Defensive Team,1973,ABA,,
shuege01,All-NBA Second Team,1960,NBA,,G
mullich01,All-NBA Second Team,1988,NBA,,F
natersw01,All-ABA Second Team,1973,ABA,,C
mcclate01,All-Defensive Team,1973,ABA,,
hillgr01,All-NBA Second Team,1999,NBA,,F
barnema01,All-ABA Second Team,1974,ABA,,F
kingbe01,All-NBA First Team,1983,NBA,,F
onealsh01,All-NBA First Team,1999,NBA,,C
westbru01,All-Rookie First Team,2008,NBA,,
coopemi01,All-Defensive First Team,1987,NBA,,
jordami01,All-NBA Second Team,1984,NBA,,G
onealsh01,Finals MVP,1999,NBA,,
chambwi01,All-NBA First Team,1963,NBA,,C
pippesc01,All-Defensive First Team,1997,NBA,,
bryanko01,All-Defensive First Team,2003,NBA,,
robinda01,All-Defensive First Team,1994,NBA,,
ewingpa01,All-NBA Second Team,1991,NBA,,C
millere01,All-NBA Third Team,1997,NBA,,G
rogerro01,Sixth Man of the Year,1999,NBA,,
dischte01,Rookie of the Year,1962,NBA,,
stockjo01,All-Defensive Second Team,1994,NBA,,
holzmre01,Rookie of the Year,1944,NBL,,
westje01,All-NBA First Team,1965,NBA,,G
barklch01,All-NBA Second Team,1994,NBA,,F
malonka01,All-Defensive First Team,1998,NBA,,
shuege01,All-NBA First Team,1959,NBA,,G
dumarjo01,All-Defensive First Team,1989,NBA,,
golato01,All-NBA Second Team,1957,NBA,,G
brownro01,Finals MVP,1969,ABA,,
kukocto01,Sixth Man of the Year,1995,NBA,,
richmmi01,All-NBA Third Team,1995,NBA,,G
wallabe01,All-Defensive First Team,2002,NBA,,
smithjo03,All-Defensive Second Team,2009,NBA,,
mcgratr01,All-NBA Second Team,2003,NBA,,G
moncrsi01,All-Defensive First Team,1985,NBA,,
thornal01,All-Rookie First Team,2007,NBA,,
mikange01,All-NBA First Team,1953,NBA,,
paytoga01,All-Defensive First Team,1993,NBA,,
fordph01,All-NBA Second Team,1978,NBA,,G
jabalwa01,Rookie of the Year,1968,ABA,,
gervige01,All-ABA Second Team,1975,ABA,,G
reedwi01,All-NBA Second Team,1966,NBA,,F
wallabe01,All-NBA Second Team,2005,NBA,,C
duncati01,Rookie of the Year,1997,NBA,,
rondora01,All-Defensive Second Team,2008,NBA,,
roberos01,All-NBA First Team,1967,NBA,,G
havlijo01,All-NBA First Team,1970,NBA,,F
eatonma01,Defensive Player of the Year,1988,NBA,,
garneke01,All-Defensive First Team,2001,NBA,,
jordami01,All-NBA First Team,1991,NBA,,G
duranke01,All-NBA First Team,2009,NBA,,F
paulch01,All-Defensive Second Team,2010,NBA,,G
barklch01,All-NBA Second Team,1986,NBA,,F
caldwjo01,All-Defensive Second Team,1969,NBA,,
odomla01,Sixth Man of the Year,2010,NBA,,
ervinju01,All-ABA First Team,1975,ABA,,F
olajuha01,All-NBA Third Team,1990,NBA,,C
johnsma02,All-NBA First Team,1985,NBA,,G
onealsh01,All-NBA First Team,1997,NBA,,C
abdulma02,Most Improved Player,1992,NBA,,
thurmna01,All-Defensive Second Team,1973,NBA,,
pettibo01,All-NBA First Team,1954,NBA,,
bingda01,All-NBA Second Team,1973,NBA,,G
onealsh01,All-NBA Third Team,1995,NBA,,C
onealsh01,All-Defensive Second Team,2002,NBA,,
jordami01,All-NBA First Team,1986,NBA,,G
phillbo01,All-Defensive Second Team,1995,NBA,,
parisro01,All-NBA Second Team,1981,NBA,,C
jeannbu01,All-NBA Second Team,1947,NBA,,
nashst01,Most Valuable Player,2005,NBA,,
princta01,All-Defensive Second Team,2005,NBA,,
schaydo01,All-NBA First Team,1951,NBA,,
gilmoar01,All-ABA First Team,1973,ABA,,C
taylobr01,Rookie of the Year,1972,ABA,,
costela01,All-NBA Second Team,1960,NBA,,G
jacksma01,Rookie of the Year,1987,NBA,,
roundda01,All-Defensive First Team,1979,NBA,,
jamesle01,Most Valuable Player,2009,NBA,,
robinda01,All-NBA First Team,1991,NBA,,C
gordoer01,All-Rookie Second Team,2008,NBA,,
moonja01,All-Rookie Second Team,2007,NBA,,
nowitdi01,Most Valuable Player,2006,NBA,,
isselda01,All-ABA Second Team,1975,ABA,,C
