playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
whitejo01,White,Jo Jo,1971,East,NBA,1,18,12.0,,,4.0,3.0,,,,,15.0,6.0,2.0,0.0,,
dantlad01,Dantley,Adrian,1983,West,NBA,1,18,2.0,,,2.0,1.0,,,,,8.0,1.0,0.0,0.0,,
thomais01,Thomas,Isiah,1985,East,NBA,1,36,30.0,,,1.0,10.0,,,,,19.0,11.0,9.0,8.0,,
reedwi01,Reed,Willis,1967,East,NBA,1,25,16.0,,,8.0,1.0,,,,,14.0,7.0,3.0,2.0,,
westppa01,Westphal,Paul,1980,West,NBA,1,25,19.0,,,4.0,3.0,,,,,12.0,8.0,3.0,3.0,,
jordami01,Jordan,Michael,1984,East,NBA,1,22,7.0,,,6.0,2.0,,,,,9.0,2.0,4.0,3.0,,
rodgegu01,Rodgers,Guy,1965,West,NBA,1,34,8.0,,,7.0,11.0,,,,,11.0,4.0,0.0,0.0,,
schaydo01,Schayes,Dolph,1950,East,NBA,1,0,15.0,,,14.0,3.0,,,,,10.0,7.0,2.0,1.0,,
duncati01,Duncan,Tim,2005,West,NBA,1,21,15.0,6.0,4.0,10.0,1.0,1.0,1.0,5.0,2.0,7.0,6.0,3.0,3.0,0.0,0.0
walkeji01,Walker,Jimmy,1971,West,NBA,1,16,10.0,,,2.0,1.0,,,,,9.0,4.0,5.0,2.0,,
allenra02,Allen,Ray,2006,West,NBA,1,21,12.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,7.0,4.0
greerha01,Greer,Hal,1966,East,NBA,1,31,27.0,,,4.0,1.0,,,,,16.0,5.0,8.0,7.0,,
larusru01,LaRusso,Rudy,1962,West,NBA,1,11,6.0,,,1.0,2.0,,,,,3.0,3.0,0.0,0.0,,
jonesbo01,Jones,Bobby,1976,West,NBA,1,14,2.0,,,0.0,3.0,,,,,4.0,1.0,0.0,0.0,,
nancela01,Nance,Larry,1992,East,NBA,1,12,7.0,,,3.0,1.0,,,,,4.0,3.0,2.0,1.0,,0.0
sampsra01,Sampson,Ralph,1983,West,NBA,1,16,9.0,,,5.0,0.0,,,,,7.0,4.0,2.0,1.0,,
westppa01,Westphal,Paul,1978,West,NBA,1,21,17.0,,,1.0,5.0,,,,,12.0,8.0,2.0,1.0,,
jonesbo01,Jones,Bobby,1975,Denver,ABA,1,29,24.0,,,10.0,3.0,,,,2.0,12.0,8.0,11.0,8.0,0.0,0.0
simpsra01,Simpson,Ralph,1972,West,ABA,1,13,6.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,6.0,2.0,3.0,2.0,0.0,0.0
wilkeja01,Wilkes,Jamaal,1980,West,NBA,1,25,15.0,,,8.0,3.0,,,,,12.0,6.0,3.0,3.0,,
rodmade01,Rodman,Dennis,1991,East,NBA,1,25,4.0,,,13.0,0.0,,,,,7.0,2.0,0.0,0.0,,
nashst01,Nash,Steve,2007,West,NBA,1,19,8.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0
ilgauzy01,Ilgauskas,Zydrunas,2002,East,NBA,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
whitejo01,White,Jo,1973,East,NBA,1,22,13.0,,,6.0,4.0,,,,,12.0,6.0,3.0,1.0,,
tripuke01,Tripucka,Kelly,1981,East,NBA,1,15,6.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0
jonesji01,Jones,Jimmy,1970,West,ABA,1,27,13.0,0.0,0.0,0.0,4.0,,,1.0,5.0,5.0,3.0,9.0,7.0,1.0,0.0
dischte01,Dischinger,Terry,1963,West,NBA,1,13,7.0,,,2.0,1.0,,,,,4.0,2.0,3.0,3.0,,
mcadobo01,McAdoo,Bob,1976,East,NBA,1,38,30.0,,,10.0,2.0,,,,,23.0,13.0,4.0,4.0,,
olajuha01,Olajuwon,Hakeem,1985,West,NBA,1,15,3.0,,,5.0,0.0,,,,,8.0,1.0,2.0,1.0,,
jonessa01,Jones,Sam,1964,East,NBA,1,24,6.0,,,5.0,3.0,,,,,12.0,2.0,2.0,2.0,,
blackro01,Blackman,Rolando,1985,West,NBA,1,22,12.0,,,4.0,8.0,,,,,11.0,6.0,0.0,0.0,,
webbech01,Webber,Chris,2001,West,NBA,1,20,8.0,3.0,0.0,3.0,4.0,1.0,0.0,2.0,2.0,7.0,3.0,4.0,1.0,2.0,1.0
barryri01,Barry,Rick,1965,West,NBA,1,17,10.0,,,2.0,2.0,,,,,10.0,4.0,4.0,2.0,,
foustla01,Foust,Larry,1957,West,NBA,1,13,10.0,,,3.0,0.0,,,,,4.0,1.0,8.0,8.0,,
barryri01,Barry,Rick,1966,West,NBA,1,34,38.0,,,6.0,3.0,,,,,27.0,16.0,8.0,6.0,,
cowenda01,Cowens,Dave,1973,East,NBA,1,26,11.0,,,12.0,1.0,,,,,10.0,5.0,3.0,1.0,,
parisro01,Parish,Robert,1986,East,NBA,1,8,4.0,,,3.0,0.0,,,,,3.0,2.0,0.0,0.0,,
hudsolo01,Hudson,Lou,1970,East,NBA,1,17,14.0,,,3.0,1.0,,,,,13.0,6.0,3.0,2.0,,
jonesbo01,Jones,Bobby,1977,West,NBA,1,18,2.0,,,6.0,2.0,,,,,3.0,1.0,0.0,0.0,,
englial01,English,Alex,1981,West,NBA,1,12,4.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
chambwi01,Chamberlain,Wilt,1965,East,NBA,1,25,21.0,,,9.0,3.0,,,,,11.0,8.0,9.0,5.0,,
monroea01,Monroe,Earl,1968,East,NBA,1,27,21.0,,,4.0,4.0,,,,,15.0,6.0,12.0,9.0,,
pippesc01,Pippen,Scottie,1989,East,NBA,1,12,4.0,,,1.0,0.0,,,,,4.0,2.0,0.0,0.0,,
ricegl01,Rice,Glen,1995,East,NBA,1,15,7.0,,,1.0,2.0,,,,,5.0,1.0,4.0,4.0,,
roybr01,Roy,Brandon,2007,West,NBA,1,28,18.0,1.0,8.0,9.0,5.0,1.0,1.0,0.0,2.0,10.0,8.0,0.0,0.0,3.0,2.0
richami01,Richardson,Micheal Ray,1981,East,NBA,1,20,10.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0
westppa01,Westphal,Paul,1976,West,NBA,1,31,20.0,,,1.0,6.0,,,,,16.0,10.0,0.0,0.0,,
onealsh01,O'Neal,Shaquille,1994,East,NBA,1,26,22.0,,,7.0,1.0,,,,,16.0,9.0,7.0,4.0,,
johnsjo02,Johnson,Joe,2006,East,NBA,1,18,12.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,5.0,0.0,0.0,5.0,2.0
malonmo01,Malone,Moses,1981,West,NBA,1,20,12.0,5.0,6.0,11.0,0.0,2.0,1.0,3.0,2.0,11.0,5.0,6.0,2.0,0.0,0.0
johnsne02,Johnston,Neil,1954,East,NBA,1,15,3.0,,,6.0,1.0,,,,,7.0,1.0,1.0,1.0,,
mcadobo01,McAdoo,Bob,1975,East,NBA,1,29,22.0,,,7.0,1.0,,,,,14.0,10.0,4.0,2.0,,
simonwa01,Simon,Walter,1968,East,ABA,1,21,18.0,3.0,1.0,4.0,1.0,,,2.0,3.0,11.0,8.0,3.0,2.0,0.0,0.0
boozebo01,Boozer,Bob,1967,West,NBA,1,19,4.0,,,5.0,0.0,,,,,5.0,2.0,0.0,0.0,,
towemo01,Towe,Monty,1975,Denver,ABA,1,11,2.0,,,0.0,2.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0
jonessa01,Jones,Sam,1967,East,NBA,1,15,5.0,,,2.0,4.0,,,,,5.0,2.0,1.0,1.0,,
jonesji01,Jones,Jimmy,1972,West,ABA,1,36,14.0,1.0,4.0,5.0,4.0,1.0,0.0,4.0,2.0,10.0,6.0,2.0,2.0,2.0,0.0
brownfr01,Brown,Fred,1975,West,NBA,1,24,14.0,,,0.0,1.0,,,,,13.0,7.0,0.0,0.0,,
pettibo01,Pettit,Bob,1957,West,NBA,1,38,28.0,,,26.0,1.0,,,,,21.0,10.0,10.0,8.0,,
tomjaru01,Tomjanovich,Rudy,1976,East,NBA,1,22,6.0,,,10.0,1.0,,,,,9.0,3.0,0.0,0.0,,
mournal01,Mourning,Alonzo,1996,East,NBA,1,99,,,,,,,,,,,,,,,
vanardi01,Van Arsdale,Dick,1968,West,NBA,1,10,4.0,,,1.0,0.0,,,,,4.0,2.0,0.0,0.0,,
onealje01,O'Neal,Jermaine,2004,East,NBA,1,19,15.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,4.0,3.0,0.0,0.0
dampilo01,Dampier,Louie,1973,East,ABA,1,23,16.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0
yardlge01,Yardley,George,1957,West,NBA,1,32,19.0,,,9.0,1.0,,,,,15.0,8.0,5.0,3.0,,
isselda01,Issel,Dan,1970,East,ABA,1,34,21.0,6.0,5.0,11.0,0.0,,,5.0,2.0,15.0,8.0,8.0,5.0,0.0,0.0
pricema01,Price,Mark,1993,East,NBA,1,22,20.0,,,2.0,5.0,,,,,10.0,8.0,2.0,2.0,,
barksdo01,Barksdale,Don,1952,East,NBA,1,11,1.0,,,3.0,2.0,,,,,1.0,0.0,3.0,1.0,,
yardlge01,Yardley,George,1959,East,NBA,1,16,11.0,,,3.0,0.0,,,,,9.0,5.0,2.0,1.0,,
larusru01,LaRusso,Rudy,1968,West,NBA,1,18,6.0,,,6.0,2.0,,,,,6.0,3.0,0.0,0.0,,
greerha01,Greer,Hal,1969,East,NBA,1,21,15.0,,,4.0,3.0,,,,,11.0,7.0,1.0,1.0,,
mashbja01,Mashburn,Jamal,2002,East,NBA,1,14,10.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,2.0
thomais01,Thomas,Isiah,1992,East,NBA,1,32,8.0,,,2.0,4.0,,,,,7.0,4.0,2.0,0.0,,0.0
wickssi01,Wicks,Sidney,1974,West,NBA,1,23,16.0,,,9.0,1.0,,,,,19.0,7.0,3.0,2.0,,
dantlad01,Dantley,Adrian,1980,West,NBA,1,21,8.0,,,5.0,0.0,,,,,9.0,3.0,2.0,2.0,,
hillgr01,Hill,Grant,2004,East,NBA,1,17,6.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0
daviswa03,Davis,Walter,1977,West,NBA,1,15,10.0,,,1.0,6.0,,,,,6.0,3.0,4.0,4.0,,
chambwi01,Chamberlain,Wilt,1961,East,NBA,1,37,42.0,,,24.0,1.0,,,,,23.0,17.0,16.0,8.0,,
abdulka01,Abdul-Jabbar,Kareem,1973,West,NBA,1,23,14.0,,,8.0,6.0,,,,,11.0,7.0,0.0,0.0,,
abdulka01,Abdul-Jabbar,Kareem,1974,West,NBA,1,19,7.0,,,10.0,3.0,,,,,10.0,3.0,2.0,1.0,,
abdulka01,Abdul-Jabbar,Kareem,1975,West,NBA,1,36,22.0,,,5.0,3.0,,,,,16.0,9.0,4.0,4.0,,
abdulka01,Abdul-Jabbar,Kareem,1976,West,NBA,1,23,21.0,,,4.0,2.0,,,,,14.0,8.0,6.0,5.0,,
abdulka01,Abdul-Jabbar,Kareem,1978,West,NBA,1,28,11.0,,,8.0,3.0,,,,,12.0,5.0,2.0,1.0,,
abdulka01,Abdul-Jabbar,Kareem,1979,West,NBA,1,30,17.0,,,16.0,9.0,,,,,17.0,6.0,6.0,5.0,,
abdulka01,Abdul-Jabbar,Kareem,1980,West,NBA,1,23,15.0,,,6.0,4.0,,,,,9.0,6.0,3.0,3.0,,
abdulka01,Abdul-Jabbar,Kareem,1981,West,NBA,1,22,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0
abdulka01,Abdul-Jabbar,Kareem,1982,West,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
abdulka01,Abdul-Jabbar,Kareem,1983,West,NBA,1,37,25.0,,,13.0,2.0,,,,,19.0,11.0,4.0,3.0,,
abdulka01,Abdul-Jabbar,Kareem,1984,West,NBA,1,23,11.0,,,6.0,1.0,,,,,10.0,5.0,2.0,1.0,,
abdulka01,Abdul-Jabbar,Kareem,1985,West,NBA,1,32,21.0,,,7.0,2.0,,,,,15.0,9.0,4.0,3.0,,
abdulka01,Abdul-Jabbar,Kareem,1986,West,NBA,1,27,10.0,,,8.0,3.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Abdul-Jabbar,Kareem,1987,West,NBA,1,14,10.0,,,4.0,0.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Abdul-Jabbar,Kareem,1988,West,NBA,1,13,4.0,,,3.0,0.0,,,,,6.0,1.0,2.0,2.0,,
abdursh01,A-Rahim,Shareef,2001,East,NBA,1,21,9.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0
adamsal01,Adams,Alvan,1975,West,NBA,1,11,4.0,,,3.0,0.0,,,,,4.0,2.0,0.0,0.0,,
adamsmi01,Adams,Michael,1991,East,NBA,1,14,9.0,,,1.0,1.0,,,,,8.0,4.0,0.0,0.0,,
aguirma01,Aguirre,Mark,1983,West,NBA,1,13,13.0,,,1.0,2.0,,,,,8.0,5.0,4.0,3.0,,
aguirma01,Aguirre,Mark,1986,West,NBA,1,17,9.0,,,2.0,1.0,,,,,6.0,3.0,3.0,2.0,,
aguirma01,Aguirre,Mark,1987,West,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
aingeda01,Ainge,Danny,1987,East,NBA,1,19,12.0,,,3.0,2.0,,,,,11.0,4.0,2.0,1.0,,
allenra02,Allen,Ray,2001,East,NBA,1,25,15.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,3.0,17.0,6.0,0.0,0.0,10.0,3.0
allenra02,Allen,Ray,2003,West,NBA,1,23,16.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,3.0,4.0,1.0
allenra02,Allen,Ray,2005,West,NBA,1,18,8.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0,4.0,0.0,0.0,7.0,0.0
allenra02,Allen,Ray,2007,East,NBA,1,19,28.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,14.0,10.0,5.0,3.0,9.0,5.0
allenra02,Allen,Ray,2008,East,NBA,1,18,8.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0
anderke01,Anderson,Kenny,1993,East,NBA,1,16,6.0,,,4.0,3.0,,,,,10.0,3.0,0.0,0.0,,
anthoca01,Anthony,Carmelo,2006,West,NBA,1,25,20.0,3.0,6.0,9.0,1.0,0.0,2.0,1.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0
anthoca01,Anthony,Carmelo,2007,West,NBA,1,21,18.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,17.0,8.0,3.0,2.0,0.0,0.0
anthoca01,Anthony,Carmelo,2009,West,NBA,1,29,27.0,4.0,6.0,10.0,2.0,0.0,0.0,2.0,0.0,22.0,13.0,1.0,0.0,4.0,1.0
archina01,Archibald,Nate,1974,West,NBA,1,36,27.0,,,2.0,6.0,,,,,15.0,10.0,8.0,7.0,,
archina01,Archibald,Nate,1975,West,NBA,1,30,13.0,,,15.0,7.0,,,,,13.0,5.0,3.0,3.0,,
