playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
rutheji01,1979,1,DET,NHL,23.0,1326.0,6.0,13.0,3.0,1.0,1.0,92.0,,,,,,,,,,
herrode01,1984,1,PIT,NHL,42.0,2193.0,10.0,22.0,3.0,2.0,1.0,170.0,1362.0,,,,,,,,,
weekeke01,2001,2,CAR,NHL,2.0,120.0,2.0,0.0,0.0,0.0,0.0,3.0,41.0,8.0,408.0,3.0,2.0,,1.0,2.0,11.0,180.0
flahewa01,1992,1,SJS,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,5.0,46.0,,,,,,,,,
flahewa01,1995,1,SJS,NHL,24.0,1137.0,3.0,12.0,1.0,0.0,0.0,92.0,689.0,,,,,,,,,
maroije01,1953,1,CHI,NHL,2.0,120.0,0.0,2.0,0.0,,0.0,11.0,,,,,,,,,,
garrejo01,1974,1,MFS,WHA,58.0,3294.0,30.0,23.0,2.0,3.0,2.0,180.0,1890.0,12.0,726.0,6.0,6.0,,1.0,1.0,41.0,406.0
smithal02,1980,1,COR,NHL,37.0,1909.0,9.0,18.0,4.0,4.0,0.0,151.0,,,,,,,,,,
vachoro01,1976,1,LAK,NHL,68.0,4059.0,33.0,23.0,12.0,1.0,8.0,184.0,,9.0,520.0,4.0,5.0,,0.0,0.0,36.0,
vienma01,1975,1,TOT,WHA,26.0,1228.0,4.0,14.0,3.0,0.0,0.0,105.0,830.0,,,,,,,,,
josepcu01,1989,1,STL,NHL,15.0,852.0,9.0,5.0,1.0,0.0,0.0,48.0,435.0,6.0,327.0,4.0,1.0,,1.0,0.0,18.0,167.0
griggch01,1975,1,DOT,WHA,2.0,80.0,0.0,0.0,0.0,0.0,0.0,13.0,59.0,,,,,,,,,
worslgu01,1967,1,MTL,NHL,40.0,2213.0,19.0,9.0,8.0,1.0,6.0,73.0,,12.0,669.0,11.0,0.0,,0.0,1.0,21.0,
wetzeca01,1967,1,MNS,NHL,5.0,269.0,1.0,2.0,1.0,0.0,0.0,18.0,,,,,,,,,,
legacma01,2008,1,STL,NHL,29.0,1452.0,13.0,9.0,2.0,1.0,0.0,77.0,669.0,,,,,,,,,
snowga01,1995,1,PHI,NHL,26.0,1437.0,12.0,8.0,4.0,3.0,0.0,69.0,648.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
madelda01,1992,1,OTT,NHL,2.0,90.0,0.0,2.0,0.0,0.0,0.0,10.0,44.0,,,,,,,,,
masonch02,2007,1,NAS,NHL,51.0,2692.0,18.0,22.0,6.0,5.0,4.0,130.0,1278.0,,,,,,,,,
aitkean01,1932,1,NYR,NHL,48.0,2970.0,23.0,17.0,8.0,,3.0,107.0,,8.0,488.0,6.0,1.0,1.0,,2.0,13.0,
puppada01,1994,1,TBL,NHL,36.0,2013.0,14.0,19.0,2.0,4.0,1.0,90.0,946.0,,,,,,,,,
johnsed01,1966,1,BOS,NHL,34.0,1880.0,8.0,21.0,2.0,1.0,0.0,116.0,,,,,,,,,,
littmda01,1991,1,BUF,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,4.0,29.0,,,,,,,,,
niemian02,2010,1,SJS,NHL,60.0,3524.0,35.0,18.0,6.0,2.0,6.0,140.0,1741.0,18.0,1044.0,8.0,9.0,,1.0,0.0,56.0,538.0
wolfebe01,1975,1,WAS,NHL,40.0,2134.0,5.0,23.0,7.0,2.0,0.0,148.0,,,,,,,,,,
karakmi01,1944,1,CHI,NHL,48.0,2880.0,12.0,29.0,7.0,,4.0,187.0,,,,,,,,,,
smithbi01,1974,1,NYI,NHL,58.0,3368.0,21.0,18.0,17.0,3.0,3.0,156.0,,6.0,333.0,1.0,4.0,,1.0,0.0,23.0,
stanied01,1975,1,STL,NHL,11.0,620.0,5.0,3.0,2.0,0.0,0.0,33.0,,3.0,206.0,1.0,2.0,,0.0,0.0,7.0,
stanied01,1983,1,WIN,NHL,1.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,,,,,,,,,
rupppa01,1963,1,DET,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,
forbeja01,1922,1,HAM,NHL,24.0,1470.0,6.0,18.0,0.0,,0.0,110.0,,,,,,,,,,
schwama01,2006,1,STL,NHL,2.0,60.0,0.0,1.0,0.0,0.0,0.0,3.0,25.0,,,,,,,,,
hrivnji01,1991,1,WAS,NHL,12.0,605.0,6.0,3.0,0.0,1.0,0.0,35.0,274.0,,,,,,,,,
dubiewa01,2007,1,NYI,NHL,20.0,1132.0,9.0,9.0,1.0,3.0,0.0,51.0,627.0,,,,,,,,,
smithbi01,1977,1,NYI,NHL,38.0,2154.0,20.0,8.0,8.0,2.0,2.0,95.0,,1.0,47.0,0.0,0.0,,0.0,0.0,1.0,
barrato01,1995,1,PIT,NHL,49.0,2799.0,29.0,16.0,2.0,5.0,2.0,160.0,1626.0,10.0,558.0,4.0,5.0,,2.0,1.0,26.0,337.0
evanscl01,1957,1,BOS,NHL,1.0,60.0,0.0,0.0,1.0,,0.0,4.0,,,,,,,,,,
astroha01,1979,1,COR,NHL,49.0,2574.0,9.0,27.0,6.0,3.0,0.0,161.0,,,,,,,,,,
jenseal01,1982,1,WAS,NHL,40.0,2358.0,22.0,12.0,6.0,1.0,1.0,135.0,1140.0,3.0,139.0,1.0,2.0,,0.0,0.0,10.0,
taylobo02,1971,1,PHI,NHL,6.0,320.0,1.0,2.0,2.0,0.0,0.0,16.0,,,,,,,,,,
balesmi01,1992,1,BOS,NHL,1.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,,,,,,,,,
brodatu01,1946,1,TOR,NHL,60.0,3600.0,31.0,19.0,10.0,,4.0,172.0,,11.0,680.0,8.0,3.0,,,1.0,27.0,
hainsge01,1923,1,SAC,WCHL,30.0,1849.0,15.0,12.0,3.0,,4.0,73.0,,,,,,,,,,
liutmi01,1987,1,HAR,NHL,60.0,3532.0,25.0,28.0,5.0,3.0,2.0,187.0,1620.0,3.0,160.0,1.0,1.0,,0.0,0.0,11.0,82.0
gilbegi01,1973,1,BOS,NHL,54.0,3210.0,34.0,12.0,8.0,0.0,6.0,158.0,,16.0,977.0,10.0,6.0,,1.0,1.0,43.0,
cudewi01,1933,2,DET,NHL,29.0,1860.0,15.0,6.0,8.0,,4.0,47.0,,9.0,593.0,4.0,5.0,0.0,,1.0,21.0,
tabarri01,1994,2,CAL,NHL,5.0,202.0,2.0,0.0,1.0,0.0,0.0,5.0,93.0,1.0,19.0,0.0,0.0,,0.0,0.0,0.0,9.0
reimeja01,2010,1,TOR,NHL,37.0,2080.0,20.0,10.0,5.0,3.0,3.0,90.0,1134.0,,,,,,,,,
bierkza01,1999,1,TBL,NHL,12.0,509.0,4.0,4.0,1.0,0.0,0.0,31.0,308.0,,,,,,,,,
thibajo01,1996,1,MTL,NHL,61.0,3397.0,22.0,24.0,11.0,5.0,1.0,164.0,1815.0,3.0,179.0,0.0,3.0,,2.0,0.0,13.0,101.0
theodjo01,1995,1,MTL,NHL,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,
wilsodu01,1971,1,VAN,NHL,53.0,2870.0,16.0,30.0,3.0,1.0,1.0,173.0,,,,,,,,,,
reeceda01,1975,1,BOS,NHL,14.0,777.0,7.0,5.0,2.0,1.0,2.0,43.0,,,,,,,,,,
oneilmi01,1996,1,ANA,NHL,1.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,,,,,,,,,
moogan01,1995,1,DAL,NHL,41.0,2228.0,13.0,19.0,7.0,6.0,1.0,111.0,1106.0,,,,,,,,,
passmst01,2002,1,CHI,NHL,11.0,617.0,2.0,5.0,2.0,0.0,0.0,38.0,284.0,,,,,,,,,
flahewa01,2000,1,NYI,NHL,20.0,1017.0,6.0,10.0,0.0,3.0,1.0,56.0,470.0,,,,,,,,,
durnabi01,1946,1,MTL,NHL,60.0,3600.0,34.0,16.0,10.0,,4.0,138.0,,11.0,719.0,6.0,5.0,,,1.0,23.0,
bibeapa01,1944,1,BOS,NHL,26.0,1530.0,6.0,18.0,2.0,,0.0,116.0,,7.0,437.0,3.0,4.0,,,0.0,22.0,
varlasi01,2009,1,WAS,NHL,26.0,1527.0,15.0,4.0,6.0,0.0,2.0,65.0,718.0,6.0,349.0,3.0,3.0,,1.0,0.0,14.0,153.0
brodatu01,1950,1,TOR,NHL,31.0,1833.0,14.0,11.0,5.0,,6.0,68.0,,8.0,492.0,5.0,1.0,,,2.0,9.0,
beaurst01,1993,1,WIN,NHL,13.0,418.0,0.0,4.0,1.0,0.0,0.0,34.0,211.0,,,,,,,,,
staubro01,1994,2,BUF,NHL,6.0,317.0,2.0,3.0,0.0,0.0,0.0,20.0,150.0,,,,,,,,,
simmoga01,1976,2,LAK,NHL,4.0,240.0,1.0,2.0,1.0,1.0,0.0,16.0,,1.0,20.0,0.0,0.0,,0.0,0.0,1.0,
millery01,2003,1,BUF,NHL,3.0,178.0,0.0,3.0,0.0,0.0,0.0,15.0,73.0,,,,,,,,,
trembvi01,1980,1,TOR,NHL,3.0,143.0,0.0,3.0,0.0,0.0,0.0,16.0,,,,,,,,,,
mckenbi01,1973,1,DET,NHL,13.0,720.0,4.0,4.0,4.0,0.0,1.0,43.0,,,,,,,,,,
malarcl01,1987,1,WAS,NHL,54.0,2926.0,24.0,20.0,4.0,2.0,4.0,154.0,1340.0,4.0,193.0,0.0,2.0,,0.0,0.0,15.0,95.0
beaupdo01,1995,2,TOR,NHL,8.0,336.0,0.0,5.0,0.0,1.0,0.0,26.0,170.0,2.0,20.0,0.0,0.0,,0.0,0.0,2.0,13.0
lapoino01,1977,1,CIN,WHA,13.0,647.0,5.0,6.0,1.0,2.0,0.0,50.0,345.0,,,,,,,,,
lumleha01,1946,1,DET,NHL,52.0,3120.0,22.0,20.0,10.0,,3.0,159.0,,,,,,,,,,
legacma01,1999,1,DET,NHL,4.0,240.0,4.0,0.0,0.0,0.0,0.0,11.0,117.0,,,,,,,,,
walshed01,1978,1,EDO,WHA,3.0,144.0,0.0,2.0,0.0,0.0,0.0,9.0,55.0,,,,,,,,,
chadwed01,1959,1,TOR,NHL,4.0,240.0,1.0,2.0,1.0,,0.0,15.0,,,,,,,,,,
lemelre01,1989,1,BOS,NHL,43.0,2310.0,22.0,15.0,2.0,2.0,2.0,108.0,1002.0,3.0,135.0,0.0,1.0,,0.0,0.0,13.0,57.0
raynech01,1950,1,NYR,NHL,66.0,3940.0,19.0,28.0,19.0,,2.0,187.0,,,,,,,,,,
mclenja01,2003,2,NYR,NHL,4.0,244.0,1.0,3.0,0.0,1.0,0.0,12.0,97.0,,,,,,,,,
reidch01,1923,1,CAT,WCHL,30.0,1841.0,18.0,11.0,1.0,,4.0,72.0,,5.0,300.0,3.0,1.0,1.0,,1.0,9.0,
raynech01,1951,1,NYR,NHL,53.0,3180.0,18.0,25.0,10.0,,2.0,159.0,,,,,,,,,,
bourqcl01,1939,2,MTL,NHL,36.0,2210.0,9.0,24.0,3.0,,3.0,120.0,,,,,,,,,,
ranfobi01,1997,1,WAS,NHL,22.0,1183.0,7.0,12.0,2.0,3.0,0.0,55.0,555.0,,,,,,,,,
gardich01,1928,1,CHI,NHL,44.0,2758.0,7.0,29.0,8.0,,5.0,85.0,,,,,,,,,,
thomati01,2006,1,BOS,NHL,66.0,3619.0,30.0,29.0,4.0,7.0,3.0,189.0,1985.0,,,,,,,,,
liutmi01,1984,1,STL,NHL,32.0,1869.0,12.0,12.0,6.0,0.0,1.0,119.0,992.0,,,,,,,,,
halakja01,2006,1,MTL,NHL,16.0,912.0,10.0,6.0,0.0,2.0,2.0,44.0,469.0,,,,,,,,,
careyji01,1997,1,BOS,NHL,10.0,496.0,3.0,2.0,1.0,0.0,2.0,24.0,225.0,,,,,,,,,
mattsma01,1977,3,WIJ,WHA,4.0,190.0,1.0,2.0,0.0,0.0,0.0,14.0,93.0,,,,,,,,,
sawchte01,1967,1,LAK,NHL,36.0,1936.0,11.0,14.0,6.0,2.0,2.0,99.0,,5.0,280.0,2.0,3.0,,0.0,1.0,18.0,
grahajo01,2002,1,BOS,NHL,23.0,1352.0,11.0,9.0,2.0,0.0,1.0,61.0,625.0,,,,,,,,,
vanbijo01,1991,1,NYR,NHL,45.0,2526.0,27.0,13.0,3.0,4.0,2.0,120.0,1331.0,7.0,368.0,2.0,5.0,,2.0,0.0,23.0,179.0
vokouto01,1998,1,NAS,NHL,37.0,1954.0,12.0,18.0,4.0,4.0,1.0,96.0,1041.0,,,,,,,,,
drydeda01,1968,1,CHI,NHL,30.0,1479.0,11.0,11.0,2.0,1.0,3.0,79.0,,,,,,,,,,
karakmi01,1939,1,MTL,NHL,5.0,310.0,0.0,4.0,1.0,,0.0,18.0,,,,,,,,,,
woodwa01,1974,1,VAB,WHA,11.0,512.0,4.0,4.0,0.0,0.0,0.0,30.0,263.0,,,,,,,,,
wreggke01,1983,1,TOR,NHL,3.0,165.0,1.0,1.0,1.0,0.0,0.0,14.0,128.0,,,,,,,,,
potvife01,1998,2,NYI,NHL,11.0,606.0,2.0,7.0,1.0,0.0,0.0,37.0,345.0,,,,,,,,,
emeryra01,2010,1,AND,NHL,10.0,527.0,7.0,2.0,0.0,2.0,0.0,20.0,272.0,6.0,319.0,2.0,3.0,,1.0,0.0,17.0,165.0
barrato01,1989,1,PIT,NHL,24.0,1294.0,7.0,12.0,3.0,2.0,0.0,101.0,748.0,,,,,,,,,
scottro01,1986,1,NYR,NHL,1.0,65.0,0.0,0.0,1.0,0.0,0.0,5.0,35.0,,,,,,,,,
desropa01,2002,2,CAR,NHL,2.0,122.0,1.0,1.0,0.0,0.0,0.0,7.0,71.0,,,,,,,,,
storrja01,2000,1,LAK,NHL,45.0,2498.0,19.0,18.0,6.0,7.0,4.0,114.0,1131.0,,,,,,,,,
farrro01,1972,1,BUF,NHL,1.0,29.0,0.0,1.0,0.0,0.0,0.0,3.0,,,,,,,,,,
lemelre01,1981,1,CAL,NHL,34.0,1866.0,10.0,15.0,6.0,2.0,0.0,135.0,,,,,,,,,,
sharpsc01,1991,1,CAL,NHL,1.0,65.0,0.0,0.0,1.0,0.0,0.0,4.0,40.0,,,,,,,,,
tabarri01,1992,1,WIN,NHL,19.0,959.0,5.0,10.0,0.0,0.0,0.0,70.0,496.0,,,,,,,,,
berthda01,1988,1,WIN,NHL,9.0,443.0,0.0,8.0,0.0,2.0,0.0,44.0,255.0,,,,,,,,,
fitzpma01,1990,1,NYI,NHL,2.0,120.0,1.0,1.0,0.0,0.0,0.0,6.0,60.0,,,,,,,,,
wreggke01,1991,2,PIT,NHL,9.0,448.0,5.0,3.0,0.0,2.0,0.0,31.0,202.0,1.0,40.0,0.0,0.0,,0.0,0.0,4.0,16.0
vachoro01,1966,1,MTL,NHL,19.0,1137.0,11.0,3.0,4.0,1.0,1.0,47.0,,9.0,555.0,6.0,3.0,,0.0,0.0,22.0,
walshfl01,1932,1,MTM,NHL,22.0,1303.0,8.0,11.0,3.0,,2.0,56.0,,,,,,,,,,
millery01,2002,1,BUF,NHL,15.0,912.0,6.0,8.0,1.0,1.0,1.0,40.0,410.0,,,,,,,,,
newtoca01,1975,2,CLC,WHA,15.0,896.0,7.0,7.0,1.0,0.0,0.0,48.0,468.0,1.0,60.0,0.0,1.0,,0.0,0.0,6.0,
bowerjo01,1958,1,TOR,NHL,39.0,2340.0,15.0,17.0,7.0,,3.0,107.0,,12.0,746.0,5.0,7.0,,,0.0,39.0,
vernomi01,2000,1,CAL,NHL,41.0,2246.0,12.0,23.0,5.0,3.0,3.0,121.0,1034.0,,,,,,,,,
soetado01,1983,1,WIN,NHL,47.0,2539.0,18.0,15.0,7.0,1.0,0.0,182.0,1385.0,1.0,20.0,0.0,1.0,,0.0,0.0,5.0,19.0
cudewi01,1933,1,MTL,NHL,1.0,60.0,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,
backljo01,2009,1,PHI,NHL,1.0,40.0,0.0,1.0,0.0,0.0,0.0,2.0,24.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
bibeapa01,1943,1,TOR,NHL,29.0,1740.0,13.0,14.0,2.0,,5.0,87.0,,5.0,300.0,1.0,4.0,,,0.0,23.0,
plassmi01,1979,1,COR,NHL,6.0,327.0,0.0,3.0,2.0,0.0,0.0,26.0,,,,,,,,,,
lairdbi01,1922,1,REG,WCHL,28.0,1701.0,16.0,12.0,0.0,,3.0,83.0,,2.0,150.0,0.0,1.0,1.0,,0.0,4.0,
mcleoji01,1973,2,LAS,WHA,17.0,969.0,4.0,13.0,0.0,1.0,1.0,69.0,481.0,,,,,,,,,
zabama01,2009,1,NYR,NHL,1.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,,,,,,,,,
brathfr01,1994,1,EDM,NHL,14.0,601.0,2.0,5.0,1.0,1.0,0.0,40.0,292.0,,,,,,,,,
deguimi01,1975,1,QUN,WHA,18.0,835.0,6.0,5.0,2.0,1.0,0.0,60.0,460.0,,,,,,,,,
hasekdo01,2000,1,BUF,NHL,67.0,3904.0,37.0,24.0,4.0,2.0,11.0,137.0,1726.0,13.0,833.0,7.0,6.0,,1.0,1.0,29.0,347.0
hirscco01,1998,1,VAN,NHL,20.0,919.0,3.0,8.0,3.0,0.0,1.0,48.0,435.0,,,,,,,,,
tugnuro01,1988,1,QUE,NHL,26.0,1367.0,10.0,10.0,3.0,1.0,0.0,82.0,756.0,,,,,,,,,
kiddtr01,1995,1,CAL,NHL,47.0,2570.0,15.0,21.0,8.0,2.0,3.0,119.0,1130.0,2.0,83.0,0.0,1.0,,0.0,0.0,9.0,40.0
baumaga01,1966,1,MTL,NHL,2.0,120.0,1.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,,,
binklle01,1971,1,PIT,NHL,31.0,1673.0,7.0,15.0,5.0,4.0,0.0,98.0,,,,,,,,,,
wreggke01,1995,1,PIT,NHL,37.0,2132.0,20.0,13.0,2.0,4.0,3.0,115.0,1205.0,9.0,599.0,7.0,2.0,,1.0,0.0,23.0,328.0
macdojo01,2010,1,DET,NHL,15.0,721.0,5.0,5.0,3.0,1.0,1.0,31.0,372.0,,,,,,,,,
kolziol01,2003,1,WAS,NHL,63.0,3738.0,19.0,35.0,9.0,7.0,2.0,180.0,1958.0,,,,,,,,,
laxtogo01,1977,1,PIT,NHL,2.0,73.0,0.0,1.0,0.0,0.0,0.0,9.0,,,,,,,,,,
fuhrgr01,1981,1,EDM,NHL,48.0,2847.0,28.0,5.0,14.0,2.0,0.0,157.0,,5.0,309.0,2.0,3.0,,1.0,0.0,26.0,
worthch01,1968,1,OAK,NHL,14.0,786.0,4.0,6.0,3.0,0.0,0.0,54.0,,,,,,,,,,
richtmi01,1999,1,NYR,NHL,61.0,3622.0,22.0,31.0,8.0,4.0,0.0,173.0,1815.0,,,,,,,,,
brophfr01,1919,1,QUB,NHL,21.0,1249.0,3.0,18.0,0.0,,0.0,148.0,,,,,,,,,,
bakerst01,1982,1,NYR,NHL,3.0,102.0,0.0,1.0,0.0,2.0,0.0,5.0,44.0,,,,,,,,,
hrudeke01,1993,1,LAK,NHL,64.0,3713.0,22.0,31.0,7.0,9.0,1.0,228.0,2219.0,,,,,,,,,
tannejo01,1989,1,QUE,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,3.0,30.0,,,,,,,,,
lemelre01,1990,1,BOS,NHL,33.0,1829.0,17.0,10.0,3.0,2.0,1.0,111.0,841.0,2.0,32.0,0.0,0.0,,0.0,0.0,0.0,18.0
garonma01,2008,1,EDM,NHL,15.0,815.0,6.0,8.0,0.0,1.0,0.0,43.0,408.0,,,,,,,,,
delguma01,1990,1,BOS,NHL,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,
forbeja01,1924,1,HAM,NHL,30.0,1833.0,19.0,10.0,1.0,,6.0,60.0,,,,,,,,,,
janecbo01,1983,1,CHI,NHL,8.0,412.0,2.0,3.0,1.0,0.0,0.0,28.0,237.0,,,,,,,,,
woodwa01,1977,1,BIR,WHA,32.0,1551.0,12.0,10.0,2.0,0.0,1.0,99.0,794.0,1.0,29.0,0.0,0.0,,0.0,0.0,3.0,
thibajo01,1993,1,QUE,NHL,29.0,1504.0,8.0,13.0,3.0,3.0,0.0,83.0,768.0,,,,,,,,,
dalesco01,1992,1,HAR,NHL,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,
chadwed01,1955,1,TOR,NHL,5.0,300.0,2.0,0.0,3.0,,2.0,3.0,,,,,,,,,,
hurmeja01,2000,1,OTT,NHL,22.0,1296.0,12.0,5.0,4.0,4.0,2.0,54.0,563.0,,,,,,,,,
hainsge01,1926,1,MTL,NHL,44.0,2732.0,28.0,14.0,2.0,,14.0,67.0,,4.0,252.0,1.0,1.0,2.0,,1.0,6.0,
smithbi01,1982,1,NYI,NHL,41.0,2340.0,18.0,14.0,7.0,2.0,1.0,112.0,1195.0,17.0,962.0,13.0,3.0,,0.0,2.0,43.0,
riendvi01,1989,1,STL,NHL,43.0,2551.0,17.0,19.0,5.0,2.0,1.0,149.0,1271.0,8.0,397.0,3.0,4.0,,1.0,0.0,24.0,223.0
lalimpa01,1999,1,OTT,NHL,38.0,2038.0,19.0,14.0,3.0,1.0,3.0,79.0,834.0,,,,,,,,,
emeryra01,2002,1,OTT,NHL,3.0,85.0,1.0,0.0,0.0,0.0,0.0,2.0,26.0,,,,,,,,,
berthda01,1991,1,BOS,NHL,8.0,399.0,1.0,4.0,2.0,0.0,0.0,21.0,156.0,,,,,,,,,
ranfobi01,1989,1,EDM,NHL,56.0,3107.0,24.0,16.0,9.0,5.0,1.0,165.0,1463.0,22.0,1401.0,16.0,6.0,,1.0,1.0,59.0,672.0
mclacmu01,1970,1,TOR,NHL,2.0,25.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,
osgooch01,2005,1,DET,NHL,32.0,1846.0,20.0,6.0,5.0,3.0,2.0,85.0,828.0,,,,,,,,,
lindsbe01,1911,1,VA1,PCHA,16.0,974.0,7.0,9.0,0.0,,0.0,90.0,,,,,,,,,,
edwarma01,1972,1,CLF,NHL,21.0,1207.0,4.0,14.0,2.0,0.0,1.0,87.0,,,,,,,,,,
dipieri01,2003,1,NYI,NHL,50.0,2844.0,23.0,18.0,5.0,1.0,5.0,112.0,1261.0,5.0,303.0,1.0,4.0,,1.0,1.0,11.0,120.0
brodema01,1997,1,NJD,NHL,70.0,4128.0,43.0,17.0,8.0,4.0,10.0,130.0,1569.0,6.0,366.0,2.0,4.0,,1.0,0.0,12.0,164.0
nichobi01,1909,1,HAI,NHA,1.0,60.0,1.0,0.0,0.0,,0.0,3.0,,,,,,,,,,
clemmsc01,2001,1,NJD,NHL,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,
kerrda01,1933,1,MTM,NHL,48.0,3060.0,19.0,18.0,11.0,,6.0,122.0,,4.0,240.0,1.0,2.0,1.0,,1.0,7.0,
liutmi01,1989,2,WAS,NHL,8.0,478.0,4.0,4.0,0.0,3.0,1.0,17.0,217.0,9.0,507.0,4.0,4.0,,1.0,0.0,28.0,223.0
blakemi02,1981,1,LAK,NHL,2.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,
josepcu01,2000,1,TOR,NHL,68.0,4100.0,33.0,27.0,8.0,5.0,6.0,163.0,1907.0,11.0,685.0,7.0,4.0,,0.0,3.0,24.0,329.0
pangda01,1988,1,CHI,NHL,35.0,1644.0,10.0,11.0,6.0,1.0,0.0,120.0,915.0,2.0,10.0,0.0,0.0,,0.0,0.0,0.0,4.0
