playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
gerared01,1914,OT1,NHA,L,3,1,2,3,14
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
broadpu01,1922,OTS,NHL,R,6,6,1,7,12
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
marshja02,1913,TBS,NHA,D,3,1,0,1,2
darraja01,1914,OT1,NHA,C,2,3,0,3,6
smithto01,1912,QU1,NHA,L,3,4,0,4,0
harrism01,1920,VML,PCHA,L,5,2,1,3,6
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
parkeer01,1921,VML,PCHA,R,5,0,3,3,0
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
broadpu01,1919,OTS,NHL,R,4,0,0,0,3
gerared01,1921,TRS,NHL,D,1,0,0,0,0
grahale01,1914,OT1,NHA,L,3,1,0,1,0
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
gerared01,1920,OTS,NHL,D,5,0,0,0,44
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
mackami01,1921,VML,PCHA,L,5,1,0,1,6
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
moynesp01,1917,VML,PCHA,R,4,0,0,0,9
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
stackte01,1921,TRS,NHL,D,4,0,0,0,0
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
noblere01,1917,TOA,NHL,L,5,2,1,3,0
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
cookll01,1921,VML,PCHA,D,5,1,0,1,6
stanlba01,1914,VML,PCHA,R,3,6,0,6,0
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
broadpu01,1919,OTS,NHL,R,4,0,0,0,3
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
prodggo01,1912,VA1,PCHA,R,2,1,0,1,2
gerared01,1914,OT1,NHA,L,3,1,2,3,14
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
cookll01,1920,VML,PCHA,D,5,2,0,2,20
skinnal01,1920,VML,PCHA,R,3,4,0,4,14
noblere01,1921,TRS,NHL,L,5,0,1,1,9
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
gerared01,1920,OTS,NHL,D,5,0,0,0,44
poulisk01,1915,MOC,NHA,C,5,1,1,2,6
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
cookll01,1917,VML,PCHA,D,5,2,0,2,12
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
mackami01,1914,VML,PCHA,L,3,4,2,6,6
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
mcnamho01,1915,MOC,NHA,D,5,0,1,1,21
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
halljo01,1912,QU1,NHA,D,3,0,0,0,7
rossar01,1914,OT1,NHA,D,3,0,0,0,12
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
walkeja01,1918,SEA,PCHA,C,5,3,0,3,9
stanlba01,1917,VML,PCHA,R,5,2,0,2,6
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
darraja01,1919,OTS,NHL,R/L,5,5,2,7,3
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
rileyji01,1916,SEA,PCHA,L,4,0,0,0,3
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
darraja01,1914,OT1,NHA,C,2,3,0,3,6
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
kerral02,1913,VA1,PCHA,R,3,1,0,1,3
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
camerha01,1917,TOA,NHL,D,5,3,1,4,0
pitredi01,1915,MOC,NHA,R,5,4,1,5,15
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
adamsbi01,1920,VML,PCHA,R,4,0,0,0,0
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
moynesp01,1917,VML,PCHA,R,4,0,0,0,9
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
mackami01,1920,VML,PCHA,C,5,0,1,1,0
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
halljo01,1912,QU1,NHA,D,3,0,0,0,7
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
cookll01,1921,VML,PCHA,D,5,1,0,1,6
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
broadpu01,1925,MTM,NHL,R,4,1,0,1,20
skinnal01,1921,VML,PCHA,R,5,0,1,1,12
smithto01,1912,QU1,NHA,L,3,4,0,4,0
mackami01,1921,VML,PCHA,L,5,1,0,1,6
dennecy01,1922,OTS,NHL,L,6,1,1,2,8
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
phillme01,1925,MTM,NHL,F,4,1,1,2,0
uksilch01,1915,PO1,PCHA,R,5,2,0,2,6
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
davidal01,1913,TBS,NHA,R,2,1,0,1,7
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
gerared01,1919,OTS,NHL,D,5,2,1,3,3
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
camerha01,1913,TBS,NHA,D,2,1,0,1,4
stackte01,1921,TRS,NHL,D,4,0,0,0,0
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
broadpu01,1919,OTS,NHL,R,4,0,0,0,3
cleghod01,1924,MTL,NHL,R/C,4,0,0,0,0
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
mcnamho01,1915,MOC,NHA,D,5,0,1,1,21
grahale01,1914,OT1,NHA,L,3,1,0,1,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
taylocy01,1914,VML,PCHA,R/L,3,7,3,10,3
broadpu01,1922,OTS,NHL,R,6,6,1,7,12
andrell01,1921,TRS,NHL,F,5,2,0,2,3
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
rossar01,1914,OT1,NHA,D,3,0,0,0,12
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
stanlba01,1917,VML,PCHA,R,5,2,0,2,6
gerared01,1922,OTS,NHL,D,6,1,0,1,4
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
pitredi01,1918,MTL,NHL,R,5,0,3,3,0
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
kerral02,1913,VA1,PCHA,R,3,1,0,1,3
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
