year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1973,NHL,ATF,17,15,7.0,,13,19,7.0,,,,,,4,3,1,,7,4,3,,4,7,3,,3,9,1.0,,4.0,6.0,3.0,,6,4,3,,2,1,0,
1973,NHL,MNS,18,15,6.0,,5,23,11.0,,,,,,0,5,6,,5,6,0,,6,5,2,,4,6,3.0,,3.0,6.0,4.0,,5,7,2,,0,3,0,
1979,NHL,VAN,14,17,9.0,,13,20,7.0,,,,,,4,3,3,,6,5,3,,4,8,1,,1,11,1.0,,4.0,5.0,3.0,,5,5,5,,3,0,0,
1923,WCHL,CAT,13,2,0.0,,5,9,1.0,,,,,,,,,,,,,,6,1,0,,7,5,0.0,,5.0,5.0,0.0,,0,0,1,,,,,
2007,NHL,VAN,21,15,,5,18,18,,5,,,,,5,7,,0,9,2,,2,8,5,,2,4,7,,1,6.0,1.0,,5,7,8,,0,0,3,,0
1988,NHL,HAR,21,17,2.0,,16,21,3.0,,,,,,5,5,0,,4,8,1,,6,7,2,,6,6,1.0,,7.0,5.0,0.0,,8,6,1,,1,1,0,
1978,WHA,CIN,21,16,4.0,,12,25,2.0,,,,,,5,3,1,,7,5,1,,4,9,2,,4,6,1.0,,4.0,5.0,1.0,,6,10,0,,3,3,0,
1989,NHL,PIT,22,15,3.0,,10,25,5.0,,,,,,3,7,2,,6,7,0,,7,5,1,,6,6,1.0,,8.0,5.0,1.0,,2,10,3,,,,,
1982,NHL,CHI,29,8,3.0,,18,15,7.0,,,,,,6,2,4,,10,1,1,,9,4,1,,6,7,1.0,,7.0,3.0,2.0,,8,5,1,,1,1,0,
1963,NHL,CHI,26,4,5.0,,10,18,7.0,,,,,,6,1,2,,9,1,2,,5,6,3,,4,7,2.0,,8.0,4.0,2.0,,4,3,1,,,,,
1989,NHL,NYR,20,11,9.0,,16,20,4.0,,,,,,8,2,3,,5,7,1,,2,9,3,,5,4,3.0,,9.0,3.0,1.0,,7,5,2,,0,1,0,
1945,NHL,TOR,10,13,2.0,,9,11,5.0,,,,,,0,0,1,,3,9,0,,4,6,2,,5,3,0.0,,2.0,4.0,3.0,,5,2,1,,,,,
2010,NHL,NYI,17,18,,6,13,21,,7,,,,,4,5,,2,1,7,,3,6,7,,1,4,8,,1,8.0,5.0,,1,7,4,,4,0,3,,1
1995,NHL,DET,36,3,2.0,,26,10,5.0,,,,,,5,4,2,,9,2,0,,13,1,0,,8,2,2.0,,11.0,2.0,0.0,,12,1,1,,4,1,2,
1934,NHL,BOS,17,7,0.0,,9,9,6.0,,,,,,,,,,4,3,0,,5,5,1,,7,3,2.0,,5.0,3.0,2.0,,5,2,1,,,,,
1997,NHL,NJD,29,10,2.0,,19,13,9.0,,,,,,7,4,0,,10,4,0,,8,3,2,,6,5,4.0,,6.0,0.0,0.0,,8,3,3,,3,4,2,
1944,NHL,CHI,9,14,2.0,,4,16,5.0,,,,,,0,1,0,,2,8,1,,1,6,2,,3,7,1.0,,3.0,5.0,3.0,,4,3,0,,,,,
1981,NHL,QUE,24,13,3.0,,9,18,13.0,,,,,,7,6,0,,7,4,4,,5,5,1,,6,5,3.0,,4.0,3.0,5.0,,2,7,3,,2,1,0,
2002,NHL,DET,28,6,5.0,2,20,14,5.0,2,,,,,6,3,1,0,6,4,2,1,10,1,4,0,5,7,1.0,1,7.0,2.0,1.0,1,13,3,0,0,1,0,1,1
1934,NHL,NYA,7,13,4.0,,5,14,5.0,,,,,,,,,,3,2,0,,3,8,3,,1,7,4.0,,4.0,4.0,1.0,,1,6,1,,,,,
2001,NHL,NJD,22,13,4.0,2,19,15,5.0,2,,,,,5,3,0,1,4,7,2,1,7,4,3,0,7,6,2.0,1,3.0,2.0,2.0,0,9,5,0,1,6,1,0,0
1992,NHL,TOR,25,11,6.0,,19,18,5.0,,,,,,6,4,2,,5,5,1,,4,7,3,,9,4,1.0,,8.0,2.0,2.0,,9,3,2,,3,4,0,
1952,NHL,CHI,14,11,10.0,,13,17,5.0,,,,,,5,2,3,,6,4,3,,3,6,3,,4,7,3.0,,4.0,6.0,0.0,,5,3,3,,,,,
1976,NHL,MNS,17,14,9.0,,6,25,9.0,,,,,,4,7,1,,2,8,2,,1,5,6,,5,7,2.0,,4.0,5.0,4.0,,7,5,3,,0,2,0,
2007,NHL,DAL,23,16,,2,22,14,,5,,,,,5,5,,2,8,4,,2,10,4,,0,6,7,,1,12.0,2.0,,0,2,7,,2,2,1,,0
1972,WHA,CLC,26,11,2.0,,17,21,1.0,,,,,,7,2,1,,7,7,0,,9,5,0,,7,5,0.0,,6.0,6.0,1.0,,6,7,1,,1,0,0,
1933,NHL,OTS,9,13,2.0,,4,16,4.0,,,,,,,,,,3,7,0,,3,2,4,,2,8,1.0,,3.0,8.0,0.0,,2,4,1,,,,,
1983,NHL,MNS,22,14,4.0,,17,17,6.0,,,,,,3,7,1,,9,2,2,,6,6,1,,9,5,0.0,,4.0,9.0,2.0,,8,2,4,,,,,
1991,NHL,DET,24,12,4.0,,19,13,8.0,,,,,,5,6,1,,9,3,2,,9,2,1,,5,4,3.0,,8.0,4.0,2.0,,5,6,3,,2,0,0,
2006,NHL,PHI,10,24,,7,12,24,,5,,,,,3,7,,1,5,8,,2,2,9,,1,2,8,,2,4.0,5.0,,4,5,9,,1,1,2,,1
1930,NHL,OTS,6,14,2.0,,4,16,2.0,,,,,,,,,,3,4,1,,1,8,0,,1,8,1.0,,4.0,4.0,1.0,,1,6,1,,,,,
1969,NHL,MNS,11,16,11.0,,8,19,11.0,,,,,,4,4,0,,3,5,4,,2,4,7,,1,9,3.0,,0.0,8.0,4.0,,7,5,4,,2,0,0,
1975,WHA,DOT,8,14,1.0,,6,12,0.0,,,,,,3,4,0,,5,8,1,,5,8,0,,1,6,0.0,,,,,,,,,,,,,
1930,NHL,NYA,12,6,4.0,,6,10,6.0,,,,,,,,,,1,3,4,,5,2,2,,4,4,1.0,,4.0,6.0,2.0,,4,1,1,,,,,
1989,NHL,CHI,25,13,2.0,,16,20,4.0,,,,,,9,5,1,,5,6,1,,8,4,1,,6,4,1.0,,7.0,6.0,0.0,,5,8,2,,1,0,0,
