coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
patrifr01c,1924,VMR,WCHL,1,,28,12,16,0,,,,
campbco01c,1994,NYR,NHL,1,,48,22,23,3,10,4,6,0
dugalju01c,1938,MTL,NHL,2,,18,9,6,3,3,1,2,0
lalonne01c,1933,MTL,NHL,1,,48,22,20,6,2,0,1,1
patrile01c,1938,NYR,NHL,1,,48,26,16,6,7,3,4,0
hartce01c,1926,MTL,NHL,1,,44,28,14,2,4,1,1,2
smithmi01c,1980,WIN,NHL,3,,23,2,17,4,,,,
glovefr01c,1972,CLF,NHL,2,,66,14,39,13,,,,
martija02c,1996,OTT,NHL,1,,82,31,36,15,7,3,4,0
gendrje01c,1974,QUN,WHA,1,,78,46,32,0,15,8,7,0
nolante01c,1995,BUF,NHL,1,,82,33,42,7,,,,
blairwr01c,1968,MNS,NHL,3,,31,9,14,8,,,,
waddedo01c,2007,ATL,NHL,2,,76,34,34,8,,,,
cunnera01c,2011,MTL,NHL,2,,50,18,23,9,,,,
yawnetr01c,2005,CHI,NHL,1,,82,26,43,13,,,,
bowmasc01c,1991,PIT,NHL,1,,80,39,32,9,21,16,5,0
patrile01c,1930,NYR,NHL,1,,44,19,16,9,4,2,2,0
bergemi03c,1980,QUE,NHL,2,,74,29,29,16,5,2,3,0
wilsojo01c,1977,PIT,NHL,1,,80,25,37,18,,,,
torchjo01c,2005,LAK,NHL,2,,12,5,7,0,,,,
hitchke01c,2002,PHI,NHL,1,,82,45,24,13,13,6,7,0
adamsja01c,1942,DET,NHL,1,,50,25,14,11,10,8,2,0
burnsch01c,1969,MNS,NHL,2,,44,10,22,12,6,2,4,0
laviope01c,2003,CAR,NHL,2,,52,20,26,6,,,,
schmimi01c,1954,BOS,NHL,2,,40,13,12,15,5,1,4,0
longba01c,1983,WIN,NHL,3,,59,25,25,9,3,0,3,0
schoeji01c,1989,NJD,NHL,1,,14,6,6,2,,,,
lowro01c,1997,EDM,NHL,1,,82,35,37,10,12,5,7,0
trotzba01c,2010,NAS,NHL,1,,82,44,27,11,12,6,6,0
quinnpa01c,1999,TOR,NHL,1,,82,45,30,7,12,6,6,0
vigneal01c,1998,MTL,NHL,1,,82,32,39,11,,,,
hartce01c,1937,MTL,NHL,1,,48,18,17,13,3,1,2,0
wilsori01c,2001,DAL,NHL,2,,32,13,12,7,,,,
watsoph01c,1973,VAB,WHA,2,,12,3,9,0,,,,
raedeca01c,2002,SJS,NHL,2,,1,1,0,0,,,,
hartce01c,1931,MTL,NHL,1,,48,25,16,7,4,1,3,0
burnspa01c,1991,MTL,NHL,1,,80,41,28,11,11,4,7,0
hitchke01c,1998,DAL,NHL,1,,82,51,19,12,23,16,7,0
leyri01c,1990,HAR,NHL,1,,80,31,38,11,6,2,4,0
quinnpa01c,1991,VAN,NHL,1,,80,42,26,12,13,6,7,0
krommbo01c,1979,DET,NHL,1,,71,24,36,11,,,,
sathegl01c,1981,EDM,NHL,1,,80,48,17,15,5,2,3,0
delveal01c,1976,DET,NHL,1,,44,13,26,5,,,,
wattto01c,1986,VAN,NHL,1,,80,29,43,8,,,,
kingda01c,2000,CBS,NHL,1,,82,28,45,9,,,,
martija02c,2010,MTL,NHL,1,,82,44,30,8,7,3,4,0
granato01c,2008,COL,NHL,1,,82,32,45,5,,,,
rossar01c,1944,BOS,NHL,1,,50,16,30,4,7,3,4,0
barkldo01c,1971,DET,NHL,1,,11,3,8,0,,,,
francem01c,1966,NYR,NHL,1,,70,30,28,12,4,0,4,0
johnsed01c,1996,PIT,NHL,1,,62,31,26,5,,,,
murrate01c,1992,WAS,NHL,1,,84,43,34,7,6,2,4,0
reaybi01c,1957,TOR,NHL,1,,70,21,38,11,,,,
primejo01c,1950,TOR,NHL,1,,70,41,16,13,11,8,2,1
juliecl01c,2011,BOS,NHL,1,,82,49,29,4,7,3,4,0
martija02c,2005,FLO,NHL,1,,82,37,34,11,,,,
renneto01c,2005,NYR,NHL,1,,82,44,26,12,4,0,4,0
bowmasc01c,1999,DET,NHL,1,,82,48,24,10,9,5,4,0
robinla01c,1999,NJD,NHL,2,,8,4,4,0,23,16,7,0
neilsro01c,1983,LAK,NHL,3,,28,8,17,3,,,,
greenpe01c,1921,OTS,NHL,1,,24,14,8,2,2,0,1,1
reaybi01c,1972,CHI,NHL,1,,78,42,27,9,16,10,6,0
watsoph01c,1956,NYR,NHL,1,,70,26,30,14,5,1,4,0
pronoma01c,1977,BUF,NHL,1,,80,44,19,17,8,3,5,0
