playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
whiddbo01,1973,1,CLC,WHA,22,1232,7,12,3,0,1,80,680,,,,,,,,,
dejorde01,1971,1,LAK,NHL,5,291,0,5,0,0,0,23,,,,,,,,,,
bibeapa01,1943,1,TOR,NHL,29,1740,13,14,2,,5,87,,5,300,1,4,,,0,23,
broderi01,1978,1,QUN,WHA,42,2433,25,13,3,1,3,126,1279,3,114,0,2,,0,0,14,
desjage01,1977,1,BUF,NHL,3,111,0,1,0,0,0,7,,,,,,,,,,
billicr01,1997,1,COL,NHL,23,1162,8,7,4,2,1,45,588,1,1,0,0,,0,0,0,0
bluejo01,1993,1,BOS,NHL,18,944,5,8,3,1,0,47,407,,,,,,,,,
skidmpa01,1981,1,STL,NHL,2,120,1,1,0,0,0,6,,,,,,,,,,
hallgl01,1969,1,STL,NHL,18,1010,7,8,3,0,1,49,,7,421,4,3,,0,0,21,
gardnge01,1973,1,LAS,WHA,2,120,0,2,0,0,0,13,65,,,,,,,,,
raycran01,2003,1,BOS,NHL,57,3420,29,18,9,4,3,117,1586,7,447,3,4,,3,1,16,210
baumaga01,1968,1,MNS,NHL,7,304,0,4,1,0,0,22,,,,,,,,,,
hnilimi01,2001,1,ATL,NHL,60,3367,13,33,10,9,3,179,1956,,,,,,,,,
couturi01,1974,1,CHC,WHA,1,60,0,1,0,0,0,5,36,,,,,,,,,
youngwe01,1988,1,PIT,NHL,22,1150,12,9,0,0,0,92,673,1,39,0,0,,0,0,1,11
bouchbr01,2008,1,SJS,NHL,22,1291,12,6,3,2,2,47,563,,,,,,,,,
mcculfr01,1915,1,VA1,PCHA,18,1103,5,13,0,,0,102,,,,,,,,,,
johnsbr02,2006,1,WAS,NHL,30,1644,6,15,7,4,0,99,894,,,,,,,,,
reddipo01,1988,1,WIN,NHL,41,2109,11,17,7,3,0,144,1132,,,,,,,,,
veisomi01,1978,1,CHI,NHL,17,1020,5,8,4,2,0,60,,,,,,,,,,
haywabr01,1982,1,WIN,NHL,24,1440,10,12,2,0,1,89,786,3,160,0,3,,0,0,14,
scotttr01,2000,1,LAK,NHL,1,25,0,0,0,0,0,3,10,,,,,,,,,
youngwe01,1994,1,PIT,NHL,10,497,3,6,0,1,0,27,255,,,,,,,,,
caprifr01,1982,1,VAN,NHL,1,20,0,0,0,0,0,3,8,,,,,,,,,
edwarga01,1981,2,PIT,NHL,6,360,3,2,1,0,1,22,,,,,,,,,,
brodema01,1995,1,NJD,NHL,77,4433,34,30,12,8,6,173,1954,,,,,,,,,
legacma01,2008,1,STL,NHL,29,1452,13,9,2,1,0,77,669,,,,,,,,,
lalimpa01,2008,1,BUF,NHL,24,1297,5,13,3,1,0,67,669,,,,,,,,,
johnsed01,1973,1,TOR,NHL,26,1516,12,9,4,1,1,78,,1,60,0,1,,0,0,6,
roachjo01,1923,1,TRS,NHL,23,1380,10,13,0,,1,80,,,,,,,,,,
mcleaki01,1996,1,VAN,NHL,44,2581,21,18,3,3,0,138,1247,,,,,,,,,
gilbegi01,1976,1,BOS,NHL,34,2040,18,13,3,3,1,97,,1,20,0,1,,0,0,3,
brustba01,2006,1,LAK,NHL,11,486,2,4,1,2,0,30,245,,,,,,,,,
