playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
veisomi01,1979,1,CHI,NHL,11.0,660.0,3.0,5.0,3.0,2.0,0.0,37.0,,1.0,60.0,0.0,1.0,,0.0,0.0,6.0,
fitzpma01,1990,1,NYI,NHL,2.0,120.0,1.0,1.0,0.0,0.0,0.0,6.0,60.0,,,,,,,,,
stephwa01,1974,1,PHI,NHL,12.0,639.0,7.0,2.0,1.0,1.0,1.0,29.0,,2.0,123.0,2.0,0.0,,0.0,1.0,4.0,
hrudeke01,1985,1,NYI,NHL,45.0,2563.0,19.0,15.0,8.0,2.0,1.0,137.0,1455.0,2.0,120.0,0.0,2.0,,0.0,0.0,6.0,59.0
cudewi01,1933,1,MTL,NHL,1.0,60.0,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,
trembvi01,1980,1,TOR,NHL,3.0,143.0,0.0,3.0,0.0,0.0,0.0,16.0,,,,,,,,,,
hanlogl01,1985,1,NYR,NHL,23.0,1170.0,5.0,12.0,1.0,0.0,0.0,65.0,608.0,3.0,75.0,0.0,0.0,,0.0,0.0,6.0,32.0
henryji01,1954,1,BOS,NHL,27.0,1572.0,8.0,12.0,6.0,,1.0,79.0,,3.0,183.0,1.0,2.0,,,0.0,8.0,
winchja01,1909,1,MOS,NHA,5.0,301.0,2.0,2.0,1.0,,0.0,26.0,,,,,,,,,,
mioed01,1977,1,IND,WHA,17.0,900.0,6.0,8.0,0.0,1.0,0.0,64.0,470.0,,,,,,,,,
wortero01,1930,1,NYA,NHL,44.0,2760.0,18.0,16.0,10.0,,8.0,74.0,,,,,,,,,,
jablopa01,1993,1,TBL,NHL,15.0,834.0,5.0,6.0,3.0,0.0,0.0,54.0,374.0,,,,,,,,,
puppada01,1988,1,BUF,NHL,37.0,1908.0,17.0,10.0,6.0,1.0,1.0,107.0,961.0,,,,,,,,,
stcrori01,1979,1,PHI,NHL,1.0,60.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,
smithal02,1978,1,NEW,WHA,40.0,2396.0,17.0,17.0,5.0,2.0,1.0,132.0,1124.0,4.0,153.0,1.0,2.0,,0.0,0.0,12.0,
wamslri01,1992,1,TOR,NHL,3.0,160.0,0.0,3.0,0.0,0.0,0.0,15.0,91.0,,,,,,,,,
hedbejo01,2009,1,ATL,NHL,47.0,2632.0,21.0,16.0,6.0,4.0,3.0,115.0,1355.0,,,,,,,,,
budajpe01,2008,1,COL,NHL,56.0,3232.0,20.0,29.0,5.0,5.0,2.0,154.0,1531.0,,,,,,,,,
chabolo01,1930,1,TOR,NHL,37.0,2300.0,21.0,8.0,8.0,,6.0,80.0,,2.0,139.0,0.0,1.0,1.0,,0.0,4.0,
littmda01,1990,1,BUF,NHL,1.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,,,,,,,,,
beverbi01,1942,1,NYR,NHL,17.0,1020.0,4.0,10.0,3.0,,1.0,89.0,,,,,,,,,,
raycran01,2007,1,TOR,NHL,19.0,965.0,2.0,9.0,5.0,1.0,1.0,63.0,509.0,,,,,,,,,
hasekdo01,2000,1,BUF,NHL,67.0,3904.0,37.0,24.0,4.0,2.0,11.0,137.0,1726.0,13.0,833.0,7.0,6.0,,1.0,1.0,29.0,347.0
zimmely01,1975,1,DOT,WHA,8.0,495.0,2.0,6.0,0.0,0.0,0.0,31.0,301.0,,,,,,,,,
brownan01,1976,1,IND,WHA,10.0,430.0,1.0,4.0,1.0,0.0,0.0,26.0,196.0,,,,,,,,,
barrato01,2001,2,TOR,NHL,4.0,219.0,2.0,2.0,0.0,0.0,0.0,10.0,110.0,,,,,,,,,
mcleodo01,1973,1,HOU,WHA,49.0,2971.0,33.0,13.0,3.0,3.0,3.0,127.0,1432.0,14.0,842.0,12.0,2.0,,0.0,0.0,35.0,386.0
drydeda01,1961,1,NYR,NHL,1.0,40.0,0.0,1.0,0.0,,0.0,3.0,,,,,,,,,,
durnabi01,1943,1,MTL,NHL,50.0,3000.0,38.0,5.0,7.0,,2.0,109.0,,9.0,549.0,8.0,1.0,,,1.0,14.0,
coxab01,1929,1,MTM,NHL,1.0,60.0,1.0,0.0,0.0,,0.0,2.0,,,,,,,,,,
liutmi01,1989,1,HAR,NHL,29.0,1683.0,15.0,12.0,1.0,3.0,3.0,74.0,745.0,,,,,,,,,
conneal01,1931,1,DTF,NHL,48.0,3050.0,18.0,20.0,10.0,,6.0,108.0,,2.0,120.0,0.0,1.0,1.0,,0.0,3.0,
heinzri01,1983,1,STL,NHL,22.0,1118.0,7.0,7.0,3.0,1.0,0.0,80.0,539.0,1.0,8.0,0.0,0.0,,0.0,0.0,1.0,2.0
mclenja01,1995,1,NYI,NHL,13.0,636.0,3.0,9.0,1.0,1.0,0.0,39.0,342.0,,,,,,,,,
eschero01,2001,1,PHO,NHL,22.0,1145.0,6.0,10.0,2.0,3.0,1.0,52.0,533.0,,,,,,,,,
thompti01,1934,1,BOS,NHL,48.0,2970.0,26.0,16.0,6.0,,8.0,112.0,,4.0,275.0,1.0,3.0,0.0,,1.0,7.0,
faveldo01,1972,1,PHI,NHL,44.0,2419.0,20.0,15.0,4.0,3.0,3.0,114.0,,11.0,669.0,5.0,6.0,,1.0,1.0,29.0,
ranfobi01,1995,2,BOS,NHL,40.0,2307.0,21.0,12.0,4.0,0.0,1.0,109.0,1030.0,4.0,239.0,1.0,3.0,,0.0,0.0,16.0,112.0
janecbo01,1985,1,LAK,NHL,38.0,2083.0,14.0,16.0,4.0,2.0,0.0,162.0,1130.0,,,,,,,,,
liutmi01,1977,1,CIN,WHA,27.0,1215.0,8.0,12.0,0.0,2.0,0.0,86.0,663.0,,,,,,,,,
veisomi01,1977,1,CHI,NHL,12.0,720.0,3.0,4.0,5.0,0.0,2.0,31.0,,,,,,,,,,
richtmi01,1993,1,NYR,NHL,68.0,3710.0,42.0,12.0,6.0,1.0,5.0,159.0,1758.0,23.0,1417.0,16.0,7.0,,0.0,4.0,49.0,623.0
parenri01,1997,1,STL,NHL,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
harripa01,1981,1,PIT,NHL,13.0,700.0,3.0,7.0,0.0,1.0,0.0,64.0,,,,,,,,,,
tugnuro01,1987,1,QUE,NHL,6.0,284.0,2.0,3.0,0.0,0.0,0.0,16.0,123.0,,,,,,,,,
gardibe01,1938,1,NYR,NHL,,,,,,,,,,6.0,434.0,3.0,3.0,,,0.0,12.0,
emeryra01,2005,1,OTT,NHL,39.0,2168.0,23.0,11.0,4.0,0.0,3.0,102.0,1045.0,10.0,604.0,5.0,5.0,,0.0,0.0,29.0,289.0
khudoan01,2010,1,MIN,NHL,4.0,189.0,2.0,1.0,0.0,1.0,1.0,5.0,86.0,,,,,,,,,
grattgi01,1975,1,STL,NHL,6.0,265.0,2.0,0.0,2.0,0.0,0.0,11.0,,,,,,,,,,
huetcr01,2007,2,WAS,NHL,13.0,771.0,11.0,2.0,0.0,1.0,2.0,21.0,329.0,7.0,451.0,3.0,4.0,,1.0,0.0,22.0,242.0
patrile01,1927,1,NYR,NHL,,,,,,,,,,1.0,46.0,1.0,0.0,0.0,,0.0,1.0,
johnsbr02,2007,1,WAS,NHL,19.0,1032.0,7.0,8.0,2.0,3.0,0.0,46.0,500.0,,,,,,,,,
lehmahu01,1922,1,VAM,PCHA,25.0,1565.0,16.0,8.0,1.0,,4.0,61.0,,2.0,120.0,1.0,1.0,0.0,,1.0,3.0,
garrejo01,1975,2,TOT,WHA,9.0,551.0,3.0,6.0,0.0,0.0,1.0,33.0,349.0,,,,,,,,,
roachjo01,1928,1,NYR,NHL,44.0,2760.0,21.0,13.0,10.0,,13.0,65.0,,6.0,392.0,3.0,2.0,1.0,,3.0,5.0,
dunhami01,1996,1,NJD,NHL,26.0,1013.0,8.0,7.0,1.0,1.0,2.0,43.0,456.0,,,,,,,,,
raynech01,1951,1,NYR,NHL,53.0,3180.0,18.0,25.0,10.0,,2.0,159.0,,,,,,,,,,
winklha01,1923,1,EDE,WCHL,26.0,1632.0,9.0,13.0,4.0,,2.0,69.0,,,,,,,,,,
reschgl01,1978,1,NYI,NHL,43.0,2539.0,26.0,7.0,10.0,0.0,2.0,106.0,,5.0,300.0,2.0,3.0,,0.0,1.0,11.0,
brodatu01,1940,1,TOR,NHL,48.0,2970.0,28.0,14.0,6.0,,5.0,99.0,,7.0,438.0,3.0,4.0,,,0.0,15.0,
skudrpe01,2000,1,BUF,NHL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
sauvebo01,1986,1,CHI,NHL,46.0,2660.0,19.0,19.0,5.0,0.0,1.0,159.0,1497.0,4.0,245.0,0.0,4.0,,0.0,0.0,15.0,136.0
legacma01,2009,1,CAR,NHL,28.0,1472.0,10.0,7.0,5.0,3.0,1.0,69.0,745.0,,,,,,,,,
vasilmi01,1977,1,SOV,WHA,3.0,180.0,0.0,3.0,0.0,0.0,0.0,19.0,87.0,,,,,,,,,
stephwa01,1976,1,PHI,NHL,21.0,1065.0,12.0,3.0,2.0,2.0,3.0,41.0,,9.0,532.0,4.0,3.0,,1.0,1.0,23.0,
besteal01,1990,2,DET,NHL,3.0,178.0,0.0,3.0,0.0,1.0,0.0,13.0,99.0,1.0,20.0,0.0,0.0,,0.0,0.0,1.0,12.0
soetado01,1980,1,NYR,NHL,39.0,2320.0,16.0,16.0,7.0,2.0,0.0,152.0,,,,,,,,,,
walshfl01,1932,1,MTM,NHL,22.0,1303.0,8.0,11.0,3.0,,2.0,56.0,,,,,,,,,,
grantdo01,1978,1,STL,NHL,4.0,190.0,0.0,2.0,1.0,1.0,0.0,23.0,,,,,,,,,,
roypa01,2000,1,COL,NHL,62.0,3585.0,40.0,13.0,7.0,5.0,4.0,132.0,1513.0,23.0,1451.0,16.0,7.0,,0.0,4.0,41.0,622.0
smithal02,1979,1,HAR,NHL,30.0,1754.0,11.0,10.0,8.0,2.0,2.0,107.0,,2.0,120.0,0.0,2.0,,0.0,0.0,10.0,
fernama01,1999,1,DAL,NHL,24.0,1353.0,11.0,8.0,3.0,3.0,1.0,48.0,603.0,1.0,17.0,0.0,0.0,,0.0,0.0,1.0,8.0
tenoha01,1938,1,DET,NHL,5.0,300.0,2.0,3.0,0.0,,0.0,15.0,,,,,,,,,,
billicr01,1993,1,OTT,NHL,63.0,3319.0,11.0,41.0,4.0,6.0,0.0,254.0,1801.0,,,,,,,,,
niittan01,2006,1,PHI,NHL,52.0,2943.0,9.0,29.0,9.0,8.0,0.0,166.0,1567.0,,,,,,,,,
beaurst01,1989,1,WIN,NHL,19.0,1079.0,7.0,8.0,3.0,4.0,0.0,59.0,570.0,4.0,238.0,1.0,3.0,,0.0,0.0,12.0,105.0
stanied01,1981,1,WIN,NHL,45.0,2643.0,20.0,19.0,6.0,2.0,1.0,174.0,,2.0,120.0,0.0,2.0,,0.0,0.0,12.0,
garrejo01,1975,1,MFS,WHA,52.0,3179.0,26.0,22.0,4.0,3.0,2.0,177.0,1733.0,,,,,,,,,
bierkza01,1997,1,TBL,NHL,13.0,433.0,1.0,4.0,1.0,0.0,0.0,30.0,210.0,,,,,,,,,
ouimete01,1974,1,NEW,WHA,1.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,
mccarja01,1960,1,NYR,NHL,8.0,440.0,1.0,6.0,1.0,,1.0,36.0,,,,,,,,,,
worthch01,1969,1,OAK,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,,,
brodatu01,1946,1,TOR,NHL,60.0,3600.0,31.0,19.0,10.0,,4.0,172.0,,11.0,680.0,8.0,3.0,,,1.0,27.0,
belfoed01,2002,1,TOR,NHL,62.0,3738.0,37.0,20.0,5.0,4.0,7.0,141.0,1816.0,7.0,532.0,3.0,4.0,,0.0,0.0,24.0,282.0
defelno01,1956,1,BOS,NHL,10.0,600.0,3.0,5.0,2.0,,0.0,30.0,,,,,,,,,,
riendvi01,1991,2,DET,NHL,2.0,87.0,2.0,0.0,0.0,0.0,0.0,2.0,31.0,2.0,73.0,1.0,0.0,,0.0,0.0,4.0,30.0
jenseal01,1984,1,WAS,NHL,14.0,803.0,10.0,3.0,1.0,1.0,1.0,34.0,295.0,3.0,201.0,1.0,2.0,,1.0,0.0,8.0,86.0
thomati01,2009,1,BOS,NHL,43.0,2442.0,17.0,18.0,8.0,2.0,5.0,104.0,1221.0,,,,,,,,,
aebisda01,2000,1,COL,NHL,26.0,1393.0,12.0,7.0,3.0,3.0,3.0,52.0,538.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
pettiji01,1977,1,BOS,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,6.0,,,,,,,,,,
paillma01,1962,1,NYR,NHL,3.0,180.0,0.0,1.0,2.0,,0.0,10.0,,,,,,,,,,
wetzeca01,1972,1,MFS,WHA,1.0,60.0,0.0,1.0,0.0,0.0,0.0,3.0,35.0,,,,,,,,,
hackeje01,1998,1,CHI,NHL,10.0,524.0,2.0,6.0,1.0,3.0,0.0,33.0,256.0,,,,,,,,,
benedcl01,1920,1,OTS,NHL,24.0,1462.0,14.0,10.0,0.0,,2.0,75.0,,2.0,120.0,2.0,0.0,0.0,,2.0,0.0,
millegr01,1981,1,HAR,NHL,55.0,3201.0,11.0,30.0,12.0,5.0,0.0,229.0,,,,,,,,,,
grahajo01,2001,1,BOS,NHL,19.0,1079.0,8.0,7.0,2.0,0.0,1.0,52.0,503.0,,,,,,,,,
larocmi02,2000,1,CHI,NHL,3.0,152.0,0.0,2.0,0.0,0.0,0.0,9.0,59.0,,,,,,,,,
brimsfr01,1941,1,BOS,NHL,47.0,2930.0,24.0,17.0,6.0,,3.0,115.0,,5.0,307.0,2.0,3.0,,,0.0,16.0,
gardnge01,1966,1,DET,NHL,11.0,560.0,3.0,6.0,0.0,0.0,0.0,36.0,,,,,,,,,,
dalesco01,1992,1,HAR,NHL,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,
jablopa01,1989,1,STL,NHL,4.0,208.0,0.0,3.0,0.0,0.0,0.0,17.0,98.0,,,,,,,,,
rutlewa01,1973,1,HOU,WHA,25.0,1509.0,12.0,12.0,1.0,0.0,0.0,84.0,737.0,,,,,,,,,
palmami01,1981,1,WAS,NHL,11.0,584.0,2.0,7.0,2.0,0.0,0.0,47.0,,,,,,,,,,
danisya01,2005,1,MTL,NHL,6.0,312.0,3.0,2.0,0.0,0.0,1.0,14.0,152.0,,,,,,,,,
storrja01,1995,1,LAK,NHL,5.0,262.0,3.0,1.0,0.0,0.0,0.0,12.0,147.0,,,,,,,,,
pangda01,1984,1,CHI,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,4.0,22.0,,,,,,,,,
smithga01,1977,2,MNS,NHL,3.0,180.0,0.0,2.0,1.0,0.0,0.0,9.0,,,,,,,,,,
potvife01,1999,1,NYI,NHL,22.0,1273.0,5.0,14.0,3.0,3.0,1.0,68.0,632.0,,,,,,,,,
wamslri01,1991,1,CAL,NHL,9.0,457.0,3.0,4.0,0.0,0.0,0.0,34.0,226.0,,,,,,,,,
sabouda01,2006,1,VAN,NHL,9.0,480.0,2.0,4.0,1.0,2.0,0.0,21.0,224.0,2.0,14.0,0.0,0.0,,0.0,0.0,1.0,11.0
paillma01,1964,1,NYR,NHL,39.0,2262.0,10.0,21.0,7.0,1.0,0.0,135.0,,,,,,,,,,
mcculfr01,1915,1,VA1,PCHA,18.0,1103.0,5.0,13.0,0.0,,0.0,102.0,,,,,,,,,,
flahewa01,2000,2,TBL,NHL,2.0,118.0,0.0,2.0,0.0,0.0,0.0,8.0,55.0,,,,,,,,,
snowga01,2003,1,NYI,NHL,39.0,2015.0,14.0,15.0,5.0,0.0,1.0,94.0,932.0,,,,,,,,,
dolsodo01,1929,1,DTC,NHL,5.0,320.0,0.0,4.0,1.0,,0.0,24.0,,,,,,,,,,
berthda01,1991,1,BOS,NHL,8.0,399.0,1.0,4.0,2.0,0.0,0.0,21.0,156.0,,,,,,,,,
brodeke01,1973,1,BOS,NHL,5.0,300.0,2.0,2.0,1.0,1.0,0.0,16.0,,,,,,,,,,
tugnuro01,2002,1,DAL,NHL,31.0,1701.0,15.0,10.0,5.0,0.0,4.0,70.0,672.0,,,,,,,,,
mcdufpe01,1977,1,IND,WHA,12.0,539.0,1.0,6.0,1.0,1.0,0.0,39.0,313.0,,,,,,,,,
cousima01,1998,1,NYI,NHL,6.0,293.0,0.0,4.0,0.0,0.0,0.0,14.0,119.0,,,,,,,,,
berthda01,1987,1,WIN,NHL,56.0,3010.0,22.0,19.0,7.0,0.0,2.0,176.0,1489.0,5.0,300.0,1.0,4.0,,0.0,0.0,25.0,154.0
fredera01,1954,1,CHI,NHL,5.0,300.0,0.0,4.0,1.0,,0.0,22.0,,,,,,,,,,
grahajo01,2006,1,CAR,NHL,28.0,1515.0,10.0,13.0,2.0,6.0,0.0,72.0,702.0,,,,,,,,,
myreph01,1980,2,COR,NHL,10.0,580.0,3.0,6.0,1.0,0.0,0.0,33.0,,,,,,,,,,
lowro01,1975,1,WAS,NHL,43.0,2289.0,6.0,31.0,2.0,3.0,0.0,208.0,,,,,,,,,,
brodemi01,2010,1,OTT,NHL,4.0,97.0,0.0,1.0,0.0,0.0,0.0,7.0,42.0,,,,,,,,,
lundqhe01,2008,1,NYR,NHL,70.0,4153.0,38.0,25.0,7.0,3.0,3.0,168.0,2007.0,7.0,380.0,3.0,4.0,,0.0,1.0,19.0,207.0
rosatmi01,1998,1,WAS,NHL,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,
hirscco01,2000,1,WAS,NHL,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,
cheevge01,1973,1,CLC,WHA,59.0,3562.0,30.0,20.0,6.0,4.0,4.0,180.0,1911.0,5.0,303.0,1.0,4.0,,0.0,0.0,18.0,196.0
lumleha01,1955,1,TOR,NHL,59.0,3527.0,21.0,28.0,10.0,,3.0,159.0,,5.0,304.0,1.0,4.0,,,1.0,14.0,
millegr01,1980,1,PIT,NHL,63.0,3721.0,25.0,27.0,10.0,6.0,0.0,258.0,,5.0,325.0,2.0,3.0,,1.0,0.0,19.0,
bouchda01,1980,2,QUE,NHL,29.0,1740.0,19.0,5.0,5.0,1.0,2.0,92.0,,5.0,286.0,2.0,3.0,,1.0,1.0,19.0,
karakmi01,1937,1,CHI,NHL,48.0,2980.0,14.0,25.0,9.0,,1.0,139.0,,8.0,505.0,6.0,2.0,,,2.0,15.0,
karakmi01,1943,1,CHI,NHL,26.0,1560.0,12.0,9.0,5.0,,3.0,79.0,,9.0,549.0,4.0,5.0,,,1.0,24.0,
berthda01,1989,2,MNS,NHL,5.0,240.0,1.0,3.0,0.0,0.0,0.0,14.0,104.0,,,,,,,,,
larocmi01,1976,1,MTL,NHL,26.0,1525.0,19.0,2.0,4.0,0.0,4.0,53.0,,,,,,,,,,
bouchbr01,2003,1,PHO,NHL,40.0,2364.0,10.0,19.0,10.0,5.0,5.0,108.0,1150.0,,,,,,,,,
hextaro01,1998,1,PHI,NHL,23.0,1235.0,10.0,7.0,4.0,0.0,0.0,52.0,464.0,,,,,,,,,
esposto01,1980,1,CHI,NHL,66.0,3935.0,29.0,23.0,14.0,5.0,0.0,246.0,,3.0,215.0,0.0,3.0,,0.0,0.0,15.0,
gillan01,1972,1,CHC,WHA,33.0,1709.0,4.0,24.0,0.0,2.0,0.0,118.0,982.0,,,,,,,,,
hrudeke01,1988,2,LAK,NHL,16.0,974.0,10.0,4.0,2.0,1.0,1.0,47.0,49.0,10.0,566.0,4.0,6.0,,1.0,0.0,35.0,293.0
hebergu01,1999,1,ANA,NHL,68.0,3976.0,28.0,31.0,9.0,8.0,4.0,166.0,1805.0,,,,,,,,,
gamblbr01,1960,1,BOS,NHL,52.0,3120.0,12.0,33.0,7.0,,0.0,195.0,,,,,,,,,,
auldal01,2008,1,OTT,NHL,43.0,2449.0,16.0,18.0,7.0,7.0,1.0,101.0,1141.0,,,,,,,,,
raycran01,2002,1,BOS,NHL,5.0,300.0,2.0,3.0,0.0,0.0,0.0,12.0,146.0,,,,,,,,,
brodeke01,1977,2,QUN,WHA,24.0,1140.0,9.0,8.0,1.0,1.0,0.0,83.0,590.0,2.0,48.0,0.0,1.0,,0.0,0.0,2.0,
hunwish01,2011,1,CBS,NHL,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
