playerid,award,year,lgid,note,pos
neilsji01,Second Team All-Star,1967,NHL,,D
ohlunma01,All-Rookie,1997,NHL,,D
trembjc01,Second Team All-Star,1973,WHA,,D
gainebo01,Selke,1980,NHL,,
ratelje01,Masterton,1970,NHL,,
conacli01,Second Team All-Star,1936,NHL,,D
lidstni01,Second Team All-Star,2009,NHL,,D
granato01,All-Rookie,1988,NHL,,RW
koivusa01,King Clancy,2006,NHL,,
haywabr01,Jennings,1987,NHL,shared,
vernomi01,Conn Smythe,1996,NHL,,
malakvl01,All-Rookie,1992,NHL,,D
smithmi02,All-Rookie,2006,NHL,,G
cainhe01,Second Team All-Star,1943,NHL,,LW
ovechal01,First Team All-Star,2009,NHL,,LW
nieuwjo01,Calder,1987,NHL,,
greenmi03,First Team All-Star,2009,NHL,,D
macinal01,Norris,1998,NHL,,
geoffbe01,Second Team All-Star,1959,NHL,,RW
barbebi01,Second Team All-Star,1978,NHL,,LW
howema01,First Team All-Star,1986,NHL,,D
gretzwa01,Lady Byng,1998,NHL,,
kingkr01,King Clancy,1995,NHL,,
gagnesi01,All-Rookie,1999,NHL,,F
wharrke01,First Team All-Star,1963,NHL,,RW
schmimi01,First Team All-Star,1946,NHL,,C
potvife01,All-Rookie,1992,NHL,,G
bourqra01,First Team All-Star,1993,NHL,,D
flamafe01,Second Team All-Star,1957,NHL,,D
shoreed01,First Team All-Star,1932,NHL,,D
cainhe01,Art Ross,1943,NHL,,
drydeda01,Howe,1978,WHA,MVP,
lemiema01,Art Ross,1988,NHL,,
belfoed01,Vezina,1992,NHL,,
lachel01,Art Ross,1947,NHL,,
bellbr01,All-Rookie,1984,NHL,,D
clappdi01,Second Team All-Star,1930,NHL,,RW
stanlal01,Second Team All-Star,1959,NHL,,D
gretzwa01,Art Ross,1989,NHL,,
pilotpi01,Norris,1963,NHL,,
gretzwa01,Conn Smythe,1984,NHL,,
messima01,First Team All-Star,1989,NHL,,C
kellyre01,First Team All-Star,1953,NHL,,D
bathgan01,Second Team All-Star,1957,NHL,,RW
clarkbo01,Second Team All-Star,1973,NHL,,C
vachoro01,Vezina,1967,NHL,shared,
lecavvi01,Richard,2006,NHL,,
raynech01,Hart,1949,NHL,,
reisele02,Second Team All-Star,1950,NHL,,D
hawerda01,Second Team All-Star,1984,NHL,,C
robinea01,Second Team All-Star,1938,NHL,,G
lachel01,First Team All-Star,1951,NHL,,C
lehtije01,Selke,2002,NHL,,
lemiema01,Art Ross,1992,NHL,,
leachre01,Conn Smythe,1975,NHL,,
appssy01,Second Team All-Star,1937,NHL,,C
hextaro01,Vezina,1986,NHL,,
huddych01,Plus-Minus,1982,NHL,,
herrode01,Vezina,1980,NHL,shared,
seibeea01,Second Team All-Star,1936,NHL,,D
hallgl01,Vezina,1966,NHL,shared,
roypa01,Jennings,1987,NHL,shared,
shawbr01,All-Rookie,1989,NHL,,D
shanabr01,King Clancy,2002,NHL,,
clarkbo01,Selke,1982,NHL,,
hullbo01,First Team All-Star,1965,NHL,,LW
leclajo01,First Team All-Star,1994,NHL,,LW
perryco01,First Team All-Star,2010,NHL,,RW
smithsi01,Second Team All-Star,1951,NHL,,LW
hortoti01,Second Team All-Star,1953,NHL,,D
smithbi01,Vezina,1981,NHL,,
martiri01,First Team All-Star,1974,NHL,,LW
romnedo01,Lady Byng,1935,NHL,,
robinla01,First Team All-Star,1979,NHL,,D
kerrda01,First Team All-Star,1939,NHL,,G
quiltjo01,Calder,1940,NHL,,
goyetph01,Lady Byng,1969,NHL,,
bauerbo01,Lady Byng,1946,NHL,,
grahadi01,Selke,1990,NHL,,
stewaja01,First Team All-Star,1947,NHL,,D
howego01,Second Team All-Star,1955,NHL,,RW
wortero01,Second Team All-Star,1931,NHL,,G
reschgl01,Second Team All-Star,1978,NHL,,G
cowlebi01,Second Team All-Star,1944,NHL,,C
stanlal01,Second Team All-Star,1960,NHL,,D
nealja01,First Team All-Star,2011,NHL,,RW
leclajo01,Plus-Minus,1998,NHL,,
blakero01,All-Rookie,1990,NHL,,D
robitlu01,Second Team All-Star,1986,NHL,,LW
selbybr01,Calder,1965,NHL,,
wardca01,Conn Smythe,2005,NHL,,
belfoed01,Crozier,1999,NHL,,
thompti01,First Team All-Star,1937,NHL,,G
chelich01,Norris,1992,NHL,,
lemiema01,Art Ross,1991,NHL,,
cookbi01,First Team All-Star,1930,NHL,,RW
lehtije01,Selke,1997,NHL,,
kellyre01,First Team All-Star,1951,NHL,,D
cechmro01,Jennings,2002,NHL,shared,
mooredi01,First Team All-Star,1958,NHL,,LW
osgooch01,Second Team All-Star,1995,NHL,,G
robitlu01,Calder,1986,NHL,,
langwro01,Second Team All-Star,1984,NHL,,D
lemiema01,Pearson,1987,NHL,,
durnabi01,Vezina,1948,NHL,,
shoreed01,Second Team All-Star,1933,NHL,,D
langwro01,First Team All-Star,1982,NHL,,D
fedorse01,Selke,1993,NHL,,
breweca01,Second Team All-Star,1969,NHL,,D
bossymi01,Conn Smythe,1981,NHL,,
harvedo01,Second Team All-Star,1958,NHL,,D
bernise01,Playoff MVP,1976,WHA,,
makarse01,All-Rookie,1989,NHL,,RW
bourqra01,First Team All-Star,1986,NHL,,D
stewaga01,Second Team All-Star,1947,NHL,,LW
dumarwo01,Second Team All-Star,1939,NHL,,LW
gelinja01,Calder,1949,NHL,,
fuhrgr01,First Team All-Star,1987,NHL,,G
rafalbr01,All-Rookie,1999,NHL,,D
jagrja01,First Team All-Star,1994,NHL,,RW
provocl01,First Team All-Star,1964,NHL,,RW
appssy01,Calder,1936,NHL,,
kovalil01,Richard,2003,NHL,shared,
toddke01,All-Rookie,1991,NHL,,C
morrike01,First Team All-Star,1974,WHA,,D
johnsch01,Second Team All-Star,1930,NHL,,D
mooredi01,Art Ross,1957,NHL,,
sedinda01,Art Ross,2010,NHL,,
keslery01,Selke,2010,NHL,,
orrbo01,Calder,1966,NHL,,
turekro01,Jennings,1998,NHL,shared,
laperja01,Second Team All-Star,1969,NHL,,D
prongch01,Hart,1999,NHL,,
roypa01,Second Team All-Star,1990,NHL,,G
brodema01,First Team All-Star,2003,NHL,,G
mahovfr01,Second Team All-Star,1969,NHL,,LW
howego01,First Team All-Star,1953,NHL,,RW
elliobr01,Jennings,2011,NHL,shared,
lacroan01,First Team All-Star,1973,WHA,,C
leachre01,Second Team All-Star,1975,NHL,,RW
macinal01,First Team All-Star,1990,NHL,,D
shuttst01,Second Team All-Star,1977,NHL,,LW
sundima01,Second Team All-Star,2001,NHL,,C
hasekdo01,Pearson,1997,NHL,,
hasekdo01,Jennings,1993,NHL,shared,
conacch01,First Team All-Star,1935,NHL,,RW
abelsi01,Hart,1948,NHL,,
schenlu01,All-Rookie,2008,NHL,,D
delveal01,Lady Byng,1965,NHL,,
duncaia01,All-Rookie,1987,NHL,,LW
turgesy01,All-Rookie,1983,NHL,,LW
stlouma01,Lady Byng,2010,NHL,,
orrbo01,First Team All-Star,1972,NHL,,D
thompti01,Vezina,1935,NHL,,
haywabr01,Jennings,1988,NHL,shared,
parenbe01,First Team All-Star,1974,NHL,,G
clappdi01,Second Team All-Star,1934,NHL,,RW
esposph01,Second Team All-Star,1967,NHL,,C
