year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1979,Pre,B,BUF,NHL,VAN,NHL,3,1,0,15,7,
1988,DSF,B,BOS,NHL,BUF,NHL,4,1,0,16,14,
1995,CF,N,COL,NHL,DET,NHL,4,2,0,20,16,
1962,SF,A,TOR,NHL,MTL,NHL,4,1,0,14,6,
1972,Pre,,MFS,WHA,ALB,WHA,1,0,0,4,2,
1953,SF,A,DET,NHL,TOR,NHL,4,1,0,15,8,
1932,QF,C,NYR,NHL,MTL,NHL,1,0,1,8,5,TG
2009,CSF,K,SJS,NHL,DET,NHL,4,1,0,15,17,
1993,CQF,E,SJS,NHL,DET,NHL,4,3,0,21,27,
1976,Pre,A,NYI,NHL,CHI,NHL,2,0,0,7,3,
1980,Pre,C,EDM,NHL,MTL,NHL,3,0,0,15,6,
1975,QF,,HOU,WHA,SDM,WHA,4,2,0,26,19,
1946,SF,B,TOR,NHL,DET,NHL,4,1,0,18,14,
1949,SF,B,NYR,NHL,MTL,NHL,4,1,0,15,7,
1994,CQF,H,CHI,NHL,TOR,NHL,4,3,0,22,20,
1941,QF,B,BOS,NHL,CHI,NHL,2,1,0,5,7,
1980,QF,I,NYI,NHL,EDM,NHL,4,2,0,29,20,
1987,DSF,D,WAS,NHL,PHI,NHL,4,3,0,31,25,
1929,QF,B,MTL,NHL,CHI,NHL,1,0,1,3,2,TG
1977,Pre,B,BUF,NHL,NYR,NHL,2,1,0,11,6,
1991,DF,K,CHI,NHL,DET,NHL,4,0,0,11,6,
1992,CF,M,MTL,NHL,NYI,NHL,4,1,0,16,11,
1972,QF,C,CHI,NHL,STL,NHL,4,1,0,22,9,
1984,CF,N,EDM,NHL,CHI,NHL,4,2,0,44,25,
1994,CQF,B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1982,DSF,C,NYR,NHL,PHI,NHL,3,0,0,18,9,
1978,QF,H,NYR,NHL,PHI,NHL,4,1,0,28,8,
1980,Pre,D,NYR,NHL,LAK,NHL,3,1,0,23,12,
1991,DSF,G,VAN,NHL,WIN,NHL,4,3,0,29,17,
2005,CQF,F,COL,NHL,DAL,NHL,4,1,0,18,15,
1989,DSF,A,BOS,NHL,HAR,NHL,4,3,0,23,21,
2001,CSF,I,CAR,NHL,MTL,NHL,4,2,0,21,12,
1934,QF,B,MTM,NHL,CHI,NHL,1,0,1,1,0,TG
2006,CSF,J,OTT,NHL,NJD,NHL,4,1,0,15,11,
1990,DSF,A,BOS,NHL,HAR,NHL,4,2,0,24,17,
2010,CQF,C,BOS,NHL,MTL,NHL,4,3,0,17,17,
1925,SCF,,MTM,NHL,VIC,WCHL,3,1,0,10,3,
2005,CSF,K,EDM,NHL,SJS,NHL,4,2,0,19,12,
1931,QF,C,MTM,NHL,DTF,NHL,1,0,1,3,1,TG
2005,CSF,J,CAR,NHL,NJD,NHL,4,1,0,17,10,
1977,QF,,NEW,WHA,EDO,WHA,4,1,0,23,9,
1965,SF,B,DET,NHL,CHI,NHL,4,2,0,22,10,
2010,CF,M,BOS,NHL,TBL,NHL,4,3,0,21,21,
1980,SF,M,NYI,NHL,NYR,NHL,4,0,0,22,8,
1997,CQF,F,EDM,NHL,COL,NHL,4,3,0,19,16,
1981,DSF,E,NYI,NHL,PIT,NHL,3,2,0,22,13,
1971,QF,C,CHI,NHL,PIT,NHL,4,0,0,14,8,
1977,QF,,QUN,WHA,HOU,WHA,4,2,0,29,16,
1940,SF,A,BOS,NHL,TOR,NHL,4,3,0,15,17,
1976,Pre,B,BUF,NHL,MNS,NHL,2,0,0,11,3,
2008,CQF,G,VAN,NHL,STL,NHL,4,0,0,11,5,
1959,SF,B,TOR,NHL,DET,NHL,4,2,0,20,16,
1970,SCF,G,MTL,NHL,CHI,NHL,4,3,0,20,18,
1977,Pre,D,DET,NHL,ATF,NHL,2,0,0,8,5,
1921,F,,TRS,NHL,OTS,NHL,1,0,1,5,4,TG
1969,QF,B,BOS,NHL,NYR,NHL,4,2,0,25,16,
2000,CQF,E,COL,NHL,VAN,NHL,4,0,0,16,9,
2003,CF,M,TBL,NHL,PHI,NHL,4,3,0,21,19,
1966,SF,B,MTL,NHL,NYR,NHL,4,0,0,14,8,
1955,SCF,C,MTL,NHL,DET,NHL,4,1,0,18,9,
1974,SF,J,BUF,NHL,MTL,NHL,4,2,0,21,29,
2002,CQF,G,MIN,NHL,COL,NHL,4,3,0,16,17,
2006,CF,M,OTT,NHL,BUF,NHL,4,1,0,15,10,
1990,DSF,D,WAS,NHL,NYR,NHL,4,2,0,16,16,
2002,CQF,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
1976,SF,J,BOS,NHL,PHI,NHL,4,0,0,14,8,
1973,SF,F,PHI,NHL,NYR,NHL,4,3,0,22,17,
1946,SCF,C,TOR,NHL,MTL,NHL,4,2,0,13,13,
1973,DSF,,TOT,WHA,CLC,WHA,4,1,0,18,9,
1953,SCF,C,DET,NHL,MTL,NHL,4,3,0,14,12,
1972,SF,E,MTL,NHL,PHI,NHL,4,1,0,19,13,
1978,Pre,B,NYR,NHL,LAK,NHL,2,0,0,9,2,
2005,CSF,I,BUF,NHL,OTT,NHL,4,1,0,16,13,
2009,CQF,C,BOS,NHL,BUF,NHL,4,2,0,16,15,
2008,CQF,C,CAR,NHL,NJD,NHL,4,3,0,17,15,
1999,CQF,C,TOR,NHL,OTT,NHL,4,2,0,17,10,
2010,SCF,O,BOS,NHL,VAN,NHL,4,3,0,23,8,
2000,CQF,G,DAL,NHL,EDM,NHL,4,2,0,16,13,
1970,QF,D,MNS,NHL,STL,NHL,4,2,0,16,15,
1959,SF,B,TOR,NHL,DET,NHL,4,2,0,20,16,
1973,QF,B,NYR,NHL,MTL,NHL,4,2,0,21,17,
2005,SCF,O,CAR,NHL,EDM,NHL,4,3,0,19,16,
1991,DF,K,CHI,NHL,DET,NHL,4,0,0,11,6,
1925,F,,VIC,WCHL,EDE,WCHL,1,0,1,5,3,TG
1931,QF,C,MTM,NHL,DTF,NHL,1,0,1,3,1,TG
2002,CF,N,ANA,NHL,MIN,NHL,4,0,0,9,1,
1991,DSF,C,NYR,NHL,NJD,NHL,4,3,0,28,25,
1978,QF,F,MTL,NHL,TOR,NHL,4,0,0,19,10,
1994,CQF,D,NJD,NHL,BOS,NHL,4,1,0,14,5,
2003,CF,N,CAL,NHL,SJS,NHL,4,2,0,16,12,
1980,Pre,A,NYI,NHL,TOR,NHL,3,0,0,20,4,
1987,DSF,E,DET,NHL,TOR,NHL,4,2,0,32,20,
1946,SF,B,TOR,NHL,DET,NHL,4,1,0,18,14,
1990,DSF,D,WAS,NHL,NYR,NHL,4,2,0,16,16,
1977,ACF,,WIJ,WHA,NEW,WHA,4,0,0,24,8,
1980,Pre,G,CAL,NHL,CHI,NHL,3,0,0,15,9,
1977,SF,J,BOS,NHL,PHI,NHL,4,1,0,21,15,
2001,CQF,B,OTT,NHL,PHI,NHL,4,1,0,11,2,
1995,CQF,F,COL,NHL,VAN,NHL,4,2,0,24,17,
1942,SCF,C,DET,NHL,BOS,NHL,4,0,0,16,5,
1989,DSF,D,WAS,NHL,NJD,NHL,4,2,0,21,18,
1932,QF,B,DET,NHL,MTM,NHL,2,0,0,5,2,TG
1930,QF,B,CHI,NHL,TOR,NHL,1,0,1,4,3,TG
1951,SF,B,MTL,NHL,BOS,NHL,4,3,0,18,12,
1942,SF,A,DET,NHL,TOR,NHL,4,2,0,20,17,
1976,Pre,B,BUF,NHL,MNS,NHL,2,0,0,11,3,
1986,CF,N,EDM,NHL,DET,NHL,4,1,0,16,10,
1997,CSF,K,DAL,NHL,EDM,NHL,4,1,0,9,5,
1982,SCF,O,NYI,NHL,EDM,NHL,4,0,0,17,6,
1978,SCF,K,MTL,NHL,NYR,NHL,4,1,0,19,11,
2002,CSF,L,MIN,NHL,VAN,NHL,4,3,0,26,17,
2008,CF,N,DET,NHL,CHI,NHL,4,1,0,19,10,
2005,CQF,A,OTT,NHL,TBL,NHL,4,1,0,23,13,
1978,QF,G,BOS,NHL,PIT,NHL,4,0,0,16,7,
2008,CSF,I,CAR,NHL,BOS,NHL,4,3,0,16,17,
2007,SCF,O,DET,NHL,PIT,NHL,4,2,0,17,10,
1987,DSF,B,BOS,NHL,BUF,NHL,4,2,0,28,22,
1958,SF,A,MTL,NHL,CHI,NHL,4,2,0,21,16,
1989,DSF,H,EDM,NHL,WIN,NHL,4,3,0,24,22,
2009,CQF,H,DET,NHL,PHO,NHL,4,3,0,26,18,
1912,SCF,,VA1,PCHA,QU1,NHA,2,1,0,16,12,EX
1913,F,,TBS,NHA,MOC,NHA,1,1,0,6,2,TG
1913,SCF,,TBS,NHA,VA1,PCHA,3,0,0,13,8,
1914,F,,OT1,NHA,MOW,NHA,1,1,0,4,1,TG
1914,SCF,,VML,PCHA,OT1,NHA,3,0,0,26,8,
1915,SCF,,MOC,NHA,PO1,PCHA,3,2,0,15,13,
1916,F,,MOC,NHA,OT1,NHA,1,1,0,7,6,TG
1916,SCF,,SEA,PCHA,MOC,NHA,3,1,0,23,11,
1917,F,,TOA,NHL,MTL,NHL,1,1,0,10,7,TG
1917,F,,VML,PCHA,SEA,PCHA,1,0,1,3,2,TG
1917,SCF,,TOA,NHL,VML,PCHA,3,2,0,18,21,
1918,F,,MTL,NHL,OTS,NHL,4,1,0,26,18,
1918,F,,SEA,PCHA,VML,PCHA,1,1,0,7,5,TG
1918,SCF,,SEA,PCHA,MTL,NHL,2,2,0,19,10,ND
1919,F,,SEA,PCHA,VML,PCHA,1,1,0,7,3,TG
1919,SCF,,SEA,PCHA,OTS,NHL,3,2,0,15,11,
1920,F,,OTS,NHL,TRS,NHL,2,0,0,7,0,TG
1920,F,,VML,PCHA,SEA,PCHA,2,0,0,13,2,TG
1920,SCF,,OTS,NHL,VML,PCHA,3,2,0,12,11,
1921,F,,TRS,NHL,OTS,NHL,1,0,1,5,4,TG
1921,F,,VML,PCHA,SEA,PCHA,2,0,0,2,0,TG
1921,SF,,REG,WCHL,CAT,WCHL,1,0,1,2,1,TG
1921,F,,REG,WCHL,EDE,WCHL,1,0,1,3,2,TG
1921,SCSF,,VML,PCHA,REG,WCHL,1,1,0,5,2,TG
1921,SCF,,TRS,NHL,VML,PCHA,3,2,0,16,9,
1922,F,,OTS,NHL,MTL,NHL,1,1,0,3,2,TG
1922,F,,VAM,PCHA,VC1,PCHA,1,1,0,5,3,TG
1922,F,,EDE,WCHL,REG,WCHL,1,0,1,4,3,TG
1922,SCSF,,OTS,NHL,VAM,PCHA,3,1,0,10,7,
1922,SCF,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
1923,F,,MTL,NHL,OTS,NHL,2,0,0,5,2,TG
1923,F,,VAM,PCHA,SEA,PCHA,1,0,1,4,3,TG
1923,F,,CAT,WCHL,REG,WCHL,1,0,1,4,2,TG
1923,WP,,CAT,WCHL,VAM,PCHA,2,1,0,10,7,
1923,SCSF,,MTL,NHL,VAM,PCHA,2,0,0,5,3,
1923,SCF,,MTL,NHL,CAT,WCHL,2,0,0,9,1,
1924,SF,,MTL,NHL,TRS,NHL,2,0,0,5,2,TG
1924,F,,MTL,NHL,HAM,NHL,0,0,0,0,0,DEF
1924,SF,,VIC,WCHL,SAS,WCHL,1,0,1,6,4,TG
1924,F,,VIC,WCHL,CAT,WCHL,1,0,1,3,1,TG
1924,SCF,,VIC,WCHL,MTL,NHL,3,1,0,16,8,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,TG
1925,F,,MTM,NHL,OTS,NHL,1,0,1,2,1,TG
1925,SF,,VIC,WCHL,SAS,WCHL,1,0,1,4,3,TG
1925,F,,VIC,WCHL,EDE,WCHL,1,0,1,5,3,TG
1925,SCF,,MTM,NHL,VIC,WCHL,3,1,0,10,3,
1926,QF,A,MTL,NHL,MTM,NHL,1,0,1,2,1,TG
1926,QF,B,BOS,NHL,CHI,NHL,1,0,1,10,5,TG
1926,SF,C,OTS,NHL,MTL,NHL,1,0,1,5,1,TG
1926,SF,D,BOS,NHL,NYR,NHL,1,0,1,3,1,TG
1926,SCF,E,OTS,NHL,BOS,NHL,2,0,2,7,3,
1927,QF,A,MTM,NHL,OTS,NHL,2,0,0,3,1,TG
1927,QF,B,NYR,NHL,PIP,NHL,1,1,0,6,4,TG
1927,SF,C,MTM,NHL,MTL,NHL,1,0,1,3,2,TG
1927,SF,D,NYR,NHL,BOS,NHL,1,0,1,5,2,TG
1927,SCF,E,NYR,NHL,MTM,NHL,3,2,0,5,6,
1928,SF,A,BOS,NHL,MTL,NHL,3,0,0,5,2,
1928,QF,B,NYR,NHL,NYA,NHL,1,0,1,1,0,TG
1928,QF,C,TOR,NHL,DTC,NHL,2,0,0,7,2,TG
1928,SF,D,NYR,NHL,TOR,NHL,2,0,0,3,1,
1928,SCF,E,BOS,NHL,NYR,NHL,2,0,0,4,1,
1929,SF,A,BOS,NHL,MTM,NHL,3,1,0,11,5,
1929,QF,B,MTL,NHL,CHI,NHL,1,0,1,3,2,TG
1929,QF,C,NYR,NHL,OTS,NHL,1,0,1,6,3,TG
1929,SF,D,MTL,NHL,NYR,NHL,2,0,0,4,1,
1929,SCF,E,MTL,NHL,BOS,NHL,2,0,0,7,3,
1930,SF,A,MTL,NHL,BOS,NHL,3,2,0,13,13,
1930,QF,B,CHI,NHL,TOR,NHL,1,0,1,4,3,TG
1930,QF,C,NYR,NHL,MTM,NHL,2,0,0,8,1,TG
1930,SF,D,CHI,NHL,NYR,NHL,2,0,0,3,0,TG
1930,SCF,E,MTL,NHL,CHI,NHL,3,2,0,11,8,
1931,SF,A,NYR,NHL,MTL,NHL,3,1,0,13,9,
1931,QF,B,TOR,NHL,CHI,NHL,1,1,0,6,2,TG
1931,QF,C,MTM,NHL,DTF,NHL,1,0,1,3,1,TG
1931,SF,D,TOR,NHL,MTM,NHL,1,0,1,4,3,TG
1931,SCF,E,TOR,NHL,NYR,NHL,3,0,0,18,10,
1932,SF,A,TOR,NHL,BOS,NHL,3,2,0,9,7,
