coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
constke01c,1994,SJS,NHL,1,,48,19,25,4,11,4,7,0
kehoeri01c,2002,PIT,NHL,1,,82,27,49,6,,,,
abelsi01c,1953,CHI,NHL,1,,70,12,51,7,,,,
reaybi01c,1972,CHI,NHL,1,,78,42,27,9,16,10,6,0
clappdi01c,1948,BOS,NHL,1,,60,29,23,8,5,1,4,0
munrodu01c,1929,MTM,NHL,1,,44,23,16,5,4,1,3,0
hitchke01c,2009,CBS,NHL,1,,58,22,27,9,,,,
francem01c,1971,NYR,NHL,1,,78,48,17,13,16,10,6,0
hitchke01c,2006,CBS,NHL,3,,62,28,29,5,,,,
olmstbe01c,1967,OAK,NHL,1,,64,11,37,16,,,,
burnsch01c,1969,MNS,NHL,2,,44,10,22,12,6,2,4,0
irvindi01c,1928,CHI,NHL,2,,12,2,6,4,,,,
delveal01c,1974,DET,NHL,1,,80,23,45,12,,,,
quennjo01c,2003,STL,NHL,1,,61,29,25,7,,,,
sathegl01c,2002,NYR,NHL,2,,28,11,13,4,,,,
sutteda01c,2003,CAL,NHL,1,,82,42,33,7,26,15,11,0
cleghsp01c,1931,MTM,NHL,1,,48,19,22,7,4,1,1,2
murraan01c,2002,LAK,NHL,1,,82,33,43,6,,,,
watsoph01c,1973,VAB,WHA,2,,12,3,9,0,,,,
bowmasc01c,1993,DET,NHL,1,,84,46,30,8,7,3,4,0
reganla01c,1971,LAK,NHL,1,,10,2,7,1,,,,
hunteda02c,2011,WAS,NHL,2,,60,30,23,7,14,7,7,0
milbumi01c,1990,BOS,NHL,1,,80,44,24,12,19,10,9,0
smythco01c,1929,TOR,NHL,1,,44,17,21,6,,,,
gardnji01c,1912,NWR,PCHA,1,,13,4,9,0,,,,
malonph01c,1973,VAN,NHL,2,,37,15,18,4,,,,
babcomi01c,2011,DET,NHL,1,,82,48,28,6,5,1,4,0
burnspa01c,1995,TOR,NHL,1,,65,25,30,10,,,,
gordoja01c,1971,MNS,NHL,1,,78,37,29,12,7,3,4,0
tortojo01c,2010,NYR,NHL,1,,82,44,33,5,5,1,4,0
macneal01c,1970,MTL,NHL,2,,55,31,15,9,20,12,8,0
crawfma01c,1998,VAN,NHL,2,,37,8,23,6,,,,
sathegl01c,1986,EDM,NHL,1,,80,50,24,6,21,16,5,0
huculsa01c,1974,PHR,WHA,1,,78,39,31,8,5,1,4,0
kitchmi01c,2006,STL,NHL,1,,28,7,17,4,,,,
sullire01c,1962,NYR,NHL,2,,36,11,17,8,,,,
gainebo01c,1993,DAL,NHL,1,,84,42,29,13,9,5,4,0
patrile01c,1926,NYR,NHL,1,,44,25,13,6,2,0,1,1
evansja01c,1983,HAR,NHL,1,,80,28,42,10,,,,
longba01c,1984,WIN,NHL,1,,80,43,27,10,8,3,5,0
longba01c,1983,WIN,NHL,3,,59,25,25,9,3,0,3,0
champwe01c,1922,REG,WCHL,1,,30,16,14,0,2,0,1,1
brophjo01c,1987,TOR,NHL,1,,80,21,49,10,6,2,4,0
robinla01c,1998,LAK,NHL,1,,82,32,45,5,,,,
schmimi01c,1956,BOS,NHL,1,,70,34,24,12,10,5,5,0
bergemi03c,1985,QUE,NHL,1,,80,43,31,6,3,0,3,0
wilsojo01c,1979,PIT,NHL,1,,80,30,37,13,5,2,3,0
ivanto01c,1956,CHI,NHL,1,,70,16,39,15,,,,
quennjo01c,2007,COL,NHL,1,,82,44,31,7,10,4,6,0
patrifr01c,1918,VML,PCHA,1,,20,12,8,0,2,1,1,0
nealeha01c,1975,NEW,WHA,3,,12,5,6,1,17,10,7,0
pindebo01c,1921,SMJ,WCHL,1,,24,5,19,0,,,,
skinnji01c,1955,DET,NHL,1,,70,30,24,16,10,5,5,0
hennilo01c,1994,NYI,NHL,1,,48,15,28,5,,,,
mahonbi01c,1983,MNS,NHL,1,,80,39,31,10,16,7,9,0
skinnji01c,1956,DET,NHL,1,,70,38,20,12,5,1,4,0
mactacr01c,2007,EDM,NHL,1,,82,41,35,6,,,,
schoeji01c,1989,NJD,NHL,1,,14,6,6,2,,,,
gardnji01c,1911,NWR,PCHA,1,,15,9,6,0,,,,
carpedo01c,1986,NJD,NHL,1,,80,29,45,6,,,,
murrabr01c,1981,WAS,NHL,3,,66,25,28,13,,,,
quennjo01c,2006,COL,NHL,1,,82,44,31,7,,,,
crozijo01c,1972,BUF,NHL,1,,78,37,27,14,6,2,4,0
mactacr01c,2001,EDM,NHL,1,,82,38,32,12,,,,
patricr01c,1996,PIT,NHL,2,,20,7,10,3,5,1,4,0
crawfma01c,1995,COL,NHL,1,,82,47,25,10,22,16,6,0
constke01c,1995,SJS,NHL,1,,25,3,18,4,,,,
kingda01c,2002,CBS,NHL,1,,40,14,22,4,,,,
evansja01c,1986,HAR,NHL,1,,80,43,30,7,6,2,4,0
nevesst01c,1977,CZE,WHA,1,,8,1,6,1,,,,
laviope01c,2010,PHI,NHL,1,,82,47,23,12,11,4,7,0
quennjo01c,2000,STL,NHL,1,,82,43,27,12,15,9,6,0
macledo02c,2003,CBS,NHL,1,,37,9,24,4,,,,
babcomi01c,2002,ANA,NHL,1,,82,40,33,9,21,15,6,0
perroje01c,1985,MTL,NHL,1,,80,40,33,7,20,15,5,0
