playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
tatchsp01,,,Spence,Tatchell,,Spencer Henry,,71.0,175.0,L,14523,17675.0,tatchsp01,1942.0,1942.0,,,D,1924.0,7.0,16.0,Canada,SK,Lloydminster,,,,,,
gardnji01,gardnji01c,gardnji01h,Jimmy,Gardner,,James Henry,,69.0,180.0,L,P196205,1847.0,gardnji01,,,,,L,1881.0,5.0,21.0,Canada,QC,Montreal,1940.0,11.0,7.0,,,
aaltoan01,,,Antti,Aalto,,Antti,,73.0,210.0,L,14862,5928.0,aaltoan01,1997.0,2000.0,,,C,1975.0,3.0,4.0,Finland,,Lappeenranta,,,,,,
abbeybr01,,,Bruce,Abbey,,Bruce,,73.0,185.0,L,,11918.0,abbeybr01,,,1975.0,1975.0,D,1951.0,8.0,18.0,Canada,ON,Toronto,,,,,,
abbotge01,,,George,Abbott,,George Henry,Preacher,67.0,153.0,L,18411,14591.0,abbotge01,1943.0,1943.0,,,G,1911.0,8.0,3.0,Canada,ON,Synenham,,,,,,
abbotre01,,,Reg,Abbott,,Reginald Stewart,,71.0,164.0,L,11801,11431.0,abbotre01,1952.0,1952.0,,,C,1930.0,2.0,4.0,Canada,MB,Winnipeg,,,,,,
abdelju01,,,Justin,Abdelkader,,,,73.0,195.0,L,21661,81002.0,abdelju01,2007.0,2011.0,,,L,1987.0,2.0,25.0,USA,MI,Muskegon,,,,,,
abelcl01,,,Clarence,Abel,,Clarence John,Taffy,73.0,225.0,L,11802,18751.0,abelcl01,1926.0,1933.0,,,D,1900.0,5.0,28.0,USA,MI,Sault Ste. Marie,1964.0,8.0,1.0,USA,MI,Sault Ste. Marie
abelge01,,,Gerry,Abel,,Gerald Scott,,74.0,168.0,L,11803,10017.0,abelge01,1966.0,1966.0,,,L,1944.0,12.0,25.0,USA,MI,Detroit,,,,,,
abelsi01,abelsi01c,abelsi01h,Sid,Abel,,Sidney Gerald,Boot Nose,71.0,170.0,L,P196901,5931.0,abelsi01,1938.0,1953.0,,,C,1918.0,2.0,22.0,Canada,SK,Melville,2000.0,2.0,7.0,USA,MI,Farmington
abgrade01,,,Dennis,Abgrall,,Dennis Harvey,,73.0,180.0,R,11805,6708.0,abgrade01,1975.0,1975.0,1976.0,1977.0,R,1953.0,4.0,24.0,Canada,SK,Mooseomin,,,,,,
abidra01,,,Ramzi,Abid,,,,74.0,210.0,L,16620,29408.0,abidra01,2002.0,2006.0,,,L,1980.0,3.0,24.0,Canada,QC,Montreal,,,,,,
abrahch01,,,Christer,Abrahamsson,,Christer,,72.0,180.0,L,,5932.0,abrahch01,,,1974.0,1976.0,G,1947.0,4.0,8.0,Sweden,,Umea,,,,,,
abrahth01,,,Thommy,Abrahamsson,,Thommy Ulf,,74.0,185.0,L,11806,5933.0,abrahth01,1980.0,1980.0,1974.0,1976.0,D,1947.0,4.0,12.0,Sweden,,Leksand,,,,,,
achtyge01,,,Gene,Achtymichuk,,Eugene Edward,Acky,71.0,170.0,L,11807,11142.0,achtyge01,1951.0,1958.0,,,C,1932.0,9.0,7.0,Canada,AB,Lamont,,,,,,
acombdo01,,,Doug,Acomb,,Douglas Raymond,,71.0,165.0,L,11808,10475.0,acombdo01,1969.0,1969.0,,,C,1949.0,5.0,15.0,Canada,ON,Toronto,,,,,,
actonke01,,,Keith,Acton,,Keith Edward,Woody,68.0,170.0,L,10002,5935.0,actonke01,1979.0,1993.0,,,C,1958.0,4.0,15.0,Canada,ON,Stouffville,,,,,,
adairji01,,,Jim,Adair,,James Albert John,,71.0,180.0,L,,8323.0,adairji01,,,1973.0,1973.0,C,1948.0,9.0,29.0,Canada,ON,Brockville,,,,,,
adamdo01,,,Douglas,Adam,,Douglas Patrick,,71.0,165.0,L,11809,11560.0,adamdo01,1949.0,1949.0,,,L,1923.0,9.0,7.0,Canada,ON,Toronto,2001.0,12.0,24.0,,,
adamipe01,,,Petr,Adamik,,,,,,,,,adamipe01,,,1978.0,1978.0,,,,,,,,,,,,,
adamlu01,,,Luke,Adam,,,,74.0,203.0,,,,adamlu01,2010.0,2011.0,,,L,1990.0,6.0,18.0,Canada,NL,St. John's,,,,,,
adamru01,,,Russ,Adam,,Russell Norman,,70.0,185.0,L,11810,8812.0,adamru01,1982.0,1982.0,,,C,1961.0,5.0,5.0,Canada,ON,Windsor,,,,,,
adamsbi01,,,Bill,Adams,,William,,,,R,,60149.0,,,,,,R,,,,,,,,,,,,
adamsbr01,,,Bryan,Adams,,Bryan,,72.0,185.0,L,19147,22031.0,adamsbr01,1999.0,2000.0,,,L,1977.0,3.0,20.0,Canada,BC,Fort St. James,,,,,,
,,adamsch01h,Charles,Adams,,Charles Francis,,,,,B196001,,,,,,,,1876.0,10.0,18.0,USA,VT,Newport,1947.0,,,,,
adamscr01,,,Craig,Adams,,,,72.0,200.0,R,10045,25067.0,adamscr01,2000.0,2011.0,,,R,1977.0,4.0,26.0,Brunei Darussalam,,Seria,,,,,,
adamsgr01,,,Greg,Adams,,Gregory Charles,Eddie,73.0,190.0,L,11811,6236.0,adamsgr01,1980.0,1989.0,,,L,1960.0,5.0,31.0,Canada,BC,Duncan,,,,,,
adamsgr02,,,Greg,Adams,,Gregory Daren,Gus/Hawk,75.0,195.0,L,10003,6237.0,adamsgr02,1984.0,2000.0,,,L,1963.0,8.0,15.0,Canada,BC,Nelson,,,,,,
adamsja01,adamsja01c,adamsja01h,Jack,Adams,,John James,Jolly Jack,69.0,175.0,R,P195901,23806.0,adamsja01,1917.0,1926.0,,,C,1895.0,6.0,14.0,Canada,ON,Fort William,1968.0,5.0,1.0,,,
adamsjo01,,,John,Adams,,John Ellis,Jack,70.0,163.0,L,11813,5940.0,adamsjo01,1940.0,1940.0,,,L,1920.0,5.0,5.0,Canada,AB,Calgary,,,,,,
adamsjo02,,,John,Adams,,John Matthew,,72.0,200.0,L,18412,6859.0,adamsjo02,1972.0,1974.0,,,G,1946.0,7.0,27.0,Canada,ON,Port Arthur,,,,,,
adamske01,,,Kevyn,Adams,,Kevyn W.,,73.0,200.0,R,14822,6216.0,adamske01,1997.0,2007.0,,,C,1974.0,10.0,8.0,USA,DC,Washington,,,,,,
adamsst01,,,Stew,Adams,,Stewart Alexander,,70.0,165.0,L,11814,18927.0,adamsst01,1929.0,1932.0,,,L,1904.0,10.0,16.0,Canada,AB,Calgary,1978.0,5.0,18.0,Canada,AB,Calgary
,,adamswe01h,Weston,Adams,,Weston W. (Sr.),,,,,B197201,,,,,,,,1904.0,8.0,9.0,USA,MA,Springfield,1973.0,3.0,19.0,,,
adduora01,,,Ray,Adduono,,Raymond Peter,,69.0,160.0,L,,8347.0,adduora01,,,1973.0,1977.0,C,1947.0,1.0,21.0,Canada,ON,Fort William,,,,,,
adduori01,,,Rick,Adduono,,Rick Norman,,71.0,182.0,L,11815,6474.0,adduori01,1975.0,1979.0,1978.0,1978.0,C,1955.0,1.0,25.0,Canada,ON,Fort William,,,,,,
aebisda01,,,David,Aebischer,,,,73.0,185.0,L,18227,29051.0,aebisda01,2000.0,2007.0,,,G,1978.0,2.0,7.0,Switzerland,,Fribourg,,,,,,
afanadm01,,,Dmitry,Afanasenkov,,,,74.0,209.0,R,16474,36989.0,afanadm01,2000.0,2006.0,,,L,1980.0,5.0,12.0,Russia,,Arkhangelsk,,,,,,
afflebr01,,,Bruce,Affleck,,Bruce Robert,Scratch,72.0,205.0,L,11816,5944.0,afflebr01,1974.0,1983.0,,,D,1954.0,5.0,5.0,Canada,BC,Penticton,,,,,,
afinoma01,,,Maxim,Afinogenov,,Maxim Sergeyevich,,72.0,191.0,L,14908,33997.0,afinoma01,1999.0,2009.0,,,R,1979.0,9.0,4.0,Russia,,Moscow,,,,,,
,agnewga01c,,Gary,Agnew,,,,,,,,5946.0,agnewga99c,,,,,,1960.0,5.0,24.0,Canada,ON,Niagara Falls,,,,,,
agnewji01,,,Jim,Agnew,,James,,73.0,190.0,L,10004,5947.0,agnewji01,1986.0,1992.0,,,D,1966.0,3.0,21.0,Canada,MB,Deloraine,,,,,,
,,ahearbu01h,Bunny,Ahearne,,John F.,,,,,B197701,,,,,,,,1900.0,11.0,19.0,Ireland,County Wexford,,1985.0,4.0,11.0,,,
,,ahearfr01h,Frank,Ahearn,,T. Franklin,,,,,B196201,,,,,,,,1886.0,5.0,10.0,Canada,ON,Ottawa,1962.0,11.0,17.0,,,
ahearke01,,,Kevin,Ahearn,,Kevin Joseph,,70.0,160.0,L,,8724.0,ahearke01,,,1972.0,1972.0,L,1948.0,6.0,20.0,USA,MA,Milton,,,,,,
ahernfr01,,,Fred,Ahern,,Frederick Vincent (Jr.),,72.0,180.0,R,11817,5948.0,ahernfr01,1974.0,1977.0,,,R,1952.0,2.0,12.0,USA,MA,South Boston,,,,,,
ahlinru01,,,Rudy,Ahlin,,Anthony Rudolph,Tony,71.0,176.0,L,11818,20006.0,ahlinru01,1937.0,1937.0,,,L,1908.0,12.0,13.0,USA,MN,Eveleth,1976.0,5.0,6.0,,,
ahokase01,,,Seppo,Ahokainen,,,,,,,,61215.0,ahokase01,,,1978.0,1978.0,,,,,,,,,,,,,
aholape01,,,Peter,Ahola,,Peter Kristian,,75.0,205.0,L,10006,5949.0,aholape01,1991.0,1993.0,,,D,1968.0,5.0,14.0,Finland,,Espoo,,,,,,
ahrench01,,,Chris,Ahrens,,Christopher Alfred,,72.0,185.0,R,11819,5950.0,ahrench01,1972.0,1977.0,1977.0,1977.0,D,1952.0,7.0,31.0,USA,CA,San Bernardino,,,,,,
aikendo01,,,Don,Aiken,,Donald John Judson,,71.0,165.0,L,18413,45791.0,aikendo01,1957.0,1957.0,,,G,1932.0,1.0,1.0,USA,MA,Arlington,,,,,,
ailsbll01,,,Lloyd,Ailsby,,Harold Lloyd,,71.0,194.0,L,11820,11445.0,ailsbll01,1951.0,1951.0,,,D,1917.0,5.0,11.0,Canada,SK,Lac Pellitier,2007.0,5.0,8.0,Canada,SK,Swift Current
aitkean01,,,Andy,Aitkenhead,,Andrew,The Glasgow Gobbler,69.0,145.0,L,18414,20023.0,aitkean01,1932.0,1934.0,,,G,1904.0,3.0,6.0,Scotland,,Glasgow,1968.0,,,,,
aitkebr01,,,Brad,Aitken,,Bradley E.,,74.0,200.0,L,10008,5952.0,aitkebr01,1987.0,1990.0,,,L,1967.0,10.0,30.0,Canada,ON,Scarborough,,,,,,
aitkejo01,,,Johnathan,Aitken,,Johnathan James,,76.0,230.0,L,11106,19365.0,aitkejo01,1999.0,2003.0,,,D,1978.0,5.0,24.0,Canada,AB,Edmonton,,,,,,
aivazmi01,,,Micah,Aivazoff,,Micah,,72.0,195.0,L,10009,755.0,aivazmi01,1993.0,1995.0,,,C,1969.0,5.0,4.0,Canada,BC,Powell River,,,,,,
alatami01,,,Mika,Alatalo,,Mika Antero,,72.0,202.0,L,17807,19175.0,alatami01,1999.0,2000.0,,,L,1971.0,6.0,11.0,Finland,,Oulu,,,,,,
albelto01,,,Tommy,Albelin,,Tommy,,74.0,195.0,L,10014,5955.0,albelto01,1987.0,2005.0,,,D,1964.0,5.0,21.0,Sweden,,Stockholm,,,,,,
alberan01,,,Andrew,Alberts,,Andrew James,Albie,76.0,216.0,L,20207,56749.0,alberan01,2005.0,2011.0,,,D,1981.0,6.0,30.0,USA,MN,Minneapolis,,,,,,
albricl01,,,Clint,Albright,,Clinton Howard,The Professor,74.0,180.0,L,11821,12127.0,albricl01,1948.0,1948.0,,,C,1926.0,2.0,28.0,Canada,MB,Winnipeg,1999.0,12.0,30.0,,,
aldcoga01,,,Gary,Aldcorn,,Gary William,,71.0,170.0,L,11822,5959.0,aldcoga01,1956.0,1960.0,,,L,1935.0,3.0,7.0,Canada,SK,Shaunavon,,,,,,
aldrike01,,,Keith,Aldridge,,Keith,,71.0,185.0,R,19426,5961.0,aldrike01,1999.0,1999.0,,,D,1973.0,7.0,20.0,USA,MI,Detroit,,,,,,
alexaar01,,,Art,Alexandre,,Arthur,,65.0,150.0,R,11824,18889.0,alexaar01,1931.0,1932.0,,,L,1909.0,3.0,2.0,Canada,QC,St. Jean,1976.0,,,,,
alexacl01,,,Claire,Alexander,,Claire Arthur,The Milkman,73.0,175.0,R,11823,5962.0,alexacl01,1974.0,1977.0,1978.0,1978.0,D,1945.0,6.0,16.0,Canada,ON,Collingwood,,,,,,
alexeni01,,,Nikita,Alexeev,,,,77.0,227.0,L,19563,42332.0,alexeni01,2001.0,2006.0,,,R,1981.0,12.0,27.0,Russia,,Murmansk,,,,,,
alfreda01,,,Daniel,Alfredsson,,Daniel,Alfie,71.0,207.0,R,15153,18514.0,alfreda01,1995.0,2011.0,,,R,1972.0,12.0,11.0,Sweden,,Grums,,,,,,
aliuak01,,,Akim,Aliu,,,,76.0,225.0,,,,aliuak01,2011.0,2011.0,,,R,1989.0,4.0,24.0,,,,,,,,,
allanje01,,,Jeff,Allan,,Jeffrey,,73.0,194.0,R,11826,8377.0,allanje01,1977.0,1977.0,1977.0,1977.0,D,1957.0,5.0,17.0,Canada,ON,Toronto,,,,,,
,,allanmo01h,Montagu,Allan,,Hugh Andrew Montagu,,,,,B194501,,,,,,,,1860.0,10.0,13.0,Canada,QC,Montreal,1951.0,9.0,26.0,,,
allenbo01,,,Bobby,Allen,,Robert Paul,,73.0,215.0,L,16624,35505.0,allenbo01,2002.0,2007.0,,,D,1978.0,11.0,14.0,USA,MA,Weymouth,,,,,,
allenbr01,,,Bryan,Allen,,,,76.0,220.0,L,16626,25877.0,allenbr01,2000.0,2011.0,,,D,1980.0,8.0,21.0,Canada,ON,Kingston,,,,,,
allench01,,,Chris,Allen,,Christopher,,74.0,197.0,R,11241,20193.0,allench01,1997.0,1998.0,,,D,1978.0,5.0,8.0,Canada,ON,Chatham,,,,,,
allenge01,,,George,Allen,,George Trenholm,,70.0,162.0,L,11825,45.0,allenge01,1938.0,1946.0,,,L,1914.0,7.0,27.0,Canada,NB,Bayfield,2000.0,3.0,27.0,Canada,AB,Red Deer
allenke01,allenke01c,allenke01h,Keith,Allen,,Courtney Keith,Bingo,71.0,190.0,L,B199201,11406.0,allenke01,1953.0,1954.0,,,D,1923.0,8.0,21.0,Canada,SK,Saskatoon,,,,,,
allenpe01,,,Peter,Allen,,Peter,,74.0,200.0,R,10434,10733.0,allenpe01,1995.0,1995.0,,,D,1970.0,3.0,6.0,Canada,AB,Calgary,,,,,,
allenvi01,,,Viv,Allen,,Vivan Mariner,Squee,66.0,140.0,R,11828,14216.0,allenvi01,1940.0,1940.0,,,R,1916.0,9.0,9.0,Canada,NB,Bayfield,1995.0,,,,,
alleyst01,,,Steve,Alley,,Steven,The Cat,72.0,185.0,L,11829,7406.0,alleyst01,1979.0,1980.0,1977.0,1978.0,L,1953.0,12.0,29.0,USA,MN,Anoka,,,,,,
allisda01,allisda01c,,Dave,Allison,,David Bryan,Sparky,73.0,200.0,R,11830,49.0,allisda01,1983.0,1983.0,,,D,1959.0,4.0,14.0,Canada,ON,Fort Frances,,,,,,
allisja01,,,Jason,Allison,,Jason Paul,,75.0,215.0,R,15021,50.0,allisja02,1993.0,2005.0,,,C,1975.0,5.0,29.0,Canada,ON,North York,,,,,,
allisja02,,,Jamie,Allison,,Jamie,,73.0,210.0,L,14815,15567.0,allisja01,1994.0,2005.0,,,D,1975.0,5.0,13.0,Canada,ON,Lindsay,,,,,,
allismi01,,,Mike,Allison,,Michael Ernest,Red Dog,72.0,200.0,R,11831,51.0,allismi01,1980.0,1989.0,,,L,1961.0,3.0,28.0,Canada,ON,Ft. Frances,,,,,,
allisra01,,,Ray,Allison,,Raymond Peter,,70.0,195.0,R,11832,52.0,allisra01,1979.0,1986.0,,,R,1959.0,3.0,4.0,Canada,BC,Cranbrook,,,,,,
allumbi01,,,Bill,Allum,,William James Douglas,,71.0,194.0,L,11833,14230.0,allumbi01,1939.0,1940.0,,,D,1916.0,10.0,9.0,Canada,MB,Winnipeg,1992.0,3.0,14.0,Canada,MB,Winnipeg
almasre01,,,Red,Almas,,Ralph Clayton,,69.0,160.0,R,18415,11434.0,almasre01,1946.0,1952.0,,,G,1924.0,4.0,26.0,Canada,SK,Saskatoon,2001.0,5.0,13.0,Canada,SK,Regina
almonco01,,,Cody,Almond,,,,74.0,199.0,L,,89903.0,almonco01,2009.0,2011.0,,,C,1989.0,7.0,24.0,Canada,AB,Calgary,,,,,,
alzneka01,,,Karl,Alzner,,,,74.0,206.0,L,22210,74658.0,alzneka01,2008.0,2011.0,,,D,1988.0,9.0,24.0,Canada,BC,Burnaby,,,,,,
amadida01,,,Dave,Amadio,,David A.,Hoss,73.0,207.0,R,11834,56.0,amadida01,1957.0,1968.0,,,D,1939.0,4.0,23.0,Canada,NS,Glace Bay,1981.0,4.0,1.0,,,
ambrope01,,,Peter,Ambroziak,,Peter A.,,72.0,206.0,L,10019,57.0,ambrope01,1994.0,1994.0,,,L,1971.0,9.0,15.0,Canada,ON,Kanata,,,,,,
amodemi01,,,Mike,Amodeo,,Michael Anthony,,70.0,190.0,L,11835,60.0,amodemi01,1979.0,1979.0,1972.0,1978.0,D,1952.0,6.0,22.0,Canada,ON,Toronto,,,,,,
