film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
254,DRIVER ANNIE,A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House,2006,1,,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
256,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,2006,1,,6,4.99,178,20.99,R,"Trailers,Commentaries",2006-02-15T04:03:42
260,DUDE BLINDNESS,A Stunning Reflection of a Husband And a Lumberjack who must Face a Frisbee in An Abandoned Fun House,2006,1,,3,4.99,132,9.99,G,"Trailers,Deleted Scenes",2006-02-15T04:03:42
263,DURHAM PANKY,A Brilliant Panorama of a Girl And a Boy who must Face a Mad Scientist in An Abandoned Mine Shaft,2006,1,,6,4.99,154,14.99,R,"Trailers,Commentaries",2006-02-15T04:03:42
279,ELIZABETH SHANE,A Lacklusture Display of a Womanizer And a Dog who must Face a Sumo Wrestler in Ancient Japan,2006,1,,7,4.99,152,11.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
291,EVOLUTION ALTER,A Fanciful Character Study of a Feminist And a Madman who must Find a Explorer in A Baloon Factory,2006,1,,5,0.99,174,10.99,PG-13,Behind the Scenes,2006-02-15T04:03:42
293,EXORCIST STING,A Touching Drama of a Dog And a Sumo Wrestler who must Conquer a Mad Scientist in Berlin,2006,1,,6,2.99,167,17.99,G,"Commentaries,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
322,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,1,,5,2.99,100,29.99,G,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
323,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,1,,7,4.99,179,22.99,R,Trailers,2006-02-15T04:03:42
361,GLEAMING JAWBREAKER,A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies,2006,1,,5,2.99,89,25.99,NC-17,"Trailers,Commentaries",2006-02-15T04:03:42
372,GRACELAND DYNAMITE,A Taut Display of a Cat And a Girl who must Overcome a Database Administrator in New Orleans,2006,1,,5,4.99,140,26.99,R,"Trailers,Commentaries",2006-02-15T04:03:42
383,GROOVE FICTION,A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft,2006,1,,6,0.99,111,13.99,NC-17,Behind the Scenes,2006-02-15T04:03:42
389,GUNFIGHTER MUSSOLINI,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan,2006,1,,3,2.99,127,9.99,PG-13,"Trailers,Commentaries",2006-02-15T04:03:42
420,HOLES BRANNIGAN,A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies,2006,1,,7,4.99,128,27.99,PG,"Commentaries,Behind the Scenes",2006-02-15T04:03:42
429,HONEY TIES,A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank,2006,1,,3,0.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
446,HYSTERICAL GRAIL,A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse,2006,1,,5,4.99,150,19.99,PG,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
453,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,1,,3,2.99,178,17.99,PG-13,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
463,INSTINCT AIRPORT,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,2006,1,,4,2.99,116,21.99,PG,"Commentaries,Deleted Scenes",2006-02-15T04:03:42
474,JADE BUNCH,A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station,2006,1,,6,2.99,174,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006-02-15T04:03:42
488,JOON NORTHWEST,A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank,2006,1,,3,0.99,105,23.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006-02-15T04:03:42
503,KRAMER CHOCOLATE,A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback,2006,1,,3,2.99,171,24.99,R,Trailers,2006-02-15T04:03:42
517,LESSON CLEOPATRA,A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse,2006,1,,3,0.99,167,28.99,NC-17,"Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
519,LIBERTY MAGNIFICENT,A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon,2006,1,,3,2.99,138,27.99,G,"Commentaries,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
532,LOSER HUSTLER,A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria,2006,1,,5,4.99,80,28.99,PG,"Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
570,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,1,,5,4.99,104,20.99,NC-17,"Trailers,Behind the Scenes",2006-02-15T04:03:42
577,MILE MULAN,A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention,2006,1,,4,0.99,64,10.99,PG,"Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
598,MOSQUITO ARMAGEDDON,A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan,2006,1,,6,0.99,57,22.99,G,Trailers,2006-02-15T04:03:42
599,MOTHER OLEANDER,A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China,2006,1,,3,0.99,103,20.99,R,"Trailers,Commentaries",2006-02-15T04:03:42
606,MUMMY CREATURES,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,2006,1,,3,0.99,160,15.99,NC-17,"Trailers,Behind the Scenes",2006-02-15T04:03:42
612,MUSSOLINI SPOILERS,A Thrilling Display of a Boat And a Monkey who must Meet a Composer in Ancient China,2006,1,,6,2.99,180,10.99,G,"Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
619,NEIGHBORS CHARADE,A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park,2006,1,,3,0.99,161,20.99,R,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
628,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,1,,5,2.99,172,24.99,PG,Trailers,2006-02-15T04:03:42
631,NOVOCAINE FLIGHT,A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria,2006,1,,4,0.99,64,11.99,G,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
667,PEACH INNOCENT,A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin,2006,1,,3,2.99,160,20.99,PG-13,"Commentaries,Behind the Scenes",2006-02-15T04:03:42
668,PEAK FOREVER,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,2006,1,,7,4.99,80,25.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
676,PHILADELPHIA WIFE,A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert,2006,1,,7,4.99,137,16.99,PG-13,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
678,PICKUP DRIVING,A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory,2006,1,,3,2.99,77,23.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
681,PIRATES ROXANNE,A Stunning Drama of a Woman And a Lumberjack who must Overcome a A Shark in The Canadian Rockies,2006,1,,4,0.99,100,20.99,PG,"Commentaries,Deleted Scenes",2006-02-15T04:03:42
691,POSEIDON FOREVER,A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery,2006,1,,6,4.99,159,29.99,PG-13,Commentaries,2006-02-15T04:03:42
719,RECORDS ZORRO,A Amazing Drama of a Mad Scientist And a Composer who must Build a Husband in The Outback,2006,1,,7,4.99,182,11.99,PG,Behind the Scenes,2006-02-15T04:03:42
729,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,1,,5,2.99,177,28.99,PG,"Commentaries,Behind the Scenes",2006-02-15T04:03:42
733,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,2006,1,,4,0.99,149,29.99,PG-13,Commentaries,2006-02-15T04:03:42
745,ROSES TREASURE,A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station,2006,1,,5,4.99,162,23.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
