film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
413,HEDWIG ALTER,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,2006,1,,7,2.99,169,16.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006-02-15T04:03:42
443,HURRICANE AFFAIR,A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft,2006,1,,6,2.99,49,11.99,PG,"Trailers,Commentaries,Behind the Scenes",2006-02-15T04:03:42
478,JAWS HARRY,A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House,2006,1,,4,2.99,112,10.99,G,Deleted Scenes,2006-02-15T04:03:42
502,KNOCK WARLOCK,A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon,2006,1,,4,2.99,71,21.99,PG-13,Trailers,2006-02-15T04:03:42
506,LADY STAGE,A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat,2006,1,,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
522,LIFE TWISTED,A Thrilling Reflection of a Teacher And a Composer who must Find a Man in The First Manned Space Station,2006,1,,4,2.99,137,9.99,NC-17,"Commentaries,Deleted Scenes",2006-02-15T04:03:42
524,LION UNCUT,A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China,2006,1,,6,0.99,50,13.99,PG,"Trailers,Deleted Scenes",2006-02-15T04:03:42
529,LONELY ELEPHANT,A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia,2006,1,,3,2.99,67,12.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
542,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,1,,3,2.99,52,28.99,G,"Trailers,Commentaries,Behind the Scenes",2006-02-15T04:03:42
547,MAGIC MALLRATS,A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California,2006,1,,3,0.99,117,19.99,PG,"Trailers,Commentaries",2006-02-15T04:03:42
555,MALLRATS UNITED,A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery,2006,1,,4,0.99,133,25.99,PG,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
566,MAUDE MOD,A Beautiful Documentary of a Forensic Psychologist And a Cat who must Reach a Astronaut in Nigeria,2006,1,,6,0.99,72,20.99,R,"Trailers,Behind the Scenes",2006-02-15T04:03:42
571,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,1,,6,2.99,161,26.99,PG-13,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
596,MOONSHINE CABIN,A Thoughtful Display of a Astronaut And a Feminist who must Chase a Frisbee in A Jet Boat,2006,1,,4,4.99,171,25.99,PG-13,Behind the Scenes,2006-02-15T04:03:42
604,MULAN MOON,A Emotional Saga of a Womanizer And a Pioneer who must Overcome a Dentist in A Baloon,2006,1,,4,0.99,160,10.99,G,Behind the Scenes,2006-02-15T04:03:42
613,MYSTIC TRUMAN,A Epic Yarn of a Teacher And a Hunter who must Outgun a Explorer in Soviet Georgia,2006,1,,5,0.99,92,19.99,NC-17,"Commentaries,Behind the Scenes",2006-02-15T04:03:42
619,NEIGHBORS CHARADE,A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park,2006,1,,3,0.99,161,20.99,R,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
632,NUTS TIES,A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California,2006,1,,5,4.99,145,10.99,NC-17,"Trailers,Behind the Scenes",2006-02-15T04:03:42
638,OPERATION OPERATION,A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China,2006,1,,7,2.99,156,23.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
669,PEARL DESTINY,A Lacklusture Yarn of a Astronaut And a Pastry Chef who must Sink a Dog in A U-Boat,2006,1,,3,2.99,74,10.99,NC-17,Trailers,2006-02-15T04:03:42
680,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,1,,4,4.99,103,21.99,PG,"Commentaries,Behind the Scenes",2006-02-15T04:03:42
704,PURE RUNNER,A Thoughtful Documentary of a Student And a Madman who must Challenge a Squirrel in A Manhattan Penthouse,2006,1,,3,2.99,121,25.99,NC-17,"Trailers,Deleted Scenes",2006-02-15T04:03:42
748,RUGRATS SHAKESPEARE,A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria,2006,1,,4,0.99,109,16.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
756,SADDLE ANTITRUST,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,2006,1,,7,2.99,80,10.99,PG-13,"Trailers,Deleted Scenes",2006-02-15T04:03:42
767,SCALAWAG DUCK,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,2006,1,,6,4.99,183,13.99,NC-17,"Commentaries,Behind the Scenes",2006-02-15T04:03:42
806,SLEEPY JAPANESE,A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback,2006,1,,4,2.99,137,25.99,PG,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
814,SNATCH SLIPPER,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,2006,1,,6,4.99,110,15.99,PG,Commentaries,2006-02-15T04:03:42
858,SUBMARINE BED,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia,2006,1,,5,4.99,127,21.99,R,Trailers,2006-02-15T04:03:42
871,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,1,,6,4.99,176,19.99,PG,"Deleted Scenes,Behind the Scenes",2006-02-15T04:03:42
872,SWEET BROTHERHOOD,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon,2006,1,,3,2.99,185,27.99,R,Deleted Scenes,2006-02-15T04:03:42
885,TEXAS WATCH,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,2006,1,,7,0.99,179,22.99,NC-17,Trailers,2006-02-15T04:03:42
905,TRAINSPOTTING STRANGERS,A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan,2006,1,,7,4.99,132,10.99,PG-13,Trailers,2006-02-15T04:03:42
906,TRAMP OTHERS,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,2006,1,,4,0.99,171,27.99,PG,Deleted Scenes,2006-02-15T04:03:42
918,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,1,,4,4.99,152,23.99,PG,"Trailers,Commentaries,Deleted Scenes",2006-02-15T04:03:42
932,VALLEY PACKER,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,2006,1,,3,0.99,73,21.99,G,"Commentaries,Deleted Scenes",2006-02-15T04:03:42
938,VELVET TERMINATOR,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,2006,1,,3,4.99,173,14.99,R,Behind the Scenes,2006-02-15T04:03:42
945,VIRGINIAN PLUTO,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,2006,1,,5,0.99,164,22.99,R,Deleted Scenes,2006-02-15T04:03:42
1000,ZORRO ARK,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,2006,1,,3,4.99,50,18.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006-02-15T04:03:42
