id,lgid,teamid,franchid,name,park
97,AL,SEA,SEA,"""Сиэтл Маринерс""",Кингдэм / Сафеко Филд
197,NL,CIN,CIN,"""Синциннати Редс""",Величественный американский бейсбольный парк
5,AA,BR3,LAD,Бруклин Атлетикс,Вашингтон-парк I
109,AL,TOR,TOR,Торонто Блю Джейс,Роудерс-центр
61,AL,CLE,CLE,Кливленд Нэпс,Лига Парк I
134,NA,CH1,CNA,"Чикаго ""Белые стокинги""",Базы для бейсбола
286,NL,SR1,SYR,Сиракьюс Старз,Ньюэлл Парк
253,NL,PHI,PHI,Филадельфия Филлис,Шибе Парк
163,NL,BRO,LAD,Бруклин Бридждвэйнз,Вашингтон-Парк II
234,NL,MON,WSN,Монреаль Экспоз,Ярри Парк
56,AL,CLE,CLE,Кливленд Индианз,"Стадион ""Кливленд"""
312,UA,SPU,STP,Сент-Пол Уайт Капс,
287,NL,TRN,TRT,Трои,Площади хамовников
273,NL,SFN,SFG,Сан-Франциско Джайантс,"Стадион ""Сэнфорд-Боул"""
254,NL,PHI,PHI,Филадельфия Филлис,Стадион «Ветераны»
88,AL,OAK,OAK,Окленд Атлетикс,Колизей Network Associates
22,AA,NY4,NYP,Нью-Йорк Метционс,Поле Пало-Арредо I Западный алмаз
96,AL,SEA,SEA,"""Сиэтл Маринерс""",Королевство
279,NL,SLN,STL,Сент-Луис Кардиналс,Буш Стэдиум II
145,NA,PH2,PWS,Филадельфийские белые,Jefferson Street Grounds
197,NL,CIN,CIN,"""Синциннати Редс""",Величественный американский бейсбольный парк
243,NL,NY3,NYU,Нью-Йорк Муталы,Унион-Гроундс (Бруклин)
130,NA,BR1,ECK,Бруклин Экфорды,Унион Гриндс
198,NL,CIN,CIN,"""Синциннати Редс""",Лيج Парк I в Цинциннати
231,NL,MIL,MIL,Милвоки Брюэрс,Миллерс-Парк
288,NL,TRN,TRT,Трои,Пуэмтун Гроундс
184,NL,CHN,CHC,Чикаго Колтс,Западный парк II
174,NL,BSN,ATL,Бостон Бэббитс,Южный конец земли III
263,NL,PIT,PIT,Питтсбург Пайретс,Парк ПНЦ
36,AA,WS7,WST,Вашингтон Нэшнлз,Аэротридный парк
23,AA,NY4,NYP,Нью-Йорк Метционс,Стадион крикета Святого Георгия
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион «Джек Мёрфи»
116,AL,WS2,TEX,Вашингтонские сенаторы,Стадион RFK
97,AL,SEA,SEA,"""Сиэтл Маринерс""",Кингдэм / Сафеко Филд
255,NL,PHI,PHI,Филадельфийские Квакеры,Филадельфийские бейсбольные площадки
15,AA,CN3,CKK,Убийцы из Синциннати Келли,Восточный парк
39,AL,ANA,ANA,Анахайм Энджелс,Эдисон Интернэшнл Файлд
262,NL,PIT,PIT,Питтсбург Пайретс,Форбс-филд/стадион Три Река
122,FL,CHF,CHH,Чикаго Вэлы,Уэйр-филд
12,AA,CL6,CLS,Колумб Солоны,Рекреационный парк II
203,NL,CL4,CLV,Кливленд Спайдеры,Лига Парк I
264,NL,PIT,PIT,Питтсбург Пайретс,Стадион «Три реки»
104,AL,TEX,TEX,Техас Рейнджеры,Арлингтонский стадион
157,NL,ATL,ATL,Атланта Брейвс,Атланта-Фултон Каунти Стадион
280,NL,SLN,STL,Сент-Луис Кардиналс,Буш-стадиум III
89,AL,OAK,OAK,Окленд Атлетикс,О.ко Колизей
143,NA,NY2,NNA,Нью-Йорк Муталы,Унион-Гроундс (Бруклин)
63,AL,DET,DET,Детройт Тайгерс,Бэннет Парк
210,NL,FLO,FLA,Майами Марлинс,Дельфинский стадион
131,NA,BR2,BRA,Бруклин Атлетикс,Капитолинские сады
226,NL,LS1,LGR,Луизвилл Грейс,Стадион «Луивилл Бэйсбол Парк»
170,NL,BRO,LAD,Бруклин Супербэс,Вашингтон Парк III
40,AL,BAL,BAL,Балтимор Ориолс,Мемориальный стадион
261,NL,PIT,PIT,Питтсбург Пайретс,Форбс Филд
80,AL,MLA,BAL,Милвоки Брюэрс,Лойд-стрит-граундс
106,AL,TEX,TEX,Техас Рейнджеры,Арлингтонский бейсбольный стадион
150,NA,TRO,TRO,Трой Хеймейкерс,Площади хамовников
101,AL,TBA,TBD,Тампа-Бэй Девил Рейс,Тропикана Филд
298,PL,CHP,CHP,Чикаго Пайрэтс,
7,AA,BR3,LAD,Бруклин Грейс,Вашингтон-парк I
162,NL,BRO,LAD,Бруклин Бридждвэйнз,Восточный парк
199,NL,CIN,CIN,"""Синциннати Редс""",Лиг-Парк II в Цинциннати
304,UA,BLU,BLU,Балтиморские монументальные скульптуры,
146,NA,PH3,CEN,Филадельфийские столетники,Центенниал-Гроундс
232,NL,ML1,ATL,Милуоки Брэвз,Стадион «Кэри»
293,NL,WOR,WOR,Уорикстер Руби Лэгс,Вустерский водный парк
62,AL,CLE,CLE,Кливленд Нэпс,Лига Парк II
258,NL,PIT,PIT,Питтсбург Алленаи,Рекреационный парк
46,AL,BOS,BOS,Бостон Ред Сокс,Хинтонс-авеню-граун兹
312,UA,SPU,STP,Сент-Пол Уайт Капс,
114,AL,WS1,MIN,Вашингтонские сенаторы,Стадион Гриффита II
284,NL,SLN,STL,Сент-Луис Кардиналс,ورزشовый парк IV/Буш Стэдиум II
86,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион Янки III
285,NL,SLN,STL,Сент-Луис Перфектос,Робинсон Файлд
148,NA,SL1,SLR,Сент-Луисские красные чулки,"Стадион ""Красный носок"""
231,NL,MIL,MIL,Милвоки Брюэрс,Миллерс-Парк
129,NA,BL4,MAR,"Балтимор, Мэриленд",Ньютон-Парк
203,NL,CL4,CLV,Кливленд Спайдеры,Лига Парк I
60,AL,CLE,CLE,Кливленд Индианз,Прогресс-Поле
7,AA,BR3,LAD,Бруклин Грейс,Вашингтон-парк I
213,NL,FLO,FLA,Майами Марлинс,"Стадион ""Сол-Лайф"""
28,AA,PT1,PIT,Питтсбург Алленаи,Рекреационный парк
286,NL,SR1,SYR,Сиракьюс Старз,Ньюэлл Парк
103,AL,TEX,TEX,Техас Рейнджеры,Американский квест
5,AA,BR3,LAD,Бруклин Атлетикс,Вашингтон-парк I
207,NL,COL,COL,Колорадо Рокиз,Корас Филд
298,PL,CHP,CHP,Чикаго Пайрэтс,
43,AL,BOS,BOS,Бостон Ред Сокс,Хинтонс-авеню-граун兹
54,AL,CLE,CLE,Кливленд Блюз,Лига Парк I
134,NA,CH1,CNA,"Чикаго ""Белые стокинги""",Базы для бейсбола
297,PL,BSP,BRS,Бостон Редс,
299,PL,CLP,CLI,Кливленд Инфантс,
58,AL,CLE,CLE,Кливленд Индианз,Лига Парк II
217,NL,HOU,HOU,Хьюстон Астрос,Энрон-филд
313,UA,WIL,WIL,Уилмингтон-Квикстепс,
304,UA,BLU,BLU,Балтиморские монументальные скульптуры,
132,NA,BR2,BRA,Бруклин Атлетикс,Унион Гриндс
78,AL,MIN,MIN,Миннесота Твинс,Целевое поле
68,AL,KC1,OAK,Канзас-Сити Атлетикс,Стадион «Муниципал» I
122,FL,CHF,CHH,Чикаго Вэлы,Уэйр-филд
107,AL,TOR,TOR,Торонто Блю Джейс,"Стадион ""Экспо"""
296,PL,BRP,BWW,Удивения Бруклин Уорда,
14,AA,CN2,CIN,Цинциннати Ред Стокингс,Лيج Парк I в Цинциннати
160,NL,BFN,BUF,Баффало Бильс,Риверсайд-Парк
230,NL,MIL,MIL,Милвоки Брюэрс,Стадион «Кэри»
215,NL,HAR,HAR,Гартафорд Дарк Блюз,Унион-Гроундс (Бруклин)
37,AA,WS9,WAS,Вашингтон Стейтменс,Граничное поле
2,AA,BL2,BLO,Балтимор Ориолс,Орион-Парк
25,AA,PH4,PHA,Филадельфия Атлетикс,Оукдейл Парк
49,AL,CHA,CHW,"Чикаго ""Белые Соксы""",Комиски-Парк
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзный лиг),
189,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк озера Фронт I
72,AL,LAA,ANA,Лос-Анджелес Ангелы,Стадион Доджер
169,NL,BRO,LAD,Бруклин Супербэс,Эббетс-филд
263,NL,PIT,PIT,Питтсбург Пайретс,Парк ПНЦ
295,PL,BFP,BFB,Баффало Бильс,
190,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк у озера I/Парк у озера II
55,AL,CLE,CLE,Кливленд Брончос,Лига Парк I
71,AL,KCA,KCR,Канзас Сити Роялс,Стадион «Роялс»
126,FL,PTF,PBS,Питтсбургские повстанцы,
174,NL,BSN,ATL,Бостон Бэббитс,Южный конец земли III
244,NL,NYN,NYM,Нью-Йорк Метс,Сити-филд
21,AA,ML3,MLA,Милвоки Брюэрс,Спортивная площадка
53,AL,CHA,CHW,"Чикаго ""Белые Соксы""",Стадион U. S. Cellular
79,AL,ML4,MIL,Милвоки Брюэрс,Стадион «Кэри»
188,NL,CHN,CHC,"Чикаго ""Белые стокинги""",23-я улица Гроундс
295,PL,BFP,BFB,Баффало Бильс,
169,NL,BRO,LAD,Бруклин Супербэс,Эббетс-филд
191,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк у озера Фронт II
108,AL,TOR,TOR,Торонто Блю Джейс,"Стадион ""Экспо"" / ""Скайдом"""
296,PL,BRP,BWW,Удивения Бруклин Уорда,
137,NA,ELI,RES,Элизабет решает,Ваверли-Фейрграундс
32,AA,SL4,STL,Сент-Луис Браунс,Спортивный парк I
254,NL,PHI,PHI,Филадельфия Филлис,Стадион «Ветераны»
194,NL,CIN,CIN,"""Синциннати Редс""",Цинерги Файлд
30,AA,RIC,RIC,Ричмондские Виргинанцы,Аллен Пастюр
102,AL,TBA,TBD,Тампа-Бэй Рэйс,Тропикана Филд
303,UA,ALT,ALT,Альтона-Маунтин-Сити,
147,NA,RC1,ROK,Рокфорд Форест-Ситис,"Фирмы ""Зеленый оазис"" и ""Урожай-2000"" организовали выставку сельскохозяйственной продукции на базе сельскохозяйственного общества."
47,AL,CAL,ANA,Калифорнийские ангелы,Анахаим Арена
12,AA,CL6,CLS,Колумб Солоны,Рекреационный парк II
184,NL,CHN,CHC,Чикаго Колтс,Западный парк II
242,NL,NY1,SFG,Нью-Йорк Готамс,Пло-Гроундс I
157,NL,ATL,ATL,Атланта Брейвс,Атланта-Фултон Каунти Стадион
213,NL,FLO,FLA,Майами Марлинс,"Стадион ""Сол-Лайф"""
135,NA,CH2,CNA,"Чикаго ""Белые стокинги""",23-я улица Гроундс
273,NL,SFN,SFG,Сан-Франциско Джайантс,"Стадион ""Сэнфорд-Боул"""
250,NL,PHI,PHI,Филадельфия Филлис,Гражданский парк Бэнк
44,AL,BOS,BOS,Бостон Ред Сокс,Фенвей-парк I
61,AL,CLE,CLE,Кливленд Нэпс,Лига Парк I
232,NL,ML1,ATL,Милуоки Брэвз,Стадион «Кэри»
297,PL,BSP,BRS,Бостон Редс,
204,NL,CL4,CLV,Кливленд Спайдеры,"Национальный парк ""Лига"""
2,AA,BL2,BLO,Балтимор Ориолс,Орион-Парк
244,NL,NYN,NYM,Нью-Йорк Метс,Сити-филд
219,NL,HOU,HOU,Хьюстон Колт 45-й,"Стадион ""Колт"""
300,PL,NYP,NYI,Нью-Йорк Джайантс,
76,AL,MIN,MIN,Миннесота Твинс,Хаберт Х. Хэмфри Метродом
49,AL,CHA,CHW,"Чикаго ""Белые Соксы""",Комиски-Парк
312,UA,SPU,STP,Сент-Пол Уайт Капс,
227,NL,LS3,LOU,Луизвилл Колонелы,Эклипс Парк I
211,NL,FLO,FLA,Майами Марлинс,Стадион Джо Робби
41,AL,BAL,BAL,Балтимор Ориолс,Ориол Парк на Камден Ярдов
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион «Квалькомн»
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион «Джек Мёрфи»
289,NL,TRN,TRT,Трои,Стадион «Трои Балл Клуб»
57,AL,CLE,CLE,Кливленд Индианз,Якобс-Файлд
215,NL,HAR,HAR,Гартафорд Дарк Блюз,Унион-Гроундс (Бруклин)
314,UA,WSU,WNA,Вашингтон Нэшнлз,
99,AL,SLA,BAL,Сент-Луис Браунс,Стадион «Спортсмен Парк III»
80,AL,MLA,BAL,Милвоки Брюэрс,Лойд-стрит-граундс
175,NL,BSN,ATL,Бостонские пчелы,Бравс Филд
58,AL,CLE,CLE,Кливленд Индианз,Лига Парк II
245,NL,NYN,NYM,Нью-Йорк Метс,Поле IV
54,AL,CLE,CLE,Кливленд Блюз,Лига Парк I
56,AL,CLE,CLE,Кливленд Индианз,"Стадион ""Кливленд"""
290,NL,WAS,WAS,Вашингтонские сенаторы,Граничное поле
43,AL,BOS,BOS,Бостон Ред Сокс,Хинтонс-авеню-граун兹
208,NL,COL,COL,Колорадо Рокиз,Стадион «Мил-Хай»
96,AL,SEA,SEA,"""Сиэтл Маринерс""",Королевство
17,AA,KC2,KCC,Канзас-Сити Ковбои,Парк ассоциации I
34,AA,TL1,TOL,Толедские синейки,Лига Парк
200,NL,CIN,CIN,"""Синциннати Редс""",Дворец Любителей (Палац фанатов)
199,NL,CIN,CIN,"""Синциннати Редс""",Лиг-Парк II в Цинциннати
292,NL,WAS,WSN,Вашингтон Нэшнлз,Стадион RFK
234,NL,MON,WSN,Монреаль Экспоз,Ярри Парк
120,FL,BUF,BFL,Баффало Блюз,
100,AL,SLA,BAL,Сент-Луис Браунс,Спортивный парк IV
11,AA,CL5,CBK,Коламбус Баксайенс,Рекреационный парк I
9,AA,BS2,BRS,Бостон Редс,Конгресс-стрит-Гроундс
146,NA,PH3,CEN,Филадельфийские столетники,Центенниал-Гроундс
107,AL,TOR,TOR,Торонто Блю Джейс,"Стадион ""Экспо"""
19,AA,LS2,LOU,Луизвилл Колонелы,Эклипс Парк I
48,AL,CAL,ANA,Калифорнийские ангелы,Стадион Доджер
310,UA,PHU,PHK,Филадельфийские ключи,
67,AL,DET,DET,Детройт Тайгерс,"Стадион ""Тигр"""
77,AL,MIN,MIN,Миннесота Твинс,大都会体育场
69,AL,KCA,KCR,Канзас Сити Роялс,Кейф-Мэнер-Сидар-Стрит-Арена
119,FL,BUF,BFL,Баффало Блюз,
165,NL,BRO,LAD,Бруклин Доджерс,Эббетс-филд
258,NL,PIT,PIT,Питтсбург Алленаи,Рекреационный парк
220,NL,IN1,IBL,Индианаполис Блюз,Парк на Южной улице
127,FL,SLF,SLI,Сент-Луис Террерз,
52,AL,CHA,CHW,"Чикаго ""Белые Соксы""",Южный парк II/Комизки Парк
55,AL,CLE,CLE,Кливленд Брончос,Лига Парк I
312,UA,SPU,STP,Сент-Пол Уайт Капс,
11,AA,CL5,CBK,Коламбус Баксайенс,Рекреационный парк I
289,NL,TRN,TRT,Трои,Стадион «Трои Балл Клуб»
35,AA,TL2,TLM,Толедо Маумее,Сперанца-парк
189,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк озера Фронт I
58,AL,CLE,CLE,Кливленд Индианз,Лига Парк II
84,AL,NYA,NYY,Нью-Йорк Янкиз,Яндей-стэдиум I
262,NL,PIT,PIT,Питтсбург Пайретс,Форбс-филд/стадион Три Река
60,AL,CLE,CLE,Кливленд Индианз,Прогресс-Поле
19,AA,LS2,LOU,Луизвилл Колонелы,Эклипс Парк I
123,FL,IND,NEW,Индианаполис Хоусьерс,
212,NL,FLO,FLA,Майами Марлинс,"Стадион ""Про Плейер"""
68,AL,KC1,OAK,Канзас-Сити Атлетикс,Стадион «Муниципал» I
191,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк у озера Фронт II
65,AL,DET,DET,Детройт Тайгерс,Комерика Парк
257,NL,PHN,ATH,Филадельфия Атлетикс,Jefferson Street Grounds
44,AL,BOS,BOS,Бостон Ред Сокс,Фенвей-парк I
198,NL,CIN,CIN,"""Синциннати Редс""",Лيج Парк I в Цинциннати
293,NL,WOR,WOR,Уорикстер Руби Лэгс,Вустерский водный парк
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзный лиг),
263,NL,PIT,PIT,Питтсбург Пайретс,Парк ПНЦ
227,NL,LS3,LOU,Луизвилл Колонелы,Эклипс Парк I
245,NL,NYN,NYM,Нью-Йорк Метс,Поле IV
153,NA,WS5,WBL,Вашингтонские синие ноги,Олимпийский стадион
311,UA,SLU,SLM,Сент-Луис Маранс,
235,NL,MON,WSN,Монреаль Экспоз,Стадион Олимпийский
41,AL,BAL,BAL,Балтимор Ориолс,Ориол Парк на Камден Ярдов
128,NA,BL1,BLC,Балтиморские канарейки,Ньютон-Парк
151,NA,WS3,OLY,Олимпийские игры в Вашингтона,Олимпийский стадион
81,AL,NYA,NYY,Нью-Йорк Хайтлеры,Парк Хиллтоп
116,AL,WS2,TEX,Вашингтонские сенаторы,Стадион RFK
2,AA,BL2,BLO,Балтимор Ориолс,Орион-Парк
241,NL,NY1,SFG,Нью-Йорк Джайантс,Поле IV
205,NL,CN1,CNR,"""Синциннати Редс""",Авеню Грэндс
188,NL,CHN,CHC,"Чикаго ""Белые стокинги""",23-я улица Гроундс
57,AL,CLE,CLE,Кливленд Индианз,Якобс-Файлд
42,AL,BLA,NYY,Балтимор Ориолс,Орион-Парк
230,NL,MIL,MIL,Милвоки Брюэрс,Стадион «Кэри»
40,AL,BAL,BAL,Балтимор Ориолс,Мемориальный стадион
105,AL,TEX,TEX,Техас Рейнджеры,"Стадион ""Рэнджерз"" в Арлингтоне"
46,AL,BOS,BOS,Бостон Ред Сокс,Хинтонс-авеню-граун兹
120,FL,BUF,BFL,Баффало Блюз,
