lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
1048,biasaha01,,,1922.0,1.0,14.0,Италия,,Беано,1996.0,4.0,20.0,США,МИ,Дэрберн,Хэнк,Бьясиати,,Генри Аркадо,,175.0,71.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.","Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",4/23/1949,10/2/1949,,biasaha01,biasaha01,biash101,biasaha01,biasaha01
1050,bicheda01,,bicheda01h,1963.0,11.0,18.0,США,ФЛ,Западный Плам-Бич,,,,,,,Данте,Бичетт,,Альфонс Данте,,215.0,75.0,r,r,9/5/1988,10/6/2001,Пальм-Бич JC,bicheda01,bicheda01,bichd001,bicheda01,bicheda01
1073,bilbrji01,,,1924.0,4.0,20.0,США,ТН,Рикман,1985.0,12.0,26.0,США,О,Толедо,Джим,Билбрей,,Джеймс Мелвин,,205.0,74.0,r,r,5/17/1949,5/17/1949,,bilbrji01,bilbrji01,bilbj101,bilbrji01,bilbrji01
1146,blakeha01,,,1874.0,6.0,16.0,США,О,Портсмут,1919.0,10.0,14.0,США,Я,Чикаго,Гарри,Блейк,,Гарри Купер,,165.0,67.0,r,r,7/7/1894,10/9/1899,,blakeha01,blakeha01,blakh101,blakeha01,blakeha01
1179,blefacu01,,,1943.0,7.0,5.0,США,Нью-Йорк,Бруклин,2001.0,1.0,28.0,США,ФЛ,Помпано-Бич,Курт,Блефари,,Кёртис Лерои,Кланк,195.0,74.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,4/14/1965,10/4/1972,,blefacu01,blefacu01,blefc101,blefacu01,blefacu01
1335,bosetri01,,,1953.0,8.0,5.0,США,Калифорния,Реддинг,,,,,,,Рик,Босетти,,Ричард Алан,,185.0,71.0,r,r,9/9/1976,5/26/1982,Шаста,bosetri01,bosetri01,boser101,bosetri01,bosetri01
1353,bottoji01,bottoji01m,bottoji01h,1900.0,4.0,23.0,США,Я,Оглзби,1959.0,12.0,11.0,США,МО,Сент-Луис,Джим,Ботли,,Джеймс Лерой,Солнечный Джим,180.0,72.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.","Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",8/18/1922,9/16/1937,,bottoji01,bottoji01,bottj101,bottoji01,bottoji01
1359,boudrlo01,boudrlo01m,boudrlo01h,1917.0,7.0,17.0,США,Я,Харвэи,2001.0,8.0,10.0,США,Я,Франкфорт,Лу,Будро,,Луи,"Старый Шафтфут, Красавец Лу",185.0,71.0,r,r,9/9/1938,8/24/1952,,boudrlo01,boudrlo01,boudl101,boudrlo01,boudrlo01
1382,bowieji01,,,1965.0,2.0,17.0,Япония,,Токио,,,,,,,Джим,Бови,,Джеймс Р.,,205.0,72.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.","Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",8/3/1994,8/11/1994,Луизианская государство,bowieji01,bowieji01,bowij001,bowieji01,bowieji01
1517,brenesa01,,,1890.0,9.0,1.0,США,ВИ,Галеевилл,1956.0,4.0,20.0,США,ВИ,Галеевилл,Сэм,Бренеган,,Олав Селмар,,185.0,74.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,4/24/1914,4/24/1914,,brenesa01,brenesa01,brens101,brenesa01,brenesa01
1532,brettge01,,brettge01h,1953.0,5.0,15.0,США,Западная Вирджиния,Глен-Дэйл,,,,,,,Джордж,Бретт,,Джордж Говард,Муллет,185.0,72.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,8/2/1973,10/3/1993,Эль Камино JC,brettge01,brettge01,bretg001,brettge01,brettge01
1555,briefbu01,,,1892.0,7.0,3.0,США,МИ,Ремус,1963.0,2.0,11.0,США,ВИ,Милвоки,Кролик,"Конечно. Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",Антони Джон Гжеьсковский,Энтони Винсент,,185.0,72.0,r,r,9/22/1912,6/24/1917,,briefbu01,briefbu01,brieb101,briefbu01,briefbu01
1568,brinkbi01,,,1883.0,8.0,30.0,США,МО,Варренсбург,1965.0,2.0,5.0,США,Калифорния,Аркадия,Билл,Бринкер,,Уильям Хэтчинсон,Доде,190.0,73.0,B,r,4/24/1912,5/27/1912,,brinkbi01,brinkbi01,brinb101,brinkbi01,brinkbi01
1641,browncl01,,,1903.0,7.0,8.0,США,ПА,Блекаш,1955.0,12.0,31.0,США,О,Роки-Ривер,Клинт,Коричневый,,Клинтон Гарольд,,190.0,73.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,9/27/1928,6/7/1942,,browncl01,browncl01,browc103,browncl01,browncl01
1686,brownno01,,,1919.0,2.0,1.0,США,Н/Д,Евклив,1995.0,5.0,31.0,США,СЦ,Беннетсвилл,Норм,Коричневый,,Норман Ладелл,,180.0,75.0,B,r,10/3/1943,5/11/1946,,brownno01,brownno01,brown101,brownno01,brownno01
1768,buckldi01,,,1858.0,9.0,21.0,США,Нью-Йорк,Трой,1929.0,12.0,12.0,США,ПА,Питтсбург,Дик,Бэклэй,,Ричард Д.,,195.0,70.0,,r,4/20/1888,9/28/1895,,buckldi01,buckldi01,buckd101,buckldi01,buckldi01
1828,burkebi02,,,1889.0,7.0,11.0,США,МА,Клинтон,1967.0,2.0,9.0,США,МА,Уорсستر,Билли,Бёрк,,Вильям Игнатиус,,165.0,70.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.","Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",4/30/1910,9/26/1911,,burkebi02,burkebi02,burkb101,burkebi02,burkebi02
1869,burnsja02,,,1907.0,8.0,31.0,США,МА,Кембридж,1975.0,4.0,18.0,США,МА,Бриджтон,Джек,Бёрнс,,Джон Ирвинг,Слоган,175.0,70.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.","Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",9/17/1930,9/27/1936,,burnsja02,burnsja02,burnj105,burnsja02,burnsja02
1927,butlabi01,,,1918.0,3.0,22.0,США,В,Терр-Хайт,1997.0,9.0,19.0,США,В,Терр-Хайт,Билл,Бутленд,,Вилберн Рю,,185.0,77.0,r,r,5/29/1940,5/10/1947,,butlabi01,butlabi01,butlb103,butlabi01,butlabi01
1931,butlebi02,,,1947.0,3.0,12.0,США,МД,Хайаттсвилл,,,,,,,Билл,Бутлер,,Уильям Франклин,,210.0,74.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.","Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",4/9/1969,7/11/1977,,butlebi02,butlebi02,butlb101,butlebi02,butlebi02
2044,camparo01,,camparo01h,1921.0,11.0,19.0,США,ПА,Филадельфия,1993.0,6.0,26.0,США,Калифорния,Уолдленд-Хиллз,Рой,Капанелла,,Рой,Камповый,190.0,69.0,r,r,4/20/1948,9/29/1957,,camparo01,camparo01,campr102,camparo01,camparo01
2065,campbmi01,,,1964.0,2.0,17.0,США,WA,Сиэтл,,,,,,,Майк,Кэмпбелл,,Майкл Томас,,210.0,75.0,r,r,7/4/1987,9/27/1996,Гавайи,campbmi01,campbmi01,campm001,campbmi01,campbmi01
2118,carewro01,,carewro01h,1945.0,10.0,1.0,Панама,Калькулятор,Гатун,,,,,,,Род,Кэрв,,Родни Клин,,170.0,72.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,4/11/1967,10/5/1985,,carewro01,carewro01,carer001,carewro01,carewro01
2140,carltst01,,carltst01h,1944.0,12.0,22.0,США,ФЛ,Майами,,,,,,,Стив,Карсон,,Стивен Норман,Лезвие,210.0,76.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.","Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",4/12/1965,4/23/1988,,carltst01,carltst01,carls001,carltst01,carltst01
2241,castege01,,,1907.0,8.0,4.0,США,Калифорния,Колтон,1955.0,12.0,18.0,США,Калифорния,Лаквуд,Джордж,Кастер,,Джордж Джейкобс,Уг,180.0,73.0,r,r,9/10/1934,9/16/1946,,castege01,castege01,castg101,castege01,castege01
2297,cepedor01,,cepedor01h,1937.0,9.0,17.0,ПР,,Понсе,,,,,,,Орландо,Цепеда,,Орландо Мануэль (Пенне),"Ча-ча, Baby Булл",210.0,74.0,r,r,4/15/1958,9/19/1974,,cepedor01,cepedor01,cepeo101,cepedor01,cepedor01
2361,chaseha01,chaseha01m,chaseha01h,1883.0,2.0,13.0,США,Калифорния,Лос-Гатос,1947.0,5.0,18.0,США,Калифорния,Колуса,Хэл,Чейз,,Гарольд Хомер,Принц Гал,175.0,72.0,r,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",4/14/1905,9/25/1919,,chaseha01,chaseha01,chash101,chaseha01,chaseha01
2468,clappjo01,clappjo01m,,1851.0,7.0,17.0,США,Нью-Йорк,Итака,1904.0,12.0,18.0,США,Нью-Йорк,Итака,Иоанн,Клапп,,Джон Эдгар,,194.0,67.0,r,r,4/26/1872,9/28/1883,,clappjo01,clappjo01,clapj101,clappjo01,clappjo01
2553,clemero01,,clemero01h,1934.0,8.0,18.0,ПР,,Кэролина,1972.0,12.0,31.0,при крушении самолёта в море,,,Роберто,Клеме́нт,,Роберто (Уокер),Вверх,175.0,71.0,r,r,4/17/1955,10/3/1972,,clemero01,clemero01,clemr101,clemero01,clemero01
2593,cobbty01,cobbty01m,cobbty01h,1886.0,12.0,18.0,США,ГА,Уузкая,1961.0,7.0,17.0,США,ГА,Атланта,Ты,Кобб,,Тирс Рэймонд,Грузинский персик,175.0,73.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,8/30/1905,9/11/1928,,cobbty01,cobbty01,cobbt101,cobbty01,cobbty01
2599,cochrmi01,cochrmi01m,cochrmi01h,1903.0,4.0,6.0,США,МА,Бриджвотер,1962.0,6.0,28.0,США,Я,Озеро-Лес,Мики,Кохран,,Гордон Стэнли,Чёрный Майк,180.0,70.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,4/14/1925,5/25/1937,,cochrmi01,cochrmi01,cochm101,cochrmi01,cochrmi01
2673,collied01,collied01m,collied01h,1887.0,5.0,2.0,США,Нью-Йорк,Миллертон,1951.0,3.0,25.0,США,МА,Бостон,Эди,Коллинз,,Эдвард Троубридж (старший),Грубый,175.0,69.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,9/17/1906,8/2/1930,,collied01,collied01,colle101,collied01,collied01
2690,collizi01,,,1892.0,5.0,4.0,США,Нью-Йорк,Бруклин,1983.0,12.0,19.0,США,ВА,Манаус,Зип,Коллинз,,Джон Эдгар,,152.0,71.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.","Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",7/31/1914,9/27/1921,,collizi01,collizi01,collz101,collizi01,collizi01
2701,combege01,,,1956.0,2.0,1.0,США,МА,Мелросс,,,,,,,Гэфф,Комбе,,Гефри Уэйд,,185.0,74.0,r,r,9/2/1980,10/2/1981,,combege01,combege01,combg101,combege01,combege01
2729,conkwal01,,,1896.0,12.0,4.0,США,МО,Седалия,1991.0,7.0,30.0,США,Калифорния,Ла-Меса,Аллен,Конкрайт,,Аллен Говард,Красный,170.0,70.0,r,r,9/16/1920,10/3/1920,,conkwal01,conkwal01,conka101,conkwal01,conkwal01
2735,conlojo01,,,1897.0,12.0,10.0,США,МА,Уоберн,1987.0,8.0,5.0,США,МА,Фолмут,Джокко,Клонлан,,Артур Джозеф,,145.0,67.0,r,r,4/17/1923,10/6/1923,,conlojo01,conlojo01,conlj101,conlojo01,conlojo01
2753,connore01,,,1863.0,,,США,Нью-Йорк,Нью-Йорк,1896.0,3.0,2.0,США,Нью-Йорк,Нью-Йорк,Красный,Коннелли,,Джон М.,,,,,,7/1/1886,7/6/1886,,connore01,connore01,connr101,connore01,connore01
2783,conwaji01,,,1858.0,10.0,8.0,США,ПА,Клифтон,,,,,,,Джим,Консвай,,Джеймс П.,,,,,r,5/5/1884,10/5/1889,,conwaji01,conwaji01,conwj102,conwaji01,conwaji01
2804,cookefr01,,,,,,,,,1923.0,1.0,22.0,США,О,Галиполи,Фред,Кук,,Фредерик Б.,,164.0,70.0,,,7/30/1897,8/3/1897,,cookefr01,cookefr01,cookf101,cookefr01,cookefr01
2864,coreyma02,,,1974.0,11.0,16.0,США,ПА,Кудерспорт,,,,,,,Марк,Кори,,Марк Франклин,,220.0,74.0,r,r,10/2/2001,10/1/2004,Университет Эдиндбро,coreyma02,coreyma02,corem001,coreyma02,coreyma02
3042,cronida01,,,1857.0,4.0,1.0,США,МА,Южный Бостон,1885.0,11.0,30.0,США,МА,Бостон,Дэн,Кронин,,Даниэль Т.,,170.0,68.0,,,7/9/1884,7/14/1884,,cronida01,cronida01,crond101,cronida01,cronida01
3048,crosbed01,,,1949.0,5.0,26.0,США,Калифорния,Долгий пляж,,,,,,,Эд,Кроссби,,Эдвард Картон,,175.0,74.0,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",r,7/12/1970,5/12/1976,,crosbed01,crosbed01,crose101,crosbed01,crosbed01
3103,cubilda01,,,1972.0,11.0,15.0,Венесуэла,,Бобуре,,,,,,,Дарвин,Кюбильян,,Дарвин Харриксон (Добрый день),,165.0,74.0,r,r,5/20/2000,6/1/2004,,cubilda01,cubilda01,cubid001,cubilda01,cubilda01
3107,cuddymi01,,,1979.0,3.0,27.0,США,ВА,Норфолк,,,,,,,Майкл,Куддер,,Майкл Брент,,225.0,74.0,r,r,9/23/2001,,,cuddymi01,cuddymi01,cuddm001,cuddymi01,cuddymi01
3158,curtich01,,,1968.0,11.0,6.0,США,В,Марион,,,,,,,Чад,Кертис,,Чад Дэвид,,175.0,70.0,r,r,4/8/1992,9/30/2001,Гранд-Каньон,curtich01,curtich01,curtc001,curtich01,curtich01
3183,damicje01,,,1975.0,12.0,27.0,США,ФЛ,Санкт-Петербург,,,,,,,Джефф,Дамико,,Джеффри Чарльз,,250.0,79.0,r,r,6/28/1996,5/10/2004,,damije01,d'amije01,damij001,damije01,d'amije01
3190,dahlja01,,,1945.0,12.0,6.0,США,Калифорния,Сан-Бернардино,1965.0,6.0,20.0,США,Н/Д,Салисбери,Джей,Даль,,Джей Стивен,,183.0,70.0,B,"Привет! Как твои дела? Надеюсь, у тебя прекрасный день. Я здесь, чтобы помочь тебе с переводом. Просто дай мне текст, который ты хочешь перевести, и я сделаю это для тебя.",9/27/1963,9/27/1963,,dahlja01,dahlja01,dahlj102,dahlja01,dahlja01
3195,dailejo01,,,1853.0,10.0,26.0,США,Нью-Йорк,Бруклин,,,,,,,Иоанн,Дейли,,Джон Дж.,,145.0,67.0,,,4/29/1875,7/19/1875,,dailejo01,dailejo01,dailj101,dailejo01,dailejo01
3285,davencl01,,,1898.0,5.0,28.0,США,ТХ,Рунге,1976.0,6.0,13.0,США,ТХ,Корпус-Кристи,Клод,Дэвенпорт,,Клод Эдвин,Большой Дэйв,193.0,78.0,r,r,10/2/1920,10/2/1920,,davencl01,davencl01,davec101,davencl01,davencl01
